date,symbol,name,market,foreign_buy,foreign_sell,foreign_net_buy,investment_trust_buy,investment_trust_sell,investment_trust_net_buy,dealer_buy,dealer_sell,dealer_net_buy,institutional_net_buy,source
2026-03-31,006201,元大富櫃50,otc,48000,50000,-2000,0,0,0,116093,147611,-31518,-33518,TPEx
2026-03-31,00679B,元大美債20年,otc,38469821,14431000,24038821,0,0,0,30827971,9492000,21335971,45374792,TPEx
2026-03-31,00687B,國泰20年美債,otc,33206000,9064100,24141900,0,0,0,25362793,16801000,8561793,32703693,TPEx
2026-03-31,00687C,國泰20年美債+櫃U,otc,0,0,0,0,0,0,25000,25000,0,0,TPEx
2026-03-31,00694B,富邦美債1-3,otc,321000,24000,297000,0,0,0,143000,400000,-257000,40000,TPEx
2026-03-31,00695B,富邦美債7-10,otc,118000,0,118000,0,0,0,66000,150002,-84002,33998,TPEx
2026-03-31,00696B,富邦美債20年,otc,1792000,0,1792000,0,0,0,3311671,3668000,-356329,1435671,TPEx
2026-03-31,00697B,元大美債7-10,otc,4000,16000,-12000,0,0,0,220000,52000,168000,156000,TPEx
2026-03-31,00719B,元大美債1-3,otc,864000,85840,778160,0,0,0,1139092,43000,1096092,1874252,TPEx
2026-03-31,00720B,元大投資級公司債,otc,5808000,111000,5697000,0,0,0,4883000,514000,4369000,10066000,TPEx
2026-03-31,00722B,群益投資級電信債,otc,1624000,63000,1561000,0,0,0,1140461,1632000,-491539,1069461,TPEx
2026-03-31,00723B,群益投資級科技債,otc,37000,0,37000,0,0,0,101000,120000,-19000,18000,TPEx
2026-03-31,00724B,群益投資級金融債,otc,1274000,0,1274000,0,0,0,4350812,5134020,-783208,490792,TPEx
2026-03-31,00725B,國泰投資級公司債,otc,4217000,238000,3979000,0,0,0,2292590,1962137,330453,4309453,TPEx
2026-03-31,00726B,國泰新興投等債,otc,98000,0,98000,0,0,0,100000,100003,-3,97997,TPEx
2026-03-31,00727B,國泰優選非投等債,otc,0,0,0,0,0,0,232000,225899,6101,6101,TPEx
2026-03-31,00734B,台新JPM新興債,otc,204000,0,204000,0,0,0,50000,242000,-192000,12000,TPEx
