date,symbol,name,market,foreign_buy,foreign_sell,foreign_net_buy,investment_trust_buy,investment_trust_sell,investment_trust_net_buy,dealer_buy,dealer_sell,dealer_net_buy,institutional_net_buy,source
2026-03-04,006201,元大富櫃50,otc,19000,21000,-2000,0,65000,-65000,75028,77728,-2700,-69700,TPEx
2026-03-04,00679B,元大美債20年,otc,45946005,4045000,41901005,0,0,0,24969375,2300000,22669375,64570380,TPEx
2026-03-04,00687B,國泰20年美債,otc,45679000,3426100,42252900,0,0,0,38806745,3948000,34858745,77111645,TPEx
2026-03-04,00687C,國泰20年美債+櫃U,otc,0,0,0,0,0,0,50200,50200,0,0,TPEx
2026-03-04,00694B,富邦美債1-3,otc,612000,0,612000,0,0,0,154549,600000,-445451,166549,TPEx
2026-03-04,00695B,富邦美債7-10,otc,402000,6000,396000,0,0,0,258706,557746,-299040,96960,TPEx
2026-03-04,00696B,富邦美債20年,otc,2635000,37000,2598000,0,0,0,1048212,2389001,-1340789,1257211,TPEx
2026-03-04,00697B,元大美債7-10,otc,17000,0,17000,0,0,0,471072,0,471072,488072,TPEx
2026-03-04,00719B,元大美債1-3,otc,1191000,147000,1044000,0,0,0,1587122,0,1587122,2631122,TPEx
2026-03-04,00720B,元大投資級公司債,otc,17144000,1271000,15873000,0,0,0,8112332,1262000,6850332,22723332,TPEx
2026-03-04,00722B,群益投資級電信債,otc,2174000,91000,2083000,0,0,0,1081120,1020000,61120,2144120,TPEx
2026-03-04,00723B,群益投資級科技債,otc,0,1000,-1000,0,0,0,124566,120000,4566,3566,TPEx
2026-03-04,00724B,群益投資級金融債,otc,671000,0,671000,0,0,0,3514602,3628000,-113398,557602,TPEx
2026-03-04,00725B,國泰投資級公司債,otc,10371000,271000,10100000,0,0,0,3401110,1903834,1497276,11597276,TPEx
2026-03-04,00726B,國泰新興投等債,otc,194000,0,194000,0,0,0,101358,100225,1133,195133,TPEx
2026-03-04,00727B,國泰優選非投等債,otc,29000,0,29000,0,0,0,100957,100530,427,29427,TPEx
2026-03-04,00734B,台新JPM新興債,otc,19000,0,19000,0,0,0,0,0,0,19000,TPEx
2026-03-04,00740B,富邦全球投等債,otc,3540000,20000,3520000,0,0,0,5028646,7865606,-2836960,683040,TPEx
2026-03-04,00741B,富邦全球非投等債,otc,158000,0,158000,0,0,0,77009,82000,-4991,153009,TPEx
2026-03-04,00746B,富邦A級公司債,otc,872000,0,872000,0,0,0,542000,1020050,-478050,393950,TPEx
2026-03-04,00749B,凱基新興債10+,otc,36000,0,36000,0,0,0,110000,132000,-22000,14000,TPEx
2026-03-04,00750B,凱基科技債10+,otc,0,0,0,0,0,0,101000,101000,0,0,TPEx
2026-03-04,00751B,元大AAA至A公司債,otc,12462000,793000,11669000,0,0,0,10502889,590142,9912747,21581747,TPEx
2026-03-04,00754B,群益AAA-AA公司債,otc,54000,0,54000,0,0,0,110000,120500,-10500,43500,TPEx
2026-03-04,00755B,群益投資級公用債,otc,57000,0,57000,0,0,0,182520,140520,42000,99000,TPEx
2026-03-04,00756B,群益投等新興公債,otc,300000,0,300000,0,0,0,71000,81000,-10000,290000,TPEx
2026-03-04,00758B,復華能源債,otc,0,0,0,0,0,0,100398,100000,398,398,TPEx
2026-03-04,00759B,復華製藥債,otc,1000,0,1000,0,0,0,100165,100000,165,1165,TPEx
2026-03-04,00760B,復華新興企業債,otc,5000,0,5000,0,0,0,101696,100791,905,5905,TPEx
2026-03-04,00761B,國泰A級公司債,otc,122000,0,122000,0,0,0,253530,100019,153511,275511,TPEx
2026-03-04,00764B,群益25年美債,otc,2079000,0,2079000,0,0,0,3668661,3756376,-87715,1991285,TPEx
2026-03-04,00768B,復華20年美債,otc,761000,2000,759000,0,0,0,670585,502137,168448,927448,TPEx
