date,symbol,name,market,foreign_buy,foreign_sell,foreign_net_buy,investment_trust_buy,investment_trust_sell,investment_trust_net_buy,dealer_buy,dealer_sell,dealer_net_buy,institutional_net_buy,source
2026-03-20,00929,復華台灣科技優息,listed,15589195,2640428,12948767,0,0,0,,,0,81803724,TWSE
2026-03-20,009816,凱基台灣TOP50,listed,11529499,5294400,6235099,200000,0,200000,,,0,44477484,TWSE
2026-03-20,2337,旺宏,listed,73629265,29908000,43721265,15000,1747000,-1732000,,,0,40848450,TWSE
2026-03-20,00940,元大台灣價值高息,listed,7024000,3963000,3061000,0,0,0,,,0,39804412,TWSE
2026-03-20,00993A,主動安聯台灣,listed,10974000,1251000,9723000,0,0,0,,,0,25747190,TWSE
2026-03-20,00878,國泰永續高股息,listed,7431728,628114,6803614,0,0,0,,,0,22216989,TWSE
2026-03-20,00982A,主動群益台灣強棒,listed,8048000,2003000,6045000,0,0,0,,,0,20916428,TWSE
2026-03-20,3715,定穎投控,listed,27006082,8030659,18975423,0,10000,-10000,,,0,19206833,TWSE
2026-03-20,00891,中信關鍵半導體,listed,8635000,790000,7845000,0,0,0,,,0,16272727,TWSE
2026-03-20,00680L,元大美債20正2,listed,1359000,186000,1173000,0,0,0,,,0,15951072,TWSE
2026-03-20,00919,群益台灣精選高息,listed,22869637,2107700,20761937,0,0,0,,,0,15156052,TWSE
2026-03-20,2344,華邦電,listed,95901411,79157067,16744344,810000,206000,604000,,,0,14460177,TWSE
2026-03-20,1326,台化,listed,21706904,10442923,11263981,207000,0,207000,,,0,13448233,TWSE
2026-03-20,2449,京元電子,listed,16165001,6284185,9880816,2945000,101000,2844000,,,0,13355899,TWSE
2026-03-20,00990A,主動元大AI新經濟,listed,13165000,2239000,10926000,0,0,0,,,0,13105633,TWSE
2026-03-20,3702,大聯大,listed,28101200,13961000,14140200,26000,186000,-160000,,,0,12759681,TWSE
2026-03-20,00953B,群益優選非投等債,listed,8470000,5000,8465000,0,0,0,,,0,12530000,TWSE
2026-03-20,2303,聯電,listed,40464949,30459280,10005669,1535587,511089,1024498,,,0,11969797,TWSE
2026-03-20,0050,元大台灣50,listed,1617851,7149832,-5531981,2000000,0,2000000,,,0,11481059,TWSE
2026-03-20,2027,大成鋼,listed,15288000,4879290,10408710,44000,0,44000,,,0,11385599,TWSE
2026-03-20,034196,鴻海國票53購06,listed,0,0,0,0,0,0,,,0,9634000,TWSE
2026-03-20,0056,元大高股息,listed,4717715,980605,3737110,0,0,0,,,0,9623784,TWSE
2026-03-20,0052,富邦科技,listed,5939041,2254600,3684441,0,220000,-220000,,,0,9261251,TWSE
2026-03-20,00642U,期元大S&P石油,listed,607000,1183000,-576000,0,0,0,,,0,9115124,TWSE
2026-03-20,00936,台新永續高息中小,listed,2773000,129000,2644000,0,0,0,,,0,8602125,TWSE
2026-03-20,4958,臻鼎-KY,listed,16868131,8952912,7915219,11000,39000,-28000,,,0,8411656,TWSE
2026-03-20,3037,欣興,listed,20100175,13338092,6762083,1747000,395000,1352000,,,0,8383855,TWSE
2026-03-20,2353,宏碁,listed,50137145,43037605,7099540,26000,300678,-274678,,,0,8319498,TWSE
2026-03-20,00900,富邦特選高股息30,listed,2613000,1112000,1501000,0,0,0,,,0,8309460,TWSE
2026-03-20,00632R,元大台灣50反1,listed,1362000,1245000,117000,0,0,0,,,0,8201037,TWSE
2026-03-20,2347,聯強,listed,10026248,2344040,7682208,19000,26013,-7013,,,0,7750028,TWSE
2026-03-20,00688L,國泰20年美債正2,listed,915000,0,915000,0,0,0,,,0,7710143,TWSE
2026-03-20,2495,普安,listed,9712100,2799150,6912950,0,0,0,,,0,7110149,TWSE
2026-03-20,2855,統一證,listed,9249000,2349000,6900000,0,6000,-6000,,,0,6894000,TWSE
2026-03-20,00939,統一台灣高息動能,listed,2762000,1000,2761000,0,0,0,,,0,6634337,TWSE
2026-03-20,3189,景碩,listed,19558467,14203166,5355301,10000,2000,8000,,,0,6518636,TWSE
2026-03-20,1605,華新,listed,14882075,8138443,6743632,69000,0,69000,,,0,6194957,TWSE
2026-03-20,00946,群益科技高息成長,listed,1264000,86000,1178000,0,0,0,,,0,6140814,TWSE
2026-03-20,4919,新唐,listed,7544000,1877835,5666165,0,1000,-1000,,,0,6041074,TWSE
2026-03-20,1301,台塑,listed,18834181,13635374,5198807,10931,0,10931,,,0,5897986,TWSE
2026-03-20,3045,台灣大,listed,8878680,1997376,6881304,73314,1356000,-1282686,,,0,5590638,TWSE
2026-03-20,2382,廣達,listed,11714208,6716746,4997462,11586,16911,-5325,,,0,5289531,TWSE
2026-03-20,00980A,主動野村臺灣優選,listed,2100000,489000,1611000,0,0,0,,,0,5276082,TWSE
2026-03-20,2369,菱生,listed,17284500,12873000,4411500,0,0,0,,,0,4791122,TWSE
2026-03-20,00927,群益半導體收益,listed,2850030,300000,2550030,0,0,0,,,0,4753854,TWSE
2026-03-20,2356,英業達,listed,10223140,7264753,2958387,29000,143000,-114000,,,0,4489034,TWSE
2026-03-20,2324,仁寶,listed,10669289,7849912,2819377,83000,7000,76000,,,0,4454231,TWSE
2026-03-20,2323,中環,listed,5361000,899000,4462000,0,940,-940,,,0,4410206,TWSE
2026-03-20,00881,國泰台灣科技龍頭,listed,4422000,953000,3469000,0,0,0,,,0,4314706,TWSE
2026-03-20,2377,微星,listed,7970251,4659382,3310869,515000,5000,510000,,,0,4276551,TWSE
2026-03-20,3033,威健,listed,8736000,4136100,4599900,0,0,0,,,0,4108993,TWSE
2026-03-20,039340,康普國票55購01,listed,0,0,0,0,0,0,,,0,4025000,TWSE
2026-03-20,8021,尖點,listed,7089050,3244964,3844086,0,27000,-27000,,,0,3980050,TWSE
2026-03-20,00715L,期街口布蘭特正2,listed,1876000,2248500,-372500,0,0,0,,,0,3964173,TWSE
