date,symbol,name,market,foreign_buy,foreign_sell,foreign_net_buy,investment_trust_buy,investment_trust_sell,investment_trust_net_buy,dealer_buy,dealer_sell,dealer_net_buy,institutional_net_buy,source
2026-03-27,006201,元大富櫃50,otc,13000,13000,0,0,0,0,85171,190822,-105651,-105651,TPEx
2026-03-27,00679B,元大美債20年,otc,13437570,1216000,12221570,0,0,0,7689000,11897547,-4208547,8013023,TPEx
2026-03-27,00687B,國泰20年美債,otc,14798000,542000,14256000,0,0,0,7810370,8509416,-699046,13556954,TPEx
2026-03-27,00687C,國泰20年美債+櫃U,otc,0,0,0,0,0,0,25200,25200,0,0,TPEx
2026-03-27,00694B,富邦美債1-3,otc,97000,2000,95000,0,0,0,138911,226000,-87089,7911,TPEx
2026-03-27,00695B,富邦美債7-10,otc,115000,1000,114000,0,0,0,69047,189901,-120854,-6854,TPEx
2026-03-27,00696B,富邦美債20年,otc,1562000,38000,1524000,0,0,0,2209000,3719188,-1510188,13812,TPEx
2026-03-27,00697B,元大美債7-10,otc,0,4000,-4000,0,0,0,96252,232076,-135824,-139824,TPEx
2026-03-27,00719B,元大美債1-3,otc,125000,103031,21969,0,0,0,456411,129923,326488,348457,TPEx
2026-03-27,00720B,元大投資級公司債,otc,246000,518000,-272000,0,0,0,1931428,185298,1746130,1474130,TPEx
2026-03-27,00722B,群益投資級電信債,otc,56000,65000,-9000,0,0,0,8917153,9008827,-91674,-100674,TPEx
2026-03-27,00723B,群益投資級科技債,otc,0,1000,-1000,0,0,0,100251,104502,-4251,-5251,TPEx
2026-03-27,00724B,群益投資級金融債,otc,14000,5000,9000,0,0,0,3415000,3461267,-46267,-37267,TPEx
2026-03-27,00725B,國泰投資級公司債,otc,98000,258000,-160000,0,0,0,1131100,1652735,-521635,-681635,TPEx
2026-03-27,00726B,國泰新興投等債,otc,6000,2000,4000,0,0,0,337000,377428,-40428,-36428,TPEx
2026-03-27,00727B,國泰優選非投等債,otc,0,0,0,0,0,0,152000,142679,9321,9321,TPEx
2026-03-27,00734B,台新JPM新興債,otc,14000,0,14000,0,0,0,0,0,0,14000,TPEx
2026-03-27,00740B,富邦全球投等債,otc,338000,74000,264000,0,0,0,1431000,1865623,-434623,-170623,TPEx
2026-03-27,00741B,富邦全球非投等債,otc,2000,0,2000,0,0,0,101000,121475,-20475,-18475,TPEx
2026-03-27,00746B,富邦A級公司債,otc,80000,0,80000,0,0,0,661058,711000,-49942,30058,TPEx
2026-03-27,00749B,凱基新興債10+,otc,0,0,0,0,0,0,101000,101000,0,0,TPEx
2026-03-27,00750B,凱基科技債10+,otc,0,0,0,0,0,0,101000,101000,0,0,TPEx
