date,symbol,name,market,foreign_buy,foreign_sell,foreign_net_buy,investment_trust_buy,investment_trust_sell,investment_trust_net_buy,dealer_buy,dealer_sell,dealer_net_buy,institutional_net_buy,source
2026-03-13,2337,旺宏,listed,46092127,11659204,34432923,2721000,675000,2046000,5184138,2256392,2927746,39406669,TWSE
2026-03-13,1303,南亞,listed,56970126,29548931,27421195,6006000,324669,5681331,5885638,1381090,4504548,37607074,TWSE
2026-03-13,00637L,元大滬深300正2,listed,10532000,36000,10496000,0,0,0,20478631,3306229,17172402,27668402,TWSE
2026-03-13,00993A,主動安聯台灣,listed,2572000,3140000,-568000,0,0,0,22586550,7467608,15118942,14550942,TWSE
2026-03-13,3715,定穎投控,listed,24373099,11215720,13157379,0,17000,-17000,1399274,732370,666904,13807283,TWSE
2026-03-13,2887,台新新光金,listed,33762786,48175845,-14413059,28704000,1717000,26987000,1255033,1342866,-87833,12486108,TWSE
2026-03-13,00953B,群益優選非投等債,listed,1907999,366000,1541999,0,0,0,16291000,5502739,10788261,12330260,TWSE
2026-03-13,3189,景碩,listed,14127182,8632327,5494855,4165000,4084,4160916,877007,715125,161882,9817653,TWSE
2026-03-13,1409,新纖,listed,12568000,3515000,9053000,0,1000,-1000,520678,60274,460404,9512404,TWSE
2026-03-13,00878,國泰永續高股息,listed,7660478,1239100,6421378,0,0,0,11723826,9191164,2532662,8954040,TWSE
2026-03-13,00940,元大台灣價值高息,listed,3061000,1093050,1967950,0,0,0,9304000,3034783,6269217,8237167,TWSE
2026-03-13,1605,華新,listed,13241555,6057062,7184493,46000,0,46000,709029,540463,168566,7399059,TWSE
2026-03-13,00929,復華台灣科技優息,listed,3383000,4152000,-769000,0,0,0,16105449,9034577,7070872,6301872,TWSE
2026-03-13,2892,第一金,listed,17044787,10611152,6433635,154000,90000,64000,28000,432689,-404689,6092946,TWSE
2026-03-13,2426,鼎元,listed,22191003,16397050,5793953,0,0,0,113640,155037,-41397,5752556,TWSE
2026-03-13,045577,至上凱基57購01,listed,0,0,0,0,0,0,5538000,0,5538000,5538000,TWSE
2026-03-13,2313,華通,listed,21534570,17695488,3839082,264000,18000,246000,2277198,1121845,1155353,5240435,TWSE
