date,symbol,name,market,foreign_buy,foreign_sell,foreign_net_buy,investment_trust_buy,investment_trust_sell,investment_trust_net_buy,dealer_buy,dealer_sell,dealer_net_buy,institutional_net_buy,source
2025-08-18,006201,元大富櫃50,otc,0,0,0,0,0,0,14113,43000,-28887,-28887,TPEx
2025-08-18,00679B,元大美債20年,otc,579390,25171948,-24592558,0,1300000,-1300000,7891000,6018652,1872348,-24020210,TPEx
2025-08-18,00687B,國泰20年美債,otc,182500,11777229,-11594729,0,1300000,-1300000,7623089,6683624,939465,-11955264,TPEx
2025-08-18,00687C,國泰20年美債+櫃U,otc,0,0,0,0,0,0,50000,54200,-4200,-4200,TPEx
2025-08-18,00694B,富邦美債1-3,otc,0,24000,-24000,0,0,0,280,95150,-94870,-118870,TPEx
2025-08-18,00695B,富邦美債7-10,otc,0,2000,-2000,0,0,0,205000,238888,-33888,-35888,TPEx
2025-08-18,00696B,富邦美債20年,otc,149000,18000,131000,0,0,0,799000,1329947,-530947,-399947,TPEx
2025-08-18,00697B,元大美債7-10,otc,0,4010,-4010,0,0,0,40000,1242580,-1202580,-1206590,TPEx
2025-08-18,00719B,元大美債1-3,otc,0,832000,-832000,0,0,0,231000,249674,-18674,-850674,TPEx
2025-08-18,00720B,元大投資級公司債,otc,215000,1803000,-1588000,0,0,0,766000,580975,185025,-1402975,TPEx
2025-08-18,00722B,群益投資級電信債,otc,12000,132000,-120000,0,0,0,2102000,2136650,-34650,-154650,TPEx
2025-08-18,00723B,群益投資級科技債,otc,0,1000,-1000,0,0,0,100033,100084,-51,-1051,TPEx
2025-08-18,00724B,群益投資級金融債,otc,0,105000,-105000,0,0,0,3356437,3361903,-5466,-110466,TPEx
2025-08-18,00725B,國泰投資級公司債,otc,26000,72000,-46000,0,0,0,1325000,1462515,-137515,-183515,TPEx
2025-08-18,00726B,國泰新興投等債,otc,0,30000,-30000,0,0,0,100000,130403,-30403,-60403,TPEx
2025-08-18,00727B,國泰優選非投等債,otc,0,13000,-13000,0,0,0,106518,123357,-16839,-29839,TPEx
2025-08-18,00734B,台新JPM新興債,otc,0,0,0,0,0,0,501000,490000,11000,11000,TPEx
2025-08-18,00740B,富邦全球投等債,otc,86000,18000,68000,0,0,0,789077,972938,-183861,-115861,TPEx
2025-08-18,00741B,富邦全球非投等債,otc,0,2000,-2000,0,0,0,200000,221463,-21463,-23463,TPEx
2025-08-18,00746B,富邦A級公司債,otc,23000,2000,21000,0,0,0,620000,653220,-33220,-12220,TPEx
2025-08-18,00749B,凱基新興債10+,otc,0,1000,-1000,0,0,0,100000,104000,-4000,-5000,TPEx
2025-08-18,00750B,凱基科技債10+,otc,0,0,0,0,0,0,100000,100000,0,0,TPEx
2025-08-18,00751B,元大AAA至A公司債,otc,94050,1039000,-944950,0,0,0,396000,1117640,-721640,-1666590,TPEx
2025-08-18,00754B,群益AAA-AA公司債,otc,0,0,0,0,0,0,100615,107230,-6615,-6615,TPEx
2025-08-18,00755B,群益投資級公用債,otc,3000,0,3000,0,0,0,100542,100508,34,3034,TPEx
2025-08-18,00756B,群益投等新興公債,otc,0,74000,-74000,0,0,0,134087,120118,13969,-60031,TPEx
2025-08-18,00758B,復華能源債,otc,0,0,0,0,0,0,100000,100180,-180,-180,TPEx
2025-08-18,00759B,復華製藥債,otc,0,0,0,0,0,0,100000,100023,-23,-23,TPEx
