date,symbol,name,market,foreign_buy,foreign_sell,foreign_net_buy,investment_trust_buy,investment_trust_sell,investment_trust_net_buy,dealer_buy,dealer_sell,dealer_net_buy,institutional_net_buy,source
2025-08-21,006201,元大富櫃50,otc,0,1000,-1000,0,0,0,110182,20000,90182,89182,TPEx
2025-08-21,00679B,元大美債20年,otc,11684100,1959000,9725100,0,3200000,-3200000,11307351,13537040,-2229689,4295411,TPEx
2025-08-21,00687B,國泰20年美債,otc,6260030,230492,6029538,0,0,0,7415404,5761000,1654404,7683942,TPEx
2025-08-21,00687C,國泰20年美債+櫃U,otc,0,0,0,0,0,0,51800,51800,0,0,TPEx
2025-08-21,00694B,富邦美債1-3,otc,95000,5000,90000,0,0,0,265985,354000,-88015,1985,TPEx
2025-08-21,00695B,富邦美債7-10,otc,0,3000,-3000,0,0,0,205053,220000,-14947,-17947,TPEx
2025-08-21,00696B,富邦美債20年,otc,2288000,222000,2066000,0,0,0,3870918,5990003,-2119085,-53085,TPEx
2025-08-21,00697B,元大美債7-10,otc,3676,4000,-324,0,0,0,132240,259199,-126959,-127283,TPEx
2025-08-21,00719B,元大美債1-3,otc,68000,111000,-43000,0,0,0,804393,1142267,-337874,-380874,TPEx
2025-08-21,00720B,元大投資級公司債,otc,2224094,0,2224094,0,0,0,1140391,1334592,-194201,2029893,TPEx
2025-08-21,00722B,群益投資級電信債,otc,348000,3000,345000,0,0,0,4363711,4426407,-62696,282304,TPEx
2025-08-21,00723B,群益投資級科技債,otc,4000,1000,3000,0,0,0,102000,104048,-2048,952,TPEx
2025-08-21,00724B,群益投資級金融債,otc,109000,10000,99000,0,0,0,3808836,3867289,-58453,40547,TPEx
2025-08-21,00725B,國泰投資級公司債,otc,315000,1881000,-1566000,0,0,0,3092000,3243786,-151786,-1717786,TPEx
2025-08-21,00726B,國泰新興投等債,otc,1000,1000,0,0,0,0,109135,128362,-19227,-19227,TPEx
2025-08-21,00727B,國泰優選非投等債,otc,0,0,0,0,0,0,112117,111943,174,174,TPEx
2025-08-21,00734B,台新JPM新興債,otc,56000,0,56000,0,0,0,444000,490000,-46000,10000,TPEx
2025-08-21,00740B,富邦全球投等債,otc,920000,0,920000,0,0,0,1046193,1921598,-875405,44595,TPEx
2025-08-21,00741B,富邦全球非投等債,otc,0,1000,-1000,0,0,0,202309,221001,-18692,-19692,TPEx
2025-08-21,00746B,富邦A級公司債,otc,157000,1000,156000,0,0,0,229274,378000,-148726,7274,TPEx
2025-08-21,00749B,凱基新興債10+,otc,0,1000,-1000,0,0,0,100000,100000,0,-1000,TPEx
2025-08-21,00750B,凱基科技債10+,otc,0,0,0,0,0,0,100000,100000,0,0,TPEx
2025-08-21,00751B,元大AAA至A公司債,otc,1413000,1569000,-156000,0,0,0,1238824,1398049,-159225,-315225,TPEx
2025-08-21,00754B,群益AAA-AA公司債,otc,4000,0,4000,0,0,0,100000,100000,0,4000,TPEx
2025-08-21,00755B,群益投資級公用債,otc,15000,0,15000,0,0,0,163364,151364,12000,27000,TPEx
2025-08-21,00756B,群益投等新興公債,otc,236000,0,236000,0,0,0,117148,318074,-200926,35074,TPEx
2025-08-21,00758B,復華能源債,otc,0,0,0,0,0,0,100024,100005,19,19,TPEx
2025-08-21,00759B,復華製藥債,otc,0,0,0,0,0,0,100000,100017,-17,-17,TPEx
2025-08-21,00760B,復華新興企業債,otc,54000,0,54000,0,0,0,109351,123000,-13649,40351,TPEx
2025-08-21,00761B,國泰A級公司債,otc,132000,0,132000,0,0,0,157362,103000,54362,186362,TPEx
2025-08-21,00764B,群益25年美債,otc,2327000,0,2327000,0,0,0,2765636,4688103,-1922467,404533,TPEx
2025-08-21,00768B,復華20年美債,otc,314000,0,314000,0,0,0,4160950,3873094,287856,601856,TPEx
2025-08-21,00772B,中信高評級公司債,otc,871000,16000,855000,0,0,0,405981,491179,-85198,769802,TPEx
2025-08-21,00773B,中信優先金融債,otc,233000,16000,217000,0,0,0,2172500,2020137,152363,369363,TPEx
2025-08-21,00777B,凱基AAA至A公司債,otc,10000,0,10000,0,0,0,100000,100000,0,10000,TPEx
