date,symbol,name,market,open,high,low,close,change,change_pct,volume,turnover,transactions,source,security_type,is_common_stock,is_etf,is_warrant,is_bond_etf,is_leveraged_inverse,is_etn,is_preferred_stock,is_dr,scan_eligible,exclude_reason
2025-09-18,006201,元大富櫃50,otc,23.52,24.13,23.52,23.85,0.38,1.6191,206659,4945253,129,TPEx,etf,false,true,false,false,false,false,false,false,false,security_type=etf;symbol_not_4_digit
2025-09-18,00679B,元大美債20年,otc,26.65,26.74,26.65,26.73,-0.03,-0.1121,37724346,1019454663,5670,TPEx,bond_etf,false,true,true,true,false,false,false,false,false,security_type=bond_etf;symbol_not_4_digit
2025-09-18,00687B,國泰20年美債,otc,27.7,27.78,27.67,27.77,-0.04,-0.1438,26506173,734280939,4769,TPEx,bond_etf,false,true,true,true,false,false,false,false,false,security_type=bond_etf;symbol_not_4_digit
2025-09-18,00687C,國泰20年美債+櫃U,otc,9.52,9.53,9.52,9.53,-0.04,-0.418,51100,486478,7,TPEx,bond_etf,false,true,true,true,false,false,false,false,false,security_type=bond_etf;symbol_not_4_digit
2025-09-18,00694B,富邦美債1-3,otc,39.7,39.8,39.7,39.79,0.06,0.151,276426,10995621,41,TPEx,bond_etf,false,true,true,true,false,false,false,false,false,security_type=bond_etf;symbol_not_4_digit
2025-09-18,00695B,富邦美債7-10,otc,34.25,34.36,34.25,34.35,-0.01,-0.0291,386373,13262291,39,TPEx,bond_etf,false,true,true,true,false,false,false,false,false,security_type=bond_etf;symbol_not_4_digit
2025-09-18,00696B,富邦美債20年,otc,28.98,29.05,28.95,29.05,-0.02,-0.0688,6470204,187557053,300,TPEx,bond_etf,false,true,true,true,false,false,false,false,false,security_type=bond_etf;symbol_not_4_digit
2025-09-18,00697B,元大美債7-10,otc,34.92,35.0,34.88,34.95,-0.03,-0.0858,522980,18277937,220,TPEx,bond_etf,false,true,true,true,false,false,false,false,false,security_type=bond_etf;symbol_not_4_digit
2025-09-18,00719B,元大美債1-3,otc,29.79,29.88,29.79,29.85,0.04,0.1342,1930060,57591610,644,TPEx,bond_etf,false,true,true,true,false,false,false,false,false,security_type=bond_etf;symbol_not_4_digit
2025-09-18,00720B,元大投資級公司債,otc,33.35,33.43,33.31,33.42,-0.02,-0.0598,7050212,235193504,1141,TPEx,bond_etf,false,true,true,true,false,false,false,false,false,security_type=bond_etf;symbol_not_4_digit
2025-09-18,00722B,群益投資級電信債,otc,36.57,36.66,36.51,36.66,-0.03,-0.0818,4908352,179713505,362,TPEx,bond_etf,false,true,true,true,false,false,false,false,false,security_type=bond_etf;symbol_not_4_digit
2025-09-18,00723B,群益投資級科技債,otc,31.74,31.84,31.74,31.84,-0.05,-0.1568,141046,4486685,8,TPEx,bond_etf,false,true,true,true,false,false,false,false,false,security_type=bond_etf;symbol_not_4_digit
2025-09-18,00724B,群益投資級金融債,otc,33.6,33.72,33.6,33.72,-0.01,-0.0296,3879956,130609220,209,TPEx,bond_etf,false,true,true,true,false,false,false,false,false,security_type=bond_etf;symbol_not_4_digit
2025-09-18,00725B,國泰投資級公司債,otc,35.3,35.38,35.26,35.37,-0.01,-0.0283,5297944,187073185,1082,TPEx,bond_etf,false,true,true,true,false,false,false,false,false,security_type=bond_etf;symbol_not_4_digit
2025-09-18,00726B,國泰新興投等債,otc,32.5,32.56,32.5,32.56,0.08,0.2463,140535,4571551,30,TPEx,bond_etf,false,true,true,true,false,false,false,false,false,security_type=bond_etf;symbol_not_4_digit
2025-09-18,00727B,國泰優選非投等債,otc,38.49,38.54,38.49,38.54,0.2,0.5216,115430,4448007,13,TPEx,bond_etf,false,true,true,true,false,false,false,false,false,security_type=bond_etf;symbol_not_4_digit
2025-09-18,00734B,台新JPM新興債,otc,15.37,15.41,15.37,15.41,0.07,0.4563,500004,7697640,11,TPEx,bond_etf,false,true,true,true,false,false,false,false,false,security_type=bond_etf;symbol_not_4_digit
2025-09-18,00740B,富邦全球投等債,otc,38.5,38.57,38.47,38.57,-0.01,-0.0259,1985536,76467121,195,TPEx,bond_etf,false,true,true,true,false,false,false,false,false,security_type=bond_etf;symbol_not_4_digit
2025-09-18,00741B,富邦全球非投等債,otc,36.33,36.39,36.33,36.37,0.08,0.2204,254022,9238946,28,TPEx,bond_etf,false,true,true,true,false,false,false,false,false,security_type=bond_etf;symbol_not_4_digit
2025-09-18,00746B,富邦A級公司債,otc,35.31,35.37,35.28,35.37,-0.02,-0.0565,563856,19911018,88,TPEx,bond_etf,false,true,true,true,false,false,false,false,false,security_type=bond_etf;symbol_not_4_digit
2025-09-18,00749B,凱基新興債10+,otc,31.14,31.14,31.14,31.14,0.04,0.1286,100005,3114158,5,TPEx,bond_etf,false,true,true,true,false,false,false,false,false,security_type=bond_etf;symbol_not_4_digit
2025-09-18,00750B,凱基科技債10+,otc,33.72,33.72,33.67,33.72,-0.08,-0.2367,102482,3456337,10,TPEx,bond_etf,false,true,true,true,false,false,false,false,false,security_type=bond_etf;symbol_not_4_digit
2025-09-18,00751B,元大AAA至A公司債,otc,32.25,32.34,32.21,32.34,-0.01,-0.0309,7213203,232699627,1420,TPEx,bond_etf,false,true,true,true,false,false,false,false,false,security_type=bond_etf;symbol_not_4_digit
2025-09-18,00754B,群益AAA-AA公司債,otc,34.24,34.32,34.21,34.32,-0.02,-0.0582,162172,5556774,16,TPEx,bond_etf,false,true,true,true,false,false,false,false,false,security_type=bond_etf;symbol_not_4_digit
2025-09-18,00755B,群益投資級公用債,otc,32.68,32.69,32.67,32.69,-0.04,-0.1222,110939,3625323,106,TPEx,bond_etf,false,true,true,true,false,false,false,false,false,security_type=bond_etf;symbol_not_4_digit
2025-09-18,00756B,群益投等新興公債,otc,31.25,31.3,31.24,31.3,0.03,0.0959,123607,3865741,86,TPEx,bond_etf,false,true,true,true,false,false,false,false,false,security_type=bond_etf;symbol_not_4_digit
2025-09-18,00758B,復華能源債,otc,50.3,50.3,50.3,50.3,-0.1,-0.1984,100058,5032950,7,TPEx,bond_etf,false,true,true,true,false,false,false,false,false,security_type=bond_etf;symbol_not_4_digit
2025-09-18,00759B,復華製藥債,otc,53.9,53.9,53.9,53.9,-0.25,-0.4617,100019,5391037,6,TPEx,bond_etf,false,true,true,true,false,false,false,false,false,security_type=bond_etf;symbol_not_4_digit
2025-09-18,00760B,復華新興企業債,otc,53.9,54.1,53.9,54.0,0.15,0.2786,142366,7688783,29,TPEx,bond_etf,false,true,true,true,false,false,false,false,false,security_type=bond_etf;symbol_not_4_digit
2025-09-18,00761B,國泰A級公司債,otc,34.41,34.48,34.41,34.48,-0.07,-0.2026,379461,13066918,96,TPEx,bond_etf,false,true,true,true,false,false,false,false,false,security_type=bond_etf;symbol_not_4_digit
