date,symbol,name,market,foreign_buy,foreign_sell,foreign_net_buy,investment_trust_buy,investment_trust_sell,investment_trust_net_buy,dealer_buy,dealer_sell,dealer_net_buy,institutional_net_buy,source
2025-12-11,006201,元大富櫃50,otc,1000,0,1000,0,105000,-105000,255335,18808,236527,132527,TPEx
2025-12-11,00679B,元大美債20年,otc,17548000,1168400,16379600,0,0,0,12420694,14193630,-1772936,14606664,TPEx
2025-12-11,00687B,國泰20年美債,otc,13231654,1938000,11293654,0,0,0,10492166,13924321,-3432155,7861499,TPEx
2025-12-11,00687C,國泰20年美債+櫃U,otc,0,0,0,0,0,0,50400,50900,-500,-500,TPEx
2025-12-11,00694B,富邦美債1-3,otc,142000,11000,131000,0,0,0,247535,238337,9198,140198,TPEx
2025-12-11,00695B,富邦美債7-10,otc,0,0,0,0,0,0,314931,306000,8931,8931,TPEx
2025-12-11,00696B,富邦美債20年,otc,1367000,8000,1359000,0,0,0,1863560,3311010,-1447450,-88450,TPEx
2025-12-11,00697B,元大美債7-10,otc,19000,5000,14000,0,0,0,283469,324552,-41083,-27083,TPEx
2025-12-11,00719B,元大美債1-3,otc,50000,854000,-804000,212000,0,212000,300000,516849,-216849,-808849,TPEx
2025-12-11,00720B,元大投資級公司債,otc,2836000,113000,2723000,0,0,0,1387401,521280,866121,3589121,TPEx
2025-12-11,00722B,群益投資級電信債,otc,572000,8000,564000,0,0,0,2286905,2645218,-358313,205687,TPEx
2025-12-11,00723B,群益投資級科技債,otc,41000,0,41000,0,0,0,103000,125000,-22000,19000,TPEx
2025-12-11,00724B,群益投資級金融債,otc,202000,0,202000,0,0,0,4370985,4393027,-22042,179958,TPEx
2025-12-11,00725B,國泰投資級公司債,otc,1984000,13000,1971000,0,0,0,4324710,3915378,409332,2380332,TPEx
2025-12-11,00726B,國泰新興投等債,otc,4000,2000,2000,0,0,0,153182,157468,-4286,-2286,TPEx
2025-12-11,00727B,國泰優選非投等債,otc,0,0,0,0,0,0,128139,118262,9877,9877,TPEx
2025-12-11,00734B,台新JPM新興債,otc,20000,0,20000,0,0,0,482000,502000,-20000,0,TPEx
2025-12-11,00740B,富邦全球投等債,otc,3170000,0,3170000,0,0,0,1722447,4538792,-2816345,353655,TPEx
2025-12-11,00741B,富邦全球非投等債,otc,28000,0,28000,0,0,0,232000,247929,-15929,12071,TPEx
2025-12-11,00746B,富邦A級公司債,otc,1114000,0,1114000,0,0,0,348772,1445000,-1096228,17772,TPEx
2025-12-11,00749B,凱基新興債10+,otc,15000,0,15000,0,0,0,100000,100000,0,15000,TPEx
2025-12-11,00750B,凱基科技債10+,otc,0,0,0,0,0,0,100000,100000,0,0,TPEx
2025-12-11,00751B,元大AAA至A公司債,otc,3056000,1450000,1606000,200000,0,200000,1582130,1745172,-163042,1642958,TPEx
2025-12-11,00754B,群益AAA-AA公司債,otc,25000,0,25000,0,0,0,100000,122000,-22000,3000,TPEx
2025-12-11,00755B,群益投資級公用債,otc,55000,0,55000,0,0,0,100621,120307,-19686,35314,TPEx
2025-12-11,00756B,群益投等新興公債,otc,71000,0,71000,0,0,0,111072,126072,-15000,56000,TPEx
2025-12-11,00758B,復華能源債,otc,0,0,0,0,0,0,100000,100000,0,0,TPEx
2025-12-11,00759B,復華製藥債,otc,0,0,0,0,0,0,101000,100000,1000,1000,TPEx
2025-12-11,00760B,復華新興企業債,otc,28000,0,28000,0,0,0,101074,103390,-2316,25684,TPEx
2025-12-11,00761B,國泰A級公司債,otc,101000,0,101000,0,0,0,86214,134000,-47786,53214,TPEx
2025-12-11,00764B,群益25年美債,otc,870000,90000,780000,0,0,0,22525008,22976536,-451528,328472,TPEx
2025-12-11,00768B,復華20年美債,otc,1805000,3000,1802000,0,0,0,1558280,323575,1234705,3036705,TPEx
2025-12-11,00772B,中信高評級公司債,otc,2497000,22000,2475000,0,0,0,545217,1904629,-1359412,1115588,TPEx
2025-12-11,00773B,中信優先金融債,otc,778000,5000,773000,0,0,0,536359,941512,-405153,367847,TPEx
2025-12-11,00777B,凱基AAA至A公司債,otc,1000,0,1000,0,0,0,100000,100000,0,1000,TPEx
2025-12-11,00778B,凱基金融債20+,otc,1000,0,1000,0,0,0,100000,100000,0,1000,TPEx
2025-12-11,00779B,凱基美債25+,otc,108000,139000,-31000,0,0,0,701000,663000,38000,7000,TPEx
2025-12-11,00780B,國泰A級金融債,otc,70000,0,70000,0,0,0,103046,117000,-13954,56046,TPEx
2025-12-11,00781B,國泰A級科技債,otc,0,0,0,0,0,0,109000,110152,-1152,-1152,TPEx
2025-12-11,00782B,國泰A級公用債,otc,3000,1000,2000,0,0,0,107000,106043,957,2957,TPEx
2025-12-11,00785B,富邦金融投等債,otc,20000,1000,19000,0,0,0,100000,120027,-20027,-1027,TPEx
2025-12-11,00786B,元大10年IG銀行債,otc,57000,0,57000,0,0,0,36000,0,36000,93000,TPEx
2025-12-11,00787B,元大10年IG醫療債,otc,25000,0,25000,0,0,0,4000,0,4000,29000,TPEx
2025-12-11,00788B,元大10年IG電能債,otc,2000,0,2000,0,0,0,36000,0,36000,38000,TPEx
2025-12-11,00789B,復華公司債A3,otc,6000,0,6000,0,0,0,100021,100000,21,6021,TPEx
2025-12-11,00791B,復華信用債1-5,otc,0,0,0,0,0,0,100000,100000,0,0,TPEx
2025-12-11,00792B,群益A級公司債,otc,1000,0,1000,0,0,0,100000,101000,-1000,0,TPEx
2025-12-11,00793B,群益AAA-A醫療債,otc,0,0,0,0,0,0,104000,100000,4000,4000,TPEx
2025-12-11,00795B,中信美國公債20年,otc,3134000,125000,3009000,0,0,0,4845236,6374899,-1529663,1479337,TPEx
2025-12-11,00799B,國泰A級醫療債,otc,0,0,0,0,0,0,232012,195481,36531,36531,TPEx
2025-12-11,00834B,第一金金融債10+,otc,0,0,0,0,0,0,112000,112000,0,0,TPEx
2025-12-11,00836B,永豐10年A公司債,otc,7000,0,7000,0,0,0,201046,200000,1046,8046,TPEx
