date,symbol,name,market,foreign_buy,foreign_sell,foreign_net_buy,investment_trust_buy,investment_trust_sell,investment_trust_net_buy,dealer_buy,dealer_sell,dealer_net_buy,institutional_net_buy,source
2025-09-01,2887,台新新光金,listed,42101549,12553818,29547731,1396135,2571000,-1174865,373279,810999,-437720,27935146,TWSE
2025-09-01,2344,華邦電,listed,38052000,12457463,25594537,0,17000,-17000,3331258,1564130,1767128,27344665,TWSE
2025-09-01,00753L,中信中國50正2,listed,11307000,3829000,7478000,0,0,0,15219692,1610600,13609092,21087092,TWSE
2025-09-01,00665L,富邦恒生國企正2,listed,4580000,1771000,2809000,0,0,0,16698252,4313235,12385017,15194017,TWSE
2025-09-01,00752,中信中國50,listed,2706000,183000,2523000,0,0,0,11637799,839617,10798182,13321182,TWSE
2025-09-01,2317,鴻海,listed,27029382,14535268,12494114,514878,860000,-345122,733230,1006199,-272969,11876023,TWSE
2025-09-01,2880,華南金,listed,17713172,8652377,9060795,2820195,245900,2574295,430840,1005462,-574622,11060468,TWSE
2025-09-01,3481,群創,listed,28123826,12634830,15488996,0,40000,-40000,137619,5082989,-4945370,10503626,TWSE
2025-09-01,00712,復華富時不動產,listed,8147000,202000,7945000,0,0,0,2652999,326206,2326793,10271793,TWSE
2025-09-01,2890,永豐金,listed,18700668,9260000,9440668,1334604,558226,776378,199566,725000,-525434,9691612,TWSE
2025-09-01,4958,臻鼎-KY,listed,20817418,10248250,10569168,1501000,2133000,-632000,442930,1438138,-995208,8941960,TWSE
2025-09-01,6191,精成科,listed,21519976,14351035,7168941,174000,132000,42000,881206,792987,88219,7299160,TWSE
2025-09-01,3711,日月光投控,listed,15962811,9470613,6492198,635774,86000,549774,262545,254000,8545,7050517,TWSE
2025-09-01,2449,京元電子,listed,37256331,38788029,-1531698,8737500,169000,8568500,2139689,2245904,-106215,6930587,TWSE
2025-09-01,2303,聯電,listed,14404773,8735876,5668897,2020750,687082,1333668,393325,813277,-419952,6582613,TWSE
2025-09-01,2801,彰銀,listed,10883219,2960000,7923219,19000,1739650,-1720650,23936,98000,-74064,6128505,TWSE
2025-09-01,00882,中信中國高股息,listed,1306236,429000,877236,0,0,0,8827280,3730497,5096783,5974019,TWSE
2025-09-01,00662,富邦NASDAQ,listed,955786,382000,573786,0,0,0,4968000,167035,4800965,5374751,TWSE
