date,symbol,name,market,foreign_buy,foreign_sell,foreign_net_buy,investment_trust_buy,investment_trust_sell,investment_trust_net_buy,dealer_buy,dealer_sell,dealer_net_buy,institutional_net_buy,source
2025-09-10,00940,元大台灣價值高息,listed,55345000,57500,55287500,0,0,0,92371291,4323000,88048291,143335791,TWSE
2025-09-10,0056,元大高股息,listed,27791279,356404,27434875,0,0,0,50323135,1008040,49315095,76749970,TWSE
2025-09-10,00929,復華台灣科技優息,listed,17181232,83245,17097987,0,0,0,41480910,1820250,39660660,56758647,TWSE
2025-09-10,00878,國泰永續高股息,listed,38632933,87823,38545110,0,0,0,21029890,6784426,14245464,52790574,TWSE
2025-09-10,2317,鴻海,listed,54241200,11380911,42860289,275000,309306,-34306,908843,1016471,-107628,42718355,TWSE
2025-09-10,0050,元大台灣50,listed,22530213,1766762,20763451,0,579000,-579000,14091716,5933874,8157842,28342293,TWSE
2025-09-10,3231,緯創,listed,29563029,4524381,25038648,1683000,61000,1622000,1638361,790103,848258,27508906,TWSE
2025-09-10,00982A,主動群益台灣強棒,listed,11087000,5671000,5416000,0,0,0,35316398,16743205,18573193,23989193,TWSE
2025-09-10,00961,FT臺灣永續高息,listed,7863000,261000,7602000,0,0,0,16748320,531000,16217320,23819320,TWSE
2025-09-10,2344,華邦電,listed,82963582,61075217,21888365,600000,2208000,-1608000,6383079,5429518,953561,21233926,TWSE
2025-09-10,00981A,主動統一台股增長,listed,8397200,3515000,4882200,1500000,0,1500000,36950172,22325756,14624416,21006616,TWSE
2025-09-10,00753L,中信中國50正2,listed,7592000,1531000,6061000,0,0,0,14594539,1175270,13419269,19480269,TWSE
2025-09-10,2887,台新新光金,listed,30653818,10243906,20409912,0,933000,-933000,252000,1178000,-926000,18550912,TWSE
2025-09-10,1504,東元,listed,35481101,17139160,18341941,250000,128723,121277,778160,1457837,-679677,17783541,TWSE
2025-09-10,2330,台積電,listed,27148022,12495487,14652535,276000,413363,-137363,2507715,936832,1570883,16086055,TWSE
2025-09-10,00934,中信成長高股息,listed,4964000,12000,4952000,0,0,0,11391055,751000,10640055,15592055,TWSE
2025-09-10,051699,臺股指富邦4C購01,listed,0,0,0,0,0,0,16914000,1606000,15308000,15308000,TWSE
2025-09-10,00665L,富邦恒生國企正2,listed,1067000,761000,306000,0,0,0,24518566,9931732,14586834,14892834,TWSE
2025-09-10,1605,華新,listed,18299000,6130080,12168920,0,0,0,2490308,416082,2074226,14243146,TWSE
2025-09-10,00680L,元大美債20正2,listed,499000,408000,91000,0,0,0,15795330,1991756,13803574,13894574,TWSE
2025-09-10,3037,欣興,listed,19093394,7384285,11709109,566000,3000,563000,961949,82968,878981,13151090,TWSE
2025-09-10,00918,大華優利高填息30,listed,280000,124000,156000,0,0,0,15101903,2394980,12706923,12862923,TWSE
