date,symbol,name,market,foreign_buy,foreign_sell,foreign_net_buy,investment_trust_buy,investment_trust_sell,investment_trust_net_buy,dealer_buy,dealer_sell,dealer_net_buy,institutional_net_buy,source
2025-09-24,006201,元大富櫃50,otc,7000,20000,-13000,0,0,0,29054,40890,-11836,-24836,TPEx
2025-09-24,00679B,元大美債20年,otc,15289215,346800,14942415,0,0,0,13227105,17540000,-4312895,10629520,TPEx
2025-09-24,00687B,國泰20年美債,otc,15192000,52000,15140000,0,0,0,8841063,13043000,-4201937,10938063,TPEx
2025-09-24,00687C,國泰20年美債+櫃U,otc,0,0,0,0,0,0,50300,50300,0,0,TPEx
2025-09-24,00694B,富邦美債1-3,otc,1000,0,1000,0,0,0,75319,42148,33171,34171,TPEx
2025-09-24,00695B,富邦美債7-10,otc,0,0,0,0,0,0,242247,235008,7239,7239,TPEx
2025-09-24,00696B,富邦美債20年,otc,1727000,187000,1540000,0,0,0,3505422,5069061,-1563639,-23639,TPEx
2025-09-24,00697B,元大美債7-10,otc,0,0,0,0,0,0,1404954,15317,1389637,1389637,TPEx
2025-09-24,00719B,元大美債1-3,otc,218000,11000,207000,0,0,0,320401,60641,259760,466760,TPEx
2025-09-24,00720B,元大投資級公司債,otc,1575000,662000,913000,0,0,0,2017292,1559107,458185,1371185,TPEx
2025-09-24,00722B,群益投資級電信債,otc,1051000,180000,871000,0,0,0,2638802,2365842,272960,1143960,TPEx
2025-09-24,00723B,群益投資級科技債,otc,0,21000,-21000,0,0,0,120000,100046,19954,-1046,TPEx
2025-09-24,00724B,群益投資級金融債,otc,22000,46000,-24000,0,0,0,3419414,3303409,116005,92005,TPEx
2025-09-24,00725B,國泰投資級公司債,otc,1946000,1560000,386000,0,0,0,3941546,3850212,91334,477334,TPEx
2025-09-24,00726B,國泰新興投等債,otc,13000,0,13000,0,0,0,104657,315469,-210812,-197812,TPEx
2025-09-24,00727B,國泰優選非投等債,otc,0,0,0,0,0,0,124318,102438,21880,21880,TPEx
2025-09-24,00734B,台新JPM新興債,otc,0,0,0,0,0,0,499000,498000,1000,1000,TPEx
2025-09-24,00740B,富邦全球投等債,otc,1000,32000,-31000,0,0,0,1194567,1038063,156504,125504,TPEx
2025-09-24,00741B,富邦全球非投等債,otc,0,0,0,0,0,0,201001,202220,-1219,-1219,TPEx
2025-09-24,00746B,富邦A級公司債,otc,116000,4000,112000,0,0,0,286050,334000,-47950,64050,TPEx
2025-09-24,00749B,凱基新興債10+,otc,0,5000,-5000,0,0,0,100000,100000,0,-5000,TPEx
2025-09-24,00750B,凱基科技債10+,otc,0,0,0,0,0,0,100000,100000,0,0,TPEx
2025-09-24,00751B,元大AAA至A公司債,otc,900000,0,900000,0,0,0,1630913,1556596,74317,974317,TPEx
2025-09-24,00754B,群益AAA-AA公司債,otc,0,20000,-20000,0,0,0,122011,100006,22005,2005,TPEx
2025-09-24,00755B,群益投資級公用債,otc,0,1000,-1000,0,0,0,133272,100078,33194,32194,TPEx
2025-09-24,00756B,群益投等新興公債,otc,122000,1000,121000,0,0,0,100047,187000,-86953,34047,TPEx
2025-09-24,00758B,復華能源債,otc,0,0,0,0,0,0,100001,100000,1,1,TPEx
2025-09-24,00759B,復華製藥債,otc,0,0,0,0,0,0,100001,100000,1,1,TPEx
2025-09-24,00760B,復華新興企業債,otc,0,1000,-1000,0,0,0,120144,104273,15871,14871,TPEx
2025-09-24,00761B,國泰A級公司債,otc,123000,0,123000,0,0,0,193945,291000,-97055,25945,TPEx
2025-09-24,00764B,群益25年美債,otc,1624000,2000,1622000,0,0,0,2545264,4055544,-1510280,111720,TPEx
2025-09-24,00768B,復華20年美債,otc,374000,39000,335000,0,0,0,3530244,3862791,-332547,2453,TPEx
2025-09-24,00772B,中信高評級公司債,otc,618000,18000,600000,0,0,0,798880,583000,215880,815880,TPEx
2025-09-24,00773B,中信優先金融債,otc,25000,10000,15000,0,0,0,988124,824000,164124,179124,TPEx
2025-09-24,00777B,凱基AAA至A公司債,otc,2000,0,2000,0,0,0,100000,100000,0,2000,TPEx
2025-09-24,00778B,凱基金融債20+,otc,0,0,0,0,0,0,102000,100000,2000,2000,TPEx
2025-09-24,00779B,凱基美債25+,otc,133000,0,133000,0,0,0,598000,593000,5000,138000,TPEx
2025-09-24,00780B,國泰A級金融債,otc,0,0,0,0,0,0,100000,100000,0,0,TPEx
2025-09-24,00781B,國泰A級科技債,otc,0,0,0,0,0,0,100000,101400,-1400,-1400,TPEx
2025-09-24,00782B,國泰A級公用債,otc,0,0,0,0,0,0,130000,108001,21999,21999,TPEx
2025-09-24,00785B,富邦金融投等債,otc,0,0,0,0,0,0,101001,100000,1001,1001,TPEx
2025-09-24,00786B,元大10年IG銀行債,otc,50000,0,50000,0,0,0,24001,0,24001,74001,TPEx
2025-09-24,00787B,元大10年IG醫療債,otc,15000,0,15000,0,0,0,12294,0,12294,27294,TPEx
2025-09-24,00788B,元大10年IG電能債,otc,0,1000,-1000,0,0,0,0,11200,-11200,-12200,TPEx
2025-09-24,00789B,復華公司債A3,otc,0,46000,-46000,0,0,0,150001,100000,50001,4001,TPEx
2025-09-24,00791B,復華信用債1-5,otc,10000,0,10000,0,0,0,101799,111799,-10000,0,TPEx
2025-09-24,00792B,群益A級公司債,otc,0,22000,-22000,0,0,0,132019,100000,32019,10019,TPEx
2025-09-24,00793B,群益AAA-A醫療債,otc,0,0,0,0,0,0,101001,100000,1001,1001,TPEx
2025-09-24,00795B,中信美國公債20年,otc,3861000,1484000,2377000,0,0,0,5713341,5484000,229341,2606341,TPEx
2025-09-24,00799B,國泰A級醫療債,otc,0,0,0,0,0,0,107000,100000,7000,7000,TPEx
2025-09-24,00834B,第一金金融債10+,otc,0,1000,-1000,0,0,0,101000,100000,1000,0,TPEx
2025-09-24,00836B,永豐10年A公司債,otc,233000,0,233000,0,0,0,194000,300034,-106034,126966,TPEx
2025-09-24,00840B,凱基IG精選15+,otc,0,0,0,0,0,0,106000,100000,6000,6000,TPEx
2025-09-24,00841B,凱基AAA-AA公司債,otc,0,0,0,0,0,0,100000,100000,0,0,TPEx
2025-09-24,00842B,台新美元銀行債,otc,0,0,0,0,0,0,104000,100000,4000,4000,TPEx
2025-09-24,00844B,新光15年IG金融債,otc,22000,0,22000,0,0,0,0,0,0,22000,TPEx
2025-09-24,00845B,富邦新興投等債,otc,0,0,0,0,0,0,101025,100000,1025,1025,TPEx
2025-09-24,00846B,富邦歐洲銀行債,otc,0,0,0,0,0,0,106003,100100,5903,5903,TPEx
2025-09-24,00847B,中信美國市政債,otc,0,0,0,0,0,0,218313,209000,9313,9313,TPEx
2025-09-24,00848B,中信新興亞洲債,otc,62000,0,62000,0,0,0,202000,260002,-58002,3998,TPEx
2025-09-24,00849B,中信EM主權債0-5,otc,7000,0,7000,0,0,0,212943,200864,12079,19079,TPEx
2025-09-24,00853B,統一美債10年Aa-A,otc,52000,5000,47000,0,0,0,451659,452000,-341,46659,TPEx
2025-09-24,00856B,永豐1-3年美公債,otc,0,1000,-1000,0,0,0,5643,2000,3643,2643,TPEx
2025-09-24,00857B,永豐20年美公債,otc,449000,0,449000,0,0,0,1699999,1430000,269999,718999,TPEx
2025-09-24,00858,永豐美國500大,otc,1000,8000,-7000,0,0,0,581718,335078,246640,239640,TPEx
2025-09-24,00859B,群益0-1年美債,otc,0,0,0,0,0,0,2552000,2501195,50805,50805,TPEx
2025-09-24,00860B,群益1-5Y投資級債,otc,0,0,0,0,0,0,107826,104489,3337,3337,TPEx
2025-09-24,00862B,中信投資級公司債,otc,50000,0,50000,0,0,0,242009,270000,-27991,22009,TPEx
2025-09-24,00863B,中信全球電信債,otc,11000,24000,-13000,0,0,0,233000,210000,23000,10000,TPEx
2025-09-24,00864B,中信美國公債0-1,otc,739000,19000,720000,0,0,0,525000,820420,-295420,424580,TPEx
2025-09-24,00867B,新光A-BBB電信債,otc,0,0,0,0,0,0,201000,200000,1000,1000,TPEx
2025-09-24,00870B,元大15年EM主權債,otc,60000,0,60000,0,0,0,0,60000,-60000,0,TPEx
2025-09-24,00877,復華中國5G,otc,2403000,2046000,357000,0,0,0,3837930,4054376,-216446,140554,TPEx
2025-09-24,00883B,中信ESG投資級債,otc,0,2000,-2000,0,0,0,209428,203215,6213,4213,TPEx
2025-09-24,00884B,中信低碳新興債,otc,0,0,0,0,0,0,214960,205460,9500,9500,TPEx
2025-09-24,00886,永豐美國科技,otc,0,0,0,0,0,0,33735,25004,8731,8731,TPEx
2025-09-24,00887,永豐中國科技50大,otc,6394000,362000,6032000,0,0,0,12520096,5847928,6672168,12704168,TPEx
2025-09-24,00888,永豐台灣ESG,otc,20200,4000,16200,0,0,0,538387,294223,244164,260364,TPEx
2025-09-24,00890B,凱基ESG BBB債15+,otc,12000,6000,6000,0,0,0,517000,510000,7000,13000,TPEx
2025-09-24,00928,中信上櫃ESG 30,otc,74000,141000,-67000,0,0,0,796295,646556,149739,82739,TPEx
2025-09-24,00931B,統一美債20年,otc,1250000,44000,1206000,0,0,0,3193660,2716000,477660,1683660,TPEx
2025-09-24,00933B,國泰10Y+金融債,otc,4875000,127000,4748000,0,0,0,2972062,2091000,881062,5629062,TPEx
2025-09-24,00937B,群益ESG投等債20+,otc,1756000,4566000,-2810000,0,0,0,17285536,3525624,13759912,10949912,TPEx
2025-09-24,00942B,台新美A公司債20+,otc,0,10000,-10000,0,0,0,1007375,322033,685342,675342,TPEx
2025-09-24,00948B,中信優息投資級債,otc,510000,0,510000,0,0,0,4631303,2195379,2435924,2945924,TPEx
2025-09-24,00950B,凱基A級公司債,otc,1399000,0,1399000,0,0,0,1151941,546244,605697,2004697,TPEx
2025-09-24,00955,中信日本商社,otc,26000,0,26000,0,0,0,1101000,4990161,-3889161,-3863161,TPEx
2025-09-24,00957B,兆豐US優選投等債,otc,0,13000,-13000,0,0,0,990000,923221,66779,53779,TPEx
2025-09-24,00958B,永豐ESG銀行債15+,otc,0,0,0,0,0,0,1248146,456000,792146,792146,TPEx
2025-09-24,00959B,大華投等美債15Y+,otc,0,595000,-595000,0,0,0,544135,295762,248373,-346627,TPEx
2025-09-24,00966B,統一ESG投等債15+,otc,0,7000,-7000,0,0,0,762245,512186,250059,243059,TPEx
2025-09-24,00967B,元大優息美債,otc,6000,0,6000,0,0,0,555620,299099,256521,262521,TPEx
2025-09-24,00968B,元大優息投等債,otc,604000,5000,599000,0,0,0,675097,68000,607097,1206097,TPEx
2025-09-24,00969B,元大零息超長美債,otc,0,11000,-11000,0,0,0,874373,194475,679898,668898,TPEx
2025-09-24,00970B,新光BBB投等債20+,otc,279000,0,279000,0,0,0,787146,327018,460128,739128,TPEx
2025-09-24,009806,台新標普500,otc,0,1000,-1000,0,0,0,2000,16200,-14200,-15200,TPEx
2025-09-24,009807,台新標普科技精選,otc,0,0,0,0,0,0,1252082,2008133,-756051,-756051,TPEx
2025-09-24,00980B,台新特選IG債10+,otc,1000,6000,-5000,0,0,0,645000,371000,274000,269000,TPEx
2025-09-24,00980D,主動聯博投等入息,otc,84000,0,84000,0,0,0,955000,1496981,-541981,-457981,TPEx
2025-09-24,00980T,平衡凱基美國TOP,otc,0,20000,-20000,0,0,0,837000,1505229,-668229,-688229,TPEx
2025-09-24,00981B,第一金優選非投債,otc,0,0,0,0,0,0,1010000,3837919,-2827919,-2827919,TPEx
2025-09-24,00981D,主動中信非投等債,otc,0,0,0,0,0,0,1018000,5104174,-4086174,-4086174,TPEx
2025-09-24,00982B,FT投資級債20+,otc,0,1000,-1000,0,0,0,80538,0,80538,79538,TPEx
2025-09-24,00983B,大華優利美公債20,otc,0,0,0,0,0,0,2984001,2937000,47001,47001,TPEx
2025-09-24,00984B,大華優利美A債15,otc,0,727000,-727000,0,0,0,3064001,2357860,706141,-20859,TPEx
2025-09-24,02001B,統一美國政府債N,otc,0,0,0,0,0,0,1000,0,1000,1000,TPEx
2025-09-24,020023,元大櫃買半導體N,otc,0,0,0,0,0,0,27000,0,27000,27000,TPEx
2025-09-24,020025,統一亞洲半導體N,otc,0,0,0,0,0,0,2000,21000,-19000,-19000,TPEx
2025-09-24,020027,元大上櫃ESG成長N,otc,0,0,0,0,0,0,41000,40000,1000,1000,TPEx
2025-09-24,020033,統一恒生科期N,otc,0,0,0,0,0,0,6000,3000,3000,3000,TPEx
2025-09-24,020040,元大上櫃ESG龍頭N,otc,0,0,0,0,0,0,2000,0,2000,2000,TPEx
2025-09-24,1240,茂生農經,otc,0,0,0,0,0,0,22,0,22,22,TPEx
2025-09-24,1259,安心,otc,0,3000,-3000,0,0,0,0,0,0,-3000,TPEx
2025-09-24,1264,德麥,otc,3000,0,3000,0,0,0,0,5000,-5000,-2000,TPEx
2025-09-24,1268,漢來美食,otc,21000,2000,19000,0,0,0,0,0,0,19000,TPEx
2025-09-24,1294,漢田生技,otc,0,2201,-2201,0,0,0,0,0,0,-2201,TPEx
2025-09-24,1295,生合,otc,94000,126000,-32000,0,0,0,2598,4085,-1487,-33487,TPEx
2025-09-24,1336,台翰,otc,37000,23000,14000,0,0,0,0,1000,-1000,13000,TPEx
2025-09-24,1565,精華,otc,15000,7000,8000,0,0,0,2000,101,1899,9899,TPEx
2025-09-24,1569,濱川,otc,832000,1662000,-830000,0,0,0,10000,11755,-1755,-831755,TPEx
2025-09-24,1570,力肯,otc,15000,8000,7000,0,0,0,0,0,0,7000,TPEx
2025-09-24,1580,新麥,otc,1000,1000,0,0,0,0,0,0,0,0,TPEx
2025-09-24,1584,精剛,otc,163000,681000,-518000,0,0,0,138,13491,-13353,-531353,TPEx
2025-09-24,1586,和勤,otc,59000,106000,-47000,0,0,0,0,0,0,-47000,TPEx
2025-09-24,1591,駿吉-KY,otc,126000,158000,-32000,0,0,0,0,0,0,-32000,TPEx
2025-09-24,1593,祺驊,otc,0,1000,-1000,0,0,0,0,0,0,-1000,TPEx
2025-09-24,1595,川寶,otc,99000,56000,43000,0,0,0,5000,5000,0,43000,TPEx
2025-09-24,1599,宏佳騰,otc,7000,3000,4000,0,0,0,0,0,0,4000,TPEx
2025-09-24,1777,生泰,otc,2000,2000,0,0,0,0,0,703,-703,-703,TPEx
2025-09-24,1781,合世,otc,0,4000,-4000,0,0,0,0,10,-10,-4010,TPEx
2025-09-24,1784,訊聯,otc,0,37000,-37000,0,0,0,6599,1000,5599,-31401,TPEx
2025-09-24,1785,光洋科,otc,5925500,5948000,-22500,0,0,0,1297204,303186,994018,971518,TPEx
