date,symbol,name,market,margin_buy,margin_sell,margin_balance,margin_change,short_sell,short_cover,short_balance,short_change,offsetting,source
2026-05-18,00679B,元大美債20年,otc,36,72,5500,-36,0,0,0,0,0,TPEx
2026-05-18,00687B,國泰20年美債,otc,594,62,11640,516,0,0,0,0,0,TPEx
2026-05-18,00694B,富邦美債1-3,otc,0,0,0,0,0,0,0,0,0,TPEx
2026-05-18,00695B,富邦美債7-10,otc,0,0,0,0,0,0,0,0,0,TPEx
2026-05-18,00696B,富邦美債20年,otc,0,3,138,-3,0,0,0,0,0,TPEx
2026-05-18,00697B,元大美債7-10,otc,6,0,11,6,0,0,0,0,0,TPEx
2026-05-18,00719B,元大美債1-3,otc,0,0,105,0,0,0,0,0,0,TPEx
2026-05-18,00720B,元大投資級公司債,otc,3,31,3220,-28,0,0,0,0,0,TPEx
2026-05-18,00722B,群益投資級電信債,otc,0,1,84,-1,0,0,0,0,0,TPEx
2026-05-18,00723B,群益投資級科技債,otc,0,0,110,0,0,0,0,0,0,TPEx
2026-05-18,00724B,群益投資級金融債,otc,0,0,22,0,0,0,0,0,0,TPEx
2026-05-18,00725B,國泰投資級公司債,otc,0,0,711,0,0,0,0,0,0,TPEx
2026-05-18,00726B,國泰新興投等債,otc,0,0,1,0,0,0,0,0,0,TPEx
2026-05-18,00727B,國泰優選非投等債,otc,0,0,0,0,0,0,0,0,0,TPEx
2026-05-18,00734B,台新JPM新興債,otc,0,0,0,0,0,0,0,0,0,TPEx
2026-05-18,00740B,富邦全球投等債,otc,0,0,81,0,0,0,0,0,0,TPEx
2026-05-18,00741B,富邦全球非投等債,otc,0,0,10,0,0,0,0,0,0,TPEx
2026-05-18,00746B,富邦A級公司債,otc,0,0,0,0,0,0,0,0,0,TPEx
2026-05-18,00749B,凱基新興債10+,otc,0,0,0,0,0,0,0,0,0,TPEx
2026-05-18,00750B,凱基科技債10+,otc,0,0,0,0,0,0,0,0,0,TPEx
2026-05-18,00751B,元大AAA至A公司債,otc,31,60,3467,-29,0,0,0,0,0,TPEx
2026-05-18,00754B,群益AAA-AA公司債,otc,0,0,0,0,0,0,0,0,0,TPEx
2026-05-18,00755B,群益投資級公用債,otc,0,0,0,0,0,0,0,0,0,TPEx
2026-05-18,00756B,群益投等新興公債,otc,0,0,25,0,0,0,0,0,0,TPEx
2026-05-18,00758B,復華能源債,otc,0,0,0,0,0,0,0,0,0,TPEx
2026-05-18,00759B,復華製藥債,otc,0,0,0,0,0,0,0,0,0,TPEx
2026-05-18,00760B,復華新興企業債,otc,0,0,3,0,0,0,0,0,0,TPEx
2026-05-18,00761B,國泰A級公司債,otc,0,0,26,0,0,0,0,0,0,TPEx
2026-05-18,00764B,群益25年美債,otc,0,0,16,0,0,0,0,0,0,TPEx
2026-05-18,00768B,復華20年美債,otc,0,0,2,0,0,0,0,0,0,TPEx
2026-05-18,00772B,中信高評級公司債,otc,0,0,2134,0,0,0,0,0,0,TPEx
2026-05-18,00773B,中信優先金融債,otc,0,0,304,0,0,0,0,0,0,TPEx
2026-05-18,00777B,凱基AAA至A公司債,otc,0,0,0,0,0,0,0,0,0,TPEx
2026-05-18,00778B,凱基金融債20+,otc,0,0,0,0,0,0,0,0,0,TPEx
2026-05-18,00779B,凱基美債25+,otc,0,0,0,0,0,0,0,0,0,TPEx
2026-05-18,00780B,國泰A級金融債,otc,0,0,0,0,0,0,0,0,0,TPEx
2026-05-18,00781B,國泰A級科技債,otc,0,1,20,-1,0,0,0,0,0,TPEx
2026-05-18,00782B,國泰A級公用債,otc,0,0,12,0,0,0,0,0,0,TPEx
2026-05-18,00785B,富邦金融投等債,otc,0,0,0,0,0,0,0,0,0,TPEx
2026-05-18,00786B,元大10年IG銀行債,otc,0,0,13,0,0,0,0,0,0,TPEx
