date,symbol,name,market,open,high,low,close,change,change_pct,volume,turnover,transactions,source,security_type,is_common_stock,is_etf,is_warrant,is_bond_etf,is_leveraged_inverse,is_etn,is_preferred_stock,is_dr,scan_eligible,exclude_reason
2026-07-22,006201,元大富櫃50,otc,42.0,44.0,42.0,43.55,1.86,4.4615,145108,6336108,237,TPEx,etf,false,true,false,false,false,false,false,false,false,security_type=etf;symbol_not_4_digit
2026-07-22,00679B,元大美債20年,otc,26.83,26.84,26.73,26.82,-0.01,-0.0373,10668168,285684796,2260,TPEx,bond_etf,false,true,true,true,false,false,false,false,false,security_type=bond_etf;symbol_not_4_digit
2026-07-22,00687B,國泰20年美債,otc,27.91,27.93,27.81,27.89,-0.02,-0.0717,20865829,581714445,1405,TPEx,bond_etf,false,true,true,true,false,false,false,false,false,security_type=bond_etf;symbol_not_4_digit
2026-07-22,00687C,國泰20年美債+櫃U,otc,9.18,9.18,9.17,9.17,-0.03,-0.3261,29000,266180,8,TPEx,bond_etf,false,true,true,true,false,false,false,false,false,security_type=bond_etf;symbol_not_4_digit
2026-07-22,00694B,富邦美債1-3,otc,42.42,42.45,42.31,42.45,0.03,0.0707,132229,5603589,42,TPEx,bond_etf,false,true,true,true,false,false,false,false,false,security_type=bond_etf;symbol_not_4_digit
2026-07-22,00695B,富邦美債7-10,otc,35.4,35.5,35.36,35.5,-0.04,-0.1125,154679,5476899,20,TPEx,bond_etf,false,true,true,true,false,false,false,false,false,security_type=bond_etf;symbol_not_4_digit
2026-07-22,00696B,富邦美債20年,otc,28.91,28.94,28.83,28.91,-0.03,-0.1037,995166,28755233,156,TPEx,bond_etf,false,true,true,true,false,false,false,false,false,security_type=bond_etf;symbol_not_4_digit
2026-07-22,00697B,元大美債7-10,otc,36.02,36.04,35.88,36.03,0.01,0.0278,419125,15058589,132,TPEx,bond_etf,false,true,true,true,false,false,false,false,false,security_type=bond_etf;symbol_not_4_digit
2026-07-22,00719B,元大美債1-3,otc,31.45,31.51,31.39,31.48,0.05,0.1591,2861769,89980998,544,TPEx,bond_etf,false,true,true,true,false,false,false,false,false,security_type=bond_etf;symbol_not_4_digit
2026-07-22,00720B,元大投資級公司債,otc,32.69,32.69,32.57,32.68,-0.02,-0.0612,10519718,343224579,1457,TPEx,bond_etf,false,true,true,true,false,false,false,false,false,security_type=bond_etf;symbol_not_4_digit
2026-07-22,00722B,群益投資級電信債,otc,35.23,35.23,35.1,35.21,-0.09,-0.255,1209589,42524390,520,TPEx,bond_etf,false,true,true,true,false,false,false,false,false,security_type=bond_etf;symbol_not_4_digit
2026-07-22,00723B,群益投資級科技債,otc,30.03,30.03,29.88,29.97,-0.14,-0.465,219760,6579710,28,TPEx,bond_etf,false,true,true,true,false,false,false,false,false,security_type=bond_etf;symbol_not_4_digit
2026-07-22,00724B,群益投資級金融債,otc,33.6,33.65,33.52,33.65,-0.01,-0.0297,3811500,128105404,196,TPEx,bond_etf,false,true,true,true,false,false,false,false,false,security_type=bond_etf;symbol_not_4_digit
2026-07-22,00725B,國泰投資級公司債,otc,34.79,34.79,34.63,34.79,0.0,0.0,6177311,214692554,788,TPEx,bond_etf,false,true,true,true,false,false,false,false,false,security_type=bond_etf;symbol_not_4_digit
2026-07-22,00726B,國泰新興投等債,otc,33.37,33.45,33.36,33.44,-0.02,-0.0598,199193,6658394,101,TPEx,bond_etf,false,true,true,true,false,false,false,false,false,security_type=bond_etf;symbol_not_4_digit
2026-07-22,00727B,國泰優選非投等債,otc,39.6,39.77,39.6,39.77,0.02,0.0503,105517,4195802,8,TPEx,bond_etf,false,true,true,true,false,false,false,false,false,security_type=bond_etf;symbol_not_4_digit
2026-07-22,00734B,台新JPM新興債,otc,15.89,15.89,15.89,15.89,-0.02,-0.1257,100179,1591847,3,TPEx,bond_etf,false,true,true,true,false,false,false,false,false,security_type=bond_etf;symbol_not_4_digit
2026-07-22,00740B,富邦全球投等債,otc,38.4,38.4,38.22,38.34,-0.08,-0.2082,2500305,95796913,609,TPEx,bond_etf,false,true,true,true,false,false,false,false,false,security_type=bond_etf;symbol_not_4_digit
2026-07-22,00741B,富邦全球非投等債,otc,37.62,38.01,37.62,38.01,0.11,0.2902,233083,8854007,94,TPEx,bond_etf,false,true,true,true,false,false,false,false,false,security_type=bond_etf;symbol_not_4_digit
2026-07-22,00746B,富邦A級公司債,otc,35.27,35.36,35.22,35.35,-0.06,-0.1694,667100,23560261,22,TPEx,bond_etf,false,true,true,true,false,false,false,false,false,security_type=bond_etf;symbol_not_4_digit
2026-07-22,00749B,凱基新興債10+,otc,31.66,31.66,31.63,31.63,-0.13,-0.4093,110000,3479600,4,TPEx,bond_etf,false,true,true,true,false,false,false,false,false,security_type=bond_etf;symbol_not_4_digit
2026-07-22,00750B,凱基科技債10+,otc,32.5,32.5,32.5,32.5,-0.24,-0.733,100000,3250000,2,TPEx,bond_etf,false,true,true,true,false,false,false,false,false,security_type=bond_etf;symbol_not_4_digit
2026-07-22,00751B,元大AAA至A公司債,otc,31.32,31.32,31.19,31.26,-0.07,-0.2234,4822594,150622481,1066,TPEx,bond_etf,false,true,true,true,false,false,false,false,false,security_type=bond_etf;symbol_not_4_digit
