date,symbol,name,market,open,high,low,close,change,change_pct,volume,turnover,transactions,source,security_type,is_common_stock,is_etf,is_warrant,is_bond_etf,is_leveraged_inverse,is_etn,is_preferred_stock,is_dr,scan_eligible,exclude_reason
2026-07-28,00400A,主動國泰動能高息,listed,12.8,12.95,12.51,12.51,-0.93,-6.9196,83212279,1058820895,25535,TWSE,etf,false,true,true,false,false,false,false,false,false,security_type=etf;symbol_not_4_digit
2026-07-28,00401A,主動摩根台灣鑫收,listed,12.63,12.63,12.13,12.14,-0.71,-5.5253,9264357,114125667,1217,TWSE,etf,false,true,true,false,false,false,false,false,false,security_type=etf;symbol_not_4_digit
2026-07-28,00402A,主動安聯美國科技,listed,9.2,9.26,9.2,9.21,-0.38,-3.9625,6318612,58293688,1993,TWSE,etf,false,true,true,false,false,false,false,false,false,security_type=etf;symbol_not_4_digit
2026-07-28,00403A,主動統一升級50,listed,9.26,9.26,9.0,9.0,-0.62,-6.4449,726297492,6616660192,187846,TWSE,etf,false,true,true,false,false,false,false,false,false,security_type=etf;symbol_not_4_digit
2026-07-28,00404A,主動聯博動能50,listed,9.13,9.13,8.86,8.87,-0.49,-5.235,14114781,126312627,2314,TWSE,etf,false,true,true,false,false,false,false,false,false,security_type=etf;symbol_not_4_digit
2026-07-28,00405A,主動富邦台灣龍耀,listed,7.57,7.58,7.27,7.27,-0.66,-8.3228,148767480,1102272243,32621,TWSE,etf,false,true,true,false,false,false,false,false,false,security_type=etf;symbol_not_4_digit
2026-07-28,00406A,主動中信台灣收益,listed,8.83,8.85,8.53,8.53,-0.6,-6.5717,211120578,1832952006,45334,TWSE,etf,false,true,true,false,false,false,false,false,false,security_type=etf;symbol_not_4_digit
2026-07-28,00407A,主動凱基台灣,listed,8.5,8.54,8.26,8.26,-0.66,-7.3991,105869860,889862800,23912,TWSE,etf,false,true,true,false,false,false,false,false,false,security_type=etf;symbol_not_4_digit
2026-07-28,00408A,主動第一金優股息,listed,9.64,9.67,9.5,9.5,-0.43,-4.3303,5806873,55654209,1849,TWSE,etf,false,true,true,false,false,false,false,false,false,security_type=etf;symbol_not_4_digit
2026-07-28,0050,元大台灣50,listed,98.35,98.35,96.9,97.15,-4.3,-4.2385,469130535,45782587206,916358,TWSE,etf,false,true,false,false,false,false,false,false,false,security_type=etf
2026-07-28,0051,元大中型100,listed,133.3,133.3,130.05,130.05,-6.95,-5.073,148138,19483646,1118,TWSE,etf,false,true,false,false,false,false,false,false,false,security_type=etf
2026-07-28,0052,富邦科技,listed,57.3,57.5,56.6,56.65,-2.65,-4.4688,40995190,2337078952,49549,TWSE,etf,false,true,false,false,false,false,false,false,false,security_type=etf
2026-07-28,0053,元大電子,listed,216.0,219.5,216.0,216.7,-10.45,-4.6005,48894,10660218,2792,TWSE,etf,false,true,false,false,false,false,false,false,false,security_type=etf
2026-07-28,0055,元大MSCI金融,listed,43.29,43.29,42.17,42.42,-0.87,-2.0097,567297,24083843,654,TWSE,etf,false,true,false,false,false,false,false,false,false,security_type=etf
2026-07-28,0056,元大高股息,listed,49.11,49.26,48.14,48.19,-1.81,-3.62,114563140,5552328040,128088,TWSE,etf,false,true,false,false,false,false,false,false,false,security_type=etf
2026-07-28,0057,富邦摩台,listed,293.4,294.0,290.9,292.05,-9.35,-3.1022,22714,6666249,1773,TWSE,etf,false,true,false,false,false,false,false,false,false,security_type=etf
2026-07-28,0061,元大寶滬深,listed,24.9,25.0,24.51,24.51,-0.32,-1.2888,301286,7441827,240,TWSE,etf,false,true,false,false,false,false,false,false,false,security_type=etf
2026-07-28,006203,元大MSCI台灣,listed,178.55,178.55,176.3,177.0,-6.8,-3.6997,36918,6580944,1829,TWSE,etf,false,true,false,false,false,false,false,false,false,security_type=etf;symbol_not_4_digit
2026-07-28,006204,永豐臺灣加權,listed,210.05,210.1,209.1,209.9,-6.25,-2.8915,5946,1246957,120,TWSE,etf,false,true,false,false,false,false,false,false,false,security_type=etf;symbol_not_4_digit
2026-07-28,006205,富邦上証,listed,40.89,40.96,40.53,40.65,-0.31,-0.7568,436279,17790799,249,TWSE,etf,false,true,false,false,false,false,false,false,false,security_type=etf;symbol_not_4_digit
2026-07-28,006206,元大上證50,listed,38.36,38.37,38.01,38.19,-0.22,-0.5728,27934,1066747,138,TWSE,etf,false,true,false,false,false,false,false,false,false,security_type=etf;symbol_not_4_digit
2026-07-28,006207,復華滬深,listed,32.99,32.99,32.6,32.61,-0.51,-1.5399,113295,3713744,101,TWSE,etf,false,true,false,false,false,false,false,false,false,security_type=etf;symbol_not_4_digit
2026-07-28,006208,富邦台50,listed,225.0,225.45,222.0,222.1,-10.65,-4.5757,8251988,1844087813,44170,TWSE,etf,false,true,false,false,false,false,false,false,false,security_type=etf;symbol_not_4_digit
2026-07-28,00625K,富邦上証+R,listed,8.61,8.61,8.61,8.61,-0.12,-1.3746,1000,8610,1,TWSE,etf,false,true,true,false,false,false,false,false,false,security_type=etf;symbol_not_4_digit
