date,symbol,name,market,margin_buy,margin_sell,margin_balance,margin_change,short_sell,short_cover,short_balance,short_change,offsetting,source
2026-07-22,00679B,元大美債20年,otc,82,0,3954,82,0,1,10,-1,0,TPEx
2026-07-22,00687B,國泰20年美債,otc,0,20,5320,-21,0,0,0,0,0,TPEx
2026-07-22,00694B,富邦美債1-3,otc,0,2,2,-2,0,0,0,0,0,TPEx
2026-07-22,00695B,富邦美債7-10,otc,0,0,0,0,0,0,0,0,0,TPEx
2026-07-22,00696B,富邦美債20年,otc,0,0,201,0,0,0,0,0,0,TPEx
2026-07-22,00697B,元大美債7-10,otc,0,0,11,0,0,0,0,0,0,TPEx
2026-07-22,00719B,元大美債1-3,otc,0,10,50,-10,0,0,0,0,0,TPEx
2026-07-22,00720B,元大投資級公司債,otc,2,10,2008,-8,0,0,0,0,0,TPEx
2026-07-22,00722B,群益投資級電信債,otc,0,6,76,-6,0,0,0,0,0,TPEx
2026-07-22,00723B,群益投資級科技債,otc,0,0,109,0,0,0,0,0,0,TPEx
2026-07-22,00724B,群益投資級金融債,otc,0,0,20,0,0,0,0,0,0,TPEx
2026-07-22,00725B,國泰投資級公司債,otc,20,11,628,9,0,0,0,0,0,TPEx
2026-07-22,00726B,國泰新興投等債,otc,0,0,1,0,0,0,0,0,0,TPEx
2026-07-22,00727B,國泰優選非投等債,otc,0,0,0,0,0,0,0,0,0,TPEx
2026-07-22,00734B,台新JPM新興債,otc,0,0,0,0,0,0,0,0,0,TPEx
2026-07-22,00740B,富邦全球投等債,otc,0,0,65,0,0,0,0,0,0,TPEx
2026-07-22,00741B,富邦全球非投等債,otc,0,1,6,-1,0,0,0,0,0,TPEx
2026-07-22,00746B,富邦A級公司債,otc,0,0,0,0,0,0,0,0,0,TPEx
2026-07-22,00749B,凱基新興債10+,otc,0,0,0,0,0,0,0,0,0,TPEx
2026-07-22,00750B,凱基科技債10+,otc,0,0,0,0,0,0,0,0,0,TPEx
2026-07-22,00751B,元大AAA至A公司債,otc,1,50,2286,-49,1,0,1,1,0,TPEx
2026-07-22,00754B,群益AAA-AA公司債,otc,0,0,0,0,0,0,0,0,0,TPEx
2026-07-22,00755B,群益投資級公用債,otc,0,0,0,0,0,0,0,0,0,TPEx
2026-07-22,00756B,群益投等新興公債,otc,0,0,21,0,0,0,0,0,0,TPEx
2026-07-22,00758B,復華能源債,otc,0,0,0,0,0,0,0,0,0,TPEx
2026-07-22,00759B,復華製藥債,otc,0,0,0,0,0,0,0,0,0,TPEx
2026-07-22,00760B,復華新興企業債,otc,0,0,3,0,0,0,0,0,0,TPEx
2026-07-22,00761B,國泰A級公司債,otc,0,0,26,0,0,0,0,0,0,TPEx
2026-07-22,00764B,群益25年美債,otc,5,0,42,5,0,0,0,0,0,TPEx
2026-07-22,00768B,復華20年美債,otc,0,0,162,0,0,0,0,0,0,TPEx
2026-07-22,00772B,中信高評級公司債,otc,5,66,1299,-61,0,0,0,0,0,TPEx
2026-07-22,00773B,中信優先金融債,otc,0,0,5,0,0,0,0,0,0,TPEx
2026-07-22,00777B,凱基AAA至A公司債,otc,0,0,0,0,0,0,0,0,0,TPEx
2026-07-22,00778B,凱基金融債20+,otc,0,0,0,0,0,0,0,0,0,TPEx
2026-07-22,00779B,凱基美債25+,otc,0,0,0,0,0,0,0,0,0,TPEx
2026-07-22,00780B,國泰A級金融債,otc,0,0,0,0,0,0,0,0,0,TPEx
2026-07-22,00781B,國泰A級科技債,otc,0,2,25,-2,0,0,0,0,0,TPEx
2026-07-22,00782B,國泰A級公用債,otc,0,0,12,0,0,0,0,0,0,TPEx
2026-07-22,00785B,富邦金融投等債,otc,0,0,1,0,0,0,0,0,0,TPEx
2026-07-22,00786B,元大10年IG銀行債,otc,0,0,8,0,0,0,0,0,0,TPEx
2026-07-22,00787B,元大10年IG醫療債,otc,0,0,0,0,0,0,0,0,0,TPEx
2026-07-22,00788B,元大10年IG電能債,otc,0,0,0,0,0,0,0,0,0,TPEx
2026-07-22,00789B,復華公司債A3,otc,0,0,0,0,0,0,0,0,0,TPEx
2026-07-22,00791B,復華信用債1-5,otc,0,0,0,0,0,0,0,0,0,TPEx
2026-07-22,00792B,群益A級公司債,otc,0,0,0,0,0,0,0,0,0,TPEx
2026-07-22,00793B,群益AAA-A醫療債,otc,0,0,0,0,0,0,0,0,0,TPEx
2026-07-22,00795B,中信美國公債20年,otc,10,0,1915,10,0,0,0,0,0,TPEx
2026-07-22,00799B,國泰A級醫療債,otc,0,0,12,0,0,0,0,0,0,TPEx
2026-07-22,00834B,第一金金融債10+,otc,0,0,0,0,0,0,0,0,0,TPEx
2026-07-22,00836B,永豐10年A公司債,otc,0,0,0,0,0,0,0,0,0,TPEx
2026-07-22,00840B,凱基IG精選15+,otc,0,0,0,0,0,0,0,0,0,TPEx
2026-07-22,00841B,凱基AAA-AA公司債,otc,0,0,0,0,0,0,0,0,0,TPEx
2026-07-22,00842B,台新美元銀行債,otc,0,0,2,0,0,0,0,0,0,TPEx
2026-07-22,00844B,台新15年IG金融債,otc,0,0,0,0,0,0,0,0,0,TPEx
2026-07-22,00845B,富邦新興投等債,otc,0,0,0,0,0,0,0,0,0,TPEx
2026-07-22,00846B,富邦歐洲銀行債,otc,0,0,0,0,0,0,0,0,0,TPEx
2026-07-22,00847B,中信美國市政債,otc,0,0,0,0,0,0,0,0,0,TPEx
2026-07-22,00848B,中信新興亞洲債,otc,0,0,0,0,0,0,0,0,0,TPEx
2026-07-22,00849B,中信EM主權債0-5,otc,0,0,0,0,0,0,0,0,0,TPEx
2026-07-22,00853B,統一美債10年Aa-A,otc,0,0,1,0,0,0,0,0,0,TPEx
2026-07-22,00856B,永豐1-3年美公債,otc,0,0,0,0,0,0,0,0,0,TPEx
2026-07-22,00857B,永豐20年美公債,otc,0,0,107,0,0,0,0,0,0,TPEx
2026-07-22,00858,永豐美國500大,otc,3,0,60,3,0,0,0,0,0,TPEx
2026-07-22,00859B,群益0-1年美債,otc,0,0,2,0,0,0,0,0,0,TPEx
2026-07-22,00860B,群益1-5Y投資級債,otc,0,0,0,0,0,0,0,0,0,TPEx
2026-07-22,00862B,中信投資級公司債,otc,0,0,8,0,0,0,0,0,0,TPEx
2026-07-22,00863B,中信全球電信債,otc,0,0,0,0,0,0,0,0,0,TPEx
2026-07-22,00864B,中信美國公債0-1,otc,0,0,0,0,0,0,0,0,0,TPEx
2026-07-22,00867B,台新A-BBB電信債,otc,0,0,0,0,0,0,0,0,0,TPEx
2026-07-22,00870B,元大15年EM主權債,otc,0,0,0,0,0,0,0,0,0,TPEx
2026-07-22,00877,復華中國5G,otc,182,350,7264,-372,2,0,89,2,0,TPEx
2026-07-22,00884B,中信低碳新興債,otc,0,0,0,0,0,0,0,0,0,TPEx
2026-07-22,00886,永豐美國科技,otc,0,0,0,0,0,0,0,0,0,TPEx
2026-07-22,00887,永豐中國科技50大,otc,893,329,16507,564,4,0,156,4,0,TPEx
2026-07-22,00888,永豐台灣ESG,otc,595,232,5111,353,0,0,0,0,0,TPEx
2026-07-22,00890B,凱基ESG BBB債15+,otc,0,0,5,0,0,0,0,0,0,TPEx
2026-07-22,00928,中信上櫃ESG 30,otc,652,98,2491,554,4,0,5,4,0,TPEx
2026-07-22,00931B,統一美債20年,otc,0,0,2794,0,0,0,0,0,0,TPEx
2026-07-22,00933B,國泰10Y+金融債,otc,0,10,68,-10,0,0,0,0,0,TPEx
2026-07-22,00937B,群益ESG投等債20+,otc,383,67,19207,316,0,0,0,0,0,TPEx
2026-07-22,00942B,台新美A公司債20+,otc,0,0,9,0,0,0,0,0,0,TPEx
2026-07-22,00948B,中信優息投資級債,otc,0,0,555,0,0,0,0,0,0,TPEx
2026-07-22,00950B,凱基A級公司債,otc,0,0,238,0,0,0,0,0,0,TPEx
2026-07-22,00955,中信日本商社,otc,86,194,1765,-108,3,0,16,3,0,TPEx
2026-07-22,00957B,兆豐US優選投等債,otc,0,0,18,0,0,0,0,0,0,TPEx
2026-07-22,00958B,永豐ESG銀行債15+,otc,0,0,5,0,0,0,0,0,0,TPEx
2026-07-22,00959B,大華投等美債15Y+,otc,0,0,331,0,0,0,0,0,0,TPEx
2026-07-22,00966B,統一ESG投等債15+,otc,0,0,37,0,0,0,0,0,0,TPEx
2026-07-22,00967B,元大優息美債,otc,0,0,5,0,0,0,0,0,0,TPEx
2026-07-22,00968B,元大優息投等債,otc,0,0,49,0,0,0,0,0,0,TPEx
2026-07-22,00969B,元大零息超長美債,otc,0,0,92,0,0,0,0,0,0,TPEx
2026-07-22,00970B,台新BBB投等債20+,otc,5,5,101,0,0,0,0,0,0,TPEx
2026-07-22,00980B,台新特選IG債10+,otc,0,0,1,0,0,0,0,0,0,TPEx
2026-07-22,00980D,主動聯博投等入息,otc,0,1,136,-1,0,0,0,0,0,TPEx
2026-07-22,00980T,平衡凱基美國TOP,otc,0,0,7,0,0,0,0,0,0,TPEx
2026-07-22,00981B,第一金優選非投債,otc,6,3,13331,3,0,0,0,0,0,TPEx
2026-07-22,00981D,主動中信非投等債,otc,0,980,3349,-980,0,0,0,0,0,TPEx
2026-07-22,00982B,FT投資級債20+,otc,0,0,101,0,0,0,0,0,0,TPEx
2026-07-22,00983B,大華優利美公債20,otc,0,0,52,0,0,0,0,0,0,TPEx
2026-07-22,00984B,大華優利美A債15,otc,0,0,312,0,0,0,0,0,0,TPEx
2026-07-22,00985D,主動貝萊德優投等,otc,0,0,120,0,0,0,0,0,0,TPEx
2026-07-22,00986B,FT金融債10+,otc,0,0,0,0,0,0,0,0,0,TPEx
2026-07-22,00986D,主動復華金融債息,otc,0,0,0,0,0,0,0,0,0,TPEx
2026-07-22,00987B,野村10+澳洲公債,otc,0,0,7,0,0,0,0,0,0,TPEx
2026-07-22,00988B,玉山嚴選非投債,otc,29,414,20043,-385,0,0,0,0,0,TPEx
2026-07-22,00989B,台新美國非投等債,otc,0,0,15548,0,0,0,0,0,0,TPEx
2026-07-22,00990B,國泰收益非投等債,otc,1,0,1,1,0,0,0,0,0,TPEx
2026-07-22,00998A,主動復華金融股息,otc,1,2,99,-1,0,0,0,0,0,TPEx
2026-07-22,1240,茂生農經,otc,0,0,22,0,0,0,0,0,0,TPEx
2026-07-22,1259,安心,otc,0,0,43,0,0,0,0,0,0,TPEx
2026-07-22,1264,德麥,otc,0,0,2,0,0,0,0,0,0,TPEx
2026-07-22,1268,漢來美食,otc,0,6,14,-6,0,0,0,0,0,TPEx
2026-07-22,1294,漢田生技,otc,0,1,180,-1,0,0,0,0,0,TPEx
2026-07-22,1295,生合,otc,1,0,156,1,0,0,0,0,0,TPEx
2026-07-22,1336,台翰,otc,142,79,2752,63,1,0,1,1,3,TPEx
2026-07-22,1565,精華,otc,0,2,1058,-2,0,0,0,0,0,TPEx
2026-07-22,1569,濱川,otc,14,25,12724,-91,3,11,25,-8,0,TPEx
2026-07-22,1570,力肯,otc,7,0,1728,7,0,0,0,0,0,TPEx
2026-07-22,1580,新麥,otc,1,1,27,0,0,0,0,0,0,TPEx
2026-07-22,1584,精剛,otc,68,153,6262,-86,0,0,22,0,2,TPEx
2026-07-22,1586,和勤,otc,511,9,14731,502,0,204,181,-204,0,TPEx
2026-07-22,1591,駿吉-KY,otc,0,0,1080,0,0,0,0,0,0,TPEx
2026-07-22,1593,祺驊,otc,0,0,120,0,0,0,0,0,0,TPEx
2026-07-22,1595,川寶,otc,19,108,4871,-90,0,1,20,-1,3,TPEx
2026-07-22,1599,宏佳騰,otc,0,5,282,-5,0,0,5,0,0,TPEx
2026-07-22,1742,台蠟,otc,15,2,3235,13,0,1,0,-1,0,TPEx
2026-07-22,1777,生泰,otc,0,0,49,0,0,0,0,0,0,TPEx
2026-07-22,1781,合世,otc,0,0,0,0,0,0,0,0,0,TPEx
2026-07-22,1784,訊聯,otc,12,7,1479,5,0,0,10,0,0,TPEx
