date,symbol,name,market,margin_buy,margin_sell,margin_balance,margin_change,short_sell,short_cover,short_balance,short_change,offsetting,source
2025-12-15,00679B,元大美債20年,otc,150,16,13461,81,0,0,58,0,335,TPEx
2025-12-15,00687B,國泰20年美債,otc,1426,164,23638,1261,0,0,0,0,0,TPEx
2025-12-15,00694B,富邦美債1-3,otc,0,0,0,0,0,0,0,0,0,TPEx
2025-12-15,00695B,富邦美債7-10,otc,0,0,0,0,0,0,0,0,0,TPEx
2025-12-15,00696B,富邦美債20年,otc,0,0,313,0,0,0,0,0,0,TPEx
2025-12-15,00697B,元大美債7-10,otc,0,0,19,0,0,0,0,0,0,TPEx
2025-12-15,00719B,元大美債1-3,otc,0,1,136,-1,0,0,0,0,0,TPEx
2025-12-15,00720B,元大投資級公司債,otc,1,92,3696,-91,8,0,48,8,61,TPEx
2025-12-15,00722B,群益投資級電信債,otc,0,2,125,-2,0,0,0,0,0,TPEx
2025-12-15,00723B,群益投資級科技債,otc,0,0,114,0,0,0,0,0,0,TPEx
2025-12-15,00724B,群益投資級金融債,otc,0,0,37,0,0,0,0,0,0,TPEx
2025-12-15,00725B,國泰投資級公司債,otc,10,5,1346,5,0,0,0,0,0,TPEx
2025-12-15,00726B,國泰新興投等債,otc,0,0,4,0,0,0,0,0,0,TPEx
2025-12-15,00727B,國泰優選非投等債,otc,0,0,2,0,0,0,0,0,0,TPEx
2025-12-15,00734B,台新JPM新興債,otc,0,0,0,0,0,0,0,0,0,TPEx
2025-12-15,00740B,富邦全球投等債,otc,1,0,114,1,0,0,0,0,0,TPEx
2025-12-15,00741B,富邦全球非投等債,otc,0,0,16,0,0,0,0,0,0,TPEx
2025-12-15,00746B,富邦A級公司債,otc,0,0,1,0,0,0,0,0,0,TPEx
2025-12-15,00749B,凱基新興債10+,otc,0,0,0,0,0,0,0,0,0,TPEx
2025-12-15,00750B,凱基科技債10+,otc,0,0,0,0,0,0,0,0,0,TPEx
2025-12-15,00751B,元大AAA至A公司債,otc,5,0,3962,5,0,0,0,0,0,TPEx
2025-12-15,00754B,群益AAA-AA公司債,otc,0,0,0,0,0,0,0,0,0,TPEx
2025-12-15,00755B,群益投資級公用債,otc,0,0,0,0,0,0,0,0,0,TPEx
2025-12-15,00756B,群益投等新興公債,otc,0,0,21,0,0,0,0,0,0,TPEx
2025-12-15,00758B,復華能源債,otc,0,0,0,0,0,0,0,0,0,TPEx
2025-12-15,00759B,復華製藥債,otc,0,0,0,0,0,0,0,0,0,TPEx
2025-12-15,00760B,復華新興企業債,otc,0,0,3,0,0,0,0,0,0,TPEx
2025-12-15,00761B,國泰A級公司債,otc,0,5,31,-5,0,0,0,0,0,TPEx
2025-12-15,00764B,群益25年美債,otc,11,0,126,11,0,0,0,0,0,TPEx
2025-12-15,00768B,復華20年美債,otc,1,0,15,1,0,0,0,0,0,TPEx
2025-12-15,00772B,中信高評級公司債,otc,8,0,2286,8,0,0,0,0,0,TPEx
2025-12-15,00773B,中信優先金融債,otc,0,0,301,0,0,0,0,0,0,TPEx
2025-12-15,00777B,凱基AAA至A公司債,otc,0,0,0,0,0,0,0,0,0,TPEx
