date,time,symbol,name,market,title,category,summary,url,source
2026-07-30,06:46,2885,元大金,,元大金控公告金融監督管理委員會核准本公司 以股份轉換方式將元大證券投資信託股份有限公司 納為本公司百分之百持股之子公司,其他,,,MOPSOV:t05st01
2026-07-30,06:52,2885,元大金,,元大金控代子公司元大投信公告金融監督管理委員會核准 元大投信以股份轉換方式成為元大金控100%持股子公司,其他,,,MOPSOV:t05st01
2026-07-30,07:00,1721,三晃,,公告本公司名稱由「三晃股份有限公司」更名為 「國慶科技股份有限公司」 ，公告期間：115年07月01日至115年9月30日。,其他,,,MOPSOV:t05st01
2026-07-30,07:00,3708,上緯投控,,公告本公司名稱由「上緯國際投資控股股份有限公司」更名為 「上緯國際控股股份有限公司」，公告期間：115年6月11日至 115年9月10日。,其他,,,MOPSOV:t05st01
2026-07-30,07:00,4530,天意能創,,公告本公司名稱由「宏易創新國際股份有限公司」 更名為「天意能創股份有限公司」， 公告期間：115年7月09日至115年10月08日。,其他,,,MOPSOV:t05st01
2026-07-30,07:00,8472,納維康,,公告本公司名稱由「夠麻吉股份有限公司」更名為 「納維康生技股份有限公司」，公告期間：115年6月29日 至115年9月28日,其他,,,MOPSOV:t05st01
2026-07-30,07:00,4747,強生製藥,,公告本公司股票面額由「新台幣10元」變更為「新台幣5元」 公告期間：115年7月22日至115年10月21日,其他,,,MOPSOV:t05st01
2026-07-30,07:00,4953,緯致,,公告本公司名稱由「緯創軟體股份有限公司」 更名為「緯致科技股份有限公司」， 公告期間：115年6月2日至115年9月1日。,其他,,,MOPSOV:t05st01
2026-07-30,07:00,5904,寶雅,,公告本公司股票面額變更由「新台幣10元」變更為「新台幣1元」 公告期間：115年7月2日至115年10月1日,其他,,,MOPSOV:t05st01
2026-07-30,07:21,3563,牧德,,公告本公司董事會決議通過私募普通股補辦公開發行 暨申請上市,董事會,,,MOPSOV:t05st01
2026-07-30,08:43,6620,漢達,,"代子公司 Handa Oncology, LLC 公告治療癌症之 505(b)(2) 新藥 HND-039 OMCAZIO 取得美國 FDA 暫時性許可 (Tentative Approval, TA)",其他,,,MOPSOV:t05st01
2026-07-30,09:08,1259,安心,,公告本公司115年第2季財務報告董事會召開日期,董事會,,,MOPSOV:t05st01
2026-07-30,09:13,5525,順天,,本公司受邀參加由群益金鼎證券所舉辦之線上法說會，報告本公司營運概況,法說會,,,MOPSOV:t05st01
2026-07-30,10:01,3117,年程,,澄清媒體報導,其他,,,MOPSOV:t05st01
2026-07-30,10:04,2483,百容,,115年第二季財務報告董事會預計召開日期為115年08月07日,董事會,,,MOPSOV:t05st01
2026-07-30,10:10,6990,華鉬,,澄清媒體報導,其他,,,MOPSOV:t05st01
2026-07-30,10:23,2387,精元,,公告115年第二季財務報告董事會預計召開日期為115年8月7日,董事會,,,MOPSOV:t05st01
2026-07-30,10:26,5398,慕康生醫,,公告本公司115年第一季合併財務報告董事會召開日期,董事會,,,MOPSOV:t05st01
2026-07-30,10:29,8409,商之器,,公告本公司115年第二季合併財務報告提董事會決議日期,董事會,,,MOPSOV:t05st01
2026-07-30,10:56,6767,台微醫,,公告本公司115年第二季財務報告董事會召開日期,董事會,,,MOPSOV:t05st01
2026-07-30,11:25,8341,日友,,公告本公司115年第二季財務報告董事會預計召開日期為 115年08月07日,董事會,,,MOPSOV:t05st01
2026-07-30,11:26,5530,龍巖,,公告本公司115年第2季合併財務報告董事會預計召開日期為 115年8月7日,董事會,,,MOPSOV:t05st01
2026-07-30,11:32,6248,沛波,,115年第二季合併財務報告董事會預計召開日期為 115年8月7日,董事會,,,MOPSOV:t05st01
2026-07-30,11:45,6951,青新-創,,公告本公司115年第二季合併財務報告董事會召開日期為 115年8月7日,董事會,,,MOPSOV:t05st01
2026-07-30,11:54,4609,唐鋒,,公告本公司115年第二季合併財務報告董事會召開日期,董事會,,,MOPSOV:t05st01
2026-07-30,12:03,2314,台揚,,本公司民國115年第二季財務報告董事會召開日期,董事會,,,MOPSOV:t05st01
2026-07-30,12:50,6473,美賣*,,公告本公司法人董事代表人改派,其他,,,MOPSOV:t05st01
2026-07-30,13:09,6562,聯亞藥,,更正本公司115年06月營收公告,營收,,,MOPSOV:t05st01
2026-07-30,13:10,1234,黑松,,公告本公司民國115年第二季財務報告董事會 預計召開日期為民國115年08月07日,董事會,,,MOPSOV:t05st01
2026-07-30,13:26,8499,鼎炫-KY,,代子公司隆揚電子(昆山)股份有限公司公告處分存款理財產品,其他,,,MOPSOV:t05st01
2026-07-30,13:31,4931,新盛力,,公告本公司115年第2季合併財務報告董事會召開日期,董事會,,,MOPSOV:t05st01
2026-07-30,13:33,6115,鎰勝,,公告本公司115年度第二季財務報告提請董事會決議召開日期,董事會,,,MOPSOV:t05st01
2026-07-30,13:33,2511,太子,,公告本公司115年第二季財務報告董事會預計召開日期為 115年8月7日,董事會,,,MOPSOV:t05st01
2026-07-30,13:34,2511,太子,,代重要子公司大成工程股份有限公司公告人事異動案,其他,,,MOPSOV:t05st01
2026-07-30,13:35,8481,政伸,,公告本公司115年第二季合併財務報告董事會預計召開日期 為115年08月07日,董事會,,,MOPSOV:t05st01
2026-07-30,13:37,6171,大城地產,,公告本公司115年第2季財務報告董事會預計 召開日期為115年8月7日,董事會,,,MOPSOV:t05st01
2026-07-30,13:40,2409,友達,,本公司董事會通過115年第2季合併財務報告,董事會,,,MOPSOV:t05st01
2026-07-30,13:40,5452,佶優,,公告本公司115年第2季財務報告董事會預計召開日期為 115年08月07日,董事會,,,MOPSOV:t05st01
2026-07-30,13:41,1434,福懋,,公告本公司115年第2季合併財務報告董事會預計召開 日期為115年8月7日,董事會,,,MOPSOV:t05st01
2026-07-30,13:43,8081,致新,,公告本公司受邀參加福邦證券舉辦之法人說明會,其他,,,MOPSOV:t05st01
2026-07-30,13:43,2409,友達,,更正115年4月13日能源事業相關公司股權出售案之交易架構,其他,,,MOPSOV:t05st01
2026-07-30,13:44,2732,六角,,公告115年第二季合併財務報告董事會預計召開日期為115年8月7日,董事會,,,MOPSOV:t05st01
2026-07-30,13:44,9911,櫻花,,公告本公司115年第二季合併財務報告董事會 預計召開日期115年08月07日,董事會,,,MOPSOV:t05st01
2026-07-30,13:45,1717,長興,,公告115年第二季財務報告董事會召開日期,董事會,,,MOPSOV:t05st01
2026-07-30,13:45,1713,國化,,115年第二季財務報告董事會預計召開日期為115年08月12日,董事會,,,MOPSOV:t05st01
