date,time,symbol,name,market,title,category,summary,url,source
2026-07-29,18:48,6274,台燿,,受邀參加凱基證券舉辦之法說會,法說會,,,MOPSOV:t05sr01_1
2026-07-29,18:47,4916,事欣科,,公告本公司董事會決議買回庫藏股,董事會,,,MOPSOV:t05sr01_1
2026-07-29,18:44,6274,台燿,,受邀參加元大證券及高盛證券線上法說會,法說會,,,MOPSOV:t05sr01_1
2026-07-29,18:44,9940,信義,,代ZhanCheng Tourism Development Sdn. Bhd.公告擬將使用權資產處分予關係人,其他,,,MOPSOV:t05sr01_1
2026-07-29,18:43,4934,太極,,公告本公司115年第2季財務報告董事會召開日期,董事會,,,MOPSOV:t05sr01_1
2026-07-29,18:43,9940,信義,,代ZhanCheng Tourism Development Sdn. Bhd.公告擬向關係人取得使用權資產,其他,,,MOPSOV:t05sr01_1
2026-07-29,18:41,6649,台生材,,公告本公司115年第二季財務報告董事會召開日期,董事會,,,MOPSOV:t05sr01_1
2026-07-29,18:40,6620,漢達,,公告本公司115年第二季財務報告董事會預計召開日期為 115年8月6日,董事會,,,MOPSOV:t05sr01_1
2026-07-29,18:40,9940,信義,,公告本公司「提名委員會」成員異動,其他,,,MOPSOV:t05sr01_1
2026-07-29,18:38,9940,信義,,公告本公司「薪酬委員會」成員異動,其他,,,MOPSOV:t05sr01_1
2026-07-29,18:37,6184,大豐電,,代子公司新高雄有線電視(股)公司公告全球數位媒體股份 有限公司追加114年頻道授權費用訴訟一事,訴訟,,,MOPSOV:t05sr01_1
2026-07-29,18:37,9940,信義,,公告本公司「企業倫理暨永續發展委員會」成員異動,其他,,,MOPSOV:t05sr01_1
2026-07-29,18:37,6184,大豐電,,代子公司台灣數位寬頻有線電視(股)公司公告全球數位媒體 股份有限公司追加114年頻道授權費用訴訟一事,訴訟,,,MOPSOV:t05sr01_1
2026-07-29,18:37,6184,大豐電,,全球數位媒體股份有限公司對本公司及子公司追加114年 頻道授權費用訴訟一事,訴訟,,,MOPSOV:t05sr01_1
2026-07-29,18:36,9940,信義,,公告取消115年3月26日董事會決議子公司參與不動產開發額度,董事會,,,MOPSOV:t05sr01_1
2026-07-29,18:35,3515,華擎,,公告本公司115年第2季合併財務報告董事會召開日期,董事會,,,MOPSOV:t05sr01_1
2026-07-29,18:35,9940,信義,,代子公司公告擬參與不動產開發案,其他,,,MOPSOV:t05sr01_1
2026-07-29,18:33,5284,jpp-KY,,(更新)公告本公司調整115年現金增資認股基準日及其他相關事宜,增資,,,MOPSOV:t05sr01_1
2026-07-29,18:33,8469,新高雄,,公告全球數位媒體股份有限公司追加114年頻道授權費用 訴訟一事,訴訟,,,MOPSOV:t05sr01_1
2026-07-29,18:33,9940,信義,,公告本公司董事會決議通過115年第二季合併財報,財報,,,MOPSOV:t05sr01_1
2026-07-29,18:31,9940,信義,,公告本公司董事會決議事項,董事會,,,MOPSOV:t05sr01_1
2026-07-29,18:30,8956,台灣數位,,公告全球數位媒體股份有限公司追加114年頻道授權費用 訴訟一事,訴訟,,,MOPSOV:t05sr01_1
2026-07-29,18:30,3290,東浦,,代子公司東莞東裕塑膠製品有限公司公告資金貸與他人額度達 主管機關訂定之「公開發行公司資金貸與及背書保證處理準則」 第二十二條第一項第三款規定之標準。,其他,,,MOPSOV:t05sr01_1
2026-07-29,18:30,3290,東浦,,公告本公司董事會通過設立泰國子公司案,董事會,,,MOPSOV:t05sr01_1
2026-07-29,18:29,3290,東浦,,公告本公司董事會通過115年第2季合併財務報告案,董事會,,,MOPSOV:t05sr01_1
2026-07-29,18:28,2433,互盛電,,115年第二季財務報告董事會預計召開日期為115年08月10日,董事會,,,MOPSOV:t05sr01_1
2026-07-29,18:24,4946,辣椒,,公告本公司115年第二季合併財務報告董事會預計召開日期 為115年08月06日,董事會,,,MOPSOV:t05sr01_1
2026-07-29,18:24,2885,元大金,,元大金控代子公司元大投顧公告監察人異動,其他,,,MOPSOV:t05sr01_1
2026-07-29,18:17,5284,jpp-KY,,本公司因調整115年現金增資日程，故取消7月16日公告之 中華民國境內第四次及第五次無擔保轉換公司債轉換價格調整,增資,,,MOPSOV:t05sr01_1
2026-07-29,18:15,6991,精準健康,,公告本公司監察人辭任,其他,,,MOPSOV:t05sr01_1
2026-07-29,18:13,3548,兆利,,代重要子公司兆旺科技(上海)有限公司公告處分結構性存款商品,其他,,,MOPSOV:t05sr01_1
2026-07-29,18:11,6432,今展科,,公告本公司115年第二季財務報告董事會召開日期,董事會,,,MOPSOV:t05sr01_1
2026-07-29,18:11,3135,凌航,,公告本公司115年第2季財務報告董事會預計召開日期,董事會,,,MOPSOV:t05sr01_1
2026-07-29,18:11,6125,廣運,,代重要子公司-金運科技 115年現金增資股款催繳期間屆滿公告,增資,,,MOPSOV:t05sr01_1
2026-07-29,18:10,6446,藥華藥,,本公司受邀參加玉山證券舉辦之法人說明會,其他,,,MOPSOV:t05sr01_1
2026-07-29,18:08,5410,國眾,,公告115年第二季財務報告董事會召開日期為115年08月06日,董事會,,,MOPSOV:t05sr01_1
2026-07-29,18:08,2303,聯電,,公告本公司取得無形資產之相關資料,其他,,,MOPSOV:t05sr01_1
2026-07-29,18:08,2912,統一超,,公告本公司董事會通過115年第2季合併財務報告,董事會,,,MOPSOV:t05sr01_1
2026-07-29,18:07,6961,旅天下,,公告本公司115年第二季合併財務報告董事會預計召開日期 為115年8月5日,董事會,,,MOPSOV:t05sr01_1
2026-07-29,18:06,2383,台光電,,代子公司台光電子材料(黃石)有限公司公告盈餘分配案,其他,,,MOPSOV:t05sr01_1
2026-07-29,18:05,2383,台光電,,代子公司中山台光電子材料有限公司公告盈餘分配案,其他,,,MOPSOV:t05sr01_1
2026-07-29,18:05,8261,富鼎,,富鼎公司公布2026年第二季度營運成果,其他,,,MOPSOV:t05sr01_1
2026-07-29,18:05,8261,富鼎,,公告本公司董事會通過115年第二季合併財務報告,董事會,,,MOPSOV:t05sr01_1
2026-07-29,18:05,5880,合庫金,,代子公司合作金庫證券投資信託股份有限公司公告 法遵主管異動,其他,,,MOPSOV:t05sr01_1
2026-07-29,18:04,2231,為升,,公告本公司資本公積發放現金除息基準日,其他,,,MOPSOV:t05sr01_1
2026-07-29,18:04,2383,台光電,,代子公司台光電子材料(昆山)股份有限公司公告盈餘分配案,其他,,,MOPSOV:t05sr01_1
2026-07-29,18:01,6781,AES-KY,,公告本公司115年第二季合併財務報告董事會召開日期,董事會,,,MOPSOV:t05sr01_1
2026-07-29,18:00,8446,華研,,公告本公司董事會通過115年度第二季合併財務報告,董事會,,,MOPSOV:t05sr01_1
2026-07-29,18:00,6411,晶焱,,公告本公司一年內累積取得同一有價證券達實收資本額20%,其他,,,MOPSOV:t05sr01_1
2026-07-29,17:58,2540,愛山林,,公告本公司為「基隆市七堵區一德新村都市更新案」 之最優申請人,其他,,,MOPSOV:t05sr01_1
2026-07-29,17:57,6719,力智,,公告本公司115年第2季財務報告董事會預計召開日期為 115年08月06日,董事會,,,MOPSOV:t05sr01_1
2026-07-29,17:57,6274,台燿,,現金增資泰國子公司公告,增資,,,MOPSOV:t05sr01_1
2026-07-29,17:57,6532,瑞耘,,公告本公司115年第二季合併財務報告董事會召開日期,董事會,,,MOPSOV:t05sr01_1
2026-07-29,17:57,3576,聯合再生,,公告本公司115年第二季財務報告董事會召開日期,董事會,,,MOPSOV:t05sr01_1
2026-07-29,17:56,4746,台耀,,公告本公司董事長訂定現金股利除息基準日,股利,,,MOPSOV:t05sr01_1
2026-07-29,17:56,4198,欣大健康,,本公司董事會決議發行國內第一次有擔保轉換公司債,董事會,,,MOPSOV:t05sr01_1
2026-07-29,17:56,6735,美達科技,,公告本公司115年第2季合併財務報告董事會預計召開日期 115年8月6日,董事會,,,MOPSOV:t05sr01_1
2026-07-29,17:55,3467,台灣精材,,公告本公司115年第二季財務報告董事會預計召開日期 為115年8月6日,董事會,,,MOPSOV:t05sr01_1
2026-07-29,17:55,7842,天能綠電,,公告本公司115年第二季合併財務報告 董事會預計召開日期為115年8月6日,董事會,,,MOPSOV:t05sr01_1
2026-07-29,17:54,2323,中環,,公告本公司處分有價證券,其他,,,MOPSOV:t05sr01_1
2026-07-29,17:52,2383,台光電,,公告本公司訂定除息基準日,其他,,,MOPSOV:t05sr01_1
2026-07-29,17:51,6446,藥華藥,,公告使用本公司Ropeginterferon alfa-2b（P1101）後接 續給予Anti-PD1藥物於未曾接受過干擾素治療的B型肝炎或D型 肝炎病患之第Ib期臨床試驗初步結果（Topline Results）,其他,,,MOPSOV:t05sr01_1
2026-07-29,17:51,2323,中環,,公告本公司處分有價證券,其他,,,MOPSOV:t05sr01_1
2026-07-29,17:49,9937,全國,,公告本公司115年第2季合併財務報告董事會預計召開日期為 115年8月6日,董事會,,,MOPSOV:t05sr01_1
2026-07-29,17:49,6236,中湛,,公告本公司115年第2季合併財務報告董事會預計召開日期 為115年8月6日,董事會,,,MOPSOV:t05sr01_1
2026-07-29,17:49,3591,艾笛森,,115年第二季財務報告董事會預計召開日期為115年8月6日,董事會,,,MOPSOV:t05sr01_1
2026-07-29,17:48,6114,久威,,公告115年第二季財務報告董事會預計召開日期為115年08月06日,董事會,,,MOPSOV:t05sr01_1
