date,time,symbol,name,market,title,category,summary,url,source
2026-05-18,06:21,6472,保瑞,,代子公司Bora Pharmaceuticals Inc.公告簽屬長期代工合約,其他,,,MOPSOV:t05st01
2026-05-18,07:00,8937,合騏*,,公告本公司股票面額由「新台幣10元」變更為「新台幣2.5元」,其他,,,MOPSOV:t05st01
2026-05-18,10:23,2231,為升,,代子公司立承系統科技股份有限公司公告財務主管異動,其他,,,MOPSOV:t05st01
2026-05-18,10:37,3494,誠研,,更正董事會決議擬定召開本公司115年股東常會相關事宜,董事會,,,MOPSOV:t05st01
2026-05-18,10:42,2762,世界健身-KY,,澄清媒體報導,其他,,,MOPSOV:t05st01
2026-05-18,11:33,2929,淘帝-KY,,淘帝-KY董事會決議召開115年股東常會公告 （補充股東常會議案修正）,董事會,,,MOPSOV:t05st01
2026-05-18,11:39,4924,欣厚-KY,,公告本公司董事會決議召開115年股東常會相關事宜 (更正：無討論事項、選舉事項及其他事項),董事會,,,MOPSOV:t05st01
2026-05-18,11:50,7746,智安,,更新公告本公司稽核主管異動,其他,,,MOPSOV:t05st01
2026-05-18,13:11,6569,醫揚,,本公司受邀參加櫃檯買賣中心舉辦之業績發表會,其他,,,MOPSOV:t05st01
2026-05-18,13:32,6414,樺漢,,公告本公司115年除息基準日,其他,,,MOPSOV:t05st01
2026-05-18,13:32,2412,中華電,,本公司將參加瑞銀證券(UBS)舉辦之投資人會議,其他,,,MOPSOV:t05st01
2026-05-18,13:37,6658,聯策,,公告本公司法人董事指派代表人,其他,,,MOPSOV:t05st01
2026-05-18,13:51,1717,長興,,公告本公司國內第二次無擔保轉換公司債代收價款行庫 及存儲專戶行庫,其他,,,MOPSOV:t05st01
2026-05-18,13:53,6873,泓德能源,,代重要子公司星德電力公告董事會決議召集115年股東常會,董事會,,,MOPSOV:t05st01
2026-05-18,13:53,2642,宅配通,,公告本公司訂定除息基準日相關事宜,其他,,,MOPSOV:t05st01
2026-05-18,13:58,8341,日友,,代子公司日照磐岳環保科技有限公司公告董事會決議辦理 現金增資發行新股案,董事會,,,MOPSOV:t05st01
2026-05-18,14:01,4123,晟德,,本公司受邀參加華南永昌證券舉辦之產業趨勢暨企業論壇,其他,,,MOPSOV:t05st01
2026-05-18,14:02,6199,天品,,(補充說明115/05/14公告：計息方式、還款條件及日期） 公告本公司新增資金貸與金額達第22條第一項第三款應公告事項,增資,,,MOPSOV:t05st01
2026-05-18,14:02,7711,永擎,,公告本公司受國票綜合證券股份有限公司邀請召開法人說明會,其他,,,MOPSOV:t05st01
2026-05-18,14:07,3704,合勤控,,代子公司合勤科技(股)公司公告對Zyxel Iletisim Teknolojileri A.S.增資,增資,,,MOPSOV:t05st01
2026-05-18,14:12,2382,廣達,,本公司受邀參加投資論壇,其他,,,MOPSOV:t05st01
2026-05-18,14:13,2382,廣達,,本公司受邀參加投資論壇,其他,,,MOPSOV:t05st01
2026-05-18,14:16,6785,昱展新藥,,本公司受邀參加國泰綜合證券舉辦之2026年第二季產業論壇,其他,,,MOPSOV:t05st01
2026-05-18,14:21,3498,陽程,,係因本公司有價證券於集中交易市場達公布注意交易資訊標準， 故公布相關財務業務等重大訊息，以利投資人區別瞭解。,其他,,,MOPSOV:t05st01
2026-05-18,14:27,8103,瀚荃,,本公司受邀參加元大證券舉辦之法人說明會,其他,,,MOPSOV:t05st01
2026-05-18,14:27,5269,祥碩,,公告本公司董事會決議辦理庫藏股及限制員工權利新股收回註銷 減資事宜(補充公告本公司庫藏股註銷減資基準日),董事會,,,MOPSOV:t05st01
2026-05-18,14:29,6291,沛亨,,本公司受邀參加櫃買中心舉辦之「櫃買市場業績發表會」,其他,,,MOPSOV:t05st01
2026-05-18,14:30,6291,沛亨,,本公司受邀參加台新證券舉辦投資論壇,其他,,,MOPSOV:t05st01
2026-05-18,14:31,6788,華景電,,公告本公司董事長決議除息基準日等相關事宜,其他,,,MOPSOV:t05st01
2026-05-18,14:35,4545,銘鈺,,公告本公司受邀參加台新證券舉辦之法⼈說明會,其他,,,MOPSOV:t05st01
2026-05-18,14:36,6242,立康,,公告本公司115年股東常會重要決議事項,其他,,,MOPSOV:t05st01
2026-05-18,14:38,6546,正基,,公告本公司國內第二次暨第三次無擔保轉換公司債代收價款行庫 及存儲專戶行庫,其他,,,MOPSOV:t05st01
2026-05-18,14:40,6716,應廣,,公告本公司董事長訂定除息基準日等相關事宜,其他,,,MOPSOV:t05st01
2026-05-18,14:43,3576,聯合再生,,本公司受邀參加元大證券舉辦線上法人說明會,其他,,,MOPSOV:t05st01
2026-05-18,14:44,5013,強新,,代重要子公司蘇州強新合金材料科技有限公司公告 股利發放日,股利,,,MOPSOV:t05st01
2026-05-18,14:44,6242,立康,,公告本公司董事會推選董事長案,董事會,,,MOPSOV:t05st01
2026-05-18,14:45,5013,強新,,"代重要子公司NEW BEST WIRE(MAURITIUS)INDUSTRIAL CO.,LTD. 公告股利發放日",股利,,,MOPSOV:t05st01
2026-05-18,14:45,6242,立康,,公告本公司第五屆審計委員會召集人,其他,,,MOPSOV:t05st01
2026-05-18,14:47,2429,銘旺科,,更正本公司115年4月資金貸與資訊揭露明細表。,其他,,,MOPSOV:t05st01
2026-05-18,14:48,6242,立康,,公告本公司第五屆審計委員會名單,其他,,,MOPSOV:t05st01
2026-05-18,14:49,6242,立康,,公告本公司第六屆薪資報酬委員會任期屆滿,其他,,,MOPSOV:t05st01
2026-05-18,14:55,6242,立康,,公告本公司115年股東常會通過解除新任董事及其代表人競 業禁止之限制案,其他,,,MOPSOV:t05st01
2026-05-18,14:56,9907,統一實,,代重要子公司統實(中國)投資有限公司公告董事會決議發放股利,股利,,,MOPSOV:t05st01
2026-05-18,14:57,3680,家登,,本公司可轉換公司債家登五(代號：36805)近期達公布注 意交易資訊標準，故公告相關訊息，以利投資人區別瞭解,其他,,,MOPSOV:t05st01
2026-05-18,14:58,4933,友輝,,補正本公司114年資金貸與達公開發行公司資金貸與及背書 保證處理準則第二十二條第一項第三款公告標準,其他,,,MOPSOV:t05st01
2026-05-18,14:58,6242,立康,,公告本公司第一屆永續發展委員會任期屆滿,其他,,,MOPSOV:t05st01
