date,time,symbol,name,market,title,category,summary,url,source
2026-05-15,07:00,8937,合騏*,,公告本公司股票面額由「新台幣10元」變更為「新台幣2.5元」,其他,,,MOPSOV:t05st01
2026-05-15,07:53,8354,冠好,,公告本公司董事會決議召開115年股東常會相關事宜(新增議案),董事會,,,MOPSOV:t05st01
2026-05-15,08:53,7803,雲象科技-創,,公告本公司股票初次創新板上市前現金增資員工認購股款 催繳相關事宜,增資,,,MOPSOV:t05st01
2026-05-15,08:53,7803,雲象科技-創,,公告本公司辦理股票初次創新版上市過額配售內容,其他,,,MOPSOV:t05st01
2026-05-15,08:54,6434,達輝光電,,公告本公司115年04月份自結報表之流動比率、速動比率、 負債比率、預估未來三個月現金收支情形及銀行可使用融資額 度情形,其他,,,MOPSOV:t05st01
2026-05-15,09:51,9949,琉園,,董事會決議115年股東常會召開相關事宜(修正事實發生日期 及董事會決議日期),董事會,,,MOPSOV:t05st01
2026-05-15,10:04,7919,禾蒼,,公告本公司董事會決議召開115年股東常會,董事會,,,MOPSOV:t05st01
2026-05-15,10:10,2596,綠意,,公告本公司為配合會計師事務所內部輪調需求變更會計師,其他,,,MOPSOV:t05st01
2026-05-15,10:28,6598,ABC-KY,,澄清媒體報導,其他,,,MOPSOV:t05st01
2026-05-15,10:36,6814,路迦生醫,,澄清媒體報導,其他,,,MOPSOV:t05st01
2026-05-15,10:48,3546,宇峻,,澄清有關本公司營收報導,營收,,,MOPSOV:t05st01
2026-05-15,11:00,2342,茂矽,,公告本公司註銷收回限制員工權利新股辦理變更登記完成,其他,,,MOPSOV:t05st01
2026-05-15,11:16,3689,湧德,,補充本公司115年第1季合併財務報告被投資公司名稱、 所在地區…等相關資訊（不包含大陸被投資公司）,其他,,,MOPSOV:t05st01
2026-05-15,11:33,7919,禾蒼,,公告本公司董事會決議114年股利分派(更正),股利,,,MOPSOV:t05st01
2026-05-15,11:40,4991,環宇-KY,,本公司受邀參加麥格理證券舉辦之Macquarie Asia Conference 2026,其他,,,MOPSOV:t05st01
2026-05-15,11:58,8147,正淩,,本公司董事會決議通過115年度第1季合併財務報表(更正營業利益),董事會,,,MOPSOV:t05st01
2026-05-15,12:00,2545,皇翔,,澄清媒體-代子公司北昌營造說明工安事件。,其他,,,MOPSOV:t05st01
2026-05-15,12:05,8028,昇陽半導體,,應主管機關要求澄清媒體報導,其他,,,MOPSOV:t05st01
2026-05-15,12:08,6024,群益期,,公告本公司董事會通過115年第1季合併財務報告,董事會,,,MOPSOV:t05st01
