date,time,symbol,name,market,title,category,summary,url,source
2026-04-27,06:54,6483,原創生醫,,公告本公司B01氰化物複方藥物專案（專利名稱：用於上呼吸 道給藥之組成物及其給藥方法）之人體試驗計畫獲臺北醫學大學 暨附屬醫院聯合人體研究倫理委員會（IRB）審查通過,其他,,,MOPSOV:t05st01
2026-04-27,07:00,8937,合騏*,,公告本公司股票面額由「新台幣10元」變更為「新台幣2.5元」,其他,,,MOPSOV:t05st01
2026-04-27,07:00,1463,強盛新,,公告本公司名稱由「強盛新股份有限公司」 更名為「強盛新投資控股股份有限公司」， 公告期間：115年2月12日至115年5月11日。,其他,,,MOPSOV:t05st01
2026-04-27,09:45,8341,日友,,公告本公司115年第一季財務報告董事會預計召開日期為 115年05月05日,董事會,,,MOPSOV:t05st01
2026-04-27,09:57,6951,青新-創,,公告本公司115年第一季合併財務報告董事會召開日期為 115年5月5日,董事會,,,MOPSOV:t05st01
2026-04-27,10:09,2724,藝舍-KY,,更正公告本公司董事會決議辦理私募普通股案相關事宜 (更正私募專區得私募額度),董事會,,,MOPSOV:t05st01
2026-04-27,10:20,6257,矽格,,公告民國115年第一季財務報告董事會召開日期,董事會,,,MOPSOV:t05st01
2026-04-27,10:26,3537,堡達,,公告本公司115年第1季財務報告預計提報董事會召開日期,董事會,,,MOPSOV:t05st01
2026-04-27,10:48,2438,翔耀,,翔耀董事會決議召開115年股東常會公告(新增報告及討論事項),董事會,,,MOPSOV:t05st01
2026-04-27,11:02,2504,國產,,澄清115年4月25日工商時報之報導,其他,,,MOPSOV:t05st01
2026-04-27,11:18,2438,翔耀,,(更正)董事會決議召開115年股東常會公告(新增報告及討論事項),董事會,,,MOPSOV:t05st01
2026-04-27,11:29,2486,一詮,,公告本公司115年第一季財務報告董事會預計召開日期 為115年05月05日,董事會,,,MOPSOV:t05st01
2026-04-27,11:36,5534,長虹,,公告本公司115年第一季財務報告董事會預計召開日期 為115年5月13日。,董事會,,,MOPSOV:t05st01
2026-04-27,11:47,8367,建新國際,,115年第1季財務報告董事會預計召開日期為115年05月05日,董事會,,,MOPSOV:t05st01
2026-04-27,11:51,2438,翔耀,,(更正)董事會決議召開115年股東常會公告(新增報告及討論事項),董事會,,,MOPSOV:t05st01
2026-04-27,11:57,2438,翔耀,,(更正)董事會決議召開115年股東常會公告(事實發生日),董事會,,,MOPSOV:t05st01
2026-04-27,12:01,6150,撼訊,,公告本公司115年第一季財務報告董事會預計召開日期為 115年5月5日。,董事會,,,MOPSOV:t05st01
2026-04-27,12:07,6834,天二科技,,澄清媒體報導,其他,,,MOPSOV:t05st01
2026-04-27,13:35,1730,花仙子,,公告本公司115年第1季合併財務報告董事會 預計召開日期為115年05月05日,董事會,,,MOPSOV:t05st01
2026-04-27,13:37,1618,合機,,公告本公司115年4月28日召開115年第一次法人說明會相關內容。,其他,,,MOPSOV:t05st01
2026-04-27,13:40,4557,永新-KY,,公告115年第一季財務報告董事會召開日期,董事會,,,MOPSOV:t05st01
2026-04-27,13:41,4528,江興鍛,,公告本公司115年度第1季財務報告董事會預計召開日期為 115年5月8日,董事會,,,MOPSOV:t05st01
2026-04-27,13:41,9943,好樂迪,,115年第1季財務報告董事會預計召開日期為115年5月5日,董事會,,,MOPSOV:t05st01
2026-04-27,13:42,4991,環宇-KY,,公告本公司115年第一季財務報告董事會召開日期為115年05月05日,董事會,,,MOPSOV:t05st01
2026-04-27,13:42,1615,大山,,公告115年第1季合併財務報告董事會預計召開日期為 115年5月5日,董事會,,,MOPSOV:t05st01
2026-04-27,13:43,4183,福永生技,,115年第一季財務報告董事會預計召開日期為115年05月06日,董事會,,,MOPSOV:t05st01
2026-04-27,13:45,3252,海灣,,公告本公司115年第一季合併財務報告董事會召開日期 預計召開日期為115年5月5日,董事會,,,MOPSOV:t05st01
2026-04-27,13:50,4105,東洋,,本公司有價證券近期多次達公布注意交易資訊標準，故公告 相關訊息，以利投資人區別瞭解,其他,,,MOPSOV:t05st01
2026-04-27,13:55,1443,立益物流,,公告本公司115年第1季合併財務報告董事會召開日期,董事會,,,MOPSOV:t05st01
2026-04-27,13:57,2755,揚秦,,公告本公司一一五年第一季合併財務報告董事會召開日期,董事會,,,MOPSOV:t05st01
2026-04-27,13:58,6213,聯茂,,公告本公司115年第一季財務報告董事會預計召開日期為 115年5月5日,董事會,,,MOPSOV:t05st01
2026-04-27,13:58,7734,印能科技,,本公司有價證券近期多次達公布注意交易資訊標準， 故公告相關訊息，以利投資人區別暸解,其他,,,MOPSOV:t05st01
2026-04-27,13:58,4909,新復興,,公告本公司115年第一季財務報告董事會召開日期,董事會,,,MOPSOV:t05st01
2026-04-27,13:59,6124,業強,,公告本公司115年第一季合併財務報告董事會召開日期,董事會,,,MOPSOV:t05st01
2026-04-27,13:59,6185,幃翔,,本公司董事會通過115年度第1季財務報告,董事會,,,MOPSOV:t05st01
2026-04-27,14:00,5508,永信建,,公告本公司董事會通過115年第一季合併財務報告,董事會,,,MOPSOV:t05st01
2026-04-27,14:01,3489,森寶,,公告本公司擬於115年05月06日召開董事會審議115年第一季 合併財務報告,董事會,,,MOPSOV:t05st01
2026-04-27,14:03,1605,華新,,更正115年1月、2月及3月資金貸與資訊揭露明細表,其他,,,MOPSOV:t05st01
2026-04-27,14:12,1435,中福,,本公司無法如期重行公告申報114年度財務報告,其他,,,MOPSOV:t05st01
2026-04-27,14:13,5013,強新,,本公司受邀參加元大證券所舉辦之線上法說會,法說會,,,MOPSOV:t05st01
2026-04-27,14:14,5291,邑昇,,代子公司邑城建設股份有限公司補公告與非關係人簽訂「三重區文化北路0935等地號」 合建分屋案契約,其他,,,MOPSOV:t05st01
2026-04-27,14:15,5291,邑昇,,代子公司邑城建設股份有限公司補公告邑城仰睦案簽訂多筆委建工程契約,其他,,,MOPSOV:t05st01
2026-04-27,14:15,6196,帆宣,,公告本公司115年第一季財務報告董事會召開日期為115年5月5日,董事會,,,MOPSOV:t05st01
2026-04-27,14:16,3305,昇貿,,公告本公司115年第一季合併財務報告董事會預計召開日期 為115年5月6日,董事會,,,MOPSOV:t05st01
2026-04-27,14:18,5007,三星,,公告本公司115年第一季合併財務報告董事會預計召開日期 為115年5月7日。,董事會,,,MOPSOV:t05st01
2026-04-27,14:20,1460,宏遠,,公告115年第一季財務報告董事會召開日期預計召開日 期為115年5月5日。,董事會,,,MOPSOV:t05st01
2026-04-27,14:21,3716,中化控股,,公告本公司115年第1季合併財務報告董事會預計召開日期為 115年5月5日,董事會,,,MOPSOV:t05st01
2026-04-27,14:24,3038,全台,,公告115年第一季財務報告董事會預計召開日期為115年05月05日,董事會,,,MOPSOV:t05st01
2026-04-27,14:30,6108,競國,,115年第一季財務報告董事會預計召開日期為115年5月6日,董事會,,,MOPSOV:t05st01
2026-04-27,14:31,3339,泰谷,,公告本公司民國115年第一季財務報告董事會召開日期,董事會,,,MOPSOV:t05st01
2026-04-27,14:31,3581,博磊,,公告本公司董事會決議114年度股利分派情形,股利,,,MOPSOV:t05st01
2026-04-27,14:32,8215,明基材,,代子公司衛普材料股份有限公司依公開發行公司資金貸與 背書保證處理準則第二十二條第一項第二款及第三款公告,其他,,,MOPSOV:t05st01
2026-04-27,14:33,3430,奇鈦科,,本公司有價證券近期多次達公布注意交易資訊標準， 故公告相關訊息，以利投資人區別暸解,其他,,,MOPSOV:t05st01
2026-04-27,14:33,8027,鈦昇,,公告本公司法人董事改派代表人,其他,,,MOPSOV:t05st01
2026-04-27,14:38,3034,聯詠,,公告本公司115年第1季合併財務報告董事會 預計召開日期為115年5月5日,董事會,,,MOPSOV:t05st01
2026-04-27,14:39,5288,豐祥-KY,,公告本公司115年第1季財務報告董事會召開日期,董事會,,,MOPSOV:t05st01
2026-04-27,14:40,2894,大慶票券,,公告本公司114年度年報部分修正事宜,其他,,,MOPSOV:t05st01
2026-04-27,14:43,2605,新興,,(更正115年3月12日公告)董事會決議召開115年股東常會,董事會,,,MOPSOV:t05st01
2026-04-27,14:45,1203,味王,,公告本公司115年度第一季財務報告預計提報董事會召開日期 預計提報董事會召開日期,董事會,,,MOPSOV:t05st01
