date,time,symbol,name,market,title,category,summary,url,source
2026-04-07,06:46,4114,健喬,,本公司網路資安事件說明,其他,,,MOPSOV:t05st01
2026-04-07,07:00,6222,立軒,,公告本公司名稱由「立軒國際建設股份有限公司」更名為 「立軒開發建設股份有限公司」，公告期間：115年1月23日 至115年4月22日,其他,,,MOPSOV:t05st01
2026-04-07,07:00,6111,光聚晶電,,公告本公司名稱由「大宇資訊股份有限公司」 更名為「光聚晶電聯合股份有限公司」， 公告期間：115年1月19日至115年4月18日,其他,,,MOPSOV:t05st01
2026-04-07,07:00,8937,合騏*,,公告本公司股票面額由「新台幣10元」變更為「新台幣2.5元」,其他,,,MOPSOV:t05st01
2026-04-07,07:00,1463,強盛新,,公告本公司名稱由「強盛新股份有限公司」 更名為「強盛新投資控股股份有限公司」， 公告期間：115年2月12日至115年5月11日。,其他,,,MOPSOV:t05st01
2026-04-07,07:00,2740,華軒,,公告本公司名稱由「天蔥國際股份有限公司」更名為 「華軒地產股份有限公司」，公告期間：115年1月21日 至115年4月20日,其他,,,MOPSOV:t05st01
2026-04-07,07:00,6241,鑫永洋,,公告本公司名稱由「易通展科技股份有限公司」更名為 「鑫永洋科技股份有限公司」 公告期間：115年1月20日至115年4月19日,其他,,,MOPSOV:t05st01
2026-04-07,11:11,3605,宏致,,澄清有關經濟日報相關報導,其他,,,MOPSOV:t05st01
2026-04-07,13:06,7742,天弘化,,澄清媒體報導,其他,,,MOPSOV:t05st01
2026-04-07,13:21,4169,泰宗,,本公司股票即將終止興櫃交易並轉至臺灣證券交易所上市交易,其他,,,MOPSOV:t05st01
2026-04-07,13:25,2759,咖碼,,公告本公司會計主管異動。,其他,,,MOPSOV:t05st01
2026-04-07,13:36,5864,致和證,,公告本公司115年03月份損益,其他,,,MOPSOV:t05st01
2026-04-07,13:37,2476,鉅祥,,公告本公司115年03月份自結合併營收,營收,,,MOPSOV:t05st01
2026-04-07,13:38,6873,泓德能源,,公告本公司董事會決議買回庫藏股,董事會,,,MOPSOV:t05st01
2026-04-07,13:43,6873,泓德能源,,公告本公司董事會決議股利分派,股利,,,MOPSOV:t05st01
2026-04-07,13:57,4139,馬光-KY,,公告更正本公司114年度合併財報電子書P.16及iXBRL申報資訊,財報,,,MOPSOV:t05st01
2026-04-07,13:59,3043,科風,,更正公告本公司董事會決議召開115年股東常會相關事宜,董事會,,,MOPSOV:t05st01
2026-04-07,14:03,4966,譜瑞-KY,,本公司於西元2026年4月22日召開西元2026年第一季線上法人說明會,其他,,,MOPSOV:t05st01
2026-04-07,14:11,6668,中揚光,,公告本公司更正114年10-12月關係人交易申報資訊,其他,,,MOPSOV:t05st01
2026-04-07,14:21,5398,慕康生醫,,更正慕康114年度合併及個體財務報表附表一資金貸與他人,其他,,,MOPSOV:t05st01
2026-04-07,14:25,7734,印能科技,,本公司有價證券近期多次達公布注意交易資訊標準， 故公告相關訊息，以利投資人區別暸解,其他,,,MOPSOV:t05st01
2026-04-07,14:26,6961,旅天下,,公告本公司董事會通過解除經理人競業禁止限制案,董事會,,,MOPSOV:t05st01
2026-04-07,14:28,4513,福裕,,公告本公司董事會決議辦理114年第1次私募普通股訂價 及相關事宜(更正應募人),董事會,,,MOPSOV:t05st01
2026-04-07,14:30,3704,合勤控,,代子公司Zyxel Iletisim Teknolojileri A.S.公告法人 董事改派代表人暨三分之一以上董事發生變動,其他,,,MOPSOV:t05st01
2026-04-07,14:34,5016,松和,,本公司有價證券近期多次達公布注意交易資訊標準， 故公告相關訊息，以利投資人區別暸解,其他,,,MOPSOV:t05st01
2026-04-07,14:35,7730,暉盛-創,,本公司董事會決議辦理私募現金增資發行普通股案,董事會,,,MOPSOV:t05st01
2026-04-07,14:37,3086,華義*,,本公司股票面額變更相關事宜,其他,,,MOPSOV:t05st01
2026-04-07,14:39,8027,鈦昇,,本公司有價證券近期達公佈注意交易資訊標準，故公告相關訊息， 以利投資人區別暸解,其他,,,MOPSOV:t05st01
2026-04-07,14:41,2903,遠百,,代子公司遠百企業會計主管變動公告,其他,,,MOPSOV:t05st01
2026-04-07,14:41,7642,昶瑞機電,,公告本公司因會計師事務所內部職務調整更換會計師,其他,,,MOPSOV:t05st01
2026-04-07,14:42,2937,集雅社,,代重要子公司集盛股份有限公司公告一人董事代行股東會 重要決議事項,其他,,,MOPSOV:t05st01
2026-04-07,14:43,2937,集雅社,,代重要子公司集盛股份有限公司公告一人董事決議 盈餘分配案,其他,,,MOPSOV:t05st01
2026-04-07,14:44,2937,集雅社,,代重要子公司集盛股份有限公司公告現金股利除息 基準日相關事宜,股利,,,MOPSOV:t05st01
2026-04-07,14:46,7730,暉盛-創,,公告本公司董事會決議召開115年股東常會相關事宜(新增議案),董事會,,,MOPSOV:t05st01
2026-04-07,14:52,6899,創為精密,,(補公告)代重要子公司鹽光股份有限公司 公告董事長同意盈餘分派案,其他,,,MOPSOV:t05st01
2026-04-07,14:56,2337,旺宏,,本公司召開2026年第一季法人說明會,其他,,,MOPSOV:t05st01
2026-04-07,15:01,4958,臻鼎-KY,,代子公司慶鼎精密電子(淮安)有限公司公告新建廠房工程發包案,其他,,,MOPSOV:t05st01
2026-04-07,15:03,6728,上洋,,公告本公司依『公開發行公司資金貸與及背書保證 處理準則』第二十二條第一項第三款規定之公告,其他,,,MOPSOV:t05st01
2026-04-07,15:05,7799,禾榮科,,公告本公司115年第一季合併財務報告董事會召開日期,董事會,,,MOPSOV:t05st01
2026-04-07,15:13,1707,葡萄王,,代本公司重要子公司葡眾企業股份有限公司 公告115年股東常會重要決議事項,其他,,,MOPSOV:t05st01
2026-04-07,15:14,1707,葡萄王,,代本公司重要子公司葡眾企業股份有限公司 公告115年除息基準日,其他,,,MOPSOV:t05st01
2026-04-07,15:14,1707,葡萄王,,代本公司重要子公司葡眾企業股份有限公司 公告股東會決議變更公司英文名稱,其他,,,MOPSOV:t05st01
2026-04-07,15:21,4764,雙鍵,,公告本公司董事長訂定除息基準日相關事宜,其他,,,MOPSOV:t05st01
2026-04-07,15:23,1595,川寶,,公告本公司董事因轉讓持股超過選任時持股之二分之一， 依法其董事職務當然解任,其他,,,MOPSOV:t05st01
2026-04-07,15:24,7689,大鵬科CLMX,,本公司受邀參加由富邦證券舉辦之法人說明會。,其他,,,MOPSOV:t05st01
2026-04-07,15:27,6005,群益證,,公告本公司115年3月份合併自結損益,其他,,,MOPSOV:t05st01
2026-04-07,15:27,1264,德麥,,公告本公司董事會決議召開115年股東常會相關事宜 (更正股東會召集事由順序),董事會,,,MOPSOV:t05st01
2026-04-07,15:28,5284,jpp-KY,,更正本公司114年第四季IFRS iXBRL公告資訊,其他,,,MOPSOV:t05st01
2026-04-07,15:29,7865,金聯成,,公告本公司董事會決議辦理現金增資發行新股,董事會,,,MOPSOV:t05st01
2026-04-07,15:33,3310,佳穎,,公告本公司董事會決議115年股東常會相關事宜-新增議案,董事會,,,MOPSOV:t05st01
2026-04-07,15:33,3310,佳穎,,本公司董事會決議股利分派,股利,,,MOPSOV:t05st01
2026-04-07,15:33,3310,佳穎,,公告本公司資金貸與達「公開發行公司資金貸與及背書保證 處理準則」第二十二條第一項第三款規定,其他,,,MOPSOV:t05st01
2026-04-07,15:33,6785,昱展新藥,,本公司受邀參加由中國信託證券主辦之法人說明會,其他,,,MOPSOV:t05st01
2026-04-07,15:34,7865,金聯成,,金聯成董事會通過114年度個體財務報表及合併財務報表。,董事會,,,MOPSOV:t05st01
2026-04-07,15:36,6737,秀育,,(更正)公告本公司董事會決議召開115年股東常會相關事宜,董事會,,,MOPSOV:t05st01
2026-04-07,15:37,1589,永冠-KY,,本公司有價證券於集中交易市場達公布注意交易資訊標準，故公布 相關財務業務等重大訊息，以利投資人區別瞭解,其他,,,MOPSOV:t05st01
2026-04-07,15:40,7865,金聯成,,金聯成董事會通過114年度盈餘分配案,董事會,,,MOPSOV:t05st01
2026-04-07,15:43,6187,萬潤,,公告本公司董事會重要決議,董事會,,,MOPSOV:t05st01
2026-04-07,15:45,6869,雲豹能源,,公告本公司會計主管異動,其他,,,MOPSOV:t05st01
2026-04-07,15:45,2455,全新,,係因本公司有價證券於集中交易市場達公布注意交易資訊 標準，故公布相關財務業務等重大訊息，以利投資人區別瞭解,其他,,,MOPSOV:t05st01
2026-04-07,15:46,7879,益材科技,,公告本公司董事會通過114年度個別財務報告,董事會,,,MOPSOV:t05st01
2026-04-07,15:49,6913,鴻呈,,本公司受邀參加凱基證券舉辦之法人說明會。,其他,,,MOPSOV:t05st01
2026-04-07,15:49,2816,旺旺保,,公告本公司發言人、代理發言人異動,其他,,,MOPSOV:t05st01
2026-04-07,15:51,5263,智崴,,本公司與沙烏地阿拉伯某公司簽訂 互動式全息影像劇場合約,其他,,,MOPSOV:t05st01
2026-04-07,15:51,2886,兆豐金,,公告本公司將召開2026年第一季線上法人說明會,其他,,,MOPSOV:t05st01
2026-04-07,15:54,7879,益材科技,,公告本公司董事會決議114年度盈餘分派案,董事會,,,MOPSOV:t05st01
2026-04-07,15:55,5243,乙盛-KY,,係因本公司有價證券於集中交易市場達公布注意交易資訊標準， 故公布相關財務業務等重大訊息，以利投資人區別瞭解。,其他,,,MOPSOV:t05st01
2026-04-07,16:01,7860,得生製藥,,公告本公司董事會決議召開115年股東常會,董事會,,,MOPSOV:t05st01
2026-04-07,16:01,3167,大量,,本公司國內第二次無擔保轉換公司債大量二(代號:31672)於 櫃檯買賣市場交易達公布注意交易資訊標準，故公布相關訊息， 以利投資人區別瞭解,其他,,,MOPSOV:t05st01
2026-04-07,16:02,4532,瑞智,,本公司115年03月自結合併營收情形,營收,,,MOPSOV:t05st01
2026-04-07,16:02,7860,得生製藥,,公告本公司董事會通過公司治理主管任命案,董事會,,,MOPSOV:t05st01
2026-04-07,16:02,8421,旭源,,更正本公司114年12月資金貸與他人申報事項,其他,,,MOPSOV:t05st01
2026-04-07,16:03,7860,得生製藥,,公告本公司董事會決議通過114年度合併財務報表,董事會,,,MOPSOV:t05st01
2026-04-07,16:03,7865,金聯成,,代子公司福運鵬循環再生(股)公司公告向關係人取得使用權資產,其他,,,MOPSOV:t05st01
2026-04-07,16:03,7860,得生製藥,,公告本公司董事會決議除息基準日暨現金股利發放日相關事宜,股利,,,MOPSOV:t05st01
2026-04-07,16:04,7860,得生製藥,,公告本公司董事會決議股利分派,股利,,,MOPSOV:t05st01
2026-04-07,16:05,7815,新特,,公告本公司經董事會授權董事長訂定除息基準日,董事會,,,MOPSOV:t05st01
2026-04-07,16:05,3665,貿聯-KY,,公告本公司115年3月份自結合併營收,營收,,,MOPSOV:t05st01
2026-04-07,16:08,2239,英利-KY,,代子公司長春英利汽車工業股份有限公司公告召開2025年 年度業績說明會,其他,,,MOPSOV:t05st01
2026-04-07,16:16,3587,閎康,,本公司115年度現金增資催繳公告,增資,,,MOPSOV:t05st01
2026-04-07,16:19,3701,大眾控,,代子公司廣上科技(廣州)股份有限公司公告董事會決議 召開2026年臨時股東大會,董事會,,,MOPSOV:t05st01
2026-04-07,16:20,3701,大眾控,,代子公司廣上科技(廣州)有限公司公告全面董事 改選(含獨立董事),其他,,,MOPSOV:t05st01
2026-04-07,16:20,3701,大眾控,,代子公司廣上科技(廣州)股份有限公司公告背書保證相關事項,其他,,,MOPSOV:t05st01
2026-04-07,16:20,8422,可寧衛*,,公告本公司董事會決議召開115年股東常會相關事宜（新增議案）,董事會,,,MOPSOV:t05st01
2026-04-07,16:21,8046,南電,,因本公司有價證券於集中交易市場達公布注意交易資訊標準， 故公布相關財務業務等重大訊息，以利投資人區別瞭解,其他,,,MOPSOV:t05st01
2026-04-07,16:21,3701,大眾控,,代子公司廣上科技(廣州)股份有限公司公告背書保證相關事項,其他,,,MOPSOV:t05st01
2026-04-07,16:22,8499,鼎炫-KY,,代⼦公司隆揚電⼦(昆⼭)股份有限公司公告處分結構式存款商品,其他,,,MOPSOV:t05st01
2026-04-07,16:22,4807,日成-KY,,"公告因應本公司完成現金增資擬對 子公司Regal Jewelry Manufacture Co., Ltd.投資案",增資,,,MOPSOV:t05st01
2026-04-07,16:23,4807,日成-KY,,公告主旨依公開發行公司資金貸與及背書保證處理準則 第25條第一項第四款規定公告,其他,,,MOPSOV:t05st01
2026-04-07,16:24,6239,力成,,代子公司PTI Technology (Singapore) Pte. Ltd. 依公開發行公司資金貸與及背書保證處理準則 第二十二條第一項第三款公告,其他,,,MOPSOV:t05st01
2026-04-07,16:24,2327,國巨*,,公告本公司115年第1季財務報告董事會召開日期,董事會,,,MOPSOV:t05st01
2026-04-07,16:24,3702,大聯大,,更正本公司114年12月關係人交易申報資訊,其他,,,MOPSOV:t05st01
2026-04-07,16:24,6414,樺漢,,公告本公司董事會決議第二次買回庫藏股事宜 (更正買回股份總金額上限),董事會,,,MOPSOV:t05st01
2026-04-07,16:25,2380,虹光,,公告本公司115年3月合併營業收入,其他,,,MOPSOV:t05st01
2026-04-07,16:26,8422,可寧衛*,,本公司董事會決議股利分派,股利,,,MOPSOV:t05st01
2026-04-07,16:26,6278,台表科,,台表科115年03月份自結合併營收為新臺幣42.15億元,營收,,,MOPSOV:t05st01
2026-04-07,16:26,2359,所羅門,,公告本公司受邀參加臺灣證券交易所舉辦之115年「AI產業」主題式業績發表會,其他,,,MOPSOV:t05st01
2026-04-07,16:27,5215,科嘉-KY,,代子公司蘇州科德公告一年內累積 處分同一有價證券達實收資本額20%,其他,,,MOPSOV:t05st01
2026-04-07,16:27,5215,科嘉-KY,,代子公司蘇州嘉吉/嘉財/艾普來/百宏/嘉皇/嘉駿 公告一年內累積處分同一有價證券達實收資本額20%,其他,,,MOPSOV:t05st01
2026-04-07,16:27,5215,科嘉-KY,,代子公司蘇州嘉吉/科德/嘉財/艾普來/百宏/嘉皇/嘉駿 公告一年內累積取得同一有價證券達實收資本額20%,其他,,,MOPSOV:t05st01
2026-04-07,16:28,5536,聖暉*,,公告本公司董事會決議召開115年度股東常會相關事宜 (召開方式:視訊輔助股東會)-(新增/調整討論事項),董事會,,,MOPSOV:t05st01
2026-04-07,16:31,3708,上緯投控,,公告本公司買回庫藏股執行完畢(更正買回股份總金額),其他,,,MOPSOV:t05st01
2026-04-07,16:33,2637,慧洋-KY,,補充公告本公司115年03月份自結盈餘,其他,,,MOPSOV:t05st01
2026-04-07,16:36,7879,益材科技,,公告本公司代理發言人異動,其他,,,MOPSOV:t05st01
2026-04-07,16:38,8261,富鼎,,公告本公司115年第一季合併財務報告董事會 預計召開日期為115年04月15日,董事會,,,MOPSOV:t05st01
2026-04-07,16:40,5213,亞昕,,新增本公司代理發言人,其他,,,MOPSOV:t05st01
2026-04-07,16:42,5213,亞昕,,本公司董事會決議發行115年度第一次有擔保普通公司債,董事會,,,MOPSOV:t05st01
2026-04-07,16:42,2031,新光鋼,,公告本公司向經濟部產業發展署(原經濟部工業局)承購土地(補充111年11月8日公告),其他,,,MOPSOV:t05st01
