date,symbol,name,market,foreign_buy,foreign_sell,foreign_net_buy,investment_trust_buy,investment_trust_sell,investment_trust_net_buy,dealer_buy,dealer_sell,dealer_net_buy,institutional_net_buy,source
2026-06-22,006201,元大富櫃50,otc,2000,0,2000,0,10000,-10000,86914,11299,75615,67615,TPEx
2026-06-22,00679B,元大美債20年,otc,10195186,581000,9614186,0,0,0,8615021,6875150,1739871,11354057,TPEx
2026-06-22,00687B,國泰20年美債,otc,25057000,306000,24751000,0,0,0,5705592,11240362,-5534770,19216230,TPEx
2026-06-22,00687C,國泰20年美債+櫃U,otc,0,0,0,0,0,0,50000,50000,0,0,TPEx
2026-06-22,00694B,富邦美債1-3,otc,237000,0,237000,0,0,0,52145,279721,-227576,9424,TPEx
2026-06-22,00695B,富邦美債7-10,otc,0,1000,-1000,0,0,0,240531,254563,-14032,-15032,TPEx
2026-06-22,00696B,富邦美債20年,otc,5625000,200000,5425000,0,0,0,2439048,4623721,-2184673,3240327,TPEx
2026-06-22,00697B,元大美債7-10,otc,0,4000,-4000,0,0,0,9000,254862,-245862,-249862,TPEx
2026-06-22,00719B,元大美債1-3,otc,943000,368000,575000,0,0,0,195000,1309102,-1114102,-539102,TPEx
2026-06-22,00720B,元大投資級公司債,otc,1136200,1185000,-48800,0,0,0,4508688,1340607,3168081,3119281,TPEx
2026-06-22,00722B,群益投資級電信債,otc,20000,42000,-22000,0,0,0,2208471,2173853,34618,12618,TPEx
2026-06-22,00723B,群益投資級科技債,otc,0,43000,-43000,0,0,0,141482,102484,38998,-4002,TPEx
2026-06-22,00724B,群益投資級金融債,otc,664000,556000,108000,0,0,0,3539015,3543723,-4708,103292,TPEx
2026-06-22,00725B,國泰投資級公司債,otc,1026000,533000,493000,0,0,0,323261,3738262,-3415001,-2922001,TPEx
2026-06-22,00726B,國泰新興投等債,otc,256000,0,256000,0,0,0,107238,278932,-171694,84306,TPEx
2026-06-22,00727B,國泰優選非投等債,otc,0,0,0,0,0,0,126000,153863,-27863,-27863,TPEx
2026-06-22,00734B,台新JPM新興債,otc,16000,0,16000,0,0,0,17000,0,17000,33000,TPEx
2026-06-22,00740B,富邦全球投等債,otc,317000,316000,1000,0,0,0,543000,3820874,-3277874,-3276874,TPEx
2026-06-22,00741B,富邦全球非投等債,otc,33000,205,32795,0,0,0,104000,112797,-8797,23998,TPEx
2026-06-22,00746B,富邦A級公司債,otc,86000,75000,11000,0,0,0,144050,126000,18050,29050,TPEx
2026-06-22,00749B,凱基新興債10+,otc,0,9000,-9000,0,0,0,101000,107000,-6000,-15000,TPEx
2026-06-22,00750B,凱基科技債10+,otc,0,0,0,0,0,0,100000,100000,0,0,TPEx
2026-06-22,00751B,元大AAA至A公司債,otc,5551000,4561000,990000,0,0,0,2415000,2580416,-165416,824584,TPEx
2026-06-22,00754B,群益AAA-AA公司債,otc,1000,1000,0,0,0,0,100000,100000,0,0,TPEx
2026-06-22,00755B,群益投資級公用債,otc,4000,0,4000,0,0,0,101070,100000,1070,5070,TPEx
2026-06-22,00756B,群益投等新興公債,otc,236000,0,236000,0,0,0,131268,171268,-40000,196000,TPEx
2026-06-22,00758B,復華能源債,otc,0,0,0,0,0,0,100000,100000,0,0,TPEx
2026-06-22,00759B,復華製藥債,otc,0,0,0,0,0,0,100000,100064,-64,-64,TPEx
2026-06-22,00760B,復華新興企業債,otc,1000,2000,-1000,0,0,0,150407,139962,10445,9445,TPEx
2026-06-22,00761B,國泰A級公司債,otc,210000,11000,199000,0,0,0,212000,305263,-93263,105737,TPEx
2026-06-22,00764B,群益25年美債,otc,3239000,47000,3192000,0,0,0,2205624,2594934,-389310,2802690,TPEx
2026-06-22,00768B,復華20年美債,otc,858000,0,858000,0,0,0,405178,1169332,-764154,93846,TPEx
2026-06-22,00772B,中信高評級公司債,otc,1602000,140000,1462000,0,0,0,968015,754085,213930,1675930,TPEx
2026-06-22,00773B,中信優先金融債,otc,575000,26000,549000,0,0,0,145000,572383,-427383,121617,TPEx
2026-06-22,00777B,凱基AAA至A公司債,otc,0,2000,-2000,0,0,0,100000,100000,0,-2000,TPEx
