date,symbol,name,market,foreign_buy,foreign_sell,foreign_net_buy,investment_trust_buy,investment_trust_sell,investment_trust_net_buy,dealer_buy,dealer_sell,dealer_net_buy,institutional_net_buy,source
2026-06-02,3231,緯創,listed,144808780,52906098,91902682,17020000,19000,17001000,3771407,2508856,1262551,110166233,TWSE
2026-06-02,2887,台新新光金,listed,79776400,131298527,-51522127,136787000,2210000,134577000,1648575,10159507,-8510932,74543941,TWSE
2026-06-02,2409,友達,listed,222988182,175173589,47814593,2000,0,2000,6849429,2997733,3851696,51668289,TWSE
2026-06-02,00878,國泰永續高股息,listed,32223407,14802580,17420827,0,0,0,43086117,9517815,33568302,50989129,TWSE
2026-06-02,2353,宏碁,listed,66254160,14718717,51535443,0,5226000,-5226000,1852862,1902658,-49796,46259647,TWSE
2026-06-02,2883,凱基金,listed,46499589,109248602,-62749013,101795000,1792000,100003000,4730995,1845153,2885842,40139829,TWSE
2026-06-02,2337,旺宏,listed,81979252,54402392,27576860,3323000,31000,3292000,2202207,1294146,908061,31776921,TWSE
2026-06-02,00665L,富邦恒生國企正2,listed,6115000,1775000,4340000,0,0,0,34637477,9385867,25251610,29591610,TWSE
2026-06-02,2317,鴻海,listed,60096607,34594045,25502562,2172000,104000,2068000,1669229,1667645,1584,27572146,TWSE
2026-06-02,2344,華邦電,listed,67683354,54758098,12925256,14533000,1603000,12930000,2919106,2940903,-21797,25833459,TWSE
2026-06-02,0056,元大高股息,listed,34614822,14442670,20172152,0,0,0,5644775,418609,5226166,25398318,TWSE
2026-06-02,2890,永豐金,listed,40943789,17753240,23190549,1197000,111015,1085985,194542,457932,-263390,24013144,TWSE
2026-06-02,2408,南亞科,listed,56757875,38436194,18321681,5681000,315000,5366000,1906841,1804143,102698,23790379,TWSE
2026-06-02,2382,廣達,listed,55286008,69868254,-14582246,37303000,114775,37188225,894184,1606196,-712012,21893967,TWSE
2026-06-02,2884,玉山金,listed,42636937,38328961,4307976,18336000,461695,17874305,609995,1070000,-460005,21722276,TWSE
2026-06-02,009820,元大納斯達克精選,listed,796000,24717000,-23921000,0,0,0,47198918,2910075,44288843,20367843,TWSE
2026-06-02,00680L,元大美債20正2,listed,0,742000,-742000,0,0,0,22226904,1593000,20633904,19891904,TWSE
2026-06-02,00753L,中信中國50正2,listed,6171000,965000,5206000,0,0,0,17053654,2559281,14494373,19700373,TWSE
2026-06-02,1326,台化,listed,49202216,30129246,19072970,0,137000,-137000,475469,615539,-140070,18795900,TWSE
2026-06-02,2886,兆豐金,listed,35476281,42312622,-6836341,25690000,105669,25584331,315697,570000,-254303,18493687,TWSE
2026-06-02,2892,第一金,listed,26493140,22343518,4149622,14358000,71000,14287000,151615,236000,-84385,18352237,TWSE
2026-06-02,00637L,元大滬深300正2,listed,5600000,1253000,4347000,0,0,0,21674696,8300340,13374356,17721356,TWSE
2026-06-02,1303,南亞,listed,70713968,54138126,16575842,2950000,816604,2133396,1563100,2855201,-1292101,17417137,TWSE
2026-06-02,1605,華新,listed,34977607,18752007,16225600,462000,0,462000,1377762,1494012,-116250,16571350,TWSE
2026-06-02,00940,元大台灣價值高息,listed,14599000,23059500,-8460500,0,0,0,36421899,12497277,23924622,15464122,TWSE
2026-06-02,6116,彩晶,listed,23634295,9663122,13971173,0,0,0,1872955,1293023,579932,14551105,TWSE
2026-06-02,8112,至上,listed,29390382,19737620,9652762,2188000,89000,2099000,1128779,816422,312357,12064119,TWSE
2026-06-02,6770,力積電,listed,26781799,19322884,7458915,44000,0,44000,6602474,2069658,4532816,12035731,TWSE
2026-06-02,5876,上海商銀,listed,15821682,8594764,7226918,4870000,51422,4818578,166245,347000,-180755,11864741,TWSE
2026-06-02,00891,中信關鍵半導體,listed,12678134,7921000,4757134,0,0,0,8652135,1729838,6922297,11679431,TWSE
2026-06-02,00713,元大台灣高息低波,listed,6486068,3191860,3294208,230000,0,230000,8988544,1310000,7678544,11202752,TWSE
2026-06-02,2834,臺企銀,listed,18591599,7648753,10942846,0,31926,-31926,14000,123000,-109000,10801920,TWSE
2026-06-02,2891,中信金,listed,41034701,48544469,-7509768,20585000,2869929,17715071,907745,456670,451075,10656378,TWSE
2026-06-02,2880,華南金,listed,34146897,81799488,-47652591,59216000,1267000,57949000,420269,545291,-125022,10171387,TWSE
2026-06-02,2498,宏達電,listed,11115726,2427322,8688404,0,6000,-6000,1474364,172355,1302009,9984413,TWSE
2026-06-02,1301,台塑,listed,23862731,14156321,9706410,0,18000,-18000,636601,682742,-46141,9642269,TWSE
2026-06-02,2867,三商壽,listed,14767000,8342000,6425000,0,0,0,3126000,19000,3107000,9532000,TWSE
2026-06-02,2881,富邦金,listed,35891642,30131343,5760299,34502000,31024368,3477632,536893,573413,-36520,9201411,TWSE
2026-06-02,3706,神達,listed,28418118,20206705,8211413,5000,21000,-16000,1663011,979567,683444,8878857,TWSE
2026-06-02,5880,合庫金,listed,21249257,13116745,8132512,677000,84732,592268,147723,211000,-63277,8661503,TWSE
2026-06-02,1402,遠東新,listed,60931381,43048541,17882840,27438000,37424000,-9986000,803160,71258,731902,8628742,TWSE
2026-06-02,5871,中租-KY,listed,8825803,11952921,-3127118,11755000,128245,11626755,71526,30000,41526,8541163,TWSE
2026-06-02,00900,富邦特選高股息30,listed,5824286,2457000,3367286,0,0,0,6275748,1348796,4926952,8294238,TWSE
2026-06-02,2603,長榮,listed,5489646,13346022,-7856376,14936000,31059,14904941,1368265,464915,903350,7951915,TWSE
2026-06-02,00915,凱基優選高股息30,listed,4261000,2410000,1851000,0,0,0,8381458,2610925,5770533,7621533,TWSE
2026-06-02,00688L,國泰20年美債正2,listed,145000,499000,-354000,0,0,0,8041461,499000,7542461,7188461,TWSE
2026-06-02,063344,台達電中信62購01,listed,0,0,0,0,0,0,8656000,1488000,7168000,7168000,TWSE
2026-06-02,00997A,主動群益美國增長,listed,6384000,1100,6382900,0,0,0,4690000,4295077,394923,6777823,TWSE
2026-06-02,2354,鴻準,listed,13280184,6515520,6764664,0,0,0,219052,316364,-97312,6667352,TWSE
2026-06-02,2323,中環,listed,9207317,4555371,4651946,17000,0,17000,1851533,116187,1735346,6404292,TWSE
2026-06-02,3149,正達,listed,10067140,4378279,5688861,0,0,0,154385,97595,56790,5745651,TWSE
2026-06-02,4938,和碩,listed,18788409,27985628,-9197219,15804000,1349000,14455000,567211,441838,125373,5383154,TWSE
2026-06-02,08940U,台灣50中信64售01,listed,0,0,0,0,0,0,5160000,221000,4939000,4939000,TWSE
2026-06-02,2105,正新,listed,8471601,19817030,-11345429,15919000,57225,15861775,589808,189606,400202,4916548,TWSE
2026-06-02,2357,華碩,listed,5519927,1517295,4002632,761000,25350,735650,467333,590834,-123501,4614781,TWSE
2026-06-02,00650L,復華香港正2,listed,603000,516000,87000,0,0,0,5411387,890598,4520789,4607789,TWSE
2026-06-02,1710,東聯,listed,6429000,2348000,4081000,0,0,0,154953,50313,104640,4185640,TWSE
2026-06-02,3006,晶豪科,listed,16238101,12238214,3999887,32000,0,32000,558828,417329,141499,4173386,TWSE
2026-06-02,069009,富鼎台新5C購01,listed,0,0,0,0,0,0,4227000,210000,4017000,4017000,TWSE
2026-06-02,00633L,富邦上証正2,listed,500000,854000,-354000,0,0,0,5316714,979500,4337214,3983214,TWSE
2026-06-02,2897,王道銀行,listed,5121967,833000,4288967,0,388000,-388000,39000,9786,29214,3930181,TWSE
2026-06-02,1528,恩德,listed,3942000,265000,3677000,0,0,0,74910,22000,52910,3729910,TWSE
2026-06-02,3062,建漢,listed,6577805,2928050,3649755,0,0,0,58728,99829,-41101,3608654,TWSE
2026-06-02,050822,鴻海元大57購02,listed,0,0,0,0,0,0,3519000,21000,3498000,3498000,TWSE
2026-06-02,2492,華新科,listed,3700700,1218040,2482660,902000,134000,768000,447982,235318,212664,3463324,TWSE
2026-06-02,00939,統一台灣高息動能,listed,4128500,1206000,2922500,0,0,0,3457074,2917607,539467,3461967,TWSE
2026-06-02,6505,台塑化,listed,6517908,2954587,3563321,0,15773,-15773,113993,239233,-125240,3422308,TWSE
2026-06-02,3045,台灣大,listed,5973807,8305973,-2332166,6106000,43000,6063000,19145,333000,-313855,3416979,TWSE
2026-06-02,3380,明泰,listed,4841000,1701000,3140000,0,0,0,398118,141565,256553,3396553,TWSE
2026-06-02,4904,遠傳,listed,6342099,7479145,-1137046,6418000,1844000,4574000,69703,164000,-94297,3342657,TWSE
2026-06-02,3060,銘異,listed,4650000,1379000,3271000,0,0,0,24207,8998,15209,3286209,TWSE
2026-06-02,00932,兆豐永續高息等權,listed,669000,327000,342000,0,0,0,3409060,479347,2929713,3271713,TWSE
2026-06-02,069370,台灣50元大5B購11,listed,0,0,0,0,0,0,4149000,931000,3218000,3218000,TWSE
2026-06-02,2618,長榮航,listed,14918564,53250488,-38331924,41928000,350192,41577808,301032,539109,-238077,3007807,TWSE
2026-06-02,058224,毅嘉群益59購01,listed,0,0,0,0,0,0,3003000,5000,2998000,2998000,TWSE
2026-06-02,00945B,凱基美國非投等債,listed,1974000,45000,1929000,0,0,0,1554044,537052,1016992,2945992,TWSE
2026-06-02,1227,佳格,listed,3344438,266000,3078438,0,135000,-135000,12000,22921,-10921,2932517,TWSE
2026-06-02,1714,和桐,listed,3835030,1015000,2820030,0,0,0,110350,24827,85523,2905553,TWSE
2026-06-02,065987,新日興台新5B購01,listed,0,0,0,0,0,0,2994000,112000,2882000,2882000,TWSE
2026-06-02,2376,技嘉,listed,9136858,9552090,-415232,3258000,6000,3252000,277615,308526,-30911,2805857,TWSE
2026-06-02,2912,統一超,listed,2869126,7802670,-4933544,7916000,167700,7748300,111279,122784,-11505,2803251,TWSE
2026-06-02,2412,中華電,listed,6878922,11703198,-4824276,7630000,37000,7593000,61105,82000,-20895,2747829,TWSE
2026-06-02,2352,佳世達,listed,7467320,5086278,2381042,318000,0,318000,209444,219751,-10307,2688735,TWSE
2026-06-02,00882,中信中國高股息,listed,324000,451000,-127000,0,0,0,4893071,2084170,2808901,2681901,TWSE
2026-06-02,00907,永豐優息存股,listed,107000,162000,-55000,0,0,0,3375800,641412,2734388,2679388,TWSE
2026-06-02,00953B,群益優選非投等債,listed,2057418,275000,1782418,0,0,0,1889100,995093,894007,2676425,TWSE
2026-06-02,9941,裕融,listed,2217279,3485420,-1268141,3910000,65386,3844614,105121,21000,84121,2660594,TWSE
2026-06-02,6456,GIS-KY,listed,8776080,6284370,2491710,0,0,0,285112,178063,107049,2598759,TWSE
2026-06-02,2542,興富發,listed,6378237,14286933,-7908696,10329000,0,10329000,171485,29399,142086,2562390,TWSE
2026-06-02,1319,東陽,listed,4073893,5155481,-1081588,3620000,697352,2922648,711995,91445,620550,2461610,TWSE
2026-06-02,1314,中石化,listed,24279214,21970046,2309168,0,0,0,214539,68495,146044,2455212,TWSE
2026-06-02,3535,晶彩科,listed,6230729,3730800,2499929,0,0,0,81000,135000,-54000,2445929,TWSE
2026-06-02,053177,泰金寶國票58購01,listed,0,0,0,0,0,0,2458000,53000,2405000,2405000,TWSE
2026-06-02,069566,惠特元大5B購05,listed,0,0,0,0,0,0,2778000,377000,2401000,2401000,TWSE
2026-06-02,2027,大成鋼,listed,17431412,9620121,7811291,3265000,8960000,-5695000,1070074,793530,276544,2392835,TWSE
2026-06-02,058671,陽明元大5B購01,listed,0,0,0,0,0,0,3790000,1430000,2360000,2360000,TWSE
2026-06-02,051265,世芯統一61購01,listed,0,0,0,0,0,0,2374000,73000,2301000,2301000,TWSE
2026-06-02,066740,元債2X元大59購01,listed,0,0,0,0,0,0,2250000,0,2250000,2250000,TWSE
2026-06-02,2646,星宇航空,listed,4870005,2608070,2261935,0,0,0,9000,38237,-29237,2232698,TWSE
2026-06-02,054672,廣宇元大5A購02,listed,0,0,0,0,0,0,3285000,1064000,2221000,2221000,TWSE
2026-06-02,00752,中信中國50,listed,495000,152243,342757,0,0,0,2383271,535334,1847937,2190694,TWSE
2026-06-02,055034,迅得元大57購02,listed,0,0,0,0,0,0,2221000,75000,2146000,2146000,TWSE
2026-06-02,043522,神達元大5B購01,listed,0,1000,-1000,0,0,0,2919000,776000,2143000,2142000,TWSE
2026-06-02,2401,凌陽,listed,4817755,2579686,2238069,0,0,0,129072,284907,-155835,2082234,TWSE
2026-06-02,3702,大聯大,listed,11131430,2955178,8176252,142000,6373000,-6231000,347751,213045,134706,2079958,TWSE
2026-06-02,049334,永豐金國票57購01,listed,0,0,0,0,0,0,2100000,59000,2041000,2041000,TWSE
2026-06-02,065777,直得國票5C購01,listed,0,0,0,0,0,0,2085000,61000,2024000,2024000,TWSE
2026-06-02,2332,友訊,listed,4178363,2147000,2031363,0,0,0,14000,28442,-14442,2016921,TWSE
2026-06-02,054908,南亞國泰58購02,listed,0,0,0,0,0,0,2003000,1000,2002000,2002000,TWSE
2026-06-02,065242,台積電台新5A購10,listed,0,0,0,0,0,0,2034000,40000,1994000,1994000,TWSE
2026-06-02,066459,長華凱基5B購01,listed,0,0,0,0,0,0,2096000,102000,1994000,1994000,TWSE
2026-06-02,1904,正隆,listed,2628461,641630,1986831,0,0,0,5191,21000,-15809,1971022,TWSE
2026-06-02,2103,台橡,listed,3172000,980000,2192000,0,0,0,21350,244133,-222783,1969217,TWSE
2026-06-02,2484,希華,listed,4678889,2711000,1967889,0,0,0,31108,41487,-10379,1957510,TWSE
2026-06-02,6120,達運,listed,3878231,1966000,1912231,12000,0,12000,177404,168001,9403,1933634,TWSE
2026-06-02,048763,長榮元富56購01,listed,0,0,0,0,0,0,1947000,20000,1927000,1927000,TWSE
2026-06-02,00909,國泰數位支付服務,listed,832000,27000,805000,0,0,0,1231169,123000,1108169,1913169,TWSE
2026-06-02,1809,中釉,listed,2081000,581104,1499896,0,0,0,487758,87000,400758,1900654,TWSE
2026-06-02,069424,泰金寶元大5B購01,listed,0,0,0,0,0,0,2411000,514000,1897000,1897000,TWSE
2026-06-02,8131,福懋科,listed,4337575,2461497,1876078,0,0,0,101766,110687,-8921,1867157,TWSE
2026-06-02,065057,南亞科中信5A購01,listed,0,0,0,0,0,0,1936000,72000,1864000,1864000,TWSE
2026-06-02,1312,國喬,listed,0,197900,-197900,0,0,0,2061236,5000,2056236,1858336,TWSE
2026-06-02,062836,新興元大64購01,listed,0,0,0,0,0,0,2565000,708000,1857000,1857000,TWSE
2026-06-02,4967,十銓,listed,8482230,6576537,1905693,0,0,0,349120,424919,-75799,1829894,TWSE
2026-06-02,061351,迅得元大59購01,listed,0,0,0,0,0,0,2208000,401000,1807000,1807000,TWSE
2026-06-02,054674,華泰元大57購05,listed,0,0,0,0,0,0,1810000,13000,1797000,1797000,TWSE
2026-06-02,9910,豐泰,listed,3143545,6438598,-3295053,3761000,11272,3749728,1377738,84545,1293193,1747868,TWSE
