date,symbol,name,market,foreign_buy,foreign_sell,foreign_net_buy,investment_trust_buy,investment_trust_sell,investment_trust_net_buy,dealer_buy,dealer_sell,dealer_net_buy,institutional_net_buy,source
2026-06-12,006201,元大富櫃50,otc,2000,58000,-56000,100000,0,100000,128059,63290,64769,108769,TPEx
2026-06-12,00679B,元大美債20年,otc,3295000,7461121,-4166121,0,0,0,21607040,1977000,19630040,15463919,TPEx
2026-06-12,00687B,國泰20年美債,otc,4174000,7475000,-3301000,0,0,0,17749960,1235000,16514960,13213960,TPEx
2026-06-12,00687C,國泰20年美債+櫃U,otc,0,0,0,0,0,0,25000,25000,0,0,TPEx
2026-06-12,00694B,富邦美債1-3,otc,6000,6000,0,0,0,0,90803,96305,-5502,-5502,TPEx
2026-06-12,00695B,富邦美債7-10,otc,0,0,0,0,0,0,82349,42333,40016,40016,TPEx
2026-06-12,00696B,富邦美債20年,otc,528000,0,528000,0,0,0,1330552,1205000,125552,653552,TPEx
2026-06-12,00697B,元大美債7-10,otc,1000,5000,-4000,0,0,0,365753,175493,190260,186260,TPEx
2026-06-12,00719B,元大美債1-3,otc,200000,739000,-539000,0,0,0,332000,515559,-183559,-722559,TPEx
2026-06-12,00720B,元大投資級公司債,otc,3455000,623000,2832000,0,0,0,5303364,1342000,3961364,6793364,TPEx
2026-06-12,00722B,群益投資級電信債,otc,782000,34000,748000,0,0,0,3766319,3775225,-8906,739094,TPEx
2026-06-12,00723B,群益投資級科技債,otc,0,0,0,0,0,0,100020,102056,-2036,-2036,TPEx
2026-06-12,00724B,群益投資級金融債,otc,231000,40000,191000,0,0,0,3866296,3845388,20908,211908,TPEx
2026-06-12,00725B,國泰投資級公司債,otc,2313000,50000,2263000,0,0,0,1318617,589000,729617,2992617,TPEx
2026-06-12,00726B,國泰新興投等債,otc,36000,0,36000,0,0,0,100396,106775,-6379,29621,TPEx
2026-06-12,00727B,國泰優選非投等債,otc,2000,0,2000,0,0,0,100457,103591,-3134,-1134,TPEx
2026-06-12,00734B,台新JPM新興債,otc,21000,0,21000,0,0,0,8000,20000,-12000,9000,TPEx
2026-06-12,00740B,富邦全球投等債,otc,1274000,28000,1246000,0,0,0,1490247,2243363,-753116,492884,TPEx
2026-06-12,00741B,富邦全球非投等債,otc,6000,6000,0,0,0,0,134000,120000,14000,14000,TPEx
2026-06-12,00746B,富邦A級公司債,otc,201000,5000,196000,0,0,0,362757,553000,-190243,5757,TPEx
2026-06-12,00749B,凱基新興債10+,otc,12000,0,12000,0,0,0,100000,111000,-11000,1000,TPEx
2026-06-12,00750B,凱基科技債10+,otc,0,0,0,0,0,0,100000,100000,0,0,TPEx
2026-06-12,00751B,元大AAA至A公司債,otc,1779000,265000,1514000,0,0,0,4985114,1350000,3635114,5149114,TPEx
2026-06-12,00754B,群益AAA-AA公司債,otc,95000,1000,94000,0,0,0,101000,100000,1000,95000,TPEx
2026-06-12,00755B,群益投資級公用債,otc,26000,0,26000,0,0,0,102782,120200,-17418,8582,TPEx
2026-06-12,00756B,群益投等新興公債,otc,101000,0,101000,0,0,0,100000,120000,-20000,81000,TPEx
2026-06-12,00758B,復華能源債,otc,0,46000,-46000,0,0,0,146049,100000,46049,49,TPEx
2026-06-12,00759B,復華製藥債,otc,0,75000,-75000,0,0,0,175040,100000,75040,40,TPEx
2026-06-12,00760B,復華新興企業債,otc,2000,0,2000,0,0,0,100125,100800,-675,1325,TPEx
2026-06-12,00761B,國泰A級公司債,otc,74000,0,74000,0,0,0,353345,255059,98286,172286,TPEx
2026-06-12,00764B,群益25年美債,otc,382000,2000,380000,0,0,0,2873215,2060383,812832,1192832,TPEx
2026-06-12,00768B,復華20年美債,otc,104000,3000,101000,0,0,0,659000,728170,-69170,31830,TPEx
2026-06-12,00772B,中信高評級公司債,otc,1451000,30000,1421000,0,0,0,1525155,464000,1061155,2482155,TPEx
2026-06-12,00773B,中信優先金融債,otc,448000,0,448000,0,0,0,96608,141000,-44392,403608,TPEx
2026-06-12,00777B,凱基AAA至A公司債,otc,4000,0,4000,0,0,0,101000,100000,1000,5000,TPEx
2026-06-12,00778B,凱基金融債20+,otc,0,0,0,0,0,0,100000,100000,0,0,TPEx
2026-06-12,00779B,凱基美債25+,otc,5000,3000,2000,0,0,0,333000,300000,33000,35000,TPEx
2026-06-12,00780B,國泰A級金融債,otc,1000,92000,-91000,0,0,0,181000,101000,80000,-11000,TPEx
2026-06-12,00781B,國泰A級科技債,otc,0,0,0,0,0,0,120101,104225,15876,15876,TPEx
2026-06-12,00782B,國泰A級公用債,otc,0,0,0,0,0,0,106810,121000,-14190,-14190,TPEx
2026-06-12,00785B,富邦金融投等債,otc,0,21000,-21000,0,0,0,72000,50000,22000,1000,TPEx
2026-06-12,00786B,元大10年IG銀行債,otc,11000,0,11000,0,0,0,40000,0,40000,51000,TPEx
2026-06-12,00787B,元大10年IG醫療債,otc,0,0,0,0,0,0,6000,0,6000,6000,TPEx
2026-06-12,00788B,元大10年IG電能債,otc,0,0,0,0,0,0,27082,0,27082,27082,TPEx
2026-06-12,00789B,復華公司債A3,otc,0,0,0,0,0,0,102005,100000,2005,2005,TPEx
2026-06-12,00791B,復華信用債1-5,otc,0,0,0,0,0,0,100000,100000,0,0,TPEx
2026-06-12,00792B,群益A級公司債,otc,0,4000,-4000,0,0,0,50281,50196,85,-3915,TPEx
2026-06-12,00793B,群益AAA-A醫療債,otc,0,0,0,0,0,0,1000,0,1000,1000,TPEx
2026-06-12,00795B,中信美國公債20年,otc,1528000,629000,899000,0,0,0,3855352,142000,3713352,4612352,TPEx
2026-06-12,00799B,國泰A級醫療債,otc,14000,0,14000,0,0,0,248000,103091,144909,158909,TPEx
2026-06-12,00834B,第一金金融債10+,otc,0,0,0,0,0,0,100000,100000,0,0,TPEx
