date,symbol,name,market,foreign_buy,foreign_sell,foreign_net_buy,investment_trust_buy,investment_trust_sell,investment_trust_net_buy,dealer_buy,dealer_sell,dealer_net_buy,institutional_net_buy,source
2026-06-01,00403A,主動統一升級50,listed,165254998,54172291,111082707,0,0,0,149100816,19222038,129878778,240961485,TWSE
2026-06-01,2887,台新新光金,listed,77424557,42103853,35320704,78413000,9364000,69049000,1858369,7530497,-5672128,98697576,TWSE
2026-06-01,3481,群創,listed,160675225,79971920,80703305,5100000,0,5100000,3049755,3035267,14488,85817793,TWSE
2026-06-01,00981A,主動統一台股增長,listed,93396488,51379320,42017168,0,0,0,20323685,14040988,6282697,48299865,TWSE
2026-06-01,00878,國泰永續高股息,listed,31898511,9827502,22071009,0,0,0,34631631,11985763,22645868,44716877,TWSE
2026-06-01,00992A,主動群益科技創新,listed,39391049,13021200,26369849,0,0,0,20812940,3961033,16851907,43221756,TWSE
2026-06-01,1802,台玻,listed,68590579,32751990,35838589,421000,0,421000,2779538,2803748,-24210,36235379,TWSE
2026-06-01,00940,元大台灣價值高息,listed,20027050,3782220,16244830,0,0,0,21230981,1491000,19739981,35984811,TWSE
2026-06-01,2408,南亞科,listed,49211261,22194778,27016483,2199001,21000,2178001,2273425,1753139,520286,29714770,TWSE
2026-06-01,3231,緯創,listed,32012000,7325387,24686613,1500000,12000,1488000,1894827,2163000,-268173,25906440,TWSE
2026-06-01,2883,凱基金,listed,45933223,20813342,25119881,290000,2156000,-1866000,1646913,287143,1359770,24613651,TWSE
2026-06-01,2886,兆豐金,listed,28830946,18233919,10597027,14146000,5890,14140110,248433,521000,-272567,24464570,TWSE
2026-06-01,6282,康舒,listed,40740218,20069445,20670773,0,0,0,4152659,1078012,3074647,23745420,TWSE
2026-06-01,2890,永豐金,listed,30776510,9622482,21154028,411000,261338,149662,216815,378504,-161689,21142001,TWSE
2026-06-01,2880,華南金,listed,25993876,53356597,-27362721,52129000,3742000,48387000,324853,704105,-379252,20645027,TWSE
