date,symbol,name,market,open,high,low,close,change,change_pct,volume,turnover,transactions,source,security_type,is_common_stock,is_etf,is_warrant,is_bond_etf,is_leveraged_inverse,is_etn,is_preferred_stock,is_dr,scan_eligible,exclude_reason
2025-12-03,0050,元大台灣50,listed,62.4,62.5,62.1,62.3,0.6,0.9724,46546830,2900511764,34300,TWSE,etf,false,true,false,false,false,false,false,false,false,security_type=etf
2025-12-03,0051,元大中型100,listed,90.0,90.2,89.65,89.8,0.25,0.2792,43885,3952667,303,TWSE,etf,false,true,false,false,false,false,false,false,false,security_type=etf
2025-12-03,0052,富邦科技,listed,35.82,35.94,35.7,35.81,0.4,1.1296,28383484,1016481110,14685,TWSE,etf,false,true,false,false,false,false,false,false,false,security_type=etf
2025-12-03,0053,元大電子,listed,133.95,134.8,133.5,134.1,1.6,1.2075,25735,3450701,132,TWSE,etf,false,true,false,false,false,false,false,false,false,security_type=etf
2025-12-03,0055,元大MSCI金融,listed,29.78,29.85,29.65,29.76,-0.02,-0.0672,69513,2068063,273,TWSE,etf,false,true,false,false,false,false,false,false,false,security_type=etf
2025-12-03,0056,元大高股息,listed,36.35,36.45,36.27,36.31,0.2,0.5539,20484027,744753613,12753,TWSE,etf,false,true,false,false,false,false,false,false,false,security_type=etf
2025-12-03,0057,富邦摩台,listed,183.05,184.0,182.9,182.9,1.55,0.8547,18119,3315595,22,TWSE,etf,false,true,false,false,false,false,false,false,false,security_type=etf
2025-12-03,0061,元大寶滬深,listed,22.49,22.54,22.39,22.39,-0.03,-0.1338,197916,4442465,171,TWSE,etf,false,true,false,false,false,false,false,false,false,security_type=etf
2025-12-03,006203,元大MSCI台灣,listed,112.75,113.15,112.75,113.15,1.45,1.2981,2348,265185,16,TWSE,etf,false,true,false,false,false,false,false,false,false,security_type=etf;symbol_not_4_digit
2025-12-03,006204,永豐臺灣加權,listed,141.3,141.35,141.05,141.25,1.0,0.713,11645,1642936,93,TWSE,etf,false,true,false,false,false,false,false,false,false,security_type=etf;symbol_not_4_digit
2025-12-03,006205,富邦上証,listed,38.25,38.38,38.22,38.33,0.1,0.2616,515390,19750562,205,TWSE,etf,false,true,false,false,false,false,false,false,false,security_type=etf;symbol_not_4_digit
2025-12-03,006206,元大上證50,listed,35.82,35.84,35.65,35.69,-0.06,-0.1678,32480,1161329,116,TWSE,etf,false,true,false,false,false,false,false,false,false,security_type=etf;symbol_not_4_digit
2025-12-03,006207,復華滬深,listed,29.71,29.72,29.68,29.68,-0.01,-0.0337,134669,3998850,114,TWSE,etf,false,true,false,false,false,false,false,false,false,security_type=etf;symbol_not_4_digit
2025-12-03,006208,富邦台50,listed,142.95,143.0,142.15,142.45,1.1,0.7782,3314343,472479923,5835,TWSE,etf,false,true,false,false,false,false,false,false,false,security_type=etf;symbol_not_4_digit
2025-12-03,00625K,富邦上証+R,listed,,,,,0.0,,0,0,0,TWSE,etf,false,true,true,false,false,false,false,false,false,security_type=etf;symbol_not_4_digit;invalid_close;invalid_volume;invalid_turnover
2025-12-03,00631L,元大台灣50正2,listed,337.25,338.15,333.85,335.4,5.05,1.5287,2588550,870097466,3875,TWSE,leveraged_inverse,false,true,true,false,true,false,false,false,false,security_type=leveraged_inverse;symbol_not_4_digit
