date,symbol,name,market,open,high,low,close,change,change_pct,volume,turnover,transactions,source,security_type,is_common_stock,is_etf,is_warrant,is_bond_etf,is_leveraged_inverse,is_etn,is_preferred_stock,is_dr,scan_eligible,exclude_reason
2025-12-26,0050,元大台灣50,listed,64.2,64.5,64.1,64.4,0.55,0.8614,70816194,4556213637,54305,TWSE,etf,false,true,false,false,false,false,false,false,false,security_type=etf
2025-12-26,0051,元大中型100,listed,90.95,91.45,90.95,91.2,0.6,0.6623,36754,3351526,235,TWSE,etf,false,true,false,false,false,false,false,false,false,security_type=etf
2025-12-26,0052,富邦科技,listed,36.8,36.91,36.7,36.89,0.34,0.9302,26413506,972703100,13735,TWSE,etf,false,true,false,false,false,false,false,false,false,security_type=etf
2025-12-26,0053,元大電子,listed,137.75,138.25,137.75,138.15,1.25,0.9131,23106,3188018,190,TWSE,etf,false,true,false,false,false,false,false,false,false,security_type=etf
2025-12-26,0055,元大MSCI金融,listed,32.11,32.11,31.96,32.01,-0.1,-0.3114,251588,8052899,422,TWSE,etf,false,true,false,false,false,false,false,false,false,security_type=etf
2025-12-26,0056,元大高股息,listed,36.59,36.61,36.5,36.61,0.06,0.1642,32736860,1196826111,20537,TWSE,etf,false,true,false,false,false,false,false,false,false,security_type=etf
2025-12-26,0057,富邦摩台,listed,187.8,188.65,187.8,188.6,1.7,0.9096,26268,4950206,113,TWSE,etf,false,true,false,false,false,false,false,false,false,security_type=etf
2025-12-26,0061,元大寶滬深,listed,23.09,23.25,23.09,23.1,0.02,0.0867,329993,7639916,270,TWSE,etf,false,true,false,false,false,false,false,false,false,security_type=etf
2025-12-26,006203,元大MSCI台灣,listed,117.0,117.0,116.6,116.6,0.05,0.0429,4379,511057,127,TWSE,etf,false,true,false,false,false,false,false,false,false,security_type=etf;symbol_not_4_digit
2025-12-26,006204,永豐臺灣加權,listed,144.75,144.75,144.75,144.75,0.9,0.6257,3063,442671,109,TWSE,etf,false,true,false,false,false,false,false,false,false,security_type=etf;symbol_not_4_digit
2025-12-26,006205,富邦上証,listed,39.23,39.7,39.23,39.58,0.37,0.9436,767413,30307427,360,TWSE,etf,false,true,false,false,false,false,false,false,false,security_type=etf;symbol_not_4_digit
2025-12-26,006206,元大上證50,listed,36.77,37.39,36.77,37.2,0.44,1.197,102257,3805725,218,TWSE,etf,false,true,false,false,false,false,false,false,false,security_type=etf;symbol_not_4_digit
2025-12-26,006207,復華滬深,listed,30.76,30.95,30.76,30.9,0.35,1.1457,249941,7703358,122,TWSE,etf,false,true,false,false,false,false,false,false,false,security_type=etf;symbol_not_4_digit
2025-12-26,006208,富邦台50,listed,147.3,147.55,146.7,147.55,1.25,0.8544,7322945,1078132959,9449,TWSE,etf,false,true,false,false,false,false,false,false,false,security_type=etf;symbol_not_4_digit
2025-12-26,00625K,富邦上証+R,listed,,,,,0.0,,0,0,0,TWSE,etf,false,true,true,false,false,false,false,false,false,security_type=etf;symbol_not_4_digit;invalid_close;invalid_volume;invalid_turnover
2025-12-26,00631L,元大台灣50正2,listed,353.7,355.6,351.7,354.75,5.85,1.6767,3255999,1151594238,5445,TWSE,leveraged_inverse,false,true,true,false,true,false,false,false,false,security_type=leveraged_inverse;symbol_not_4_digit
2025-12-26,00632R,元大台灣50反1,listed,16.7,16.74,16.64,16.65,-0.14,-0.8338,40766822,680057636,7826,TWSE,leveraged_inverse,false,true,true,false,true,false,false,false,false,security_type=leveraged_inverse;symbol_not_4_digit
2025-12-26,00633L,富邦上証正2,listed,50.55,51.2,50.45,50.7,0.4,0.7952,4234028,215230869,733,TWSE,leveraged_inverse,false,true,true,false,true,false,false,false,false,security_type=leveraged_inverse;symbol_not_4_digit
2025-12-26,00634R,富邦上証反1,listed,3.21,3.21,3.19,3.2,-0.01,-0.3115,1116000,3562770,32,TWSE,leveraged_inverse,false,true,true,false,true,false,false,false,false,security_type=leveraged_inverse;symbol_not_4_digit
2025-12-26,00635U,期元大S&P黃金,listed,48.56,48.7,48.3,48.45,0.19,0.3937,4121401,199718389,2765,TWSE,etf,false,true,true,false,false,false,false,false,false,security_type=etf;symbol_not_4_digit
2025-12-26,00636,國泰中國A50,listed,27.03,27.27,27.03,27.16,0.17,0.6299,871104,23667388,405,TWSE,etf,false,true,false,false,false,false,false,false,false,security_type=etf;symbol_not_4_digit
2025-12-26,00636K,國泰中國A50+U,listed,8.68,8.68,8.68,8.68,0.07,0.813,200,1736,2,TWSE,etf,false,true,true,false,false,false,false,false,false,security_type=etf;symbol_not_4_digit
2025-12-26,00637L,元大滬深300正2,listed,20.73,21.07,20.73,20.81,0.14,0.6773,43526958,908478399,4368,TWSE,leveraged_inverse,false,true,true,false,true,false,false,false,false,security_type=leveraged_inverse;symbol_not_4_digit
2025-12-26,00638R,元大滬深300反1,listed,6.82,6.82,6.77,6.81,-0.02,-0.2928,645010,4382267,53,TWSE,leveraged_inverse,false,true,true,false,true,false,false,false,false,security_type=leveraged_inverse;symbol_not_4_digit
2025-12-26,00639,富邦深100,listed,15.22,15.37,15.22,15.3,0.12,0.7905,905846,13880581,458,TWSE,etf,false,true,false,false,false,false,false,false,false,security_type=etf;symbol_not_4_digit
2025-12-26,00640L,富邦日本正2,listed,78.05,78.45,77.65,77.75,0.55,0.7124,300467,23481174,131,TWSE,leveraged_inverse,false,true,true,false,true,false,false,false,false,security_type=leveraged_inverse;symbol_not_4_digit
2025-12-26,00641R,富邦日本反1,listed,4.56,4.56,4.55,4.56,-0.02,-0.4367,1787881,8149721,76,TWSE,leveraged_inverse,false,true,true,false,true,false,false,false,false,security_type=leveraged_inverse;symbol_not_4_digit
2025-12-26,00642U,期元大S&P石油,listed,15.33,15.36,15.28,15.3,-0.02,-0.1305,4709324,72174738,751,TWSE,etf,false,true,true,false,false,false,false,false,false,security_type=etf;symbol_not_4_digit
