date,symbol,name,market,foreign_buy,foreign_sell,foreign_net_buy,investment_trust_buy,investment_trust_sell,investment_trust_net_buy,dealer_buy,dealer_sell,dealer_net_buy,institutional_net_buy,source
2025-10-17,0056,元大高股息,listed,37021464,5196030,31825434,1000000,0,1000000,36619839,1672392,34947447,67772881,TWSE
2025-10-17,00940,元大台灣價值高息,listed,5064000,540030,4523970,0,0,0,57174923,4792100,52382823,56906793,TWSE
2025-10-17,6770,力積電,listed,82278803,38544364,43734439,50000,0,50000,7511969,3569977,3941992,47726431,TWSE
2025-10-17,2408,南亞科,listed,70884421,44525765,26358656,14505000,964000,13541000,4686074,2885836,1800238,41699894,TWSE
2025-10-17,00919,群益台灣精選高息,listed,13810055,3519641,10290414,0,0,0,25549847,5190580,20359267,30649681,TWSE
2025-10-17,2303,聯電,listed,40082515,5626794,34455721,709000,6795078,-6086078,934258,1283000,-348742,28020901,TWSE
2025-10-17,00878,國泰永續高股息,listed,6694382,579935,6114447,0,0,0,20124924,2744000,17380924,23495371,TWSE
2025-10-17,2324,仁寶,listed,59872768,38862439,21010329,347000,1862020,-1515020,3195029,1270309,1924720,21420029,TWSE
2025-10-17,00953B,群益優選非投等債,listed,7028000,5011000,2017000,0,0,0,22227000,6025550,16201450,18218450,TWSE
2025-10-17,2618,長榮航,listed,28881245,9597845,19283400,242000,1365000,-1123000,218018,1156334,-938316,17222084,TWSE
2025-10-17,00882,中信中國高股息,listed,958000,261000,697000,0,0,0,19669719,3479700,16190019,16887019,TWSE
2025-10-17,00929,復華台灣科技優息,listed,704184,1050507,-346323,0,0,0,19427581,3573254,15854327,15508004,TWSE
2025-10-17,2317,鴻海,listed,43437338,30666219,12771119,2377000,3150000,-773000,3476655,1289276,2187379,14185498,TWSE
2025-10-17,2327,國巨*,listed,22400954,10659721,11741233,19000,200000,-181000,1980704,278473,1702231,13262464,TWSE
2025-10-17,2610,華航,listed,19042120,5140633,13901487,179000,1151000,-972000,72986,453000,-380014,12549473,TWSE
2025-10-17,2002,中鋼,listed,19137652,6759343,12378309,0,755000,-755000,603150,114000,489150,12112459,TWSE
2025-10-17,1314,中石化,listed,12451000,1233000,11218000,0,0,0,956350,95000,861350,12079350,TWSE
2025-10-17,2867,三商壽,listed,11997030,522000,11475030,0,0,0,13000,300000,-287000,11188030,TWSE
2025-10-17,1301,台塑,listed,15304584,5033295,10271289,0,0,0,954351,101853,852498,11123787,TWSE
2025-10-17,2890,永豐金,listed,19265514,6268077,12997437,65000,866000,-801000,161000,1420449,-1259449,10936988,TWSE
2025-10-17,00985B,群益ESG投等債0-5,listed,5185000,0,5185000,0,0,0,9093982,4251519,4842463,10027463,TWSE
2025-10-17,00941,中信上游半導體,listed,6070000,0,6070000,0,0,0,4412654,521454,3891200,9961200,TWSE
2025-10-17,1101,台泥,listed,20826602,12176627,8649975,0,394000,-394000,1603253,90340,1512913,9768888,TWSE
2025-10-17,1326,台化,listed,10709951,2994227,7715724,0,18000,-18000,820537,233979,586558,8284282,TWSE
2025-10-17,8112,至上,listed,15371000,8361750,7009250,350000,2817,347183,959620,523231,436389,7792822,TWSE
2025-10-17,00713,元大台灣高息低波,listed,3206111,2000,3204111,0,394000,-394000,5102935,150985,4951950,7762061,TWSE
2025-10-17,3711,日月光投控,listed,29967752,21558163,8409589,47000,670000,-623000,834008,974474,-140466,7646123,TWSE
2025-10-17,2881,富邦金,listed,13846758,6319628,7527130,486000,1197000,-711000,289186,81184,208002,7024132,TWSE
2025-10-17,3189,景碩,listed,24126322,20055654,4070668,2258000,8000,2250000,1777768,1125743,652025,6972693,TWSE
2025-10-17,00918,大華優利高填息30,listed,621090,174000,447090,0,0,0,8916026,2678161,6237865,6684955,TWSE
2025-10-17,2883,凱基金,listed,20131901,11853076,8278825,1306000,2461000,-1155000,972162,1710311,-738149,6385676,TWSE
2025-10-17,2884,玉山金,listed,13388968,3967861,9421107,0,3555000,-3555000,423000,101198,321802,6187909,TWSE
