date,symbol,name,market,margin_buy,margin_sell,margin_balance,margin_change,short_sell,short_cover,short_balance,short_change,offsetting,source
2026-08-10,1101,台泥,listed,309,679,31549,-385,10,0,64,10,0,TWSE
2026-08-10,1102,亞泥,listed,42,9,1524,33,0,0,2,0,0,TWSE
2026-08-10,1103,嘉泥,listed,91,2,4289,89,0,0,0,0,0,TWSE
2026-08-10,1104,環泥,listed,0,2,1698,-2,0,0,0,0,0,TWSE
2026-08-10,1108,幸福,listed,0,31,385,-31,0,0,44,0,0,TWSE
2026-08-10,1109,信大,listed,0,0,268,0,0,0,0,0,0,TWSE
2026-08-10,1110,東泥,listed,9,74,2516,-65,0,0,0,0,0,TWSE
2026-08-10,1201,味全,listed,10,5,1411,5,0,0,0,0,0,TWSE
2026-08-10,1203,味王,listed,0,2,22,-2,0,0,0,0,0,TWSE
2026-08-10,1210,大成,listed,13,53,695,-40,0,0,1,0,8,TWSE
2026-08-10,1213,大飲,listed,0,0,0,0,0,0,0,0,0,TWSE
2026-08-10,1215,卜蜂,listed,3,4,417,-1,0,0,1,0,0,TWSE
2026-08-10,1216,統一,listed,121,20,1015,101,0,0,3,0,1,TWSE
2026-08-10,1217,愛之味,listed,4,10,1611,-6,0,0,1,0,0,TWSE
2026-08-10,1218,泰山,listed,3,52,1500,-49,0,10,110,-10,0,TWSE
2026-08-10,1219,福壽,listed,1,15,217,-14,0,0,1,0,0,TWSE
2026-08-10,1220,台榮,listed,0,0,861,0,0,0,18,0,0,TWSE
2026-08-10,1225,福懋油,listed,1,1,6783,0,0,0,0,0,2,TWSE
2026-08-10,1227,佳格,listed,14,6,1013,8,0,0,3,0,0,TWSE
2026-08-10,1229,聯華,listed,28,16,2979,12,0,0,23,0,0,TWSE
2026-08-10,1231,聯華食,listed,0,0,266,0,0,0,0,0,0,TWSE
2026-08-10,1232,大統益,listed,14,15,193,-1,0,0,0,0,0,TWSE
2026-08-10,1233,天仁,listed,0,1,21,-1,0,0,0,0,0,TWSE
2026-08-10,1234,黑松,listed,0,0,10,0,0,0,0,0,0,TWSE
2026-08-10,1235,興泰,listed,0,0,1157,0,0,0,0,0,0,TWSE
2026-08-10,1236,宏亞,listed,1,1,172,0,0,0,0,0,0,TWSE
2026-08-10,1256,鮮活果汁-KY,listed,0,0,310,0,0,0,2,0,0,TWSE
2026-08-10,1301,台塑,listed,411,324,21773,81,9,5,143,4,18,TWSE
2026-08-10,1303,南亞,listed,5927,5201,63327,725,126,159,1993,-33,113,TWSE
2026-08-10,1304,台聚,listed,45,129,10366,-84,6,25,124,-19,0,TWSE
2026-08-10,1305,華夏,listed,39,79,6245,-44,0,1,25,-1,0,TWSE
2026-08-10,1307,三芳,listed,53,9,1334,31,0,0,0,0,0,TWSE
2026-08-10,1308,亞聚,listed,137,129,6045,8,6,2,13,4,0,TWSE
2026-08-10,1309,台達化,listed,31,95,7291,-64,3,0,66,3,0,TWSE
2026-08-10,1310,台苯,listed,61,242,11700,-181,0,3,99,-3,0,TWSE
2026-08-10,1312,國喬,listed,812,796,37405,13,6,1,180,5,0,TWSE
2026-08-10,1313,聯成,listed,84,122,11220,-38,1,6,18,-5,0,TWSE
2026-08-10,1314,中石化,listed,986,5561,69280,-4685,0,1,37,-1,29,TWSE
2026-08-10,1315,達新,listed,0,0,14,0,0,0,0,0,0,TWSE
2026-08-10,1316,上曜,listed,26,8,9489,16,0,11,31,-11,0,TWSE
2026-08-10,1319,東陽,listed,78,122,7057,-44,3,10,13,-7,1,TWSE
2026-08-10,1321,大洋,listed,3,1,7211,2,0,0,1,0,0,TWSE
2026-08-10,1323,永裕,listed,21,8,89,13,0,0,0,0,0,TWSE
2026-08-10,1324,地球,listed,0,0,1262,0,0,0,0,0,0,TWSE
2026-08-10,1325,恆大,listed,30,34,2279,-4,1,1,77,0,0,TWSE
2026-08-10,1326,台化,listed,886,1188,32942,-317,17,8,485,9,19,TWSE
2026-08-10,1337,再生-KY,listed,36,11,21430,25,0,0,0,0,0,TWSE
2026-08-10,1338,廣華-KY,listed,49,2,3904,47,0,0,0,0,0,TWSE
2026-08-10,1339,昭輝,listed,1,9,879,-8,0,0,0,0,5,TWSE
2026-08-10,1340,勝悅-KY,listed,10,56,1037,-46,0,0,0,0,0,TWSE
2026-08-10,1342,八貫,listed,5,6,556,-1,0,0,3,0,0,TWSE
2026-08-10,1402,遠東新,listed,257,70,6864,184,0,1,40,-1,0,TWSE
2026-08-10,1409,新纖,listed,63,428,22036,-377,43,0,121,43,0,TWSE
2026-08-10,1410,南染,listed,0,3,241,-3,0,0,0,0,0,TWSE
2026-08-10,1413,宏洲,listed,0,0,0,0,0,0,0,0,0,TWSE
2026-08-10,1414,東和,listed,33,240,1221,-207,0,0,0,0,0,TWSE
2026-08-10,1416,廣豐,listed,92,2,3381,90,0,0,0,0,0,TWSE
2026-08-10,1417,嘉裕,listed,0,2,1999,-2,0,0,0,0,0,TWSE
2026-08-10,1418,東華,listed,0,0,778,0,0,0,0,0,0,TWSE
2026-08-10,1419,新紡,listed,12,10,1277,2,0,0,0,0,0,TWSE
2026-08-10,1423,利華,listed,0,0,86,0,0,0,0,0,0,TWSE
2026-08-10,1432,大魯閣,listed,15,1,142,14,0,0,0,0,0,TWSE
2026-08-10,1434,福懋,listed,46,98,6970,-52,0,0,0,0,1,TWSE
2026-08-10,1435,中福,listed,0,0,0,0,0,0,0,0,0,TWSE
2026-08-10,1436,華友聯,listed,0,1,1001,-1,0,30,2,-30,0,TWSE
