date,symbol,name,market,foreign_buy,foreign_sell,foreign_net_buy,investment_trust_buy,investment_trust_sell,investment_trust_net_buy,dealer_buy,dealer_sell,dealer_net_buy,institutional_net_buy,source
2026-02-24,00940,元大台灣價值高息,listed,26012000,921000,25091000,0,0,0,96752947,1541000,95211947,120302947,TWSE
2026-02-24,00919,群益台灣精選高息,listed,3946687,2184201,1762486,0,0,0,94104079,1199297,92904782,94667268,TWSE
2026-02-24,00929,復華台灣科技優息,listed,16980189,2981600,13998589,0,0,0,61253634,2250765,59002869,73001458,TWSE
2026-02-24,3481,群創,listed,222153837,163273440,58880397,260500,775661,-515161,4957261,2306080,2651181,61016417,TWSE
2026-02-24,0056,元大高股息,listed,9609085,2249040,7360045,0,0,0,52760131,561862,52198269,59558314,TWSE
2026-02-24,00878,國泰永續高股息,listed,35667101,2416650,33250451,0,0,0,31295432,9551000,21744432,54994883,TWSE
2026-02-24,2409,友達,listed,117138259,61207165,55931094,177000,209,176791,2444512,5496888,-3052376,53055509,TWSE
2026-02-24,2303,聯電,listed,106292696,41506993,64785703,3112203,19223703,-16111500,6924833,4170636,2754197,51428400,TWSE
2026-02-24,6770,力積電,listed,99745900,61702175,38043725,0,54000,-54000,8763567,1840271,6923296,44913021,TWSE
2026-02-24,2883,凱基金,listed,72240699,28566589,43674110,1171000,1008201,162799,2513546,2939270,-425724,43411185,TWSE
2026-02-24,2317,鴻海,listed,51372817,14108858,37263959,976000,323443,652557,1892967,458509,1434458,39350974,TWSE
2026-02-24,2327,國巨*,listed,51026936,17407396,33619540,2611000,435594,2175406,2271449,456787,1814662,37609608,TWSE
2026-02-24,1303,南亞,listed,70730841,40438971,30291870,1230000,1450677,-220677,5865836,1421722,4444114,34515307,TWSE
2026-02-24,00993A,主動安聯台灣,listed,15602200,0,15602200,0,0,0,27572254,10352262,17219992,32822192,TWSE
2026-02-24,2002,中鋼,listed,44973485,20137720,24835765,8000,0,8000,1053268,145218,908050,25751815,TWSE
2026-02-24,00680L,元大美債20正2,listed,2373000,830000,1543000,0,0,0,35048236,11865000,23183236,24726236,TWSE
2026-02-24,2515,中工,listed,43204100,19762100,23442000,0,0,0,1641139,728354,912785,24354785,TWSE
2026-02-24,1314,中石化,listed,30141000,8218000,21923000,0,0,0,557017,7000,550017,22473017,TWSE
2026-02-24,00939,統一台灣高息動能,listed,7582000,33000,7549000,0,0,0,14265867,1848000,12417867,19966867,TWSE
2026-02-24,00918,大華優利高填息30,listed,6093200,814436,5278764,0,0,0,15866437,1499899,14366538,19645302,TWSE
2026-02-24,00900,富邦特選高股息30,listed,4258000,279000,3979000,0,0,0,13293077,965378,12327699,16306699,TWSE
2026-02-24,00927,群益半導體收益,listed,553000,404000,149000,0,0,0,16668856,671230,15997626,16146626,TWSE
2026-02-24,00881,國泰台灣科技龍頭,listed,10297200,407004,9890196,0,0,0,8723140,2535729,6187411,16077607,TWSE
2026-02-24,00688L,國泰20年美債正2,listed,2843000,0,2843000,0,0,0,12630035,1299000,11331035,14174035,TWSE
2026-02-24,1301,台塑,listed,21517680,9951600,11566080,0,0,0,1444691,228702,1215989,12782069,TWSE
2026-02-24,2337,旺宏,listed,31375679,21590248,9785431,2040000,50000,1990000,2771481,1864334,907147,12682578,TWSE
2026-02-24,00713,元大台灣高息低波,listed,1202664,857476,345188,0,0,0,13072813,1069000,12003813,12349001,TWSE
2026-02-24,00936,台新永續高息中小,listed,3800000,46000,3754000,0,0,0,8818126,572000,8246126,12000126,TWSE
2026-02-24,6116,彩晶,listed,17068564,5922000,11146564,0,0,0,271201,96275,174926,11321490,TWSE
2026-02-24,6213,聯茂,listed,14588033,5920222,8667811,0,0,0,1939963,135755,1804208,10472019,TWSE
2026-02-24,00946,群益科技高息成長,listed,10000,1000,9000,0,0,0,11100279,1113114,9987165,9996165,TWSE
2026-02-24,3450,聯鈞,listed,13450267,5820158,7630109,1559000,0,1559000,1154752,428552,726200,9915309,TWSE
2026-02-24,00981A,主動統一台股增長,listed,6356950,9568000,-3211050,0,0,0,18633351,5780711,12852640,9641590,TWSE
2026-02-24,00915,凱基優選高股息30,listed,1849000,81000,1768000,0,0,0,9670052,1874000,7796052,9564052,TWSE
2026-02-24,2330,台積電,listed,30950813,24063518,6887295,1650270,164151,1486119,1518471,336818,1181653,9555067,TWSE
2026-02-24,2323,中環,listed,10188000,1136000,9052000,0,0,0,311997,63000,248997,9300997,TWSE
2026-02-24,2605,新興,listed,9109264,2067000,7042264,450000,0,450000,1838135,33287,1804848,9297112,TWSE
2026-02-24,1101,台泥,listed,18117200,9246300,8870900,6000,0,6000,771200,359327,411873,9288773,TWSE
2026-02-24,1802,台玻,listed,58254160,53265623,4988537,1117000,0,1117000,5183841,2105468,3078373,9183910,TWSE
2026-02-24,2301,光寶科,listed,20719567,12064366,8655201,213000,297718,-84718,1623632,1028213,595419,9165902,TWSE
2026-02-24,2801,彰銀,listed,18979711,11411900,7567811,1000,78542,-77542,1365628,19000,1346628,8836897,TWSE
2026-02-24,2353,宏碁,listed,15187600,5803000,9384600,84000,570272,-486272,532854,686965,-154111,8744217,TWSE
2026-02-24,00995A,主動中信台灣卓越,listed,5133200,332000,4801200,0,0,0,7773449,4555430,3218019,8019219,TWSE
2026-02-24,009817,國泰日本不動產,listed,519000,0,519000,0,0,0,9025000,1884657,7140343,7659343,TWSE
2026-02-24,2492,華新科,listed,9426199,2311168,7115031,0,0,0,720128,183980,536148,7651179,TWSE
2026-02-24,2892,第一金,listed,27431314,21247500,6183814,702400,91482,610918,762792,68435,694357,7489089,TWSE
2026-02-24,3711,日月光投控,listed,27305066,21130689,6174377,1283251,341419,941832,624008,434371,189637,7305846,TWSE
2026-02-24,6443,元晶,listed,22880000,15995701,6884299,0,0,0,684794,295180,389614,7273913,TWSE
2026-02-24,2867,三商壽,listed,9328000,1680000,7648000,0,0,0,166000,660000,-494000,7154000,TWSE
2026-02-24,2890,永豐金,listed,23671381,15400353,8271028,1231000,848887,382113,1169329,2846823,-1677494,6975647,TWSE
2026-02-24,1326,台化,listed,17762368,11711240,6051128,0,1880000,-1880000,3103544,300011,2803533,6974661,TWSE
