date,symbol,name,market,open,high,low,close,change,change_pct,volume,turnover,transactions,source,security_type,is_common_stock,is_etf,is_warrant,is_bond_etf,is_leveraged_inverse,is_etn,is_preferred_stock,is_dr,scan_eligible,exclude_reason
2025-10-31,006201,元大富櫃50,otc,24.82,24.87,24.75,24.87,0.35,1.4274,79034,1961912,56,TPEx,etf,false,true,false,false,false,false,false,false,false,security_type=etf;symbol_not_4_digit
2025-10-31,00679B,元大美債20年,otc,27.49,27.5,27.44,27.46,-0.11,-0.399,48284491,1326655747,5681,TPEx,bond_etf,false,true,true,true,false,false,false,false,false,security_type=bond_etf;symbol_not_4_digit
2025-10-31,00687B,國泰20年美債,otc,28.54,28.56,28.48,28.51,-0.12,-0.4191,19249444,548910615,4476,TPEx,bond_etf,false,true,true,true,false,false,false,false,false,security_type=bond_etf;symbol_not_4_digit
2025-10-31,00687C,國泰20年美債+櫃U,otc,9.61,9.61,9.6,9.6,-0.06,-0.6211,50500,484801,5,TPEx,bond_etf,false,true,true,true,false,false,false,false,false,security_type=bond_etf;symbol_not_4_digit
2025-10-31,00694B,富邦美債1-3,otc,40.43,40.51,40.43,40.46,0.02,0.0495,174243,7053496,28,TPEx,bond_etf,false,true,true,true,false,false,false,false,false,security_type=bond_etf;symbol_not_4_digit
2025-10-31,00695B,富邦美債7-10,otc,34.77,34.85,34.77,34.79,-0.04,-0.1148,390734,13602575,32,TPEx,bond_etf,false,true,true,true,false,false,false,false,false,security_type=bond_etf;symbol_not_4_digit
2025-10-31,00696B,富邦美債20年,otc,29.61,29.61,29.53,29.55,-0.13,-0.438,4302776,127164422,252,TPEx,bond_etf,false,true,true,true,false,false,false,false,false,security_type=bond_etf;symbol_not_4_digit
2025-10-31,00697B,元大美債7-10,otc,35.43,35.43,35.37,35.39,-0.04,-0.1129,333865,11816991,135,TPEx,bond_etf,false,true,true,true,false,false,false,false,false,security_type=bond_etf;symbol_not_4_digit
2025-10-31,00719B,元大美債1-3,otc,30.23,30.28,30.23,30.24,0.01,0.0331,1659649,50206568,621,TPEx,bond_etf,false,true,true,true,false,false,false,false,false,security_type=bond_etf;symbol_not_4_digit
2025-10-31,00720B,元大投資級公司債,otc,33.57,33.57,33.46,33.48,-0.32,-0.9467,10391678,348154197,3374,TPEx,bond_etf,false,true,true,true,false,false,false,false,false,security_type=bond_etf;symbol_not_4_digit
2025-10-31,00722B,群益投資級電信債,otc,36.71,36.71,36.56,36.58,-0.34,-0.9209,5397279,197419999,719,TPEx,bond_etf,false,true,true,true,false,false,false,false,false,security_type=bond_etf;symbol_not_4_digit
2025-10-31,00723B,群益投資級科技債,otc,31.79,31.79,31.7,31.7,-0.38,-1.1845,207358,6579607,25,TPEx,bond_etf,false,true,true,true,false,false,false,false,false,security_type=bond_etf;symbol_not_4_digit
2025-10-31,00724B,群益投資級金融債,otc,34.13,34.13,34.01,34.02,-0.18,-0.5263,4249293,144686462,260,TPEx,bond_etf,false,true,true,true,false,false,false,false,false,security_type=bond_etf;symbol_not_4_digit
2025-10-31,00725B,國泰投資級公司債,otc,35.45,35.46,35.36,35.41,-0.27,-0.7567,14062543,497969865,3618,TPEx,bond_etf,false,true,true,true,false,false,false,false,false,security_type=bond_etf;symbol_not_4_digit
2025-10-31,00726B,國泰新興投等債,otc,33.03,33.05,32.99,32.99,-0.01,-0.0303,293219,9677734,79,TPEx,bond_etf,false,true,true,true,false,false,false,false,false,security_type=bond_etf;symbol_not_4_digit
2025-10-31,00727B,國泰優選非投等債,otc,38.72,38.8,38.72,38.77,0.01,0.0258,120689,4678827,16,TPEx,bond_etf,false,true,true,true,false,false,false,false,false,security_type=bond_etf;symbol_not_4_digit
2025-10-31,00734B,台新JPM新興債,otc,15.77,15.78,15.73,15.73,-0.05,-0.3169,598000,9423070,13,TPEx,bond_etf,false,true,true,true,false,false,false,false,false,security_type=bond_etf;symbol_not_4_digit
