date,symbol,name,market,margin_buy,margin_sell,margin_balance,margin_change,short_sell,short_cover,short_balance,short_change,offsetting,source
2026-01-29,1101,台泥,listed,1574,2020,38974,-447,9,13,367,-4,5,TWSE
2026-01-29,1102,亞泥,listed,97,8,1694,89,0,0,5,0,0,TWSE
2026-01-29,1103,嘉泥,listed,8,19,3776,-11,0,0,2,0,0,TWSE
2026-01-29,1104,環泥,listed,6,40,1696,-34,0,0,0,0,0,TWSE
2026-01-29,1108,幸福,listed,0,0,758,0,0,0,1,0,0,TWSE
2026-01-29,1109,信大,listed,0,0,646,0,0,0,0,0,0,TWSE
2026-01-29,1110,東泥,listed,0,8,2990,-8,0,0,0,0,0,TWSE
2026-01-29,1201,味全,listed,49,50,1178,-1,5,0,18,5,0,TWSE
2026-01-29,1203,味王,listed,0,0,12,0,0,0,0,0,0,TWSE
2026-01-29,1210,大成,listed,23,37,1260,-15,0,0,0,0,0,TWSE
2026-01-29,1213,大飲,listed,0,0,0,0,0,0,0,0,0,TWSE
2026-01-29,1215,卜蜂,listed,12,19,482,-7,0,0,19,0,0,TWSE
2026-01-29,1216,統一,listed,85,35,1533,22,12,0,24,12,0,TWSE
2026-01-29,1217,愛之味,listed,26,64,1379,-38,0,0,0,0,0,TWSE
2026-01-29,1218,泰山,listed,0,8,1311,-8,0,0,0,0,0,TWSE
2026-01-29,1219,福壽,listed,4,4,1035,0,0,0,0,0,0,TWSE
2026-01-29,1220,台榮,listed,0,2,1005,-2,0,0,0,0,0,TWSE
2026-01-29,1225,福懋油,listed,7,2,3982,5,0,0,0,0,0,TWSE
2026-01-29,1227,佳格,listed,5,0,1416,5,1,0,1,1,0,TWSE
2026-01-29,1229,聯華,listed,10,17,2177,-7,0,0,12,0,0,TWSE
2026-01-29,1231,聯華食,listed,2,9,392,-7,0,0,0,0,0,TWSE
2026-01-29,1232,大統益,listed,0,0,18,0,0,0,0,0,0,TWSE
2026-01-29,1233,天仁,listed,0,0,62,0,0,0,0,0,0,TWSE
2026-01-29,1234,黑松,listed,0,5,91,-6,0,0,0,0,0,TWSE
2026-01-29,1235,興泰,listed,1,0,988,1,0,0,0,0,0,TWSE
2026-01-29,1236,宏亞,listed,0,8,130,-8,0,0,0,0,0,TWSE
2026-01-29,1256,鮮活果汁-KY,listed,7,6,254,1,0,0,0,0,0,TWSE
2026-01-29,1301,台塑,listed,2502,4251,20937,-1931,56,298,1819,-245,72,TWSE
2026-01-29,1303,南亞,listed,4679,6897,43448,-2219,339,445,4719,-109,69,TWSE
2026-01-29,1304,台聚,listed,519,392,5241,122,0,4,73,-4,0,TWSE
2026-01-29,1305,華夏,listed,287,560,5332,-273,5,0,361,5,3,TWSE
2026-01-29,1307,三芳,listed,43,44,1319,-2,0,0,0,0,0,TWSE
2026-01-29,1308,亞聚,listed,253,97,3734,156,0,1,25,-1,0,TWSE
2026-01-29,1309,台達化,listed,245,177,4872,68,0,1,27,-1,0,TWSE
