date,symbol,name,market,margin_buy,margin_sell,margin_balance,margin_change,short_sell,short_cover,short_balance,short_change,offsetting,source
2026-04-09,1101,台泥,listed,1101,858,31645,243,36,21,129,15,0,TWSE
2026-04-09,1102,亞泥,listed,44,55,1500,-11,0,0,0,0,0,TWSE
2026-04-09,1103,嘉泥,listed,16,1,3815,15,0,0,0,0,0,TWSE
2026-04-09,1104,環泥,listed,5,0,963,5,0,0,0,0,0,TWSE
2026-04-09,1108,幸福,listed,5,0,1039,5,0,0,0,0,0,TWSE
2026-04-09,1109,信大,listed,1,0,489,1,0,0,0,0,0,TWSE
2026-04-09,1110,東泥,listed,0,42,2808,-42,0,0,0,0,0,TWSE
2026-04-09,1201,味全,listed,34,0,1365,33,0,0,33,0,0,TWSE
2026-04-09,1203,味王,listed,0,0,13,0,0,0,0,0,0,TWSE
2026-04-09,1210,大成,listed,14,19,1005,-5,1,0,17,1,0,TWSE
2026-04-09,1213,大飲,listed,0,0,0,0,0,0,0,0,0,TWSE
2026-04-09,1215,卜蜂,listed,1,103,440,-102,0,0,0,0,0,TWSE
2026-04-09,1216,統一,listed,9,165,1191,-157,0,0,26,0,0,TWSE
2026-04-09,1217,愛之味,listed,0,3,2128,-6,0,0,0,0,0,TWSE
2026-04-09,1218,泰山,listed,2,3,1650,-1,0,0,0,0,0,TWSE
2026-04-09,1219,福壽,listed,12,8,1245,4,0,0,0,0,0,TWSE
2026-04-09,1220,台榮,listed,1,9,971,-8,0,0,0,0,0,TWSE
2026-04-09,1225,福懋油,listed,116,119,4489,-3,0,0,0,0,0,TWSE
2026-04-09,1227,佳格,listed,4,0,1214,4,0,0,0,0,0,TWSE
2026-04-09,1229,聯華,listed,38,17,2485,21,0,0,3,0,2,TWSE
2026-04-09,1231,聯華食,listed,0,1,261,-1,0,0,1,0,0,TWSE
2026-04-09,1232,大統益,listed,0,0,7,0,0,0,0,0,0,TWSE
2026-04-09,1233,天仁,listed,0,0,61,0,0,0,0,0,0,TWSE
2026-04-09,1234,黑松,listed,0,0,28,0,0,0,0,0,0,TWSE
2026-04-09,1235,興泰,listed,0,9,830,-9,0,0,0,0,0,TWSE
2026-04-09,1236,宏亞,listed,0,0,146,0,0,0,0,0,0,TWSE
2026-04-09,1256,鮮活果汁-KY,listed,5,2,314,3,0,0,0,0,0,TWSE
2026-04-09,1301,台塑,listed,948,417,22117,528,5,2,86,2,5,TWSE
2026-04-09,1303,南亞,listed,10159,6365,56562,3792,1234,100,1805,1134,194,TWSE
2026-04-09,1304,台聚,listed,2267,1250,15502,1012,3,297,683,-295,1,TWSE
2026-04-09,1305,華夏,listed,995,1060,9114,-65,15,46,200,-31,6,TWSE
2026-04-09,1307,三芳,listed,13,4,2128,7,16,0,16,16,0,TWSE
2026-04-09,1308,亞聚,listed,762,873,9568,-111,6,43,342,-37,4,TWSE
2026-04-09,1309,台達化,listed,3975,2367,11126,1607,26,714,1275,-688,43,TWSE
2026-04-09,1310,台苯,listed,225,963,12876,-743,67,46,145,21,10,TWSE
2026-04-09,1312,國喬,listed,452,891,15098,-439,62,22,316,40,2,TWSE
2026-04-09,1313,聯成,listed,313,247,12036,53,2,4,4,-2,2,TWSE
2026-04-09,1314,中石化,listed,1289,1696,46912,-407,12,41,68,-29,20,TWSE
2026-04-09,1315,達新,listed,60,0,141,60,0,0,0,0,0,TWSE
2026-04-09,1316,上曜,listed,78,15,10851,63,0,0,30,0,1,TWSE
2026-04-09,1319,東陽,listed,124,7,5140,116,0,3,57,-3,0,TWSE
2026-04-09,1321,大洋,listed,58,97,7566,-39,0,0,0,0,0,TWSE
2026-04-09,1323,永裕,listed,38,14,153,24,0,0,2,0,0,TWSE
2026-04-09,1324,地球,listed,57,40,1802,15,1,0,1,1,1,TWSE
2026-04-09,1325,恆大,listed,50,27,2453,23,0,9,27,-9,0,TWSE
2026-04-09,1326,台化,listed,672,1451,18639,-780,13,37,91,-24,21,TWSE
2026-04-09,1337,再生-KY,listed,55,17,21211,38,0,0,0,0,0,TWSE
2026-04-09,1338,廣華-KY,listed,44,22,2050,22,0,0,16,0,0,TWSE
2026-04-09,1339,昭輝,listed,1,1,558,0,0,0,0,0,0,TWSE
2026-04-09,1340,勝悅-KY,listed,224,22,1004,202,0,0,0,0,0,TWSE
2026-04-09,1342,八貫,listed,15,9,448,6,0,0,0,0,0,TWSE
2026-04-09,1402,遠東新,listed,335,704,10571,-369,7,13,7,-6,2,TWSE
2026-04-09,1409,新纖,listed,326,343,10772,-17,0,2,10,-2,10,TWSE
2026-04-09,1410,南染,listed,0,0,312,0,0,0,0,0,0,TWSE
2026-04-09,1413,宏洲,listed,0,0,0,0,0,0,0,0,0,TWSE
2026-04-09,1414,東和,listed,51,7,1094,44,0,0,0,0,0,TWSE
2026-04-09,1416,廣豐,listed,14,17,3666,-3,0,0,0,0,0,TWSE
2026-04-09,1417,嘉裕,listed,50,12,1345,38,0,0,0,0,0,TWSE
2026-04-09,1418,東華,listed,0,9,728,-9,0,0,0,0,0,TWSE
2026-04-09,1419,新紡,listed,3,9,1283,-6,0,0,0,0,0,TWSE
2026-04-09,1423,利華,listed,4,0,114,4,0,0,0,0,0,TWSE
2026-04-09,1432,大魯閣,listed,0,0,0,0,0,0,0,0,0,TWSE
2026-04-09,1434,福懋,listed,10,22,2845,-12,0,0,1,0,0,TWSE
2026-04-09,1435,中福,listed,0,0,0,0,0,0,0,0,0,TWSE
2026-04-09,1436,華友聯,listed,33,11,931,22,0,0,1,0,0,TWSE
2026-04-09,1437,勤益控,listed,0,6,2082,-6,0,0,0,0,0,TWSE
2026-04-09,1438,三地開發,listed,0,0,114,0,0,0,2,0,0,TWSE
2026-04-09,1439,雋揚,listed,10,10,1187,0,0,0,0,0,0,TWSE
2026-04-09,1440,南紡,listed,23,38,4033,-15,0,0,0,0,0,TWSE
2026-04-09,1441,大東,listed,0,0,0,0,0,0,0,0,0,TWSE
2026-04-09,1442,名軒,listed,50,1,2002,48,0,5,3,-6,0,TWSE
2026-04-09,1443,立益物流,listed,0,0,32,0,0,0,0,0,0,TWSE
2026-04-09,1444,力麗,listed,0,0,1380,0,0,0,0,0,0,TWSE
2026-04-09,1445,大宇,listed,5,0,1318,5,0,0,8,0,0,TWSE
2026-04-09,1446,宏和,listed,5,0,2419,5,0,0,0,0,0,TWSE
2026-04-09,1447,力鵬,listed,0,151,3344,-158,0,0,0,0,0,TWSE
2026-04-09,1449,佳和,listed,674,275,4873,399,64,27,130,21,0,TWSE
2026-04-09,1451,年興,listed,0,5,579,-5,0,0,0,0,0,TWSE
2026-04-09,1452,宏益,listed,0,0,111,0,0,0,0,0,0,TWSE
2026-04-09,1453,大將,listed,20,1,1318,19,0,0,0,0,0,TWSE
2026-04-09,1454,台富,listed,1,0,1700,0,0,0,0,0,0,TWSE
2026-04-09,1455,集盛,listed,116,48,3444,68,0,0,0,0,0,TWSE
2026-04-09,1456,怡華,listed,0,10,353,-10,0,0,0,0,0,TWSE
2026-04-09,1457,宜進,listed,0,5,469,-5,0,9,0,-9,0,TWSE
2026-04-09,1459,聯發,listed,0,4,423,-4,0,0,0,0,0,TWSE
2026-04-09,1460,宏遠,listed,0,0,0,0,0,0,0,0,0,TWSE
2026-04-09,1463,強盛新,listed,0,0,373,0,0,0,0,0,0,TWSE
2026-04-09,1464,得力,listed,9,1,1611,8,0,0,0,0,1,TWSE
2026-04-09,1465,偉全,listed,77,88,3381,-11,0,0,0,0,0,TWSE
2026-04-09,1466,聚隆,listed,13,11,4561,2,0,0,5,0,0,TWSE
2026-04-09,1467,南緯,listed,8,2,4224,6,0,0,0,0,0,TWSE
2026-04-09,1468,昶和,listed,0,0,0,0,0,0,0,0,0,TWSE
2026-04-09,1470,大統新創,listed,0,0,6,0,0,0,0,0,0,TWSE
2026-04-09,1471,首利,listed,0,0,0,0,0,0,0,0,0,TWSE
2026-04-09,1472,三洋實業,listed,12,1,4204,11,0,0,0,0,0,TWSE
2026-04-09,1473,台南,listed,1,5,922,-4,0,0,0,0,0,TWSE
2026-04-09,1474,弘裕,listed,0,0,3379,0,0,0,0,0,0,TWSE
2026-04-09,1475,業旺,listed,0,0,451,0,0,0,0,0,0,TWSE
2026-04-09,1476,儒鴻,listed,29,16,663,13,0,0,2,0,0,TWSE
2026-04-09,1477,聚陽,listed,8,12,485,-6,1,0,7,1,0,TWSE
2026-04-09,1503,士電,listed,67,29,2630,33,1,5,5,-4,0,TWSE
2026-04-09,1504,東元,listed,308,147,23605,97,22,111,98,-89,9,TWSE
2026-04-09,1506,正道,listed,0,0,0,0,0,0,0,0,0,TWSE
2026-04-09,1512,瑞利,listed,0,0,0,0,0,0,0,0,0,TWSE
2026-04-09,1513,中興電,listed,46,95,7729,-58,0,4,10,-4,0,TWSE
2026-04-09,1514,亞力,listed,100,56,6445,37,0,0,0,0,18,TWSE
2026-04-09,1515,力山,listed,4,4,1677,0,0,0,5,0,0,TWSE
2026-04-09,1516,川飛,listed,0,0,18,0,0,0,0,0,0,TWSE
2026-04-09,1517,利奇,listed,5,0,1424,5,0,0,0,0,0,TWSE
2026-04-09,1519,華城,listed,152,78,2694,63,0,0,0,0,0,TWSE
2026-04-09,1521,大億,listed,5,5,374,0,0,0,0,0,0,TWSE
2026-04-09,1522,堤維西,listed,24,26,4361,-6,0,20,25,-22,0,TWSE
2026-04-09,1524,耿鼎,listed,40,40,4742,-12,0,0,0,0,0,TWSE
2026-04-09,1525,江申,listed,1,0,228,1,0,0,0,0,0,TWSE
2026-04-09,1526,日馳,listed,3,11,837,-8,0,0,0,0,0,TWSE
2026-04-09,1527,鑽全,listed,0,0,535,0,0,0,0,0,0,TWSE
2026-04-09,1528,恩德,listed,1636,2084,12365,-449,51,53,1219,-2,26,TWSE
2026-04-09,1529,樂事綠能,listed,127,55,3420,72,2,0,10,2,0,TWSE
2026-04-09,1530,亞崴,listed,0,0,121,-4,0,0,0,0,0,TWSE
2026-04-09,1531,高林股,listed,6,9,2200,-3,0,0,0,0,0,TWSE
