date,symbol,name,market,foreign_buy,foreign_sell,foreign_net_buy,investment_trust_buy,investment_trust_sell,investment_trust_net_buy,dealer_buy,dealer_sell,dealer_net_buy,institutional_net_buy,source
2026-09-14,00411A,主動統一前沿科技,otc,2114000,1567000,547000,0,0,0,11573813,8886151,2687662,3234662,TPEx
2026-09-14,006201,元大富櫃50,otc,14011,3000,11011,0,0,0,47578,47757,-179,10832,TPEx
2026-09-14,00679B,元大美債20年,otc,2286313,2362003,-75690,0,0,0,7832000,970247,6861753,6786063,TPEx
2026-09-14,00687B,國泰20年美債,otc,221053,0,221053,0,0,0,5145887,3362575,1783312,2004365,TPEx
2026-09-14,00687C,國泰20年美債+櫃U,otc,0,0,0,0,0,0,25000,25000,0,0,TPEx
2026-09-14,00694B,富邦美債1-3,otc,0,15000,-15000,2000,0,2000,175000,157002,17998,4998,TPEx
2026-09-14,00695B,富邦美債7-10,otc,1000,0,1000,0,0,0,101056,151000,-49944,-48944,TPEx
2026-09-14,00696B,富邦美債20年,otc,196000,2000,194000,0,0,0,650000,732653,-82653,111347,TPEx
2026-09-14,00697B,元大美債7-10,otc,1300,0,1300,0,0,0,102000,109696,-7696,-6396,TPEx
2026-09-14,00719B,元大美債1-3,otc,74000,112000,-38000,0,0,0,587000,141721,445279,407279,TPEx
2026-09-14,00720B,元大投資級公司債,otc,168000,1193000,-1025000,0,0,0,3832000,555977,3276023,2251023,TPEx
2026-09-14,00722B,群益投資級電信債,otc,50000,64000,-14000,0,0,0,4780961,4597935,183026,169026,TPEx
2026-09-14,00723B,群益投資級科技債,otc,0,0,0,0,0,0,100000,105000,-5000,-5000,TPEx
2026-09-14,00724B,群益投資級金融債,otc,89000,126000,-37000,0,0,0,4422000,4189956,232044,195044,TPEx
2026-09-14,00725B,國泰投資級公司債,otc,130000,338000,-208000,0,0,0,798000,408500,389500,181500,TPEx
2026-09-14,00726B,國泰新興投等債,otc,0,0,0,0,0,0,120460,106173,14287,14287,TPEx
2026-09-14,00727B,國泰優選非投等債,otc,0,2000,-2000,0,0,0,102351,122749,-20398,-22398,TPEx
2026-09-14,00734B,台新JPM新興債,otc,0,1000,-1000,0,0,0,100000,100387,-387,-1387,TPEx
2026-09-14,00740B,富邦全球投等債,otc,29000,574000,-545000,1029000,0,1029000,1367000,1766157,-399157,84843,TPEx
2026-09-14,00741B,富邦全球非投等債,otc,4000,6000,-2000,0,0,0,171000,104296,66704,64704,TPEx
2026-09-14,00746B,富邦A級公司債,otc,1000,0,1000,0,0,0,298000,278494,19506,20506,TPEx
2026-09-14,00749B,凱基新興債10+,otc,0,0,0,0,0,0,100000,100000,0,0,TPEx
2026-09-14,00750B,凱基科技債10+,otc,1000,0,1000,0,0,0,100000,100000,0,1000,TPEx
2026-09-14,00751B,元大AAA至A公司債,otc,145050,410000,-264950,0,0,0,1124000,278220,845780,580830,TPEx
2026-09-14,00754B,群益AAA-AA公司債,otc,0,0,0,0,0,0,217322,100483,116839,116839,TPEx
2026-09-14,00755B,群益投資級公用債,otc,0,0,0,0,0,0,103500,101000,2500,2500,TPEx
2026-09-14,00756B,群益投等新興公債,otc,0,0,0,0,0,0,101409,115524,-14115,-14115,TPEx
2026-09-14,00758B,復華能源債,otc,0,0,0,0,0,0,103220,100060,3160,3160,TPEx
2026-09-14,00759B,復華製藥債,otc,0,0,0,0,0,0,100220,100075,145,145,TPEx
2026-09-14,00760B,復華新興企業債,otc,0,0,0,0,0,0,100717,102220,-1503,-1503,TPEx
2026-09-14,00761B,國泰A級公司債,otc,0,100000,-100000,0,0,0,316000,106770,209230,109230,TPEx
2026-09-14,00764B,群益25年美債,otc,0,26000,-26000,0,0,0,11370101,11430352,-60251,-86251,TPEx
2026-09-14,00768B,復華20年美債,otc,0,0,0,0,0,0,296048,284753,11295,11295,TPEx
2026-09-14,00772B,中信高評級公司債,otc,105000,174000,-69000,0,0,0,904000,464522,439478,370478,TPEx
2026-09-14,00773B,中信優先金融債,otc,86000,177000,-91000,0,0,0,506000,190423,315577,224577,TPEx
2026-09-14,00777B,凱基AAA至A公司債,otc,0,2000,-2000,0,0,0,101000,100000,1000,-1000,TPEx
2026-09-14,00778B,凱基金融債20+,otc,0,0,0,0,0,0,100000,101000,-1000,-1000,TPEx
2026-09-14,00779B,凱基美債25+,otc,5000,1000,4000,0,0,0,300000,300000,0,4000,TPEx
2026-09-14,00780B,國泰A級金融債,otc,0,0,0,0,0,0,157000,157206,-206,-206,TPEx
2026-09-14,00781B,國泰A級科技債,otc,0,0,0,0,0,0,100000,124570,-24570,-24570,TPEx
2026-09-14,00782B,國泰A級公用債,otc,0,0,0,0,0,0,308000,312227,-4227,-4227,TPEx
2026-09-14,00785B,富邦金融投等債,otc,0,0,0,0,0,0,50000,51012,-1012,-1012,TPEx
2026-09-14,00786B,元大10年IG銀行債,otc,7000,6000,1000,0,0,0,12000,1187,10813,11813,TPEx
2026-09-14,00787B,元大10年IG醫療債,otc,0,0,0,0,0,0,2000,1259,741,741,TPEx
2026-09-14,00788B,元大10年IG電能債,otc,0,0,0,0,0,0,52000,12,51988,51988,TPEx
2026-09-14,00789B,復華公司債A3,otc,0,0,0,0,0,0,100999,101079,-80,-80,TPEx
2026-09-14,00791B,復華信用債1-5,otc,0,1000,-1000,0,0,0,100000,100000,0,-1000,TPEx
2026-09-14,00792B,群益A級公司債,otc,0,0,0,0,0,0,100638,105559,-4921,-4921,TPEx
2026-09-14,00793B,群益AAA-A醫療債,otc,0,0,0,0,0,0,125000,114000,11000,11000,TPEx
2026-09-14,00795B,中信美國公債20年,otc,666000,23000,643000,0,0,0,1497899,474615,1023284,1666284,TPEx
2026-09-14,00799B,國泰A級醫療債,otc,0,7000,-7000,0,0,0,100000,182103,-82103,-89103,TPEx
2026-09-14,00834B,第一金金融債10+,otc,0,13000,-13000,0,0,0,113000,100000,13000,0,TPEx
2026-09-14,00836B,永豐10年A公司債,otc,19000,0,19000,0,0,0,49000,0,49000,68000,TPEx
2026-09-14,00840B,凱基IG精選15+,otc,0,0,0,0,0,0,100000,100000,0,0,TPEx
2026-09-14,00841B,凱基AAA-AA公司債,otc,0,0,0,0,0,0,100000,100000,0,0,TPEx
2026-09-14,00842B,台新美元銀行債,otc,0,1000,-1000,0,0,0,100000,137834,-37834,-38834,TPEx
2026-09-14,00844B,台新15年IG金融債,otc,0,0,0,0,0,0,80000,80098,-98,-98,TPEx
