date,symbol,name,market,margin_buy,margin_sell,margin_balance,margin_change,short_sell,short_cover,short_balance,short_change,offsetting,source
2025-11-07,1101,台泥,listed,306,575,31865,-275,6,1,297,5,3,TWSE
2025-11-07,1102,亞泥,listed,5,4,1251,1,0,0,28,0,0,TWSE
2025-11-07,1103,嘉泥,listed,1,0,3967,1,0,0,2,0,0,TWSE
2025-11-07,1104,環泥,listed,9,13,2645,-9,0,0,7,0,0,TWSE
2025-11-07,1108,幸福,listed,0,1,674,-1,0,0,1,0,0,TWSE
2025-11-07,1109,信大,listed,2,0,637,2,0,0,0,0,0,TWSE
2025-11-07,1110,東泥,listed,0,0,3112,0,0,0,0,0,0,TWSE
2025-11-07,1201,味全,listed,59,2,1269,57,0,0,0,0,0,TWSE
2025-11-07,1203,味王,listed,0,0,11,0,0,0,0,0,0,TWSE
2025-11-07,1210,大成,listed,11,41,2039,-30,0,5,4,-5,0,TWSE
2025-11-07,1213,大飲,listed,0,0,0,0,0,0,0,0,0,TWSE
2025-11-07,1215,卜蜂,listed,102,11,642,91,0,0,25,0,0,TWSE
2025-11-07,1216,統一,listed,106,10,1203,95,2,1,49,1,0,TWSE
2025-11-07,1217,愛之味,listed,0,3,1626,-3,0,0,52,0,0,TWSE
2025-11-07,1218,泰山,listed,20,9,2268,11,0,0,0,0,0,TWSE
2025-11-07,1219,福壽,listed,0,17,635,-17,0,0,0,0,0,TWSE
2025-11-07,1220,台榮,listed,1,9,1015,-8,0,0,0,0,0,TWSE
2025-11-07,1225,福懋油,listed,1,3,4035,-2,0,0,1,0,0,TWSE
2025-11-07,1227,佳格,listed,23,39,2099,-16,0,0,0,0,0,TWSE
2025-11-07,1229,聯華,listed,38,31,1603,3,0,0,3,0,12,TWSE
2025-11-07,1231,聯華食,listed,1,1,372,0,0,0,0,0,0,TWSE
2025-11-07,1232,大統益,listed,0,0,9,0,0,0,0,0,0,TWSE
2025-11-07,1233,天仁,listed,0,0,60,0,0,0,0,0,0,TWSE
2025-11-07,1234,黑松,listed,0,0,173,0,0,0,0,0,0,TWSE
2025-11-07,1235,興泰,listed,0,0,1006,0,0,0,0,0,0,TWSE
2025-11-07,1236,宏亞,listed,0,9,115,-9,0,0,0,0,0,TWSE
2025-11-07,1256,鮮活果汁-KY,listed,4,1,207,3,0,0,0,0,0,TWSE
2025-11-07,1301,台塑,listed,895,1521,30668,-628,221,5,621,216,9,TWSE
2025-11-07,1303,南亞,listed,2201,3540,30586,-1348,163,29,1265,134,88,TWSE
2025-11-07,1304,台聚,listed,88,184,6311,-98,2,0,10,2,0,TWSE
2025-11-07,1305,華夏,listed,46,160,3667,-114,1,0,2,1,0,TWSE
2025-11-07,1307,三芳,listed,329,131,1874,198,1,0,4,1,3,TWSE
2025-11-07,1308,亞聚,listed,203,100,3268,102,1,0,14,1,0,TWSE
2025-11-07,1309,台達化,listed,16,45,4235,-37,0,1,2,-1,0,TWSE
2025-11-07,1310,台苯,listed,86,177,3177,-151,5,1,13,4,0,TWSE
2025-11-07,1312,國喬,listed,122,322,13940,-220,15,4,27,11,1,TWSE
2025-11-07,1313,聯成,listed,402,340,7070,56,1,14,96,-13,0,TWSE
2025-11-07,1314,中石化,listed,28070,16232,65334,11817,350,1230,1887,-941,183,TWSE
