date,symbol,name,market,margin_buy,margin_sell,margin_balance,margin_change,short_sell,short_cover,short_balance,short_change,offsetting,source
2025-11-05,1101,台泥,listed,341,561,32170,-264,45,12,315,33,4,TWSE
2025-11-05,1102,亞泥,listed,28,37,1240,-9,0,0,31,0,0,TWSE
2025-11-05,1103,嘉泥,listed,0,6,3981,-6,1,0,2,1,0,TWSE
2025-11-05,1104,環泥,listed,12,17,2648,-5,0,0,7,0,0,TWSE
2025-11-05,1108,幸福,listed,121,1,674,120,1,0,1,1,0,TWSE
2025-11-05,1109,信大,listed,0,1,634,-8,0,0,0,0,0,TWSE
2025-11-05,1110,東泥,listed,4,12,3116,-8,0,0,0,0,0,TWSE
2025-11-05,1201,味全,listed,11,2,1219,9,0,0,0,0,0,TWSE
2025-11-05,1203,味王,listed,0,0,11,0,0,0,0,0,0,TWSE
2025-11-05,1210,大成,listed,80,21,2082,59,0,0,9,0,0,TWSE
2025-11-05,1213,大飲,listed,0,0,0,0,0,0,0,0,0,TWSE
2025-11-05,1215,卜蜂,listed,34,20,524,14,0,1,22,-1,0,TWSE
2025-11-05,1216,統一,listed,32,15,1071,17,0,0,51,0,0,TWSE
2025-11-05,1217,愛之味,listed,36,9,1648,27,50,0,52,50,0,TWSE
2025-11-05,1218,泰山,listed,48,1,2284,47,0,0,0,0,0,TWSE
2025-11-05,1219,福壽,listed,5,4,648,1,0,0,0,0,0,TWSE
2025-11-05,1220,台榮,listed,3,0,1028,3,0,0,0,0,0,TWSE
2025-11-05,1225,福懋油,listed,0,1,4037,-1,0,1,1,-1,0,TWSE
2025-11-05,1227,佳格,listed,4,10,2114,-6,0,0,0,0,0,TWSE
2025-11-05,1229,聯華,listed,92,16,1621,76,0,0,3,0,1,TWSE
2025-11-05,1231,聯華食,listed,4,4,372,0,0,0,0,0,0,TWSE
2025-11-05,1232,大統益,listed,0,0,9,0,0,0,0,0,0,TWSE
2025-11-05,1233,天仁,listed,0,0,60,0,0,0,0,0,0,TWSE
2025-11-05,1234,黑松,listed,0,0,173,0,0,0,0,0,0,TWSE
2025-11-05,1235,興泰,listed,2,0,1005,2,0,0,0,0,0,TWSE
2025-11-05,1236,宏亞,listed,0,0,121,0,0,0,0,0,0,TWSE
2025-11-05,1256,鮮活果汁-KY,listed,16,2,200,14,5,0,14,5,0,TWSE
2025-11-05,1301,台塑,listed,886,216,31030,668,8,258,439,-250,21,TWSE
2025-11-05,1303,南亞,listed,1398,1463,31464,-81,69,115,1296,-46,25,TWSE
2025-11-05,1304,台聚,listed,240,82,6400,158,1,4,5,-3,0,TWSE
2025-11-05,1305,華夏,listed,70,38,3820,32,0,11,1,-11,0,TWSE
2025-11-05,1307,三芳,listed,63,41,1852,22,2,0,2,2,0,TWSE
2025-11-05,1308,亞聚,listed,76,34,3143,42,1,5,10,-4,1,TWSE
2025-11-05,1309,台達化,listed,64,8,4234,56,5,0,5,5,0,TWSE
2025-11-05,1310,台苯,listed,51,23,3217,28,0,0,5,0,0,TWSE
2025-11-05,1312,國喬,listed,232,312,14075,-85,6,3,21,3,13,TWSE
2025-11-05,1313,聯成,listed,16,57,7019,-51,0,3,103,-3,0,TWSE
2025-11-05,1314,中石化,listed,10757,7906,46804,2810,1686,57,1810,1629,414,TWSE
2025-11-05,1315,達新,listed,0,0,55,0,0,0,0,0,0,TWSE
2025-11-05,1316,上曜,listed,102,248,15026,-147,0,0,172,0,1,TWSE
2025-11-05,1319,東陽,listed,321,153,4425,168,1,10,34,-9,0,TWSE
2025-11-05,1321,大洋,listed,10,5,6857,5,0,0,0,0,0,TWSE
2025-11-05,1323,永裕,listed,0,1,91,-1,0,0,0,0,0,TWSE
2025-11-05,1324,地球,listed,2,6,1853,-4,0,0,0,0,0,TWSE
2025-11-05,1325,恆大,listed,58,80,2302,-22,0,25,203,-25,0,TWSE
2025-11-05,1326,台化,listed,993,723,22323,260,3,129,830,-126,32,TWSE
2025-11-05,1337,再生-KY,listed,1206,1192,21153,14,0,0,0,0,0,TWSE
2025-11-05,1338,廣華-KY,listed,1,0,2116,1,0,0,0,0,0,TWSE
2025-11-05,1339,昭輝,listed,3,0,867,3,0,0,0,0,0,TWSE
2025-11-05,1340,勝悅-KY,listed,23,10,830,13,0,0,0,0,0,TWSE
2025-11-05,1342,八貫,listed,16,1,583,9,0,0,0,0,0,TWSE
2025-11-05,1402,遠東新,listed,12,10,3621,2,0,1,72,-1,0,TWSE
2025-11-05,1409,新纖,listed,319,274,16520,41,2,1,90,1,1,TWSE
2025-11-05,1410,南染,listed,1,1,339,0,0,0,0,0,0,TWSE
2025-11-05,1413,宏洲,listed,0,0,0,0,0,0,0,0,0,TWSE
2025-11-05,1414,東和,listed,61,19,1300,42,0,0,0,0,0,TWSE
2025-11-05,1416,廣豐,listed,15,2,4020,13,0,0,2,0,0,TWSE
2025-11-05,1417,嘉裕,listed,0,5,1065,-5,0,0,0,0,0,TWSE
2025-11-05,1418,東華,listed,13,0,648,13,0,0,0,0,0,TWSE
2025-11-05,1419,新紡,listed,71,66,2429,5,3,3,41,0,1,TWSE
2025-11-05,1423,利華,listed,0,18,72,-18,0,0,0,0,0,TWSE
2025-11-05,1432,大魯閣,listed,0,0,0,0,0,0,0,0,0,TWSE
2025-11-05,1434,福懋,listed,14,2,2195,12,0,0,1,0,0,TWSE
2025-11-05,1435,中福,listed,0,0,0,0,0,0,0,0,0,TWSE
2025-11-05,1436,華友聯,listed,15,22,1267,-7,4,2,14,2,0,TWSE
2025-11-05,1437,勤益控,listed,8,18,2936,-10,0,0,2,0,0,TWSE
2025-11-05,1438,三地開發,listed,2,2,402,0,0,0,0,0,0,TWSE
2025-11-05,1439,雋揚,listed,4,2,916,2,0,0,0,0,0,TWSE
2025-11-05,1440,南紡,listed,26,43,4099,-17,0,1,0,-1,0,TWSE
2025-11-05,1441,大東,listed,0,0,0,0,0,0,0,0,0,TWSE
2025-11-05,1442,名軒,listed,41,0,1532,41,20,0,574,20,0,TWSE
2025-11-05,1443,立益物流,listed,0,0,99,0,0,0,0,0,0,TWSE
2025-11-05,1444,力麗,listed,197,1,5844,196,1,127,2,-126,0,TWSE
2025-11-05,1445,大宇,listed,0,0,2213,0,0,0,0,0,0,TWSE
2025-11-05,1446,宏和,listed,80,0,2750,80,0,0,13,0,0,TWSE
2025-11-05,1447,力鵬,listed,0,16,6611,-76,0,0,2,0,0,TWSE
2025-11-05,1449,佳和,listed,57,3,4907,49,4,2,74,2,0,TWSE
2025-11-05,1451,年興,listed,0,0,1147,0,0,0,0,0,0,TWSE
2025-11-05,1452,宏益,listed,0,12,108,-12,0,0,0,0,0,TWSE
2025-11-05,1453,大將,listed,28,0,1235,23,0,0,0,0,0,TWSE
2025-11-05,1454,台富,listed,0,0,1929,0,0,0,0,0,0,TWSE
2025-11-05,1455,集盛,listed,15,10,3359,5,0,0,0,0,0,TWSE
2025-11-05,1456,怡華,listed,1,2,348,-1,0,0,0,0,0,TWSE
2025-11-05,1457,宜進,listed,4,29,455,-25,0,0,4,0,0,TWSE
2025-11-05,1459,聯發,listed,0,0,0,0,0,0,0,0,0,TWSE
2025-11-05,1460,宏遠,listed,0,0,0,0,0,0,0,0,0,TWSE
2025-11-05,1463,強盛新,listed,0,0,539,0,0,0,60,0,0,TWSE
2025-11-05,1464,得力,listed,50,56,1886,-6,50,0,51,50,0,TWSE
2025-11-05,1465,偉全,listed,10,10,3625,0,0,0,0,0,0,TWSE
2025-11-05,1466,聚隆,listed,12,0,3465,12,1,0,19,1,2,TWSE
2025-11-05,1467,南緯,listed,64,34,5586,30,0,0,20,0,0,TWSE
2025-11-05,1468,昶和,listed,0,0,0,0,0,0,0,0,0,TWSE
2025-11-05,1470,大統新創,listed,0,0,6,0,0,0,0,0,0,TWSE
2025-11-05,1471,首利,listed,0,0,0,0,0,0,0,0,0,TWSE
2025-11-05,1472,三洋實業,listed,10,0,4125,10,0,0,1,0,0,TWSE
2025-11-05,1473,台南,listed,2,16,1380,-14,0,0,1,0,0,TWSE
2025-11-05,1474,弘裕,listed,2,6,3989,-4,0,0,0,0,0,TWSE
2025-11-05,1475,業旺,listed,0,2,467,-2,0,0,0,0,0,TWSE
2025-11-05,1476,儒鴻,listed,1,9,264,-8,0,0,4,0,0,TWSE
2025-11-05,1477,聚陽,listed,4,14,438,-11,0,0,2,0,0,TWSE
2025-11-05,1503,士電,listed,275,236,5594,39,11,22,60,-11,3,TWSE
2025-11-05,1504,東元,listed,1332,1655,28199,-326,245,453,3647,-208,31,TWSE
2025-11-05,1506,正道,listed,0,0,0,0,0,0,0,0,0,TWSE
2025-11-05,1512,瑞利,listed,0,0,0,0,0,0,0,0,0,TWSE
2025-11-05,1513,中興電,listed,257,186,8622,71,7,20,29,-13,0,TWSE
2025-11-05,1514,亞力,listed,758,495,7144,260,69,29,285,40,6,TWSE
2025-11-05,1515,力山,listed,13,0,1778,13,0,3,11,-3,0,TWSE
2025-11-05,1516,川飛,listed,0,0,226,-2,0,0,0,0,0,TWSE
2025-11-05,1517,利奇,listed,17,5,1322,12,0,0,62,0,1,TWSE
2025-11-05,1519,華城,listed,919,453,3863,465,135,39,426,96,6,TWSE
2025-11-05,1521,大億,listed,0,0,337,0,0,0,0,0,0,TWSE
2025-11-05,1522,堤維西,listed,238,164,8532,74,28,28,118,0,17,TWSE
2025-11-05,1524,耿鼎,listed,225,84,7018,136,11,11,317,0,0,TWSE
2025-11-05,1525,江申,listed,0,1,286,-1,0,0,0,0,0,TWSE
2025-11-05,1526,日馳,listed,15,19,1124,-4,1,0,1,1,0,TWSE
2025-11-05,1527,鑽全,listed,0,0,329,0,0,0,0,0,0,TWSE
2025-11-05,1528,恩德,listed,39,102,8291,-63,35,0,94,35,0,TWSE
2025-11-05,1529,樂事綠能,listed,51,65,3307,-18,0,1,20,-1,0,TWSE
2025-11-05,1530,亞崴,listed,1,1,98,0,0,0,0,0,0,TWSE
2025-11-05,1531,高林股,listed,3,0,1827,3,0,0,0,0,0,TWSE
2025-11-05,1532,勤美,listed,109,9,4250,94,0,0,37,0,0,TWSE
2025-11-05,1533,車王電,listed,99,62,869,37,26,0,33,26,0,TWSE
2025-11-05,1535,中宇,listed,1,0,59,1,0,0,0,0,0,TWSE
2025-11-05,1536,和大,listed,76,103,8384,-29,7,33,3678,-26,0,TWSE
2025-11-05,1537,廣隆,listed,0,0,53,0,0,0,0,0,0,TWSE
2025-11-05,1538,正峰,listed,0,0,0,0,0,0,0,0,0,TWSE
2025-11-05,1539,巨庭,listed,5,0,1524,5,0,0,0,0,0,TWSE
2025-11-05,1540,喬福,listed,8,12,2583,-4,2,0,6,2,0,TWSE
2025-11-05,1541,錩泰,listed,0,0,165,-5,0,0,0,0,0,TWSE
2025-11-05,1558,伸興,listed,0,0,599,0,0,0,0,0,0,TWSE
2025-11-05,1560,中砂,listed,45,82,4519,-37,20,11,127,9,0,TWSE
2025-11-05,1563,巧新,listed,23,22,541,1,8,0,8,8,0,TWSE
2025-11-05,1568,倉佑,listed,5,6,1469,-1,0,0,1,0,0,TWSE
2025-11-05,1582,信錦,listed,18,37,3009,-19,0,0,73,0,0,TWSE
2025-11-05,1583,程泰,listed,0,0,69,0,0,0,0,0,0,TWSE
2025-11-05,1587,吉茂,listed,80,20,2936,60,4,7,71,-3,2,TWSE
2025-11-05,1589,永冠-KY,listed,107,19,4260,88,66,0,318,66,0,TWSE
2025-11-05,1590,亞德客-KY,listed,31,44,252,-13,0,0,1,0,2,TWSE
2025-11-05,1597,直得,listed,13,10,3316,3,1,2,13,-1,0,TWSE
2025-11-05,1598,岱宇,listed,28,19,2459,9,0,0,1,0,0,TWSE
2025-11-05,1603,華電,listed,11,30,2271,-26,0,0,4,0,0,TWSE
2025-11-05,1604,聲寶,listed,0,0,396,0,0,0,1,0,0,TWSE
2025-11-05,1605,華新,listed,2792,2449,58793,337,59,185,1496,-136,78,TWSE
2025-11-05,1608,華榮,listed,3580,4170,9359,-591,322,68,568,253,275,TWSE
2025-11-05,1609,大亞,listed,469,613,17847,-154,18,16,143,2,4,TWSE
2025-11-05,1611,中電,listed,4,33,3646,-29,4,0,24,4,0,TWSE
2025-11-05,1612,宏泰,listed,146,110,2331,36,0,0,17,0,2,TWSE
2025-11-05,1614,三洋電,listed,1,4,457,-3,0,0,3,0,0,TWSE
2025-11-05,1615,大山,listed,3,6,253,-3,0,0,0,0,0,TWSE
2025-11-05,1616,億泰,listed,128,95,5561,33,2,1,94,1,6,TWSE
2025-11-05,1617,榮星,listed,8,20,2130,-12,0,0,0,0,2,TWSE
2025-11-05,1618,合機,listed,28,30,5211,-2,0,0,4,0,0,TWSE
2025-11-05,1626,艾美特-KY,listed,48,18,3487,30,0,0,0,0,0,TWSE
2025-11-05,1702,南僑,listed,0,9,460,-9,5,0,13,5,0,TWSE
2025-11-05,1707,葡萄王,listed,1,0,366,1,0,0,0,0,0,TWSE
2025-11-05,1708,東鹼,listed,8,11,2792,-3,2,0,2,2,0,TWSE
2025-11-05,1709,和益,listed,26,1,2257,25,0,0,0,0,0,TWSE
2025-11-05,1710,東聯,listed,24,53,4801,-31,0,3,13,-3,0,TWSE
2025-11-05,1711,永光,listed,110,390,13869,-282,4,6,30,-3,1,TWSE
2025-11-05,1712,興農,listed,1,0,635,1,0,0,1,0,0,TWSE
2025-11-05,1713,國化,listed,10,0,2982,10,0,0,0,0,0,TWSE
2025-11-05,1714,和桐,listed,186,74,6633,112,0,0,1,0,0,TWSE
2025-11-05,1717,長興,listed,250,579,15474,-329,3,49,403,-46,1,TWSE
2025-11-05,1718,中纖,listed,64,159,16542,-95,0,0,52,0,0,TWSE
2025-11-05,1720,生達,listed,3,4,262,-1,0,0,0,0,0,TWSE
2025-11-05,1721,三晃,listed,0,0,2427,-2,0,0,47,0,0,TWSE
2025-11-05,1722,台肥,listed,7,160,2156,-153,0,0,1,0,0,TWSE
2025-11-05,1723,中碳,listed,3,16,295,-13,1,0,1,1,0,TWSE
2025-11-05,1725,元禎,listed,5,0,403,5,0,0,0,0,0,TWSE
2025-11-05,1726,永記,listed,0,0,0,0,0,0,0,0,0,TWSE
2025-11-05,1727,中華化,listed,51,29,4949,22,5,15,158,-10,0,TWSE
