date,symbol,name,market,open,high,low,close,change,change_pct,volume,turnover,transactions,source,security_type,is_common_stock,is_etf,is_warrant,is_bond_etf,is_leveraged_inverse,is_etn,is_preferred_stock,is_dr,scan_eligible,exclude_reason
2025-11-18,0050,元大台灣50,listed,61.3,61.3,60.3,60.45,-1.45,-2.3425,264956405,16077471840,354183,TWSE,etf,false,true,false,false,false,false,false,false,false,security_type=etf
2025-11-18,0051,元大中型100,listed,90.0,90.85,88.55,88.65,-2.25,-2.4752,136986,12281754,660,TWSE,etf,false,true,false,false,false,false,false,false,false,security_type=etf
2025-11-18,0052,富邦科技,listed,247.85,247.95,243.2,245.3,-3.7,-1.4859,12055630,2957942073,31973,TWSE,etf,false,true,false,false,false,false,false,false,false,security_type=etf
2025-11-18,0053,元大電子,listed,134.7,134.7,132.05,132.7,-3.6,-2.6412,41763,5560552,201,TWSE,etf,false,true,false,false,false,false,false,false,false,security_type=etf
2025-11-18,0055,元大MSCI金融,listed,30.68,30.68,30.36,30.38,-0.31,-1.0101,347073,10578176,462,TWSE,etf,false,true,false,false,false,false,false,false,false,security_type=etf
2025-11-18,0056,元大高股息,listed,35.34,35.43,34.92,35.0,-0.79,-2.2073,190794150,6702314926,162725,TWSE,etf,false,true,false,false,false,false,false,false,false,security_type=etf
2025-11-18,0057,富邦摩台,listed,179.0,179.1,176.7,176.7,-4.35,-2.4027,17831,3168174,100,TWSE,etf,false,true,false,false,false,false,false,false,false,security_type=etf
2025-11-18,0061,元大寶滬深,listed,22.43,22.43,22.18,22.18,-0.18,-0.805,260556,5812636,234,TWSE,etf,false,true,false,false,false,false,false,false,false,security_type=etf
2025-11-18,006203,元大MSCI台灣,listed,111.15,111.15,109.6,109.6,-2.3,-2.0554,4850,535239,132,TWSE,etf,false,true,false,false,false,false,false,false,false,security_type=etf;symbol_not_4_digit
2025-11-18,006204,永豐臺灣加權,listed,138.0,138.0,135.7,136.35,-3.35,-2.398,7383,1008654,100,TWSE,etf,false,true,false,false,false,false,false,false,false,security_type=etf;symbol_not_4_digit
2025-11-18,006205,富邦上証,listed,38.03,38.42,38.03,38.15,-0.17,-0.4436,821024,31431675,348,TWSE,etf,false,true,false,false,false,false,false,false,false,security_type=etf;symbol_not_4_digit
2025-11-18,006206,元大上證50,listed,35.2,35.81,35.2,35.64,-0.09,-0.2519,155735,5545623,197,TWSE,etf,false,true,false,false,false,false,false,false,false,security_type=etf;symbol_not_4_digit
2025-11-18,006207,復華滬深,listed,29.47,29.67,29.45,29.46,-0.11,-0.372,349640,10334740,140,TWSE,etf,false,true,false,false,false,false,false,false,false,security_type=etf;symbol_not_4_digit
2025-11-18,006208,富邦台50,listed,139.95,140.15,138.0,138.25,0.0,0.0,16130184,2239461834,55518,TWSE,etf,false,true,false,false,false,false,false,false,false,security_type=etf;symbol_not_4_digit
2025-11-18,00625K,富邦上証+R,listed,,,,,0.0,,0,0,0,TWSE,etf,false,true,true,false,false,false,false,false,false,security_type=etf;symbol_not_4_digit;invalid_close;invalid_volume;invalid_turnover
2025-11-18,00631L,元大台灣50正2,listed,322.25,325.1,313.55,314.9,-15.0,-4.5468,8741718,2783489692,18527,TWSE,leveraged_inverse,false,true,true,false,true,false,false,false,false,security_type=leveraged_inverse;symbol_not_4_digit
2025-11-18,00632R,元大台灣50反1,listed,17.6,17.83,17.52,17.78,0.36,2.0666,89995543,1592086157,14962,TWSE,leveraged_inverse,false,true,true,false,true,false,false,false,false,security_type=leveraged_inverse;symbol_not_4_digit
2025-11-18,00633L,富邦上証正2,listed,48.8,49.6,48.63,48.88,-0.27,-0.5493,5320915,261449250,833,TWSE,leveraged_inverse,false,true,true,false,true,false,false,false,false,security_type=leveraged_inverse;symbol_not_4_digit
2025-11-18,00634R,富邦上証反1,listed,3.27,3.27,3.25,3.27,0.03,0.9259,1056184,3439347,37,TWSE,leveraged_inverse,false,true,true,false,true,false,false,false,false,security_type=leveraged_inverse;symbol_not_4_digit
2025-11-18,00635U,期元大S&P黃金,listed,43.55,43.55,43.11,43.22,-0.51,-1.1662,9685672,419675131,4527,TWSE,etf,false,true,true,false,false,false,false,false,false,security_type=etf;symbol_not_4_digit
2025-11-18,00636,國泰中國A50,listed,26.0,26.34,26.0,26.17,-0.04,-0.1526,934683,24533717,319,TWSE,etf,false,true,false,false,false,false,false,false,false,security_type=etf;symbol_not_4_digit
2025-11-18,00636K,國泰中國A50+U,listed,8.42,8.42,8.42,8.42,-0.04,-0.4728,200,1684,2,TWSE,etf,false,true,true,false,false,false,false,false,false,security_type=etf;symbol_not_4_digit
2025-11-18,00637L,元大滬深300正2,listed,19.91,20.26,19.89,19.94,-0.08,-0.3996,48936428,981268704,4777,TWSE,leveraged_inverse,false,true,true,false,true,false,false,false,false,security_type=leveraged_inverse;symbol_not_4_digit
2025-11-18,00638R,元大滬深300反1,listed,6.94,6.95,6.87,6.93,0.04,0.5806,2134241,14791704,126,TWSE,leveraged_inverse,false,true,true,false,true,false,false,false,false,security_type=leveraged_inverse;symbol_not_4_digit
2025-11-18,00639,富邦深100,listed,14.62,14.7,14.53,14.53,-0.07,-0.4795,1315090,19201938,370,TWSE,etf,false,true,false,false,false,false,false,false,false,security_type=etf;symbol_not_4_digit
2025-11-18,00640L,富邦日本正2,listed,72.8,73.15,71.05,71.25,-3.7,-4.9366,1169366,84446232,462,TWSE,leveraged_inverse,false,true,true,false,true,false,false,false,false,security_type=leveraged_inverse;symbol_not_4_digit
2025-11-18,00641R,富邦日本反1,listed,4.78,4.83,4.75,4.82,0.13,2.7719,2902553,13900112,312,TWSE,leveraged_inverse,false,true,true,false,true,false,false,false,false,security_type=leveraged_inverse;symbol_not_4_digit
2025-11-18,00642U,期元大S&P石油,listed,15.55,15.57,15.49,15.5,0.03,0.1939,2476732,38452569,507,TWSE,etf,false,true,true,false,false,false,false,false,false,security_type=etf;symbol_not_4_digit
2025-11-18,00643,群益深証中小,listed,16.08,16.19,16.03,16.04,-0.02,-0.1245,2856704,45953403,188,TWSE,etf,false,true,false,false,false,false,false,false,false,security_type=etf;symbol_not_4_digit
2025-11-18,00643K,群益深証中小+R,listed,,,,,0.0,,0,0,0,TWSE,etf,false,true,true,false,false,false,false,false,false,security_type=etf;symbol_not_4_digit;invalid_close;invalid_volume;invalid_turnover
2025-11-18,00645,富邦日本,listed,45.97,46.13,45.54,45.6,-1.1,-2.3555,985110,45252448,614,TWSE,etf,false,true,false,false,false,false,false,false,false,security_type=etf;symbol_not_4_digit
2025-11-18,00646,元大S&P500,listed,65.4,65.55,64.8,65.05,-0.95,-1.4394,6105785,397925955,4703,TWSE,etf,false,true,false,false,false,false,false,false,false,security_type=etf;symbol_not_4_digit
2025-11-18,00647L,元大S&P500正2,listed,112.0,112.0,109.5,110.0,-4.1,-3.5933,146257,16195756,395,TWSE,leveraged_inverse,false,true,true,false,true,false,false,false,false,security_type=leveraged_inverse;symbol_not_4_digit
2025-11-18,00648R,元大S&P500反1,listed,4.45,4.5,4.45,4.48,0.07,1.5873,3526049,15744477,239,TWSE,leveraged_inverse,false,true,true,false,true,false,false,false,false,security_type=leveraged_inverse;symbol_not_4_digit
2025-11-18,00650L,復華香港正2,listed,18.23,18.23,17.86,17.86,-0.56,-3.0402,11438451,206593185,1766,TWSE,leveraged_inverse,false,true,true,false,true,false,false,false,false,security_type=leveraged_inverse;symbol_not_4_digit
