date,symbol,name,market,open,high,low,close,change,change_pct,volume,turnover,transactions,source,security_type,is_common_stock,is_etf,is_warrant,is_bond_etf,is_leveraged_inverse,is_etn,is_preferred_stock,is_dr,scan_eligible,exclude_reason
2025-11-05,006201,元大富櫃50,otc,24.5,24.5,23.85,24.32,-0.46,-1.8563,264012,6336141,170,TPEx,etf,false,true,false,false,false,false,false,false,false,security_type=etf;symbol_not_4_digit
2025-11-05,00679B,元大美債20年,otc,27.67,27.76,27.61,27.62,0.14,0.5095,37127309,1028152690,5613,TPEx,bond_etf,false,true,true,true,false,false,false,false,false,security_type=bond_etf;symbol_not_4_digit
2025-11-05,00687B,國泰20年美債,otc,28.71,28.82,28.68,28.68,0.15,0.5258,33762244,970734655,4752,TPEx,bond_etf,false,true,true,true,false,false,false,false,false,security_type=bond_etf;symbol_not_4_digit
2025-11-05,00687C,國泰20年美債+櫃U,otc,9.62,9.62,9.61,9.61,0.05,0.523,50400,484844,4,TPEx,bond_etf,false,true,true,true,false,false,false,false,false,security_type=bond_etf;symbol_not_4_digit
2025-11-05,00694B,富邦美債1-3,otc,40.78,40.85,40.76,40.79,0.09,0.2211,350776,14316325,85,TPEx,bond_etf,false,true,true,true,false,false,false,false,false,security_type=bond_etf;symbol_not_4_digit
2025-11-05,00695B,富邦美債7-10,otc,35.2,35.21,35.11,35.13,0.14,0.4001,366715,12885011,45,TPEx,bond_etf,false,true,true,true,false,false,false,false,false,security_type=bond_etf;symbol_not_4_digit
2025-11-05,00696B,富邦美債20年,otc,29.76,29.86,29.72,29.72,0.14,0.4733,4455281,132707995,248,TPEx,bond_etf,false,true,true,true,false,false,false,false,false,security_type=bond_etf;symbol_not_4_digit
2025-11-05,00697B,元大美債7-10,otc,35.65,35.8,35.65,35.71,0.13,0.3654,1008850,36057581,265,TPEx,bond_etf,false,true,true,true,false,false,false,false,false,security_type=bond_etf;symbol_not_4_digit
2025-11-05,00719B,元大美債1-3,otc,30.47,30.53,30.45,30.48,0.03,0.0985,2560222,78079787,662,TPEx,bond_etf,false,true,true,true,false,false,false,false,false,security_type=bond_etf;symbol_not_4_digit
2025-11-05,00720B,元大投資級公司債,otc,33.29,33.46,33.29,33.38,0.24,0.7242,6527306,218032354,1424,TPEx,bond_etf,false,true,true,true,false,false,false,false,false,security_type=bond_etf;symbol_not_4_digit
2025-11-05,00722B,群益投資級電信債,otc,36.34,36.59,36.32,36.48,0.26,0.7178,5809782,212001951,352,TPEx,bond_etf,false,true,true,true,false,false,false,false,false,security_type=bond_etf;symbol_not_4_digit
2025-11-05,00723B,群益投資級科技債,otc,31.67,31.7,31.62,31.62,0.24,0.7648,121126,3832128,10,TPEx,bond_etf,false,true,true,true,false,false,false,false,false,security_type=bond_etf;symbol_not_4_digit
2025-11-05,00724B,群益投資級金融債,otc,34.08,34.22,34.08,34.1,0.14,0.4122,4694338,160211829,193,TPEx,bond_etf,false,true,true,true,false,false,false,false,false,security_type=bond_etf;symbol_not_4_digit
2025-11-05,00725B,國泰投資級公司債,otc,35.28,35.39,35.27,35.28,0.18,0.5128,9198041,324994236,1393,TPEx,bond_etf,false,true,true,true,false,false,false,false,false,security_type=bond_etf;symbol_not_4_digit
2025-11-05,00726B,國泰新興投等債,otc,33.22,33.25,33.16,33.16,0.01,0.0302,338658,11244006,41,TPEx,bond_etf,false,true,true,true,false,false,false,false,false,security_type=bond_etf;symbol_not_4_digit
2025-11-05,00727B,國泰優選非投等債,otc,38.88,38.91,38.85,38.86,-0.04,-0.1028,149946,5829336,20,TPEx,bond_etf,false,true,true,true,false,false,false,false,false,security_type=bond_etf;symbol_not_4_digit
2025-11-05,00734B,台新JPM新興債,otc,15.8,15.83,15.8,15.83,0.03,0.1899,501002,7930711,6,TPEx,bond_etf,false,true,true,true,false,false,false,false,false,security_type=bond_etf;symbol_not_4_digit
2025-11-05,00740B,富邦全球投等債,otc,38.89,39.06,38.89,38.98,0.22,0.5676,4386252,171025018,234,TPEx,bond_etf,false,true,true,true,false,false,false,false,false,security_type=bond_etf;symbol_not_4_digit
2025-11-05,00741B,富邦全球非投等債,otc,37.08,37.08,37.02,37.05,0.04,0.1081,236600,8766318,25,TPEx,bond_etf,false,true,true,true,false,false,false,false,false,security_type=bond_etf;symbol_not_4_digit
2025-11-05,00746B,富邦A級公司債,otc,35.59,35.78,35.59,35.73,0.23,0.6479,834691,29823737,103,TPEx,bond_etf,false,true,true,true,false,false,false,false,false,security_type=bond_etf;symbol_not_4_digit
2025-11-05,00749B,凱基新興債10+,otc,31.91,31.96,31.91,31.96,0.03,0.094,104000,3323640,5,TPEx,bond_etf,false,true,true,true,false,false,false,false,false,security_type=bond_etf;symbol_not_4_digit
2025-11-05,00750B,凱基科技債10+,otc,33.79,33.79,33.79,33.79,0.25,0.7454,100000,3379000,2,TPEx,bond_etf,false,true,true,true,false,false,false,false,false,security_type=bond_etf;symbol_not_4_digit
2025-11-05,00751B,元大AAA至A公司債,otc,32.29,32.4,32.29,32.32,0.22,0.6854,5584050,180522601,1113,TPEx,bond_etf,false,true,true,true,false,false,false,false,false,security_type=bond_etf;symbol_not_4_digit
2025-11-05,00754B,群益AAA-AA公司債,otc,34.61,34.61,34.52,34.53,0.18,0.524,162000,5597060,16,TPEx,bond_etf,false,true,true,true,false,false,false,false,false,security_type=bond_etf;symbol_not_4_digit
2025-11-05,00755B,群益投資級公用債,otc,33.45,33.52,33.41,33.41,0.15,0.451,139075,4649998,110,TPEx,bond_etf,false,true,true,true,false,false,false,false,false,security_type=bond_etf;symbol_not_4_digit
2025-11-05,00756B,群益投等新興公債,otc,32.57,32.57,32.48,32.51,0.03,0.0924,298957,9723743,125,TPEx,bond_etf,false,true,true,true,false,false,false,false,false,security_type=bond_etf;symbol_not_4_digit
2025-11-05,00758B,復華能源債,otc,51.4,51.4,51.4,51.4,0.25,0.4888,100018,5140925,3,TPEx,bond_etf,false,true,true,true,false,false,false,false,false,security_type=bond_etf;symbol_not_4_digit
2025-11-05,00759B,復華製藥債,otc,55.35,55.35,55.35,55.35,0.4,0.7279,100016,5535885,5,TPEx,bond_etf,false,true,true,true,false,false,false,false,false,security_type=bond_etf;symbol_not_4_digit
2025-11-05,00760B,復華新興企業債,otc,55.6,55.6,55.5,55.5,0.2,0.3617,104267,5787281,15,TPEx,bond_etf,false,true,true,true,false,false,false,false,false,security_type=bond_etf;symbol_not_4_digit
2025-11-05,00761B,國泰A級公司債,otc,35.04,35.18,35.04,35.08,0.22,0.6311,870165,30551703,122,TPEx,bond_etf,false,true,true,true,false,false,false,false,false,security_type=bond_etf;symbol_not_4_digit
2025-11-05,00764B,群益25年美債,otc,28.72,28.83,28.7,28.7,0.15,0.5254,13024011,373931916,316,TPEx,bond_etf,false,true,true,true,false,false,false,false,false,security_type=bond_etf;symbol_not_4_digit
2025-11-05,00768B,復華20年美債,otc,53.0,53.45,53.0,53.15,0.25,0.4726,4942588,263555823,198,TPEx,bond_etf,false,true,true,true,false,false,false,false,false,security_type=bond_etf;symbol_not_4_digit
2025-11-05,00772B,中信高評級公司債,otc,33.96,34.17,33.96,34.07,0.21,0.6202,2806159,95690084,640,TPEx,bond_etf,false,true,true,true,false,false,false,false,false,security_type=bond_etf;symbol_not_4_digit
2025-11-05,00773B,中信優先金融債,otc,36.27,36.46,36.27,36.34,0.18,0.4978,2565329,93284014,197,TPEx,bond_etf,false,true,true,true,false,false,false,false,false,security_type=bond_etf;symbol_not_4_digit
2025-11-05,00777B,凱基AAA至A公司債,otc,33.23,33.23,33.23,33.23,0.2,0.6055,101050,3357894,4,TPEx,bond_etf,false,true,true,true,false,false,false,false,false,security_type=bond_etf;symbol_not_4_digit
2025-11-05,00778B,凱基金融債20+,otc,35.21,35.21,35.12,35.15,0.18,0.5147,212095,7452412,21,TPEx,bond_etf,false,true,true,true,false,false,false,false,false,security_type=bond_etf;symbol_not_4_digit
2025-11-05,00779B,凱基美債25+,otc,29.11,29.17,29.06,29.07,0.16,0.5534,509105,14800100,14,TPEx,bond_etf,false,true,true,true,false,false,false,false,false,security_type=bond_etf;symbol_not_4_digit
2025-11-05,00780B,國泰A級金融債,otc,37.7,37.82,37.7,37.71,0.15,0.3994,104282,3932574,8,TPEx,bond_etf,false,true,true,true,false,false,false,false,false,security_type=bond_etf;symbol_not_4_digit
