date,symbol,name,market,open,high,low,close,change,change_pct,volume,turnover,transactions,source
2026-05-29,00400A,主動國泰動能高息,listed,14.82,14.84,14.68,14.83,0.43,2.9861,49468303,730794312,7162,TWSE
2026-05-29,00401A,主動摩根台灣鑫收,listed,13.57,13.71,13.56,13.67,0.27,2.0149,6660666,91000717,934,TWSE
2026-05-29,00403A,主動統一升級50,listed,10.75,10.77,10.62,10.7,0.23,2.1968,466117885,4981120713,72147,TWSE
2026-05-29,0050,元大台灣50,listed,103.2,105.4,102.7,105.4,4.9,4.8756,102355526,10636250508,80065,TWSE
2026-05-29,0051,元大中型100,listed,140.0,141.9,139.95,141.9,4.3,3.125,76016,10705225,841,TWSE
2026-05-29,0052,富邦科技,listed,60.95,61.6,60.55,61.5,2.1,3.5354,33405675,2044710043,18839,TWSE
2026-05-29,0053,元大電子,listed,240.8,242.0,239.05,241.2,7.35,3.143,28911,6956849,566,TWSE
2026-05-29,0055,元大MSCI金融,listed,35.03,35.19,34.79,35.09,0.24,0.6887,656462,22931664,472,TWSE
2026-05-29,0056,元大高股息,listed,49.69,50.25,49.5,50.2,1.37,2.8057,58208526,2906715341,27853,TWSE
2026-05-29,0057,富邦摩台,listed,306.95,309.6,306.35,309.6,10.0,3.3378,80566,24746981,144,TWSE
2026-05-29,0061,元大寶滬深,listed,24.98,25.28,24.98,25.2,0.45,1.8182,728586,18333662,309,TWSE
2026-05-29,006203,元大MSCI台灣,listed,188.5,190.05,188.0,190.05,7.3,3.9945,63679,12024483,159,TWSE
2026-05-29,006204,永豐臺灣加權,listed,222.95,224.45,222.95,224.45,7.8,3.6003,63464,14233878,106,TWSE
2026-05-29,006205,富邦上証,listed,40.65,41.15,40.65,41.09,0.46,1.1322,1416118,57893262,267,TWSE
2026-05-29,006206,元大上證50,listed,36.14,36.68,36.04,36.68,0.59,1.6348,263290,9520484,103,TWSE
2026-05-29,006207,復華滬深,listed,33.59,33.82,33.5,33.82,0.47,1.4093,255239,8586686,117,TWSE
2026-05-29,006208,富邦台50,listed,238.75,241.4,237.95,241.25,8.1,3.4742,4423176,1061738414,9686,TWSE
2026-05-29,00625K,富邦上証+R,listed,,,,,0.0,,0,0,0,TWSE
2026-05-29,00631L,元大台灣50正2,listed,36.06,37.0,35.76,36.94,2.47,7.1657,214462278,7814236474,58767,TWSE
2026-05-29,00632R,元大台灣50反1,listed,10.47,10.53,10.33,10.35,-0.38,-3.5415,169913997,1769912980,19345,TWSE
2026-05-29,00633L,富邦上証正2,listed,53.0,54.5,52.8,54.35,2.05,3.9197,7015107,377283511,1018,TWSE
2026-05-29,00634R,富邦上証反1,listed,3.04,3.04,3.0,3.01,-0.06,-1.9544,1383539,4179620,56,TWSE
2026-05-29,00635U,期元大S&P黃金,listed,46.93,47.17,46.92,47.1,1.37,2.9958,5411789,254455884,3096,TWSE
2026-05-29,00636,國泰中國A50,listed,28.67,29.18,28.67,29.15,0.59,2.0658,1116891,32363818,375,TWSE
2026-05-29,00636K,國泰中國A50+U,listed,9.29,9.29,9.29,9.29,0.15,1.6411,200,1858,2,TWSE
2026-05-29,00637L,元大滬深300正2,listed,21.76,22.46,21.75,22.4,0.86,3.9926,40058978,886504362,5541,TWSE
2026-05-29,00638R,元大滬深300反1,listed,6.48,6.48,6.38,6.38,-0.14,-2.1472,399175,2564803,60,TWSE
2026-05-29,00639,富邦深100,listed,18.37,18.6,18.25,18.58,0.29,1.5856,2074829,38415657,445,TWSE
2026-05-29,00640L,富邦日本正2,listed,101.55,103.6,101.55,103.55,4.75,4.8077,288423,29520869,235,TWSE
2026-05-29,00641R,富邦日本反1,listed,3.84,3.85,3.8,3.8,-0.11,-2.8133,1462536,5593369,155,TWSE
2026-05-29,00642U,期元大S&P石油,listed,27.89,27.91,27.57,27.68,-1.38,-4.7488,7624391,211450745,3585,TWSE
2026-05-29,00643,群益深証中小,listed,20.34,20.47,20.05,20.34,0.12,0.5935,2551836,51576500,232,TWSE
2026-05-29,00643K,群益深証中小+R,listed,,,,,0.0,,0,0,0,TWSE
2026-05-29,00645,富邦日本,listed,55.4,55.9,55.4,55.9,1.35,2.4748,1360874,75583074,374,TWSE
2026-05-29,00646,元大S&P500,listed,74.4,74.75,74.4,74.7,0.6,0.8097,2590946,193307302,2141,TWSE
