date,symbol,name,market,open,high,low,close,change,change_pct,volume,turnover,transactions,source
2026-05-12,00400A,主動國泰動能高息,listed,14.29,14.34,14.12,14.14,0.0,0.0,65952293,939288033,13574,TWSE
2026-05-12,00401A,主動摩根台灣鑫收,listed,12.84,12.97,12.82,12.88,0.07,0.5464,13633135,175914085,1853,TWSE
2026-05-12,00403A,主動統一升級50,listed,10.93,10.96,10.51,10.8,0.6,5.8824,4204257454,45143802166,702831,TWSE
2026-05-12,0050,元大台灣50,listed,96.85,97.35,95.5,96.85,-0.05,-0.0516,102303450,9876959425,142949,TWSE
2026-05-12,0051,元大中型100,listed,135.55,136.95,134.25,134.6,-0.65,-0.4806,101481,13703417,617,TWSE
2026-05-12,0052,富邦科技,listed,57.05,57.4,56.1,56.9,-0.05,-0.0878,42873369,2438160858,23730,TWSE
2026-05-12,0053,元大電子,listed,224.4,225.7,221.35,224.9,0.65,0.2899,55606,12412926,230,TWSE
2026-05-12,0055,元大MSCI金融,listed,34.0,34.13,33.45,33.45,-0.55,-1.6176,511966,17246086,741,TWSE
2026-05-12,0056,元大高股息,listed,45.79,45.95,45.24,45.58,-0.18,-0.3934,71013037,3241492607,33795,TWSE
2026-05-12,0057,富邦摩台,listed,287.25,289.15,285.75,288.85,0.5,0.1734,49355,14227722,145,TWSE
2026-05-12,0061,元大寶滬深,listed,25.28,25.37,25.2,25.3,0.13,0.5165,323923,8191351,271,TWSE
2026-05-12,006203,元大MSCI台灣,listed,176.9,177.9,175.3,177.45,0.7,0.396,14423,2546624,135,TWSE
2026-05-12,006204,永豐臺灣加權,listed,209.7,210.35,207.75,210.35,0.85,0.4057,5595,1170394,97,TWSE
2026-05-12,006205,富邦上証,listed,41.97,42.29,41.97,42.15,0.33,0.7891,519826,21889891,378,TWSE
2026-05-12,006206,元大上證50,listed,38.0,38.31,38.0,38.26,0.44,1.1634,266462,10172975,184,TWSE
2026-05-12,006207,復華滬深,listed,33.99,34.05,33.81,33.95,0.21,0.6224,211747,7174654,159,TWSE
2026-05-12,006208,富邦台50,listed,224.5,225.4,221.3,224.55,0.1,0.0446,6516614,1457411635,13300,TWSE
2026-05-12,00625K,富邦上証+R,listed,9.05,9.07,9.05,9.07,0.05,0.5543,16000,145000,3,TWSE
2026-05-12,00631L,元大台灣50正2,listed,32.95,33.1,31.93,32.52,-0.14,-0.4287,170404512,5545164826,54558,TWSE
2026-05-12,00632R,元大台灣50反1,listed,11.11,11.29,11.09,11.21,0.05,0.448,92874026,1039119629,8705,TWSE
2026-05-12,00633L,富邦上証正2,listed,53.75,54.6,53.7,54.3,1.2,2.2599,4222440,228557091,799,TWSE
2026-05-12,00634R,富邦上証反1,listed,3.02,3.02,3.0,3.01,-0.03,-0.9868,257000,773380,35,TWSE
2026-05-12,00635U,期元大S&P黃金,listed,49.78,49.79,49.36,49.45,0.53,1.0834,4844001,240275637,3680,TWSE
2026-05-12,00636,國泰中國A50,listed,28.8,29.1,28.8,29.03,0.36,1.2557,1221849,35413358,432,TWSE
2026-05-12,00636K,國泰中國A50+U,listed,9.13,9.13,9.13,9.13,0.04,0.44,500,4565,1,TWSE
2026-05-12,00637L,元大滬深300正2,listed,22.2,22.47,22.14,22.36,0.46,2.1005,26480721,590166430,4614,TWSE
2026-05-12,00638R,元大滬深300反1,listed,6.49,6.49,6.4,6.43,-0.1,-1.5314,3793700,24396617,95,TWSE
2026-05-12,00639,富邦深100,listed,17.92,18.02,17.84,17.95,0.07,0.3915,1360573,24388241,380,TWSE
2026-05-12,00640L,富邦日本正2,listed,98.85,98.85,96.55,98.5,1.95,2.0197,717312,70415376,213,TWSE
2026-05-12,00641R,富邦日本反1,listed,3.92,3.95,3.9,3.92,-0.04,-1.0101,5688975,22280012,164,TWSE
2026-05-12,00642U,期元大S&P石油,listed,30.02,30.2,29.94,30.02,-0.22,-0.7275,5315703,159776175,1046,TWSE
2026-05-12,00643,群益深証中小,listed,20.7,20.73,20.38,20.53,-0.1,-0.4847,4272696,87377765,325,TWSE
2026-05-12,00643K,群益深証中小+R,listed,4.43,4.43,4.43,4.43,0.0,0.0,1000,4430,1,TWSE
2026-05-12,00645,富邦日本,listed,54.6,54.6,54.1,54.55,0.55,1.0185,438644,23846811,502,TWSE
2026-05-12,00646,元大S&P500,listed,72.95,73.15,72.95,73.05,0.25,0.3434,1742997,127350374,3728,TWSE
2026-05-12,00647L,元大S&P500正2,listed,131.4,131.4,130.8,131.2,0.7,0.5364,67753,8888011,102,TWSE
2026-05-12,00648R,元大S&P500反1,listed,4.05,4.05,4.04,4.05,0.0,0.0,385800,1561380,49,TWSE
2026-05-12,00650L,復華香港正2,listed,18.18,18.36,18.12,18.2,0.24,1.3363,4580796,83552357,605,TWSE
2026-05-12,00651R,復華香港反1,listed,5.05,5.05,5.05,5.05,-0.05,-0.9804,7507,37968,10,TWSE
2026-05-12,00652,富邦印度,listed,32.55,32.55,32.16,32.17,-0.53,-1.6208,973374,31488364,734,TWSE
2026-05-12,00653L,富邦印度正2,listed,45.6,45.67,44.88,44.9,-1.12,-2.4337,1267846,57322343,463,TWSE
2026-05-12,00654R,富邦印度反1,listed,6.86,6.91,6.86,6.9,0.06,0.8772,140426,969901,26,TWSE
2026-05-12,00655L,國泰中國A50正2,listed,37.3,37.95,37.3,37.8,0.8,2.1622,1923254,72461922,457,TWSE
2026-05-12,00656R,國泰中國A50反1,listed,5.7,5.71,5.67,5.7,-0.05,-0.8696,296570,1691541,38,TWSE
2026-05-12,00657,國泰日經225,listed,73.8,74.0,73.8,74.0,0.2,0.271,27942,2064833,96,TWSE
2026-05-12,00657K,國泰日經225+U,listed,23.61,23.61,23.61,23.61,0.02,0.0848,200,4722,2,TWSE
2026-05-12,00660,元大歐洲50,listed,42.36,42.98,42.36,42.59,-0.32,-0.7457,29865,1272480,87,TWSE
