date,symbol,name,market,open,high,low,close,change,change_pct,volume,turnover,transactions,source
2026-05-28,00400A,主動國泰動能高息,listed,15.0,15.13,14.28,14.4,-0.52,-3.4853,95941779,1406295250,18067,TWSE
2026-05-28,00401A,主動摩根台灣鑫收,listed,13.8,13.91,13.34,13.4,-0.36,-2.6163,13227451,179783792,2018,TWSE
2026-05-28,00403A,主動統一升級50,listed,10.87,10.89,10.4,10.47,-0.31,-2.8757,808934322,8586486861,170385,TWSE
2026-05-28,0050,元大台灣50,listed,104.0,104.25,100.1,100.5,-2.05,-1.999,152915695,15600509184,207536,TWSE
2026-05-28,0051,元大中型100,listed,141.1,141.85,136.6,137.6,-3.5,-2.4805,169836,23656587,1095,TWSE
2026-05-28,0052,富邦科技,listed,61.25,61.55,59.0,59.4,-1.05,-1.737,48065607,2899154493,33571,TWSE
2026-05-28,0053,元大電子,listed,242.0,242.65,233.0,233.85,-4.95,-2.0729,29832,7077131,269,TWSE
2026-05-28,0055,元大MSCI金融,listed,34.9,35.14,34.75,34.85,-0.04,-0.1146,615455,21524322,551,TWSE
2026-05-28,0056,元大高股息,listed,49.65,50.1,48.5,48.83,-0.81,-1.6317,62678749,3093229680,44319,TWSE
2026-05-28,0057,富邦摩台,listed,307.5,309.35,297.55,299.6,-4.6,-1.5122,76322,22844882,144,TWSE
2026-05-28,0061,元大寶滬深,listed,25.0,25.0,24.74,24.75,-0.3,-1.1976,225893,5604060,190,TWSE
2026-05-28,006203,元大MSCI台灣,listed,188.25,189.7,182.75,182.75,-3.7,-1.9844,59782,11187798,193,TWSE
2026-05-28,006204,永豐臺灣加權,listed,217.1,217.1,216.65,216.65,-4.7,-2.1233,3868,846535,115,TWSE
2026-05-28,006205,富邦上証,listed,40.75,40.77,40.43,40.63,-0.48,-1.1676,1358206,55242374,314,TWSE
2026-05-28,006206,元大上證50,listed,36.62,36.62,36.09,36.09,-0.53,-1.4473,60079,2181130,161,TWSE
2026-05-28,006207,復華滬深,listed,33.29,33.38,33.1,33.35,-0.26,-0.7736,517565,17202227,167,TWSE
2026-05-28,006208,富邦台50,listed,239.9,241.25,231.9,233.15,-4.45,-1.8729,5183837,1226217333,17430,TWSE
2026-05-28,00625K,富邦上証+R,listed,,,,,0.0,,0,0,0,TWSE
2026-05-28,00631L,元大台灣50正2,listed,36.3,36.77,33.98,34.47,-1.26,-3.5264,341625355,12035512180,118752,TWSE
2026-05-28,00632R,元大台灣50反1,listed,10.42,10.81,10.38,10.73,0.23,2.1905,193495030,2049638387,18796,TWSE
2026-05-28,00633L,富邦上証正2,listed,52.5,52.65,51.5,52.3,-0.25,-0.4757,2977078,154530053,496,TWSE
2026-05-28,00634R,富邦上証反1,listed,3.04,3.07,3.04,3.07,0.02,0.6557,297000,908100,14,TWSE
2026-05-28,00635U,期元大S&P黃金,listed,46.65,46.65,45.7,45.73,-1.34,-2.8468,10326512,475410476,11019,TWSE
2026-05-28,00636,國泰中國A50,listed,28.65,28.65,28.38,28.56,-0.09,-0.3141,420337,11962391,287,TWSE
2026-05-28,00636K,國泰中國A50+U,listed,9.14,9.14,9.14,9.14,-0.05,-0.5441,200,1828,2,TWSE
2026-05-28,00637L,元大滬深300正2,listed,21.73,21.73,21.22,21.54,-0.11,-0.5081,38604690,827232601,3567,TWSE
2026-05-28,00638R,元大滬深300反1,listed,6.51,6.56,6.51,6.52,0.01,0.1536,257000,1676530,29,TWSE
2026-05-28,00639,富邦深100,listed,18.27,18.29,18.01,18.29,-0.03,-0.1638,1342602,24329430,334,TWSE
2026-05-28,00640L,富邦日本正2,listed,100.2,100.2,97.65,98.8,-1.8,-1.7893,423210,41774470,198,TWSE
2026-05-28,00641R,富邦日本反1,listed,3.88,3.92,3.87,3.91,0.05,1.2953,1410176,5492190,91,TWSE
2026-05-28,00642U,期元大S&P石油,listed,28.54,29.22,28.39,29.06,0.09,0.3107,8508006,245697016,3270,TWSE
2026-05-28,00643,群益深証中小,listed,20.3,20.31,20.06,20.22,-0.23,-1.1247,2527750,51080787,219,TWSE
2026-05-28,00643K,群益深証中小+R,listed,,,,,0.0,,0,0,0,TWSE
2026-05-28,00645,富邦日本,listed,55.1,55.1,54.4,54.55,-0.6,-1.0879,199514,10909091,321,TWSE
2026-05-28,00646,元大S&P500,listed,74.45,74.5,73.95,74.1,-0.25,-0.3362,2404006,178307477,4473,TWSE
2026-05-28,00647L,元大S&P500正2,listed,135.7,135.7,133.8,134.1,-0.9,-0.6667,127496,17105869,134,TWSE
2026-05-28,00648R,元大S&P500反1,listed,3.97,4.0,3.96,3.99,0.02,0.5038,1165001,4633974,65,TWSE
2026-05-28,00650L,復華香港正2,listed,16.71,16.78,15.97,16.08,-0.66,-3.9427,10904048,177308917,1847,TWSE
2026-05-28,00651R,復華香港反1,listed,5.3,5.4,5.3,5.4,0.12,2.2727,330270,1774005,32,TWSE
2026-05-28,00652,富邦印度,listed,32.28,32.28,31.82,31.83,-0.5,-1.5466,451878,14450554,516,TWSE
2026-05-28,00653L,富邦印度正2,listed,45.85,45.85,44.55,44.79,-1.29,-2.7995,320464,14431707,231,TWSE
2026-05-28,00654R,富邦印度反1,listed,6.81,6.9,6.81,6.9,0.15,2.2222,121130,829209,20,TWSE
2026-05-28,00655L,國泰中國A50正2,listed,36.49,36.5,35.91,36.43,-0.23,-0.6274,1657018,60013607,325,TWSE
2026-05-28,00656R,國泰中國A50反1,listed,5.76,5.79,5.76,5.79,0.03,0.5208,228350,1318143,9,TWSE
2026-05-28,00657,國泰日經225,listed,75.2,75.35,74.8,75.35,-1.1,-1.4388,15372,1153207,100,TWSE
2026-05-28,00657K,國泰日經225+U,listed,23.89,23.89,23.89,23.89,-0.55,-2.2504,200,4778,2,TWSE
2026-05-28,00660,元大歐洲50,listed,44.41,44.41,43.65,43.8,-0.46,-1.0393,15522,682929,113,TWSE
2026-05-28,00661,元大日經225,listed,83.5,83.9,82.35,82.8,-1.3,-1.5458,232425,19272561,256,TWSE
2026-05-28,00662,富邦NASDAQ,listed,121.2,121.25,119.95,120.2,-0.95,-0.7842,7448812,897929204,6882,TWSE
2026-05-28,00663L,國泰臺灣加權正2,listed,105.65,107.4,98.75,100.6,-4.05,-3.87,21795737,2224975709,9677,TWSE
2026-05-28,00664R,國泰臺灣加權反1,listed,1.69,1.75,1.68,1.74,0.04,2.3529,45479355,77644729,1364,TWSE
2026-05-28,00665L,富邦恒生國企正2,listed,9.4,9.45,8.95,9.0,-0.43,-4.5599,43540259,397049929,4302,TWSE
2026-05-28,00666R,富邦恒生國企反1,listed,9.26,9.37,9.26,9.37,0.2,2.181,29000,270590,7,TWSE
2026-05-28,00668,國泰美國道瓊,listed,58.05,58.15,57.9,57.95,0.1,0.1729,215531,12495497,128,TWSE
2026-05-28,00668K,國泰美國道瓊+U,listed,18.51,18.51,18.51,18.51,0.07,0.3796,200,3702,2,TWSE
2026-05-28,00669R,國泰美國道瓊反1,listed,5.42,5.44,5.4,5.43,0.01,0.1845,766083,4156272,78,TWSE
2026-05-28,00670L,富邦NASDAQ正2,listed,215.55,215.55,211.05,212.0,-3.7,-1.7153,1057652,225213387,1895,TWSE
2026-05-28,00671R,富邦NASDAQ反1,listed,2.4,2.43,2.39,2.43,0.04,1.6736,12475751,30053587,256,TWSE
2026-05-28,00673R,期元大S&P原油反1,listed,12.7,12.78,12.42,12.48,-0.05,-0.399,37066712,468246547,2996,TWSE
2026-05-28,00674R,期元大S&P黃金反1,listed,27.73,28.25,27.72,28.21,0.84,3.0691,262215,7339393,169,TWSE
2026-05-28,00675L,富邦臺灣加權正2,listed,321.3,325.15,298.6,303.9,-13.05,-4.1174,4497547,1390951137,5057,TWSE
2026-05-28,00676R,富邦臺灣加權反1,listed,5.76,5.95,5.72,5.89,0.1,1.7271,12897909,75567273,956,TWSE
2026-05-28,00678,群益那斯達克生技,listed,35.82,35.82,35.5,35.58,-0.07,-0.1964,126424,4513424,123,TWSE
2026-05-28,00680L,元大美債20正2,listed,6.8,6.8,6.72,6.74,-0.07,-1.0279,20189395,136271951,830,TWSE
2026-05-28,00681R,元大美債20反1,listed,21.18,21.32,21.18,21.3,0.15,0.7092,119000,2524150,16,TWSE
2026-05-28,00682U,期元大美元指數,listed,20.4,20.4,20.4,20.4,0.01,0.049,3000,61200,2,TWSE
2026-05-28,00683L,期元大美元指正2,listed,21.2,21.39,21.2,21.37,0.2,0.9447,46049,982157,15,TWSE
2026-05-28,00684R,期元大美元指反1,listed,15.19,15.19,15.19,15.19,-0.04,-0.2626,1000,15190,1,TWSE
2026-05-28,00685L,群益臺灣加權正2,listed,290.1,294.05,270.2,274.8,-11.2,-3.9161,7476940,2096241013,12663,TWSE
2026-05-28,00686R,群益臺灣加權反1,listed,1.04,1.08,1.03,1.07,0.02,1.9048,7377688,7802192,374,TWSE
2026-05-28,00688L,國泰20年美債正2,listed,6.79,6.79,6.71,6.73,-0.07,-1.0294,6162569,41554818,375,TWSE
2026-05-28,00689R,國泰20年美債反1,listed,22.06,22.22,22.05,22.21,0.15,0.68,244000,5402270,31,TWSE
2026-05-28,00690,兆豐藍籌30,listed,81.45,81.75,77.65,78.1,-2.9,-3.5802,1184093,94070586,1365,TWSE
2026-05-28,00692,富邦公司治理,listed,89.65,90.3,86.95,87.25,-1.8,-2.0213,1772320,156898254,2160,TWSE
2026-05-28,00693U,期街口S&P黃豆,listed,21.99,22.05,21.95,22.05,0.13,0.5931,857033,18842475,171,TWSE
2026-05-28,00700,富邦恒生國企,listed,16.82,16.82,16.37,16.43,-0.39,-2.3187,439174,7237537,287,TWSE
2026-05-28,00701,國泰股利精選30,listed,33.94,34.21,33.46,33.53,-0.36,-1.0623,2448168,82830686,868,TWSE
2026-05-28,00702,國泰標普低波高息,listed,24.07,24.07,24.05,24.07,0.0,0.0,21136,508307,91,TWSE
2026-05-28,00703,台新MSCI中國,listed,19.36,19.36,18.95,18.95,-0.47,-2.4202,44850,855201,83,TWSE
2026-05-28,00706L,期元大S&P日圓正2,listed,19.17,19.18,19.14,19.15,-0.05,-0.2604,862209,16516722,335,TWSE
2026-05-28,00707R,期元大S&P日圓反1,listed,,,,,0.0,,0,0,0,TWSE
2026-05-28,00708L,期元大S&P黃金正2,listed,87.0,87.0,83.5,83.85,-5.05,-5.6805,7217663,612324929,7108,TWSE
2026-05-28,00709,富邦歐洲,listed,38.81,38.82,38.38,38.44,-0.35,-0.9023,39041,1511764,153,TWSE
2026-05-28,00710B,復華彭博非投等債,listed,18.82,18.9,18.82,18.9,0.04,0.2121,195109,3684974,85,TWSE
2026-05-28,00711B,復華彭博新興債,listed,15.95,15.95,15.92,15.93,0.01,0.0628,163129,2597705,127,TWSE
2026-05-28,00712,復華富時不動產,listed,8.77,8.83,8.76,8.76,-0.01,-0.114,27072106,238063705,5183,TWSE
