date,symbol,name,market,margin_buy,margin_sell,margin_balance,margin_change,short_sell,short_cover,short_balance,short_change,offsetting,source
2026-02-25,1101,台泥,listed,454,715,32178,-261,2,5,380,-3,5,TWSE
2026-02-25,1102,亞泥,listed,73,68,1562,5,0,0,6,0,0,TWSE
2026-02-25,1103,嘉泥,listed,4,21,3791,-17,0,0,2,0,0,TWSE
2026-02-25,1104,環泥,listed,9,30,1359,-25,0,0,1,0,0,TWSE
2026-02-25,1108,幸福,listed,0,3,759,-3,0,0,1,0,0,TWSE
2026-02-25,1109,信大,listed,3,1,631,2,0,0,2,0,0,TWSE
2026-02-25,1110,東泥,listed,0,4,2951,-4,0,0,7,0,0,TWSE
2026-02-25,1201,味全,listed,22,0,1259,22,0,0,20,0,0,TWSE
2026-02-25,1203,味王,listed,0,0,12,0,0,0,0,0,0,TWSE
2026-02-25,1210,大成,listed,40,6,1120,34,0,0,5,0,0,TWSE
2026-02-25,1213,大飲,listed,0,0,0,0,0,0,0,0,0,TWSE
2026-02-25,1215,卜蜂,listed,2,126,381,-124,0,0,10,0,0,TWSE
2026-02-25,1216,統一,listed,20,89,1325,-76,1,0,16,1,0,TWSE
2026-02-25,1217,愛之味,listed,5,1,1396,4,0,0,0,0,0,TWSE
2026-02-25,1218,泰山,listed,0,58,1319,-58,0,0,0,0,0,TWSE
2026-02-25,1219,福壽,listed,20,2,1052,18,0,0,0,0,0,TWSE
2026-02-25,1220,台榮,listed,4,0,1027,4,0,0,0,0,0,TWSE
2026-02-25,1225,福懋油,listed,30,2,4067,28,0,0,0,0,0,TWSE
2026-02-25,1227,佳格,listed,8,21,1335,-13,0,0,0,0,0,TWSE
2026-02-25,1229,聯華,listed,57,100,2099,-43,0,1,11,-1,0,TWSE
2026-02-25,1231,聯華食,listed,10,3,387,7,3,0,3,3,0,TWSE
2026-02-25,1232,大統益,listed,0,0,9,0,0,0,0,0,0,TWSE
2026-02-25,1233,天仁,listed,0,0,61,0,0,0,0,0,0,TWSE
2026-02-25,1234,黑松,listed,6,0,28,6,0,0,0,0,0,TWSE
2026-02-25,1235,興泰,listed,1,3,984,-2,0,0,0,0,0,TWSE
2026-02-25,1236,宏亞,listed,6,0,139,6,0,0,0,0,0,TWSE
2026-02-25,1256,鮮活果汁-KY,listed,1,0,309,1,0,0,2,0,1,TWSE
2026-02-25,1301,台塑,listed,10902,3925,26096,6974,653,17,1908,627,31,TWSE
2026-02-25,1303,南亞,listed,6380,9013,41498,-2640,1028,183,6507,843,178,TWSE
