date,symbol,name,market,open,high,low,close,change,change_pct,volume,turnover,transactions,source
2026-04-17,00400A,主動國泰動能高息,listed,11.87,12.06,11.86,11.92,0.06,0.5059,140058208,1677148993,27702,TWSE
2026-04-17,00401A,主動摩根台灣鑫收,listed,11.24,11.41,11.23,11.37,0.13,1.1566,23293260,264547260,2915,TWSE
2026-04-17,0050,元大台灣50,listed,84.2,84.5,84.0,84.15,-0.85,-1.0,101258031,8526065307,146785,TWSE
2026-04-17,0051,元大中型100,listed,120.5,121.75,120.5,121.3,0.85,0.7057,85315,10344263,1395,TWSE
2026-04-17,0052,富邦科技,listed,50.3,50.3,49.98,50.05,-0.65,-1.2821,68736543,3444470438,46691,TWSE
2026-04-17,0053,元大電子,listed,194.0,194.0,191.7,191.85,-2.65,-1.3625,16889,3248669,202,TWSE
2026-04-17,0055,元大MSCI金融,listed,33.43,33.43,33.15,33.43,-0.09,-0.2685,400682,13325669,460,TWSE
2026-04-17,0056,元大高股息,listed,40.8,41.2,40.79,40.98,0.18,0.4412,69525243,2853975373,34297,TWSE
2026-04-17,0057,富邦摩台,listed,250.3,250.4,249.45,249.7,-2.1,-0.834,109282,27272842,117,TWSE
2026-04-17,0061,元大寶滬深,listed,24.11,24.16,24.02,24.02,-0.11,-0.4559,517065,12451686,189,TWSE
2026-04-17,006203,元大MSCI台灣,listed,154.0,154.0,153.5,153.7,-0.7,-0.4534,5252,806982,120,TWSE
2026-04-17,006204,永豐臺灣加權,listed,186.55,187.0,186.55,187.0,0.4,0.2144,64624,12082777,126,TWSE
2026-04-17,006205,富邦上証,listed,40.29,40.4,40.05,40.09,-0.2,-0.4964,246483,9900160,202,TWSE
2026-04-17,006206,元大上證50,listed,37.05,37.05,36.63,36.63,-0.4,-1.0802,45162,1657913,120,TWSE
2026-04-17,006207,復華滬深,listed,32.4,32.42,32.34,32.36,-0.05,-0.1543,138576,4486125,106,TWSE
2026-04-17,006208,富邦台50,listed,195.6,195.65,194.6,194.85,-1.95,-0.9909,3759779,733588075,12765,TWSE
2026-04-17,00625K,富邦上証+R,listed,,,,,0.0,,0,0,0,TWSE
2026-04-17,00631L,元大台灣50正2,listed,25.7,25.88,25.5,25.59,-0.39,-1.5012,218060323,5595773710,73247,TWSE
2026-04-17,00632R,元大台灣50反1,listed,12.7,12.74,12.65,12.71,0.08,0.6334,58273982,739965762,6129,TWSE
2026-04-17,00633L,富邦上証正2,listed,50.75,50.8,50.25,50.5,-0.3,-0.5906,3478250,175847207,299,TWSE
2026-04-17,00634R,富邦上証反1,listed,3.12,3.14,3.12,3.14,0.02,0.641,241241,752864,16,TWSE
2026-04-17,00635U,期元大S&P黃金,listed,50.5,50.55,50.15,50.5,-0.3,-0.5906,3498170,176159304,3240,TWSE
2026-04-17,00636,國泰中國A50,listed,28.15,28.15,28.0,28.07,-0.08,-0.2842,413790,11610749,291,TWSE
2026-04-17,00636K,國泰中國A50+U,listed,8.86,8.86,8.85,8.85,0.0,0.0,500,4426,5,TWSE
2026-04-17,00637L,元大滬深300正2,listed,20.91,20.98,20.74,20.84,-0.11,-0.5251,8097548,168955873,1273,TWSE
2026-04-17,00638R,元大滬深300反1,listed,6.72,6.74,6.71,6.73,0.02,0.2981,355001,2387546,18,TWSE
2026-04-17,00639,富邦深100,listed,16.74,16.93,16.74,16.88,0.14,0.8363,1148639,19377872,303,TWSE
2026-04-17,00640L,富邦日本正2,listed,94.15,94.15,93.6,94.15,-1.6,-1.671,275676,25887156,217,TWSE
2026-04-17,00641R,富邦日本反1,listed,4.03,4.03,4.01,4.01,0.02,0.5013,747260,2999486,47,TWSE
2026-04-17,00642U,期元大S&P石油,listed,27.21,27.25,27.03,27.05,0.43,1.6153,13804103,374673936,3392,TWSE
2026-04-17,00643,群益深証中小,listed,18.95,19.02,18.94,18.98,0.09,0.4764,1299565,24688313,181,TWSE
2026-04-17,00643K,群益深証中小+R,listed,,,,,0.0,,0,0,0,TWSE
2026-04-17,00645,富邦日本,listed,53.2,53.3,53.1,53.3,-0.45,-0.8372,169208,9001301,363,TWSE
2026-04-17,00646,元大S&P500,listed,69.85,69.95,69.75,69.85,0.15,0.2152,1569579,109655065,2876,TWSE
2026-04-17,00647L,元大S&P500正2,listed,119.8,120.0,119.65,119.75,0.3,0.2512,128068,15349929,132,TWSE
2026-04-17,00648R,元大S&P500反1,listed,4.25,4.26,4.24,4.26,0.0,0.0,1431005,6080698,77,TWSE
2026-04-17,00650L,復華香港正2,listed,17.97,18.02,17.65,17.68,-0.35,-1.9412,3227364,57471259,519,TWSE
2026-04-17,00651R,復華香港反1,listed,5.15,5.19,5.15,5.18,0.04,0.7782,61980,319554,14,TWSE
2026-04-17,00652,富邦印度,listed,33.3,34.1,33.3,34.06,0.17,0.5016,423427,14335051,300,TWSE
2026-04-17,00653L,富邦印度正2,listed,47.55,47.94,47.25,47.74,-0.18,-0.3756,332820,15832669,154,TWSE
2026-04-17,00654R,富邦印度反1,listed,6.74,6.75,6.71,6.71,0.02,0.299,57221,385017,13,TWSE
2026-04-17,00655L,國泰中國A50正2,listed,35.39,35.43,35.03,35.2,-0.22,-0.6211,656546,23123534,161,TWSE
2026-04-17,00656R,國泰中國A50反1,listed,5.94,5.94,5.94,5.94,0.04,0.678,1451,8610,3,TWSE
2026-04-17,00657,國泰日經225,listed,69.4,69.4,69.15,69.15,-0.75,-1.073,64429,4456735,87,TWSE
2026-04-17,00657K,國泰日經225+U,listed,22.02,22.02,22.02,22.02,-0.21,-0.9447,200,4404,2,TWSE
2026-04-17,00660,元大歐洲50,listed,43.3,43.3,43.1,43.1,-0.27,-0.6226,8287,357807,97,TWSE
2026-04-17,00661,元大日經225,listed,76.0,76.1,76.0,76.0,-0.8,-1.0417,60650,4611680,207,TWSE
2026-04-17,00662,富邦NASDAQ,listed,106.75,107.0,106.7,106.8,0.25,0.2346,3585732,382960790,2547,TWSE
2026-04-17,00663L,國泰臺灣加權正2,listed,73.7,74.25,73.1,73.3,-1.15,-1.5447,7889912,581287925,3222,TWSE
2026-04-17,00664R,國泰臺灣加權反1,listed,2.05,2.06,2.04,2.06,0.02,0.9804,15317491,31457729,447,TWSE
2026-04-17,00665L,富邦恒生國企正2,listed,10.25,10.3,10.1,10.14,-0.17,-1.6489,11464588,116781548,1339,TWSE
