date,symbol,name,market,open,high,low,close,change,change_pct,volume,turnover,transactions,source
2026-04-21,00400A,主動國泰動能高息,listed,12.33,12.47,12.24,12.38,0.25,2.061,120826979,1493786956,19837,TWSE
2026-04-21,00401A,主動摩根台灣鑫收,listed,11.6,11.66,11.5,11.64,0.13,1.1295,17172379,199004573,2573,TWSE
2026-04-21,0050,元大台灣50,listed,85.5,86.1,85.0,86.0,1.45,1.715,75557759,6477242890,72495,TWSE
2026-04-21,0051,元大中型100,listed,123.3,124.55,123.3,124.45,1.8,1.4676,69218,8577068,1288,TWSE
2026-04-21,0052,富邦科技,listed,49.72,50.0,49.4,49.94,0.74,1.5041,35505641,1768562298,19621,TWSE
2026-04-21,0053,元大電子,listed,195.15,197.85,195.15,197.85,3.4,1.7485,16535,3249121,221,TWSE
2026-04-21,0055,元大MSCI金融,listed,33.58,33.58,33.32,33.35,-0.2,-0.5961,228114,7619073,415,TWSE
2026-04-21,0056,元大高股息,listed,41.6,41.98,41.6,41.97,0.5,1.2057,77242581,3231380434,39507,TWSE
2026-04-21,0057,富邦摩台,listed,252.8,256.0,252.8,256.0,4.3,1.7084,16879,4301339,157,TWSE
2026-04-21,0061,元大寶滬深,listed,24.19,24.19,24.06,24.15,0.01,0.0414,217344,5240620,186,TWSE
2026-04-21,006203,元大MSCI台灣,listed,155.2,157.4,155.2,157.2,2.05,1.3213,7207,1128515,85,TWSE
2026-04-21,006204,永豐臺灣加權,listed,190.4,190.75,190.4,190.75,2.8,1.4898,22695,4320186,101,TWSE
2026-04-21,006205,富邦上証,listed,40.21,40.34,40.1,40.2,0.02,0.0498,610789,24526552,221,TWSE
2026-04-21,006206,元大上證50,listed,36.84,36.97,36.7,36.77,-0.05,-0.1358,19814,728716,124,TWSE
2026-04-21,006207,復華滬深,listed,32.54,32.6,32.34,32.51,0.04,0.1232,124679,4042164,116,TWSE
2026-04-21,006208,富邦台50,listed,198.0,199.7,197.0,199.55,3.55,1.8112,4045549,804004551,9708,TWSE
2026-04-21,00625K,富邦上証+R,listed,,,,,0.0,,0,0,0,TWSE
2026-04-21,00631L,元大台灣50正2,listed,26.6,26.95,26.25,26.88,0.89,3.4244,159806542,4261400393,40756,TWSE
2026-04-21,00632R,元大台灣50反1,listed,12.47,12.55,12.38,12.4,-0.22,-1.7433,100081921,1244362527,14726,TWSE
2026-04-21,00633L,富邦上証正2,listed,51.0,51.15,50.25,50.95,0.25,0.4931,1780976,90399839,304,TWSE
2026-04-21,00634R,富邦上証反1,listed,3.11,3.13,3.11,3.12,-0.01,-0.3195,165747,518108,7,TWSE
2026-04-21,00635U,期元大S&P黃金,listed,50.6,50.65,50.3,50.3,0.05,0.0995,3439915,173510133,2657,TWSE
2026-04-21,00636,國泰中國A50,listed,28.11,28.21,27.96,28.13,0.02,0.0711,447865,12577656,259,TWSE
2026-04-21,00636K,國泰中國A50+U,listed,8.88,8.88,8.88,8.88,-0.01,-0.1125,100,888,1,TWSE
2026-04-21,00637L,元大滬深300正2,listed,21.05,21.09,20.72,21.04,0.1,0.4776,19177594,401198395,1815,TWSE
2026-04-21,00638R,元大滬深300反1,listed,6.69,6.72,6.68,6.68,-0.02,-0.2985,69450,464870,14,TWSE
2026-04-21,00639,富邦深100,listed,16.94,16.99,16.79,16.98,0.05,0.2953,632607,10677756,271,TWSE
2026-04-21,00640L,富邦日本正2,listed,94.0,94.55,93.65,94.0,0.2,0.2132,395150,37197723,207,TWSE
2026-04-21,00641R,富邦日本反1,listed,4.0,4.01,4.0,4.01,0.0,0.0,1696600,6796130,54,TWSE
2026-04-21,00642U,期元大S&P石油,listed,26.22,26.23,25.94,25.94,-0.58,-2.187,9515971,248677654,4534,TWSE
2026-04-21,00643,群益深証中小,listed,19.12,19.18,18.95,19.15,0.06,0.3143,2689440,51236737,298,TWSE
2026-04-21,00643K,群益深証中小+R,listed,,,,,0.0,,0,0,0,TWSE
2026-04-21,00645,富邦日本,listed,53.2,53.35,53.15,53.15,-0.05,-0.094,91078,4846792,299,TWSE
2026-04-21,00646,元大S&P500,listed,70.25,70.4,70.25,70.35,0.3,0.4283,1934279,136052844,2813,TWSE
2026-04-21,00647L,元大S&P500正2,listed,122.05,122.3,121.9,122.3,1.4,1.158,655100,79991748,183,TWSE
2026-04-21,00648R,元大S&P500反1,listed,4.2,4.2,4.18,4.19,-0.02,-0.4751,474799,1988508,78,TWSE
2026-04-21,00650L,復華香港正2,listed,18.16,18.21,18.02,18.2,0.21,1.1673,3610301,65466174,428,TWSE
2026-04-21,00651R,復華香港反1,listed,5.1,5.11,5.09,5.1,-0.02,-0.3906,102689,523878,21,TWSE
2026-04-21,00652,富邦印度,listed,34.06,34.17,33.95,34.15,0.02,0.0586,323061,10986848,344,TWSE
2026-04-21,00653L,富邦印度正2,listed,48.58,48.79,48.2,48.79,0.43,0.8892,414984,20151254,155,TWSE
2026-04-21,00654R,富邦印度反1,listed,6.69,6.69,6.64,6.64,-0.01,-0.1504,23420,155927,8,TWSE
2026-04-21,00655L,國泰中國A50正2,listed,35.58,35.63,35.04,35.57,0.13,0.3668,1051506,37221301,206,TWSE
2026-04-21,00656R,國泰中國A50反1,listed,5.89,5.92,5.89,5.89,-0.01,-0.1695,367080,2164357,12,TWSE
2026-04-21,00657,國泰日經225,listed,69.65,69.95,69.65,69.75,0.5,0.722,124226,8667690,112,TWSE
2026-04-21,00657K,國泰日經225+U,listed,22.3,22.3,22.3,22.3,0.21,0.9507,200,4460,2,TWSE
2026-04-21,00660,元大歐洲50,listed,43.55,43.57,43.45,43.47,0.0,0.0,39349,1710562,103,TWSE
2026-04-21,00661,元大日經225,listed,76.3,76.85,76.3,76.7,0.7,0.9211,153178,11743637,195,TWSE
2026-04-21,00662,富邦NASDAQ,listed,107.7,107.95,107.7,107.9,0.5,0.4655,2549705,274937819,3248,TWSE
2026-04-21,00663L,國泰臺灣加權正2,listed,76.4,77.35,75.35,77.0,2.7,3.6339,8506191,650672195,3274,TWSE
2026-04-21,00664R,國泰臺灣加權反1,listed,2.02,2.03,2.0,2.0,-0.04,-1.9608,26708884,53672727,1246,TWSE
2026-04-21,00665L,富邦恒生國企正2,listed,10.42,10.46,10.33,10.43,0.11,1.0659,9336920,97110576,934,TWSE
2026-04-21,00666R,富邦恒生國企反1,listed,8.76,8.79,8.76,8.77,-0.05,-0.5669,127000,1115180,18,TWSE
