date,symbol,name,market,open,high,low,close,change,change_pct,volume,turnover,transactions,source
2026-04-28,00400A,主動國泰動能高息,listed,12.75,12.88,12.69,12.78,0.03,0.2353,59051771,754730325,10636,TWSE
2026-04-28,00401A,主動摩根台灣鑫收,listed,11.87,11.96,11.84,11.88,0.07,0.5927,12942247,153937975,1800,TWSE
2026-04-28,0050,元大台灣50,listed,92.55,93.65,91.9,92.0,-1.0,-1.0753,126301332,11691553456,193633,TWSE
2026-04-28,0051,元大中型100,listed,124.95,125.4,124.4,125.4,1.6,1.2924,81937,10237929,551,TWSE
2026-04-28,0052,富邦科技,listed,54.3,54.95,53.8,53.8,-1.05,-1.9143,72213436,3918132736,50123,TWSE
2026-04-28,0053,元大電子,listed,214.2,214.2,211.5,211.5,-1.55,-0.7275,27163,5775378,222,TWSE
2026-04-28,0055,元大MSCI金融,listed,33.21,33.35,33.0,33.28,0.23,0.6959,501578,16664355,412,TWSE
2026-04-28,0056,元大高股息,listed,41.0,41.33,40.97,41.11,0.21,0.5134,79437843,3270023271,25167,TWSE
2026-04-28,0057,富邦摩台,listed,276.75,277.1,272.45,272.55,-3.05,-1.1067,23387,6395805,130,TWSE
2026-04-28,0061,元大寶滬深,listed,24.22,24.4,24.21,24.22,0.0,0.0,410636,9980950,252,TWSE
2026-04-28,006203,元大MSCI台灣,listed,170.45,170.45,168.3,168.3,-2.35,-1.3771,13584,2294574,121,TWSE
2026-04-28,006204,永豐臺灣加權,listed,197.5,197.55,197.5,197.55,-0.2,-0.1011,43153,8521143,122,TWSE
2026-04-28,006205,富邦上証,listed,40.16,40.52,40.05,40.45,0.29,0.7221,331282,13353953,339,TWSE
2026-04-28,006206,元大上證50,listed,36.72,37.0,36.68,36.94,0.25,0.6814,95087,3498998,171,TWSE
2026-04-28,006207,復華滬深,listed,32.45,32.63,32.45,32.52,0.0,0.0,436573,14216159,158,TWSE
2026-04-28,006208,富邦台50,listed,214.7,216.5,213.05,213.15,-2.3,-1.0675,6113322,1311527270,15777,TWSE
2026-04-28,00625K,富邦上証+R,listed,,,,,0.0,,0,0,0,TWSE
2026-04-28,00631L,元大台灣50正2,listed,29.45,30.06,29.2,29.27,-0.35,-1.1816,199128581,5891517151,64864,TWSE
2026-04-28,00632R,元大台灣50反1,listed,11.8,11.84,11.69,11.82,0.11,0.9394,86515811,1018226157,8822,TWSE
2026-04-28,00633L,富邦上証正2,listed,51.25,51.5,50.6,51.25,0.0,0.0,2226478,114007756,318,TWSE
2026-04-28,00634R,富邦上証反1,listed,3.12,3.12,3.1,3.12,0.01,0.3215,298899,927006,18,TWSE
2026-04-28,00635U,期元大S&P黃金,listed,49.23,49.23,48.84,48.85,-0.64,-1.2932,5764426,282437551,5037,TWSE
2026-04-28,00636,國泰中國A50,listed,28.03,28.2,27.97,28.15,0.12,0.4281,593091,16669322,333,TWSE
2026-04-28,00636K,國泰中國A50+U,listed,9.0,9.0,9.0,9.0,0.01,0.1112,200,1800,2,TWSE
2026-04-28,00637L,元大滬深300正2,listed,21.03,21.24,20.9,21.12,0.04,0.1898,17153636,362006179,1986,TWSE
2026-04-28,00638R,元大滬深300反1,listed,6.69,6.7,6.67,6.68,0.02,0.3003,1101080,7368610,20,TWSE
2026-04-28,00639,富邦深100,listed,17.0,17.05,16.85,16.96,-0.06,-0.3525,611080,10357160,304,TWSE
2026-04-28,00640L,富邦日本正2,listed,92.7,93.3,92.4,92.8,0.75,0.8148,265052,24612302,172,TWSE
2026-04-28,00641R,富邦日本反1,listed,4.03,4.05,4.02,4.03,-0.02,-0.4938,623740,2517547,35,TWSE
2026-04-28,00642U,期元大S&P石油,listed,29.3,29.53,29.21,29.43,0.53,1.8339,6919209,203215510,2404,TWSE
2026-04-28,00643,群益深証中小,listed,19.55,19.6,19.43,19.5,-0.04,-0.2047,2903399,56818880,211,TWSE
2026-04-28,00643K,群益深証中小+R,listed,,,,,0.0,,0,0,0,TWSE
2026-04-28,00645,富邦日本,listed,52.75,53.0,52.75,52.85,0.15,0.2846,882573,46627567,343,TWSE
2026-04-28,00646,元大S&P500,listed,70.85,71.1,70.8,71.05,0.55,0.7801,1953276,138658762,3219,TWSE
2026-04-28,00647L,元大S&P500正2,listed,124.35,124.35,123.9,123.9,0.65,0.5274,36663,4549108,127,TWSE
2026-04-28,00648R,元大S&P500反1,listed,4.15,4.17,4.14,4.15,0.0,0.0,184000,764080,40,TWSE
2026-04-28,00650L,復華香港正2,listed,17.53,17.53,17.19,17.21,-0.23,-1.3188,2950819,51059584,520,TWSE
2026-04-28,00651R,復華香港反1,listed,5.2,5.26,5.2,5.25,0.06,1.1561,88433,462055,13,TWSE
2026-04-28,00652,富邦印度,listed,33.05,33.22,32.96,33.22,0.16,0.484,390910,12925419,377,TWSE
2026-04-28,00653L,富邦印度正2,listed,46.99,47.28,46.64,47.27,0.28,0.5959,361804,16975593,131,TWSE
2026-04-28,00654R,富邦印度反1,listed,6.77,6.78,6.75,6.75,0.01,0.1484,220110,1489894,11,TWSE
2026-04-28,00655L,國泰中國A50正2,listed,35.49,35.93,35.32,35.72,0.03,0.0841,946651,33715601,181,TWSE
2026-04-28,00656R,國泰中國A50反1,listed,5.9,5.9,5.86,5.86,0.0,0.0,338583,1993164,12,TWSE
2026-04-28,00657,國泰日經225,listed,70.55,70.55,70.2,70.2,-0.8,-1.1268,21739,1529868,97,TWSE
2026-04-28,00657K,國泰日經225+U,listed,22.3,22.3,22.3,22.3,-0.47,-2.0641,200,4460,2,TWSE
2026-04-28,00660,元大歐洲50,listed,42.7,42.93,42.7,42.82,0.13,0.3045,12591,538309,75,TWSE
2026-04-28,00661,元大日經225,listed,77.65,77.8,77.3,77.35,-0.95,-1.2133,92517,7176753,239,TWSE
2026-04-28,00662,富邦NASDAQ,listed,110.55,110.7,110.25,110.3,-0.15,-0.1358,11079150,1224177898,3503,TWSE
2026-04-28,00663L,國泰臺灣加權正2,listed,84.65,86.3,83.85,84.0,-0.85,-1.0018,8545003,726268651,2975,TWSE
2026-04-28,00664R,國泰臺灣加權反1,listed,1.9,1.92,1.89,1.91,0.02,1.0582,20007614,38152802,659,TWSE
2026-04-28,00665L,富邦恒生國企正2,listed,10.03,10.03,9.78,9.79,-0.23,-2.2954,12573678,124173477,1723,TWSE
2026-04-28,00666R,富邦恒生國企反1,listed,9.01,9.06,8.99,9.06,0.16,1.7978,64100,577955,13,TWSE
2026-04-28,00668,國泰美國道瓊,listed,56.4,56.7,56.4,56.65,0.4,0.7111,100007,5660639,99,TWSE
2026-04-28,00668K,國泰美國道瓊+U,listed,17.96,17.96,17.96,17.96,-0.02,-0.1112,200,3592,2,TWSE
2026-04-28,00669R,國泰美國道瓊反1,listed,5.58,5.59,5.56,5.57,-0.02,-0.3578,316785,1765840,39,TWSE
2026-04-28,00670L,富邦NASDAQ正2,listed,180.4,180.6,179.15,179.3,-1.15,-0.6373,1636277,294542124,1240,TWSE
2026-04-28,00671R,富邦NASDAQ反1,listed,2.65,2.65,2.64,2.65,0.01,0.3788,1333411,3526354,118,TWSE
2026-04-28,00673R,期元大S&P原油反1,listed,12.73,12.77,12.66,12.71,-0.19,-1.4729,18992805,241507025,3132,TWSE
2026-04-28,00674R,期元大S&P黃金反1,listed,26.32,26.57,26.32,26.55,0.42,1.6073,125502,3322044,54,TWSE
2026-04-28,00675L,富邦臺灣加權正2,listed,255.95,261.35,253.85,254.4,-2.75,-1.0694,1759126,452338219,2067,TWSE
2026-04-28,00676R,富邦臺灣加權反1,listed,6.5,6.54,6.45,6.54,0.06,0.9259,6795696,44106500,479,TWSE
2026-04-28,00678,群益那斯達克生技,listed,35.38,35.5,35.38,35.47,-0.1,-0.2811,226565,8037145,103,TWSE
2026-04-28,00680L,元大美債20正2,listed,7.0,7.0,6.97,6.98,-0.04,-0.5698,20222656,141170363,1193,TWSE
2026-04-28,00681R,元大美債20反1,listed,20.98,20.98,20.98,20.98,0.0,0.0,1476,30961,2,TWSE
2026-04-28,00682U,期元大美元指數,listed,,,,,0.0,,200,4008,4,TWSE
2026-04-28,00683L,期元大美元指正2,listed,20.92,20.97,20.81,20.93,0.01,0.0478,943250,19686866,85,TWSE
2026-04-28,00684R,期元大美元指反1,listed,15.39,15.39,15.39,15.39,0.0,0.0,4003,61606,2,TWSE
2026-04-28,00685L,群益臺灣加權正2,listed,231.0,236.0,229.1,229.5,-2.4,-1.0349,1164703,270653621,1737,TWSE
2026-04-28,00686R,群益臺灣加權反1,listed,1.17,1.18,1.16,1.17,0.01,0.8621,5924989,6931286,196,TWSE
2026-04-28,00688L,國泰20年美債正2,listed,6.96,6.98,6.96,6.98,-0.03,-0.428,3932819,27397206,493,TWSE
2026-04-28,00689R,國泰20年美債反1,listed,21.9,21.91,21.88,21.91,0.11,0.5046,72000,1576800,5,TWSE
2026-04-28,00690,兆豐藍籌30,listed,67.05,68.2,67.05,67.25,0.2,0.2983,694720,46905396,529,TWSE
2026-04-28,00692,富邦公司治理,listed,80.9,81.7,80.25,80.4,-0.7,-0.8631,1497976,121198466,1660,TWSE
2026-04-28,00693U,期街口S&P黃豆,listed,22.09,22.15,21.97,22.02,0.1,0.4562,1468122,32388449,281,TWSE
2026-04-28,00700,富邦恒生國企,listed,17.5,17.5,17.3,17.31,-0.19,-1.0857,253559,4409616,235,TWSE
