date,symbol,name,market,open,high,low,close,change,change_pct,volume,turnover,transactions,source
2026-04-16,00400A,主動國泰動能高息,listed,11.71,11.86,11.67,11.86,0.3,2.5952,75273003,886064815,13095,TWSE
2026-04-16,00401A,主動摩根台灣鑫收,listed,11.18,11.24,11.13,11.24,0.21,1.9039,16415031,183634484,2111,TWSE
2026-04-16,0050,元大台灣50,listed,84.75,85.1,84.15,85.0,0.85,1.0101,80696269,6829488057,78794,TWSE
2026-04-16,0051,元大中型100,listed,119.2,120.7,119.2,120.45,1.95,1.6456,73834,8868062,570,TWSE
2026-04-16,0052,富邦科技,listed,50.5,50.7,50.05,50.7,0.5,0.996,43501721,2191189067,23223,TWSE
2026-04-16,0053,元大電子,listed,191.95,194.5,191.05,194.5,4.0,2.0997,26782,5151294,239,TWSE
2026-04-16,0055,元大MSCI金融,listed,33.3,33.71,33.3,33.52,0.22,0.6607,1005850,33802943,489,TWSE
2026-04-16,0056,元大高股息,listed,40.53,40.88,40.53,40.8,0.55,1.3665,55846803,2277795685,30219,TWSE
2026-04-16,0057,富邦摩台,listed,250.4,251.8,249.95,251.8,2.3,0.9218,18861,4728555,135,TWSE
2026-04-16,0061,元大寶滬深,listed,24.13,24.18,24.07,24.13,0.0,0.0,133546,3226259,209,TWSE
2026-04-16,006203,元大MSCI台灣,listed,153.6,154.9,153.6,154.4,0.4,0.2597,11353,1749132,113,TWSE
2026-04-16,006204,永豐臺灣加權,listed,185.85,186.9,185.8,186.6,2.5,1.358,25527,4748197,133,TWSE
2026-04-16,006205,富邦上証,listed,40.44,40.49,40.26,40.29,-0.09,-0.2229,495639,20008240,252,TWSE
2026-04-16,006206,元大上證50,listed,37.34,37.37,36.29,37.03,-0.24,-0.6439,27827,1034027,210,TWSE
2026-04-16,006207,復華滬深,listed,32.43,32.43,32.39,32.41,0.08,0.2474,107597,3487085,113,TWSE
2026-04-16,006208,富邦台50,listed,196.0,197.3,195.1,196.8,1.75,0.8972,3639775,713613696,9217,TWSE
2026-04-16,00625K,富邦上証+R,listed,,,,,0.0,,0,0,0,TWSE
2026-04-16,00631L,元大台灣50正2,listed,25.71,26.0,25.48,25.98,0.65,2.5661,186875928,4808225409,41727,TWSE
2026-04-16,00632R,元大台灣50反1,listed,12.68,12.75,12.62,12.63,-0.15,-1.1737,69512650,881380485,10696,TWSE
2026-04-16,00633L,富邦上証正2,listed,50.4,51.05,50.2,50.8,0.6,1.1952,3772870,191434287,626,TWSE
2026-04-16,00634R,富邦上証反1,listed,3.15,3.15,3.12,3.12,-0.03,-0.9524,210902,658562,18,TWSE
2026-04-16,00635U,期元大S&P黃金,listed,50.85,50.95,50.65,50.8,-0.05,-0.0983,3887854,197356309,3622,TWSE
2026-04-16,00636,國泰中國A50,listed,28.05,28.21,28.02,28.15,0.15,0.5357,794720,22377386,349,TWSE
2026-04-16,00636K,國泰中國A50+U,listed,8.85,8.85,8.85,8.85,0.0,0.0,900,7965,9,TWSE
2026-04-16,00637L,元大滬深300正2,listed,20.78,21.05,20.7,20.95,0.26,1.2566,26731098,559797350,3460,TWSE
2026-04-16,00638R,元大滬深300反1,listed,6.76,6.76,6.68,6.71,-0.05,-0.7396,308697,2073921,54,TWSE
2026-04-16,00639,富邦深100,listed,16.62,16.78,16.57,16.74,0.15,0.9042,738624,12338317,296,TWSE
2026-04-16,00640L,富邦日本正2,listed,95.7,96.25,95.25,95.75,2.25,2.4064,402195,38526220,279,TWSE
2026-04-16,00641R,富邦日本反1,listed,4.0,4.0,3.97,3.99,-0.04,-0.9926,3075407,12237610,169,TWSE
2026-04-16,00642U,期元大S&P石油,listed,26.5,26.69,26.47,26.62,-0.21,-0.7827,8801484,233906402,3749,TWSE
2026-04-16,00643,群益深証中小,listed,18.92,18.93,18.77,18.89,0.04,0.2122,2463762,46587131,158,TWSE
2026-04-16,00643K,群益深証中小+R,listed,,,,,0.0,,0,0,0,TWSE
2026-04-16,00645,富邦日本,listed,53.55,53.85,53.55,53.75,0.7,1.3195,205007,11008505,486,TWSE
2026-04-16,00646,元大S&P500,listed,69.75,69.8,69.65,69.7,0.45,0.6498,2592733,180834313,2870,TWSE
2026-04-16,00647L,元大S&P500正2,listed,119.6,119.75,119.4,119.45,2.1,1.7895,160505,19199925,209,TWSE
2026-04-16,00648R,元大S&P500反1,listed,4.26,4.26,4.25,4.26,-0.04,-0.9302,381246,1622589,69,TWSE
2026-04-16,00650L,復華香港正2,listed,17.84,18.03,17.79,18.03,0.41,2.3269,3929362,70440429,640,TWSE
2026-04-16,00651R,復華香港反1,listed,5.16,5.16,5.13,5.14,-0.04,-0.7722,227410,1169911,18,TWSE
2026-04-16,00652,富邦印度,listed,33.99,34.0,33.88,33.89,0.01,0.0295,173461,5887083,388,TWSE
2026-04-16,00653L,富邦印度正2,listed,48.0,48.24,47.82,47.92,0.16,0.335,275579,13246208,148,TWSE
2026-04-16,00654R,富邦印度反1,listed,6.7,6.7,6.69,6.69,-0.03,-0.4464,93603,626551,17,TWSE
2026-04-16,00655L,國泰中國A50正2,listed,35.01,35.6,34.95,35.42,0.44,1.2579,1352454,47868141,332,TWSE
2026-04-16,00656R,國泰中國A50反1,listed,5.95,5.95,5.9,5.9,-0.05,-0.8403,53669,317499,19,TWSE
2026-04-16,00657,國泰日經225,listed,69.25,70.05,69.25,69.9,1.35,1.9694,71171,4967640,158,TWSE
2026-04-16,00657K,國泰日經225+U,listed,22.23,22.23,22.23,22.23,0.44,2.0193,200,4446,2,TWSE
2026-04-16,00660,元大歐洲50,listed,43.54,43.54,43.27,43.37,-0.18,-0.4133,27888,1208946,139,TWSE
2026-04-16,00661,元大日經225,listed,76.05,76.95,76.0,76.8,1.6,2.1277,309978,23731230,375,TWSE
2026-04-16,00662,富邦NASDAQ,listed,106.55,106.75,106.5,106.55,1.6,1.5245,6672093,711356964,3513,TWSE
2026-04-16,00663L,國泰臺灣加權正2,listed,73.7,74.65,73.2,74.45,1.8,2.4776,8559460,631766803,3257,TWSE
2026-04-16,00664R,國泰臺灣加權反1,listed,2.04,2.06,2.03,2.04,-0.01,-0.4878,29212551,59703289,789,TWSE
2026-04-16,00665L,富邦恒生國企正2,listed,10.08,10.31,10.06,10.31,0.35,3.5141,23205634,236933473,2366,TWSE
2026-04-16,00666R,富邦恒生國企反1,listed,8.91,8.91,8.83,8.83,-0.17,-1.8889,91825,812951,33,TWSE
2026-04-16,00668,國泰美國道瓊,listed,56.05,56.05,55.9,55.9,0.0,0.0,830198,46459834,230,TWSE
2026-04-16,00668K,國泰美國道瓊+U,listed,17.7,17.7,17.7,17.7,-0.03,-0.1692,200,3540,2,TWSE
2026-04-16,00669R,國泰美國道瓊反1,listed,5.67,5.67,5.65,5.65,-0.02,-0.3527,877524,4959693,80,TWSE
2026-04-16,00670L,富邦NASDAQ正2,listed,167.5,167.8,167.3,167.6,5.6,3.4568,2108235,353366517,2092,TWSE
2026-04-16,00671R,富邦NASDAQ反1,listed,2.75,2.76,2.74,2.75,-0.04,-1.4337,10097067,27733078,391,TWSE
2026-04-16,00673R,期元大S&P原油反1,listed,14.14,14.17,14.06,14.12,0.14,1.0014,13100661,184972773,1623,TWSE
2026-04-16,00675L,富邦臺灣加權正2,listed,223.55,226.1,221.7,226.0,5.7,2.5874,2779721,621707314,2211,TWSE
2026-04-16,00676R,富邦臺灣加權反1,listed,7.0,7.02,6.95,6.97,-0.08,-1.1348,3973040,27774404,558,TWSE
2026-04-16,00678,群益那斯達克生技,listed,36.76,36.84,36.74,36.74,0.07,0.1909,242677,8919697,147,TWSE
2026-04-16,00680L,元大美債20正2,listed,7.14,7.14,7.1,7.11,-0.07,-0.9749,10270790,73048869,663,TWSE
2026-04-16,00681R,元大美債20反1,listed,20.84,20.84,20.84,20.84,0.1,0.4822,5300,110453,3,TWSE
2026-04-16,00682U,期元大美元指數,listed,20.07,20.07,20.05,20.05,-0.15,-0.7426,9299,186572,12,TWSE
2026-04-16,00683L,期元大美元指正2,listed,20.74,20.74,20.62,20.62,-0.12,-0.5786,43250,893450,29,TWSE
2026-04-16,00684R,期元大美元指反1,listed,15.44,15.46,15.44,15.46,0.04,0.2594,3068,47402,5,TWSE
2026-04-16,00685L,群益臺灣加權正2,listed,201.45,203.7,199.8,203.45,4.85,2.4421,870064,175418596,933,TWSE
2026-04-16,00686R,群益臺灣加權反1,listed,1.25,1.26,1.24,1.25,-0.02,-1.5748,4418047,5516330,210,TWSE
2026-04-16,00688L,國泰20年美債正2,listed,7.12,7.12,7.09,7.09,-0.08,-1.1158,2470650,17530868,288,TWSE
2026-04-16,00689R,國泰20年美債反1,listed,21.74,21.74,21.73,21.73,0.12,0.5553,105000,2281700,3,TWSE
2026-04-16,00690,兆豐藍籌30,listed,59.75,60.3,59.75,60.25,1.0,1.6878,419327,25161508,336,TWSE
2026-04-16,00692,富邦公司治理,listed,74.4,74.55,73.7,74.4,0.7,0.9498,2502871,185676852,1777,TWSE
2026-04-16,00693U,期街口S&P黃豆,listed,21.95,22.02,21.95,21.98,0.11,0.503,1236243,27184741,222,TWSE
2026-04-16,00700,富邦恒生國企,listed,17.71,17.95,17.71,17.93,0.28,1.5864,246960,4416019,209,TWSE
2026-04-16,00701,國泰股利精選30,listed,29.52,30.0,29.52,29.85,0.44,1.4961,1687742,50398600,703,TWSE
2026-04-16,00702,國泰標普低波高息,listed,23.64,23.64,23.62,23.62,-0.12,-0.5055,106633,2520635,92,TWSE
2026-04-16,00703,台新MSCI中國,listed,20.83,20.98,20.76,20.98,0.46,2.2417,149715,3128441,90,TWSE
2026-04-16,00706L,期元大S&P日圓正2,listed,19.51,19.61,19.48,19.5,0.03,0.1541,1304397,25461850,264,TWSE
2026-04-16,00707R,期元大S&P日圓反1,listed,,,,,0.0,,0,0,0,TWSE
2026-04-16,00708L,期元大S&P黃金正2,listed,104.25,104.25,103.3,104.1,0.2,0.1925,1865789,193654183,1581,TWSE
2026-04-16,00709,富邦歐洲,listed,38.65,38.82,38.64,38.81,0.19,0.492,96006,3713753,202,TWSE
2026-04-16,00710B,復華彭博非投等債,listed,18.84,18.94,18.84,18.9,-0.01,-0.0529,260213,4916783,76,TWSE
2026-04-16,00711B,復華彭博新興債,listed,16.2,16.2,16.16,16.16,-0.02,-0.1236,252229,4077951,110,TWSE
2026-04-16,00712,復華富時不動產,listed,9.05,9.09,9.03,9.04,0.06,0.6682,25246464,228595466,3911,TWSE
2026-04-16,00713,元大台灣高息低波,listed,53.5,53.75,53.4,53.6,0.35,0.6573,17390765,931715582,9337,TWSE
2026-04-16,00714,群益道瓊美國地產,listed,21.3,21.3,20.92,21.26,-0.01,-0.047,26588,564195,89,TWSE
2026-04-16,00715L,期街口布蘭特正2,listed,47.82,48.18,47.6,47.77,-0.69,-1.4239,14707703,703658885,4885,TWSE
2026-04-16,00717,富邦美國特別股,listed,15.12,15.15,15.12,15.14,0.02,0.1323,311629,4717596,292,TWSE
2026-04-16,00728,第一金工業30,listed,49.6,50.8,49.56,50.65,1.32,2.6759,228072,11513516,386,TWSE
2026-04-16,00730,富邦臺灣優質高息,listed,23.96,24.2,23.96,24.12,0.27,1.1321,563924,13589187,498,TWSE
2026-04-16,00731,復華富時高息低波,listed,72.8,73.1,72.55,72.85,0.75,1.0402,1000295,72795213,299,TWSE
2026-04-16,00733,富邦臺灣中小,listed,61.85,61.95,60.9,61.35,-0.05,-0.0814,1589930,97544761,1069,TWSE
2026-04-16,00735,國泰臺韓科技,listed,77.05,77.8,77.0,77.8,1.0,1.3021,1595981,123695706,1299,TWSE
