date,symbol,name,market,foreign_buy,foreign_sell,foreign_net_buy,investment_trust_buy,investment_trust_sell,investment_trust_net_buy,dealer_buy,dealer_sell,dealer_net_buy,institutional_net_buy,source
2025-06-26,006201,元大富櫃50,otc,7000,14000,-7000,0,0,0,0,1176,-1176,-8176,TPEx
2025-06-26,00679B,元大美債20年,otc,21416000,7907000,13509000,0,0,0,18809000,19521178,-712178,12796822,TPEx
2025-06-26,00687B,國泰20年美債,otc,18562310,5203000,13359310,0,0,0,7786122,21506717,-13720595,-361285,TPEx
2025-06-26,00687C,國泰20年美債+櫃U,otc,0,0,0,0,0,0,50000,50000,0,0,TPEx
2025-06-26,00694B,富邦美債1-3,otc,193000,103000,90000,0,0,0,326000,414187,-88187,1813,TPEx
2025-06-26,00695B,富邦美債7-10,otc,0,40000,-40000,0,0,0,348000,308925,39075,-925,TPEx
2025-06-26,00696B,富邦美債20年,otc,3592000,108000,3484000,0,0,0,2272799,5730440,-3457641,26359,TPEx
2025-06-26,00697B,元大美債7-10,otc,10000,217000,-207000,0,0,0,94000,265542,-171542,-378542,TPEx
2025-06-26,00719B,元大美債1-3,otc,98000,829000,-731000,0,0,0,0,1279568,-1279568,-2010568,TPEx
2025-06-26,00720B,元大投資級公司債,otc,311000,1512000,-1201000,0,0,0,1182000,1472136,-290136,-1491136,TPEx
2025-06-26,00722B,群益投資級電信債,otc,94000,114000,-20000,0,0,0,2313000,2493019,-180019,-200019,TPEx
2025-06-26,00723B,群益投資級科技債,otc,0,5000,-5000,0,0,0,50000,51048,-1048,-6048,TPEx
2025-06-26,00724B,群益投資級金融債,otc,189000,330000,-141000,0,0,0,3896127,3712772,183355,42355,TPEx
2025-06-26,00725B,國泰投資級公司債,otc,313000,4306000,-3993000,0,0,0,3630000,3425835,204165,-3788835,TPEx
2025-06-26,00726B,國泰新興投等債,otc,4000,42000,-38000,0,0,0,110103,109975,128,-37872,TPEx
2025-06-26,00727B,國泰優選非投等債,otc,3000,23000,-20000,0,0,0,112000,109682,2318,-17682,TPEx
2025-06-26,00734B,台新JPM新興債,otc,75000,159000,-84000,0,0,0,501001,416115,84886,886,TPEx
2025-06-26,00740B,富邦全球投等債,otc,781000,223000,558000,0,0,0,4707405,5360729,-653324,-95324,TPEx
2025-06-26,00741B,富邦全球非投等債,otc,0,23000,-23000,0,0,0,404000,437647,-33647,-56647,TPEx
2025-06-26,00746B,富邦A級公司債,otc,72000,101000,-29000,0,0,0,1007000,791038,215962,186962,TPEx
2025-06-26,00749B,凱基新興債10+,otc,0,1000,-1000,0,0,0,100000,100000,0,-1000,TPEx
2025-06-26,00750B,凱基科技債10+,otc,0,0,0,0,0,0,100000,100000,0,0,TPEx
2025-06-26,00751B,元大AAA至A公司債,otc,462000,1464000,-1002000,0,0,0,1161000,1244634,-83634,-1085634,TPEx
2025-06-26,00754B,群益AAA-AA公司債,otc,0,0,0,0,0,0,51000,51000,0,0,TPEx
2025-06-26,00755B,群益投資級公用債,otc,0,2000,-2000,0,0,0,51029,51070,-41,-2041,TPEx
2025-06-26,00756B,群益投等新興公債,otc,14000,10000,4000,0,0,0,54016,69016,-15000,-11000,TPEx
2025-06-26,00758B,復華能源債,otc,0,0,0,0,0,0,100000,100000,0,0,TPEx
2025-06-26,00759B,復華製藥債,otc,0,0,0,0,0,0,104000,100040,3960,3960,TPEx
2025-06-26,00760B,復華新興企業債,otc,0,23000,-23000,0,0,0,121191,100515,20676,-2324,TPEx
2025-06-26,00761B,國泰A級公司債,otc,12000,21000,-9000,0,0,0,101220,110209,-8989,-17989,TPEx
2025-06-26,00764B,群益25年美債,otc,817000,2000,815000,0,0,0,981000,1689448,-708448,106552,TPEx
2025-06-26,00768B,復華20年美債,otc,13000,5000,8000,0,0,0,105000,118460,-13460,-5460,TPEx
2025-06-26,00772B,中信高評級公司債,otc,297000,1077000,-780000,0,0,0,1708000,1370261,337739,-442261,TPEx
2025-06-26,00773B,中信優先金融債,otc,298000,646000,-348000,0,0,0,1392000,1025397,366603,18603,TPEx
2025-06-26,00777B,凱基AAA至A公司債,otc,0,0,0,0,0,0,100000,100000,0,0,TPEx
2025-06-26,00778B,凱基金融債20+,otc,2000,1000,1000,0,0,0,100000,112000,-12000,-11000,TPEx
2025-06-26,00779B,凱基美債25+,otc,249000,65000,184000,0,0,0,641000,837000,-196000,-12000,TPEx
2025-06-26,00780B,國泰A級金融債,otc,1000,1000,0,0,0,0,100000,101072,-1072,-1072,TPEx
