date,symbol,name,market,foreign_buy,foreign_sell,foreign_net_buy,investment_trust_buy,investment_trust_sell,investment_trust_net_buy,dealer_buy,dealer_sell,dealer_net_buy,institutional_net_buy,source
2026-05-07,3481,群創,listed,324235819,137476850,186758969,160800,3884,156916,25762253,3757926,22004327,208920212,TWSE
2026-05-07,00919,群益台灣精選高息,listed,89368174,32574057,56794117,0,0,0,93586682,2510084,91076598,147870715,TWSE
2026-05-07,00981A,主動統一台股增長,listed,116379637,28247853,88131784,0,0,0,17413178,26168059,-8754881,79376903,TWSE
2026-05-07,00940,元大台灣價值高息,listed,33092000,1300983,31791017,0,0,0,31786430,6162000,25624430,57415447,TWSE
2026-05-07,2344,華邦電,listed,127288528,92709979,34578549,13522000,235031,13286969,3542732,1250428,2292304,50157822,TWSE
2026-05-07,00992A,主動群益科技創新,listed,55744310,7579000,48165310,0,0,0,12881255,13070408,-189153,47976157,TWSE
2026-05-07,0056,元大高股息,listed,49582531,9184935,40397596,1030000,0,1030000,2881662,1029389,1852273,43279869,TWSE
2026-05-07,00918,大華優利高填息30,listed,22124000,67200,22056800,0,0,0,21404034,1851000,19553034,41609834,TWSE
2026-05-07,00929,復華台灣科技優息,listed,40791201,9682948,31108253,0,0,0,16527416,7686310,8841106,39949359,TWSE
2026-05-07,6770,力積電,listed,80979601,48785330,32194271,0,0,0,2456374,640811,1815563,34009834,TWSE
2026-05-07,2892,第一金,listed,50192275,22493142,27699133,305000,306324,-1324,511043,274000,237043,27934852,TWSE
2026-05-07,6116,彩晶,listed,30991000,6124000,24867000,0,0,0,711706,90000,621706,25488706,TWSE
2026-05-07,2883,凱基金,listed,55879081,31613336,24265745,861000,507193,353807,953961,912106,41855,24661407,TWSE
2026-05-07,2317,鴻海,listed,70988387,49035174,21953213,1704000,6310,1697690,1569525,1424335,145190,23796093,TWSE
2026-05-07,1605,華新,listed,39702849,18698683,21004166,0,69,-69,2991300,399828,2591472,23595569,TWSE
2026-05-07,2408,南亞科,listed,66650549,56295275,10355274,10543001,2162,10540839,1626556,1415429,211127,21107240,TWSE
2026-05-07,2409,友達,listed,99962700,82150095,17812605,66000,236,65764,4684931,1823693,2861238,20739607,TWSE
2026-05-07,00713,元大台灣高息低波,listed,5477070,129200,5347870,0,0,0,14933447,1213000,13720447,19068317,TWSE
2026-05-07,00878,國泰永續高股息,listed,18778670,7594063,11184607,0,0,0,16873410,9261732,7611678,18796285,TWSE
2026-05-07,00680L,元大美債20正2,listed,4009000,0,4009000,0,0,0,17085900,2471000,14614900,18623900,TWSE
2026-05-07,2027,大成鋼,listed,21275940,3235700,18040240,251000,0,251000,762005,1313139,-551134,17740106,TWSE
2026-05-07,2891,中信金,listed,57963435,35767897,22195538,2470000,7997929,-5527929,2341330,1703478,637852,17305461,TWSE
2026-05-07,2301,光寶科,listed,31553980,14530199,17023781,0,781533,-781533,1098814,232732,866082,17108330,TWSE
2026-05-07,00915,凱基優選高股息30,listed,8691000,89000,8602000,0,0,0,10003030,2348021,7655009,16257009,TWSE
2026-05-07,2356,英業達,listed,24434910,9086706,15348204,31000,96060,-65060,494101,621942,-127841,15155303,TWSE
2026-05-07,6285,啟碁,listed,21556494,9933753,11622741,2359000,0,2359000,992040,442303,549737,14531478,TWSE
2026-05-07,00900,富邦特選高股息30,listed,13715000,2200000,11515000,0,0,0,3971352,2208000,1763352,13278352,TWSE
2026-05-07,2618,長榮航,listed,19491974,10409720,9082254,2089000,712290,1376710,2387336,103000,2284336,12743300,TWSE
2026-05-07,2884,玉山金,listed,30337822,13744533,16593289,506000,4705445,-4199445,615904,824000,-208096,12185748,TWSE
2026-05-07,00939,統一台灣高息動能,listed,9850000,972000,8878000,0,0,0,6282386,3179057,3103329,11981329,TWSE
2026-05-07,00665L,富邦恒生國企正2,listed,3108000,586000,2522000,0,0,0,11796035,3423027,8373008,10895008,TWSE
2026-05-07,00673R,期元大S&P原油反1,listed,825000,2746000,-1921000,0,0,0,17316199,4515180,12801019,10880019,TWSE
2026-05-07,1101,台泥,listed,22953244,11975056,10978188,0,32000,-32000,545597,667000,-121403,10824785,TWSE
2026-05-07,2881,富邦金,listed,22846108,10610145,12235963,1698362,3544803,-1846441,563709,589476,-25767,10363755,TWSE
2026-05-07,2867,三商壽,listed,12301000,3295000,9006000,0,0,0,1432000,105000,1327000,10333000,TWSE
2026-05-07,2327,國巨*,listed,19441339,12758507,6682832,2183000,2573,2180427,1670161,441101,1229060,10092319,TWSE
2026-05-07,2324,仁寶,listed,30557420,21175341,9382079,66000,377031,-311031,730000,180551,549449,9620497,TWSE
2026-05-07,00993A,主動安聯台灣,listed,7061000,1386000,5675000,0,0,0,5665559,3226808,2438751,8113751,TWSE
2026-05-07,00753L,中信中國50正2,listed,1508000,1058000,450000,0,0,0,8616914,1413776,7203138,7653138,TWSE
2026-05-07,2880,華南金,listed,21713935,14102473,7611462,1005000,1088000,-83000,292301,244000,48301,7576763,TWSE
2026-05-07,2610,華航,listed,24737239,17450315,7286924,2000,493427,-491427,841848,87866,753982,7549479,TWSE
2026-05-07,00885,富邦越南,listed,5140000,438150,4701850,0,0,0,3158991,312000,2846991,7548841,TWSE
2026-05-07,2492,華新科,listed,12032896,5618518,6414378,0,0,0,1147523,468875,678648,7093026,TWSE
2026-05-07,00688L,國泰20年美債正2,listed,819000,0,819000,0,0,0,6223035,181000,6042035,6861035,TWSE
2026-05-07,1504,東元,listed,13576250,7818239,5758011,1000,4584,-3584,1267166,211605,1055561,6809988,TWSE
2026-05-07,2406,國碩,listed,9420161,2614001,6806160,0,0,0,19217,36138,-16921,6789239,TWSE
2026-05-07,3576,聯合再生,listed,8630020,2086000,6544020,0,0,0,140045,18000,122045,6666065,TWSE
2026-05-07,00664R,國泰臺灣加權反1,listed,0,0,0,0,0,0,11047000,4430931,6616069,6616069,TWSE
2026-05-07,00936,台新永續高息中小,listed,231000,67000,164000,0,0,0,7716666,1321034,6395632,6559632,TWSE
2026-05-07,00932,兆豐永續高息等權,listed,2404000,18000,2386000,0,0,0,4470231,801000,3669231,6055231,TWSE
2026-05-07,009813,貝萊德標普卓越50,listed,1728000,65000,1663000,0,0,0,4339000,10000,4329000,5992000,TWSE
2026-05-07,4906,正文,listed,6923000,1114000,5809000,0,5000,-5000,176355,67000,109355,5913355,TWSE
2026-05-07,2890,永豐金,listed,21359031,16655607,4703424,933000,213584,719416,491153,187912,303241,5726081,TWSE
2026-05-07,2355,敬鵬,listed,7846300,2989301,4856999,0,4000,-4000,1047454,216765,830689,5683688,TWSE
2026-05-07,1802,台玻,listed,43815812,38968010,4847802,0,0,0,2272415,1453446,818969,5666771,TWSE
2026-05-07,2330,台積電,listed,28367463,24482421,3885042,1449418,16185,1433233,1041508,893356,148152,5466427,TWSE
2026-05-07,009820,元大納斯達克精選,listed,1489000,117000,1372000,0,0,0,8019000,4292243,3726757,5098757,TWSE
2026-05-07,2338,光罩,listed,6049016,1122050,4926966,0,0,0,181321,11751,169570,5096536,TWSE
2026-05-07,2886,兆豐金,listed,15345678,11021999,4323679,405000,63546,341454,435487,157000,278487,4943620,TWSE
2026-05-07,2369,菱生,listed,7868350,3908100,3960250,0,0,0,883633,101865,781768,4742018,TWSE
