date,time,symbol,name,market,title,category,summary,url,source
2026-08-13,02:00,7857,合水先進,,公告本公司訂定盈餘暨資本公積轉增資發行新股除權基準日 相關事宜,增資,,,MOPSOV:t05st01
2026-08-13,07:00,1721,三晃,,公告本公司名稱由「三晃股份有限公司」更名為 「國慶科技股份有限公司」 ，公告期間：115年07月01日至115年9月30日。,其他,,,MOPSOV:t05st01
2026-08-13,07:00,3708,上緯投控,,公告本公司名稱由「上緯國際投資控股股份有限公司」更名為 「上緯國際控股股份有限公司」，公告期間：115年6月11日至 115年9月10日。,其他,,,MOPSOV:t05st01
2026-08-13,07:00,6696,仁新,,公告本公司股票面額由「新台幣10元」變更為「新台幣1元」， 公告期間：115年8月5日至115年11月4日。,其他,,,MOPSOV:t05st01
2026-08-13,07:00,4530,天意能創,,公告本公司名稱由「宏易創新國際股份有限公司」 更名為「天意能創股份有限公司」， 公告期間：115年7月09日至115年10月08日。,其他,,,MOPSOV:t05st01
2026-08-13,07:00,6949,沛爾生醫-創,,公告本公司股票面額由「新台幣10元」變更為「新台幣0.5元」， 公告期間：115年08月06日至115年11月05日。,其他,,,MOPSOV:t05st01
2026-08-13,07:00,8472,納維康,,公告本公司名稱由「夠麻吉股份有限公司」更名為 「納維康生技股份有限公司」，公告期間：115年6月29日 至115年9月28日,其他,,,MOPSOV:t05st01
2026-08-13,07:00,4747,強生製藥,,公告本公司股票面額由「新台幣10元」變更為「新台幣5元」 公告期間：115年7月22日至115年10月21日,其他,,,MOPSOV:t05st01
2026-08-13,07:00,4953,緯致,,公告本公司名稱由「緯創軟體股份有限公司」 更名為「緯致科技股份有限公司」， 公告期間：115年6月2日至115年9月1日。,其他,,,MOPSOV:t05st01
2026-08-13,07:00,5904,寶雅*,,公告本公司股票面額變更由「新台幣10元」變更為「新台幣1元」 公告期間：115年7月2日至115年10月1日,其他,,,MOPSOV:t05st01
2026-08-13,09:56,2041,燁茂實業,,更正114年第四季合併財務報告附註部分資訊,其他,,,MOPSOV:t05st01
2026-08-13,10:04,8931,大汽電,,公告本公司受邀參加台中銀證券舉辦之線上法人說明會,其他,,,MOPSOV:t05st01
2026-08-13,10:08,7745,紅陽,,公告本公司法人董事改派代表人,其他,,,MOPSOV:t05st01
2026-08-13,10:17,4712,福格創新,,本公司115年第二季會計師出具繼續經營能力存在重大 不確定性段落之核閱報告,其他,,,MOPSOV:t05st01
2026-08-13,10:18,8394,臺灣菸酒,,公告本公司114年度年報補充揭露,其他,,,MOPSOV:t05st01
2026-08-13,10:22,7730,暉盛-創,,更正公告本公司訂定除權息基準日相關事宜 (股票股利每股配發金額),股利,,,MOPSOV:t05st01
2026-08-13,10:54,9933,中鼎,,澄清媒體有關本公司營運報導,其他,,,MOPSOV:t05st01
2026-08-13,11:36,3629,地心引力,,公告本公司董事會通過115年第二季合併財務報告,董事會,,,MOPSOV:t05st01
2026-08-13,11:40,4581,光隆精密-KY,,公告本公司115年第二季合併財務報告董事會召開日期,董事會,,,MOPSOV:t05st01
2026-08-13,11:40,2599,樂揚,,公告本公司董事會通過115年第二季財務報表,董事會,,,MOPSOV:t05st01
2026-08-13,11:41,2599,樂揚,,公告本公司115年上半年度盈餘分配案及現金股利之除息基準日,股利,,,MOPSOV:t05st01
2026-08-13,11:52,5493,三聯,,公告本公司董事會通過115年第二季合併財務報告,董事會,,,MOPSOV:t05st01
2026-08-13,11:54,5493,三聯,,公告本公司薪酬委員會新任委員名單,其他,,,MOPSOV:t05st01
2026-08-13,12:01,6533,晶心科,,[更正]公告晶心科技股份有限公司國內第一次無擔保 (例：第一次有擔保)轉(交)換公司債(簡稱：晶心科一， 代碼：65331)停止受理轉交換等相關事項。,其他,,,MOPSOV:t05st01
2026-08-13,12:02,3629,地心引力,,公告本公司董事會決議不分派股利,股利,,,MOPSOV:t05st01
2026-08-13,13:33,6492,生華科,,公告本公司董事會通過115年第二季合併財務報告,董事會,,,MOPSOV:t05st01
2026-08-13,13:34,5392,能率,,公告本公司115年第二季合併財務報告業經董事會通過,董事會,,,MOPSOV:t05st01
2026-08-13,13:36,4529,淳紳,,公告本公司預估未來三個月現金收支情形及銀行可使用 融資額度情形。,其他,,,MOPSOV:t05st01
2026-08-13,13:36,1531,高林股,,公告本公司董事會重大決議事項,董事會,,,MOPSOV:t05st01
2026-08-13,13:37,3285,微端,,公告本公司業務主管暨發言人異動,其他,,,MOPSOV:t05st01
2026-08-13,13:39,7749,意騰-KY,,公告本公司115年第2季合併財務報告董事會 預計召開日期為115年8月21日,董事會,,,MOPSOV:t05st01
2026-08-13,13:39,1711,永光,,公告本公司董事會通過115年第二季合併財務報告,董事會,,,MOPSOV:t05st01
2026-08-13,13:40,1711,永光,,公告本公司董事會決議辦理現金增資發行新股,董事會,,,MOPSOV:t05st01
2026-08-13,13:40,3285,微端,,公告本公司董事會通過115年第二季合併財務報告,董事會,,,MOPSOV:t05st01
2026-08-13,13:40,1711,永光,,本公司內部稽核主管異動,其他,,,MOPSOV:t05st01
2026-08-13,13:44,1437,勤益控,,公告本公司董事會通過115年第2季合併財務報告,董事會,,,MOPSOV:t05st01
2026-08-13,13:44,6606,建德工業,,公告本公司董事會通過115年度第二季合併財務報告,董事會,,,MOPSOV:t05st01
2026-08-13,13:44,1437,勤益控,,公告本公司董事會決議115年第二季分配股利,股利,,,MOPSOV:t05st01
2026-08-13,13:45,1531,高林股,,公告本公司董事會決議通過民國115年第2季合併財務報告,董事會,,,MOPSOV:t05st01
2026-08-13,13:45,6934,心誠鎂,,本公司董事會通過115年第二季合併財務報告,董事會,,,MOPSOV:t05st01
2026-08-13,13:46,6138,茂達,,公告本公司民國115年第二季合併財務報告經董事會決議通過,董事會,,,MOPSOV:t05st01
2026-08-13,13:47,6138,茂達,,公告本公司董事會決議辦理限制員工權利新股收回註銷減資 事宜,董事會,,,MOPSOV:t05st01
2026-08-13,13:51,6603,富強鑫,,公告富強鑫精密工業股份有限公司國內第四次無擔保(例：第一次有擔保)轉(交)換公司債(簡稱：富強鑫四，代碼：66034)停止受理轉交換等相關事項。,其他,,,MOPSOV:t05st01
2026-08-13,13:52,4744,皇將,,公告本公司發言人異動,其他,,,MOPSOV:t05st01
2026-08-13,13:54,5206,坤悅,,公告本公司115年現金增資認股基準日等相關事宜 (補充發行價格及更正與代收及專戶存儲價款行庫訂約 日期),增資,,,MOPSOV:t05st01
