date,time,symbol,name,market,title,category,summary,url,source
2026-08-07,06:34,2729,瓦城,,公告本公司買回庫藏股執行完畢,其他,,,MOPSOV:t05st01
2026-08-07,07:00,1721,三晃,,公告本公司名稱由「三晃股份有限公司」更名為 「國慶科技股份有限公司」 ，公告期間：115年07月01日至115年9月30日。,其他,,,MOPSOV:t05st01
2026-08-07,07:00,3708,上緯投控,,公告本公司名稱由「上緯國際投資控股股份有限公司」更名為 「上緯國際控股股份有限公司」，公告期間：115年6月11日至 115年9月10日。,其他,,,MOPSOV:t05st01
2026-08-07,07:00,6696,仁新,,公告本公司股票面額由「新台幣10元」變更為「新台幣1元」， 公告期間：115年8月5日至115年11月4日。,其他,,,MOPSOV:t05st01
2026-08-07,07:00,4530,天意能創,,公告本公司名稱由「宏易創新國際股份有限公司」 更名為「天意能創股份有限公司」， 公告期間：115年7月09日至115年10月08日。,其他,,,MOPSOV:t05st01
2026-08-07,07:00,6949,沛爾生醫-創,,公告本公司股票面額由「新台幣10元」變更為「新台幣0.5元」， 公告期間：115年08月06日至115年11月05日。,其他,,,MOPSOV:t05st01
2026-08-07,07:00,8472,納維康,,公告本公司名稱由「夠麻吉股份有限公司」更名為 「納維康生技股份有限公司」，公告期間：115年6月29日 至115年9月28日,其他,,,MOPSOV:t05st01
2026-08-07,07:00,4747,強生製藥,,公告本公司股票面額由「新台幣10元」變更為「新台幣5元」 公告期間：115年7月22日至115年10月21日,其他,,,MOPSOV:t05st01
2026-08-07,07:00,4953,緯致,,公告本公司名稱由「緯創軟體股份有限公司」 更名為「緯致科技股份有限公司」， 公告期間：115年6月2日至115年9月1日。,其他,,,MOPSOV:t05st01
2026-08-07,07:00,5904,寶雅,,公告本公司股票面額變更由「新台幣10元」變更為「新台幣1元」 公告期間：115年7月2日至115年10月1日,其他,,,MOPSOV:t05st01
2026-08-07,07:54,1806,冠軍,,公告本公司115年第2季合併財務報告董事會 預計召開日期為115年8月14日,董事會,,,MOPSOV:t05st01
2026-08-07,09:25,1904,正隆,,澄清115/08/07工商時報報導,其他,,,MOPSOV:t05st01
2026-08-07,10:18,7551,知識科技,,公告本公司董事會通過115年第二季財務報告,董事會,,,MOPSOV:t05st01
2026-08-07,10:57,2634,漢翔,,漢翔公司受邀參加元大證券舉辦之線上法人說明會,其他,,,MOPSOV:t05st01
2026-08-07,11:11,1903,士紙,,更正本公司115年第1季合併財務報告 iXBRL申報資訊之被投資公司附表揭露資訊,其他,,,MOPSOV:t05st01
2026-08-07,12:02,6781,AES-KY,,澄清115年08月07日經濟日報報導內容,其他,,,MOPSOV:t05st01
2026-08-07,12:25,6976,育世博-KY,,公告本公司董事會通過115年第二季合併財務報告,董事會,,,MOPSOV:t05st01
2026-08-07,12:25,6976,育世博-KY,,"代本公司重要子公司Acepodia Biotech, Inc.公告董事會 通過捐贈事宜",董事會,,,MOPSOV:t05st01
2026-08-07,12:56,1503,士電,,澄清115年08月07日經濟日報A10版之新聞內容,其他,,,MOPSOV:t05st01
2026-08-07,13:03,4575,銓寶,,公告本公司董事會通過民國115年第二季合併財務報告,董事會,,,MOPSOV:t05st01
2026-08-07,13:04,4575,銓寶,,公告本公司內部稽核主管異動,其他,,,MOPSOV:t05st01
2026-08-07,13:05,4575,銓寶,,代子公司全冠(福建)機械工業有限公司公告監察人異動,其他,,,MOPSOV:t05st01
2026-08-07,13:30,1326,台化,,公告本公司2026年7月合併營業額,其他,,,MOPSOV:t05st01
2026-08-07,13:30,1303,南亞,,公告本公司2026年7月合併營業額,其他,,,MOPSOV:t05st01
2026-08-07,13:30,6505,台塑化,,公告本公司2026年7月合併營業額,其他,,,MOPSOV:t05st01
2026-08-07,13:33,1436,華友聯,,(更正)公告本公司董事會決議計畫發行無擔保普通公司債,董事會,,,MOPSOV:t05st01
2026-08-07,13:33,1301,台塑,,公告本公司2026年7月合併營業額,其他,,,MOPSOV:t05st01
2026-08-07,13:34,2511,太子,,公告本公司董事會通過115年第二季合併財務報告,董事會,,,MOPSOV:t05st01
2026-08-07,13:34,3047,訊舟,,公告本公司董事會通過115年第二季合併財務報告,董事會,,,MOPSOV:t05st01
2026-08-07,13:36,6672,騰輝電子-KY,,公告本公司提報董事會115年第二季合併財務報告,董事會,,,MOPSOV:t05st01
2026-08-07,13:36,2855,統一證,,公告本公司115年7月份損益,其他,,,MOPSOV:t05st01
2026-08-07,13:36,1434,福懋,,公告本公司115年第2季合併財務報告業經董事會決議通過,董事會,,,MOPSOV:t05st01
2026-08-07,13:37,5452,佶優,,公告本公司達「公開發行公司資金貸與及背書保證處理準則」 第二十五條第一項第四款規定,其他,,,MOPSOV:t05st01
2026-08-07,13:39,6114,久威,,公告本公司董事會提報115年第二季合併財務報告,董事會,,,MOPSOV:t05st01
2026-08-07,13:41,3094,聯傑,,董事會通過115年第二季合併財務報告,董事會,,,MOPSOV:t05st01
2026-08-07,13:42,1605,華新,,公告本公司董事會通過115年第二季合併財務報告,董事會,,,MOPSOV:t05st01
2026-08-07,13:42,8358,金居,,公告本公司115年第2季合併財務報告業經董事會討論 決議通過,董事會,,,MOPSOV:t05st01
