date,time,symbol,name,market,title,category,summary,url,source
2026-08-26,06:20,2464,盟立,,公告本公司115年現金增資認股基準日相關事宜 (補充公告發行價格及代收、存儲機構),增資,,,MOPSOV:t05st01
2026-08-26,07:00,1721,三晃,,公告本公司名稱由「三晃股份有限公司」更名為 「國慶科技股份有限公司」 ，公告期間：115年07月01日至115年9月30日。,其他,,,MOPSOV:t05st01
2026-08-26,07:00,3708,上緯投控,,公告本公司名稱由「上緯國際投資控股股份有限公司」更名為 「上緯國際控股股份有限公司」，公告期間：115年6月11日至 115年9月10日。,其他,,,MOPSOV:t05st01
2026-08-26,07:00,6696,仁新*,,公告本公司股票面額由「新台幣10元」變更為「新台幣1元」， 公告期間：115年8月5日至115年11月4日。,其他,,,MOPSOV:t05st01
2026-08-26,07:00,4530,天意能創,,公告本公司名稱由「宏易創新國際股份有限公司」 更名為「天意能創股份有限公司」， 公告期間：115年7月09日至115年10月08日。,其他,,,MOPSOV:t05st01
2026-08-26,07:00,6949,沛爾生醫-創,,公告本公司股票面額由「新台幣10元」變更為「新台幣0.5元」， 公告期間：115年08月06日至115年11月05日。,其他,,,MOPSOV:t05st01
2026-08-26,07:00,8472,納維康,,公告本公司名稱由「夠麻吉股份有限公司」更名為 「納維康生技股份有限公司」，公告期間：115年6月29日 至115年9月28日,其他,,,MOPSOV:t05st01
2026-08-26,07:00,4747,強生製藥,,公告本公司股票面額由「新台幣10元」變更為「新台幣5元」 公告期間：115年7月22日至115年10月21日,其他,,,MOPSOV:t05st01
2026-08-26,07:00,4953,緯致,,公告本公司名稱由「緯創軟體股份有限公司」 更名為「緯致科技股份有限公司」， 公告期間：115年6月2日至115年9月1日。,其他,,,MOPSOV:t05st01
2026-08-26,07:00,5904,寶雅*,,公告本公司股票面額變更由「新台幣10元」變更為「新台幣1元」 公告期間：115年7月2日至115年10月1日,其他,,,MOPSOV:t05st01
2026-08-26,07:14,4304,勝昱,,本公司有價證券近期多次達公布注意交易資訊標準， 故公告相關訊息，以利投資人區別瞭解。,其他,,,MOPSOV:t05st01
2026-08-26,09:08,5228,鈺鎧,,公告本公司召開法人說明會相關事宜,其他,,,MOPSOV:t05st01
2026-08-26,09:58,7826,極風雲創,,公告本公司執行暨業務副總經理辭任,其他,,,MOPSOV:t05st01
2026-08-26,10:07,1514,亞力,,公告本公司受邀參加台新證券2026第三季全球投資論壇,其他,,,MOPSOV:t05st01
2026-08-26,10:14,2360,致茂,,澄清媒體報導,其他,,,MOPSOV:t05st01
2026-08-26,11:03,3189,景碩,,澄清媒體報導,其他,,,MOPSOV:t05st01
2026-08-26,11:14,2874,萬通票券,,萬通票券金融股份有限公司公告總經理異動,其他,,,MOPSOV:t05st01
2026-08-26,11:25,3653,健策,,應主管機關要求說明媒體報導,其他,,,MOPSOV:t05st01
2026-08-26,12:45,6499,益安,,說明媒體報導內容,其他,,,MOPSOV:t05st01
2026-08-26,13:14,4132,國鼎,,公告修正本公司114年度年報部分內容,其他,,,MOPSOV:t05st01
2026-08-26,13:37,3594,磐儀,,代子公司香港磐旭公告背書保證超限改善計畫,其他,,,MOPSOV:t05st01
2026-08-26,13:37,4912,聯德控股-KY,,公告本公司調整115年第2季現金股利配息率,股利,,,MOPSOV:t05st01
2026-08-26,13:46,2303,聯電,,本公司董事會決議發行海外第七次無擔保轉換公司債,董事會,,,MOPSOV:t05st01
2026-08-26,13:50,3680,家登,,本公司受邀參加證券櫃檯買賣中心所舉辦之業績發表會,其他,,,MOPSOV:t05st01
2026-08-26,13:50,5904,寶雅*,,本公司有價證券近期多次達公布注意交易資訊標準， 故公告相關訊息，以利投資人區別暸解。,其他,,,MOPSOV:t05st01
2026-08-26,13:52,2388,威盛,,"代子公司VIABASE CO., LTD公告取得金融資產: ACHI CAPITAL PARTNERS GLOBAL FUND II LP",其他,,,MOPSOV:t05st01
2026-08-26,13:53,2388,威盛,,"代子公司VIABASE CO., LTD公告取得金融資產: ZHONGFANG CAPITAL PARTNERS ASIA OPPORTUNITIES FUND II LP",其他,,,MOPSOV:t05st01
2026-08-26,13:55,4706,大恭,,本公司受邀參加線上法說會,法說會,,,MOPSOV:t05st01
2026-08-26,13:59,2889,國票金,,公告本公司董事會通過115年第二季合併財務報告,董事會,,,MOPSOV:t05st01
2026-08-26,14:01,3081,聯亞,,公告本公司董事會決議通過與客戶簽訂長期供貨合約,董事會,,,MOPSOV:t05st01
2026-08-26,14:03,3081,聯亞,,公告本公司董事會決議簽訂磷化銦基板長期採購合約,董事會,,,MOPSOV:t05st01
2026-08-26,14:03,3489,森寶,,公告本公司董事轉讓持股超過選任時持股之二分之一， 依法其董事職務當然解任，暨董事變動達三分之一,其他,,,MOPSOV:t05st01
2026-08-26,14:03,2412,中華電,,本公司將參加Goldman Sachs舉辦之投資人會議,其他,,,MOPSOV:t05st01
2026-08-26,14:03,3489,森寶,,公告本公司董事會推選林坡圳擔任董事長,董事會,,,MOPSOV:t05st01
2026-08-26,14:04,3081,聯亞,,公告本公司董事會決議簽訂磷化銦基板採購合約,董事會,,,MOPSOV:t05st01
2026-08-26,14:05,3081,聯亞,,公告本公司董事會通過購置機器設備投資案,董事會,,,MOPSOV:t05st01
2026-08-26,14:07,3081,聯亞,,公告本公司取得機器設備,其他,,,MOPSOV:t05st01
2026-08-26,14:10,9925,新保,,代子公司誼光國際公寓大廈管理維護(股)公司公告 向關係人新光醫療財團法人提前終止租賃契約,其他,,,MOPSOV:t05st01
2026-08-26,14:11,6233,旺玖,,公告本公司限制員工權利新股註銷完成變更登記事宜,其他,,,MOPSOV:t05st01
2026-08-26,14:12,4416,三圓,,本公司有價證券近期多次達公布注意交易資訊標準，故公告 相關訊息，以利投資人區別暸解,其他,,,MOPSOV:t05st01
2026-08-26,14:14,6214,精誠,,補充說明114/11/28與伊藤忠商事株式會社 簽訂合作備忘錄後續投資進度,其他,,,MOPSOV:t05st01
2026-08-26,14:16,2376,技嘉,,代重要子公司寧波技嘉科技有限公司公告董事會決議 盈餘分配案,董事會,,,MOPSOV:t05st01
2026-08-26,14:18,3141,晶宏,,公告本公司調整配息率,其他,,,MOPSOV:t05st01
2026-08-26,14:21,4416,三圓,,公告本公司之關係人退票事宜,其他,,,MOPSOV:t05st01
2026-08-26,14:25,6677,瑩碩生技,,"公告本公司開發治療肺纖維化之挑戰專利學名藥 (P4, Paragraph IV)""NTN""取得台灣專利",其他,,,MOPSOV:t05st01
