date,time,symbol,name,market,title,category,summary,url,source
2026-08-05,07:00,1721,三晃,,公告本公司名稱由「三晃股份有限公司」更名為 「國慶科技股份有限公司」 ，公告期間：115年07月01日至115年9月30日。,其他,,,MOPSOV:t05st01
2026-08-05,07:00,3708,上緯投控,,公告本公司名稱由「上緯國際投資控股股份有限公司」更名為 「上緯國際控股股份有限公司」，公告期間：115年6月11日至 115年9月10日。,其他,,,MOPSOV:t05st01
2026-08-05,07:00,4530,天意能創,,公告本公司名稱由「宏易創新國際股份有限公司」 更名為「天意能創股份有限公司」， 公告期間：115年7月09日至115年10月08日。,其他,,,MOPSOV:t05st01
2026-08-05,07:00,8472,納維康,,公告本公司名稱由「夠麻吉股份有限公司」更名為 「納維康生技股份有限公司」，公告期間：115年6月29日 至115年9月28日,其他,,,MOPSOV:t05st01
2026-08-05,07:00,4747,強生製藥,,公告本公司股票面額由「新台幣10元」變更為「新台幣5元」 公告期間：115年7月22日至115年10月21日,其他,,,MOPSOV:t05st01
2026-08-05,07:00,4953,緯致,,公告本公司名稱由「緯創軟體股份有限公司」 更名為「緯致科技股份有限公司」， 公告期間：115年6月2日至115年9月1日。,其他,,,MOPSOV:t05st01
2026-08-05,07:00,5904,寶雅,,公告本公司股票面額變更由「新台幣10元」變更為「新台幣1元」 公告期間：115年7月2日至115年10月1日,其他,,,MOPSOV:t05st01
2026-08-05,08:46,2743,山富,,本公司115年第2季財務報告董事會預計召開日期為115年8月12日,董事會,,,MOPSOV:t05st01
2026-08-05,08:49,2211,長榮鋼,,公告115年第二季合併財務報告董事會預計召開日期為 115年8月12日,董事會,,,MOPSOV:t05st01
2026-08-05,09:34,4195,基米-創,,公告本公司115年第二季合併財務報告董事會召開日期,董事會,,,MOPSOV:t05st01
2026-08-05,09:36,6606,建德工業,,公告民國115年第二季財務報告董事會召開日期,董事會,,,MOPSOV:t05st01
2026-08-05,09:42,1531,高林股,,公告115年第2季財務報告董事會召開日期 為115/08/13,董事會,,,MOPSOV:t05st01
2026-08-05,09:48,6234,高僑,,公告115年第2季合併財務報告董事會召開日期,董事會,,,MOPSOV:t05st01
2026-08-05,09:56,5493,三聯,,公告本公司115年第二季財務報告董事會預計召開日期為 115年8月13日,董事會,,,MOPSOV:t05st01
2026-08-05,10:11,3609,三一東林,,公告本公司115年第2季財務報告董事會預計召開日期為 115年08月13日,董事會,,,MOPSOV:t05st01
2026-08-05,10:14,6921,嘉雨思-創,,公告本公司115年第2季財務報告董事會召開日期,董事會,,,MOPSOV:t05st01
2026-08-05,10:37,2515,中工,,公告本公司115年度第2季合併財務報告董事會預計召開日期 為115年08月13日,董事會,,,MOPSOV:t05st01
2026-08-05,10:47,3416,融程電,,澄清媒體報導,其他,,,MOPSOV:t05st01
2026-08-05,10:49,3416,融程電,,本公司受邀參加康和證券舉辦之法說會,法說會,,,MOPSOV:t05st01
2026-08-05,10:53,5906,台南-KY,,公告本公司115年第二季合併財務報告董事會召開日期,董事會,,,MOPSOV:t05st01
2026-08-05,10:59,7933,威旭,,公告本公司自然人董事辭任,其他,,,MOPSOV:t05st01
2026-08-05,10:59,3492,長盛,,公告115年第2季財務報告董事會預計召開日期為115年8月13日,董事會,,,MOPSOV:t05st01
2026-08-05,11:04,7711,永擎,,澄清媒體報導,其他,,,MOPSOV:t05st01
2026-08-05,11:05,6196,帆宣,,澄清115年08月05日經濟日報C03版報導內容,其他,,,MOPSOV:t05st01
2026-08-05,11:13,6166,凌華,,澄清115年8月5日經濟日報媒體報導,其他,,,MOPSOV:t05st01
2026-08-05,11:26,8067,志旭,,公告本公司115年第2季財務報告董事會召開日期,董事會,,,MOPSOV:t05st01
2026-08-05,11:38,6770,力積電,,澄清媒體有關本公司之報導,其他,,,MOPSOV:t05st01
2026-08-05,11:39,9962,有益,,有益公司115/08/05董事會決議事項,董事會,,,MOPSOV:t05st01
2026-08-05,11:40,6526,達發,,澄清媒體報導,其他,,,MOPSOV:t05st01
2026-08-05,11:40,9962,有益,,有益鋼鐵115年第1季財務報告提報115/08/05董事會,董事會,,,MOPSOV:t05st01
2026-08-05,11:57,2206,三陽工業,,澄清不實訊息,其他,,,MOPSOV:t05st01
2026-08-05,12:03,9962,有益,,有益鋼鐵115年第2季財務報告提報115/08/05董事會-季別更正,董事會,,,MOPSOV:t05st01
2026-08-05,12:11,7943,鴻璟科技,,本公司受邀參加群益金鼎證券於115年8月6日所舉辦之 興櫃前法人說明會,其他,,,MOPSOV:t05st01
2026-08-05,12:18,7758,睿騰能源,,公告本公司董事會通過辦理現金增資案,董事會,,,MOPSOV:t05st01
2026-08-05,12:36,8455,大拓-KY,,公告本公司董事會通過115年第2季合併財務報告,董事會,,,MOPSOV:t05st01
2026-08-05,12:41,8455,大拓-KY,,"代子公司日本大拓DAITO ME CO., LTD公告資金貸與餘額達 「公開發行公司資金貸與及背書保證處理準則」第二十二條 第一項第三款之公告標準",其他,,,MOPSOV:t05st01
2026-08-05,12:42,8455,大拓-KY,,公告本公司資金貸與餘額達 「公開發行公司資金貸與及背書保證處理準則」第二十二條 第一項第三款之公告標準,其他,,,MOPSOV:t05st01
2026-08-05,13:14,4773,高福,,公告本公司董事會通過115年第二季財務報告,董事會,,,MOPSOV:t05st01
2026-08-05,13:15,4773,高福,,公告本公司董事會決議召開115年第二次股東臨時會相關事宜,董事會,,,MOPSOV:t05st01
2026-08-05,13:31,5345,馥鴻,,公告本公司115年第二季財務報告董事會預計召開日期 為115年8月13日,董事會,,,MOPSOV:t05st01
2026-08-05,13:32,6761,穩得,,公告本公司115年第二季合併財務報告,其他,,,MOPSOV:t05st01
2026-08-05,13:32,6761,穩得,,公告本公司董事會決議庫藏股轉讓員工並訂定認股基準日,董事會,,,MOPSOV:t05st01
2026-08-05,13:33,1618,合機,,115年第2季財務報告董事會預計召開日期為115年08月13日,董事會,,,MOPSOV:t05st01
2026-08-05,13:33,2712,遠雄來,,公告本公司董事會決議通過115年度第二季個別財務報表,董事會,,,MOPSOV:t05st01
2026-08-05,13:34,3594,磐儀,,公告115年第2季財務報告董事會預計召開日期為115年8月13日,董事會,,,MOPSOV:t05st01
2026-08-05,13:34,2755,揚秦,,公告本公司董事會通過115年第2季財務報告,董事會,,,MOPSOV:t05st01
2026-08-05,13:35,2755,揚秦,,公告本公司董事會訂定國內第一次 無擔保轉換公司債轉換發行新股之增資基準日,董事會,,,MOPSOV:t05st01
2026-08-05,13:35,2755,揚秦,,公告本公司董事會決議發行員工認股權憑證,董事會,,,MOPSOV:t05st01
2026-08-05,13:36,2429,銘旺科,,公告民國115年第二季財務報告董事會召開日期,董事會,,,MOPSOV:t05st01
2026-08-05,13:38,1619,大展電線,,公告更正本公司114年合併及個體財務報告附註部分資訊,其他,,,MOPSOV:t05st01
2026-08-05,13:38,2038,海光,,公告本公司為子公司之背書保證符合公開發行公司「資金貸與及 背書保證處理準則」第二十五條第一項第三款之規定公告(原額度 到期續約),其他,,,MOPSOV:t05st01
2026-08-05,13:38,4133,亞諾法,,公告本公司115年第2季合併財務報告提案董事會決議 預計召開日期為115年08月13日,董事會,,,MOPSOV:t05st01
2026-08-05,13:38,6015,宏遠證,,公告本公司115年第二季財務報告董事會預計召開日期 為115年08月13日,董事會,,,MOPSOV:t05st01
2026-08-05,13:38,8476,台境*,,公告本公司115年第2季合併財報提報董事會之會議召集通知,財報,,,MOPSOV:t05st01
2026-08-05,13:38,3622,洋華,,公告本公司115年第二季合併財務報告董事會預計 召開日期為115年8月13日,董事會,,,MOPSOV:t05st01
2026-08-05,13:39,6138,茂達,,公告本公司115年第二季財務報告董事會預計召開日期為 115年08月13日,董事會,,,MOPSOV:t05st01
2026-08-05,13:39,6492,生華科,,公告本公司115年第二季財務報告董事會預計召開日期為 115年8月13日,董事會,,,MOPSOV:t05st01
2026-08-05,13:39,8291,尚茂,,公告本公司董事會決議通過115年第2季財務報告,董事會,,,MOPSOV:t05st01
2026-08-05,13:39,1603,華電,,公告本公司115年第二季合併財務報告董事會預計 召開日期為115年08月13日,董事會,,,MOPSOV:t05st01
2026-08-05,13:40,3691,碩禾,,公告本公司115年第2季合併財務報告董事會預計召開日期為 115年8月13日,董事會,,,MOPSOV:t05st01
2026-08-05,13:41,6146,耕興,,民國115年度第二季合併財務報告業經董事會決議通過,董事會,,,MOPSOV:t05st01
2026-08-05,13:41,2382,廣達,,115年第二季財務報告董事會預計召開日期為115年08月13日,董事會,,,MOPSOV:t05st01
2026-08-05,13:42,6971,惠民實業,,公告本公司115年第二季財務報告董事會預計召開日期 為115年08月13日,董事會,,,MOPSOV:t05st01
2026-08-05,13:43,4123,晟德,,本公司受邀參加台新證券舉辦之法人說明會,其他,,,MOPSOV:t05st01
2026-08-05,13:44,1907,永豐餘,,公告本公司115年第二季財務報告董事會預計 召開日期為115年8月13日,董事會,,,MOPSOV:t05st01
