date,time,symbol,name,market,title,category,summary,url,source
2026-08-21,06:53,3176,基亞,,新藥OBP-301正式上市銷售,其他,,,MOPSOV:t05st01
2026-08-21,07:00,1721,三晃,,公告本公司名稱由「三晃股份有限公司」更名為 「國慶科技股份有限公司」 ，公告期間：115年07月01日至115年9月30日。,其他,,,MOPSOV:t05st01
2026-08-21,07:00,3708,上緯投控,,公告本公司名稱由「上緯國際投資控股股份有限公司」更名為 「上緯國際控股股份有限公司」，公告期間：115年6月11日至 115年9月10日。,其他,,,MOPSOV:t05st01
2026-08-21,07:00,6696,仁新,,公告本公司股票面額由「新台幣10元」變更為「新台幣1元」， 公告期間：115年8月5日至115年11月4日。,其他,,,MOPSOV:t05st01
2026-08-21,07:00,4530,天意能創,,公告本公司名稱由「宏易創新國際股份有限公司」 更名為「天意能創股份有限公司」， 公告期間：115年7月09日至115年10月08日。,其他,,,MOPSOV:t05st01
2026-08-21,07:00,6949,沛爾生醫-創,,公告本公司股票面額由「新台幣10元」變更為「新台幣0.5元」， 公告期間：115年08月06日至115年11月05日。,其他,,,MOPSOV:t05st01
2026-08-21,07:00,8472,納維康,,公告本公司名稱由「夠麻吉股份有限公司」更名為 「納維康生技股份有限公司」，公告期間：115年6月29日 至115年9月28日,其他,,,MOPSOV:t05st01
2026-08-21,07:00,4747,強生製藥,,公告本公司股票面額由「新台幣10元」變更為「新台幣5元」 公告期間：115年7月22日至115年10月21日,其他,,,MOPSOV:t05st01
2026-08-21,07:00,4953,緯致,,公告本公司名稱由「緯創軟體股份有限公司」 更名為「緯致科技股份有限公司」， 公告期間：115年6月2日至115年9月1日。,其他,,,MOPSOV:t05st01
2026-08-21,07:00,5904,寶雅*,,公告本公司股票面額變更由「新台幣10元」變更為「新台幣1元」 公告期間：115年7月2日至115年10月1日,其他,,,MOPSOV:t05st01
2026-08-21,09:46,9911,櫻花,,公告本公司受邀參加元大證券辦理第二季法人說明會,其他,,,MOPSOV:t05st01
2026-08-21,11:26,2876,宏泰人壽,,公告本公司總經理異動事宜,其他,,,MOPSOV:t05st01
2026-08-21,11:30,4912,聯德控股-KY,,公告本公司董事會通過115年第二季度合併財務報告案,董事會,,,MOPSOV:t05st01
2026-08-21,11:33,4912,聯德控股-KY,,公告本公司董事會決議分派115年第2季股利,股利,,,MOPSOV:t05st01
2026-08-21,11:38,7849,旭誼,,更補正本公司114年度個別財報部分資訊暨附註揭露事項， 本次更補正對本期財報損益並無影響。,財報,,,MOPSOV:t05st01
2026-08-21,11:53,2838,聯邦銀,,115年第二季財務報告董事會預計召開日期為115年08月31日,董事會,,,MOPSOV:t05st01
2026-08-21,11:58,2413,環科,,公告本公司發言人及代理發言人異動,其他,,,MOPSOV:t05st01
2026-08-21,12:06,2065,世豐,,更正本公司115年7月衍生性商品交易資訊申報內容,其他,,,MOPSOV:t05st01
2026-08-21,13:03,4526,東台,,公告本公司會計主管異動,其他,,,MOPSOV:t05st01
2026-08-21,13:33,3665,貿聯-KY,,本公司115年第二季合併財務報告業經提報董事會,董事會,,,MOPSOV:t05st01
2026-08-21,13:34,3665,貿聯-KY,,本公司間接以現金增資子公司BizLink Tech. Inc.並代子公司公告現金增資案,增資,,,MOPSOV:t05st01
2026-08-21,13:35,3665,貿聯-KY,,本公司依公開發行公司資金貸與及背書保證處理準則 第二十二條第一項第三款公告,其他,,,MOPSOV:t05st01
2026-08-21,13:36,3665,貿聯-KY,,公告本公司會計主管異動,其他,,,MOPSOV:t05st01
2026-08-21,13:37,3665,貿聯-KY,,公告本公司董事會重要決議,董事會,,,MOPSOV:t05st01
2026-08-21,13:41,6971,惠民實業,,公告本公司訂定現金股利除息基準日,股利,,,MOPSOV:t05st01
2026-08-21,13:42,6807,峰源-KY,,本公司董事會通過115年第2季合併財務報告,董事會,,,MOPSOV:t05st01
2026-08-21,13:43,2606,裕民,,代子公司裕民航運(新加坡)私人有限公司公告 法人董事代表人異動事宜,其他,,,MOPSOV:t05st01
2026-08-21,13:48,4912,聯德控股-KY,,公告本公司115年第2季除息基準日,其他,,,MOPSOV:t05st01
2026-08-21,13:49,4912,聯德控股-KY,,公告本公司董事會決議收回已發行之 限制員工權利新股辦理註銷減資案,董事會,,,MOPSOV:t05st01
2026-08-21,13:54,3622,洋華,,公告本公司115年除息基準日,其他,,,MOPSOV:t05st01
2026-08-21,14:00,2105,正新,,本公司受邀參加國票綜合證券舉辦之法人說明會,其他,,,MOPSOV:t05st01
2026-08-21,14:00,6153,嘉聯益,,公告本公司研發主管異動,其他,,,MOPSOV:t05st01
