date,symbol,name,market,margin_buy,margin_sell,margin_balance,margin_change,short_sell,short_cover,short_balance,short_change,offsetting,source
2025-10-30,1101,台泥,listed,817,1146,32055,-355,16,0,229,16,0,TWSE
2025-10-30,1102,亞泥,listed,3,17,1153,-14,1,0,7,1,0,TWSE
2025-10-30,1103,嘉泥,listed,1,1,4011,0,0,0,1,0,0,TWSE
2025-10-30,1104,環泥,listed,8,20,2666,-12,0,1,1,-1,0,TWSE
2025-10-30,1108,幸福,listed,0,0,556,0,0,0,0,0,0,TWSE
2025-10-30,1109,信大,listed,0,0,637,0,0,0,0,0,0,TWSE
2025-10-30,1110,東泥,listed,2,1,3125,1,0,0,0,0,0,TWSE
2025-10-30,1201,味全,listed,13,90,1251,-77,0,0,0,0,0,TWSE
2025-10-30,1203,味王,listed,0,0,11,0,0,0,0,0,0,TWSE
2025-10-30,1210,大成,listed,11,69,1743,-65,1,78,11,-77,0,TWSE
2025-10-30,1213,大飲,listed,0,0,0,0,0,0,0,0,0,TWSE
2025-10-30,1215,卜蜂,listed,152,34,744,118,0,10,24,-10,0,TWSE
2025-10-30,1216,統一,listed,17,10,1019,7,0,0,9,0,0,TWSE
2025-10-30,1217,愛之味,listed,2,4,1622,-2,0,0,2,0,0,TWSE
2025-10-30,1218,泰山,listed,25,20,2308,5,0,0,0,0,0,TWSE
2025-10-30,1219,福壽,listed,3,31,714,-38,0,0,0,0,0,TWSE
2025-10-30,1220,台榮,listed,2,1,1084,1,0,0,0,0,0,TWSE
2025-10-30,1225,福懋油,listed,1,0,4041,1,0,0,1,0,0,TWSE
2025-10-30,1227,佳格,listed,9,1,2126,8,0,0,0,0,0,TWSE
2025-10-30,1229,聯華,listed,164,1,1491,163,0,2,3,-2,0,TWSE
2025-10-30,1231,聯華食,listed,2,0,368,2,0,0,0,0,0,TWSE
2025-10-30,1232,大統益,listed,0,1,11,-1,0,0,0,0,0,TWSE
2025-10-30,1233,天仁,listed,0,0,60,0,0,0,0,0,0,TWSE
2025-10-30,1234,黑松,listed,0,0,171,0,0,0,0,0,0,TWSE
2025-10-30,1235,興泰,listed,2,1,1008,1,0,0,0,0,0,TWSE
2025-10-30,1236,宏亞,listed,2,1,120,1,0,0,0,0,0,TWSE
2025-10-30,1256,鮮活果汁-KY,listed,5,3,202,2,0,0,0,0,0,TWSE
2025-10-30,1301,台塑,listed,361,260,30423,41,15,28,1083,-13,2,TWSE
2025-10-30,1303,南亞,listed,1037,966,30925,51,11,12,1473,-1,74,TWSE
2025-10-30,1304,台聚,listed,304,111,5836,189,0,39,9,-39,0,TWSE
2025-10-30,1305,華夏,listed,103,32,3551,-323,0,3,19,-3,0,TWSE
2025-10-30,1307,三芳,listed,54,157,1861,-103,0,0,0,0,1,TWSE
2025-10-30,1308,亞聚,listed,137,29,3591,108,9,5,17,4,0,TWSE
2025-10-30,1309,台達化,listed,23,1,4019,21,0,0,2,0,0,TWSE
2025-10-30,1310,台苯,listed,12,8,3165,4,1,1,24,0,0,TWSE
2025-10-30,1312,國喬,listed,119,80,14246,37,5,5,39,0,0,TWSE
2025-10-30,1313,聯成,listed,54,44,7183,10,0,0,99,0,2,TWSE
2025-10-30,1314,中石化,listed,234,1002,40045,-773,3,1,166,2,58,TWSE
2025-10-30,1315,達新,listed,0,0,55,0,0,0,0,0,0,TWSE
2025-10-30,1316,上曜,listed,221,279,15156,-74,0,6,184,-6,4,TWSE
2025-10-30,1319,東陽,listed,162,106,4153,56,1,1,34,0,0,TWSE
2025-10-30,1321,大洋,listed,17,0,6807,17,0,0,0,0,0,TWSE
2025-10-30,1323,永裕,listed,0,0,93,0,0,0,0,0,0,TWSE
2025-10-30,1324,地球,listed,7,12,1909,-5,0,0,0,0,0,TWSE
2025-10-30,1325,恆大,listed,8,45,2404,-37,10,33,267,-23,0,TWSE
2025-10-30,1326,台化,listed,321,279,21940,42,1,3,988,-2,0,TWSE
2025-10-30,1337,再生-KY,listed,3,0,21095,3,0,0,0,0,0,TWSE
2025-10-30,1338,廣華-KY,listed,0,1,2111,-1,0,0,0,0,0,TWSE
2025-10-30,1339,昭輝,listed,0,0,855,0,0,0,0,0,0,TWSE
2025-10-30,1340,勝悅-KY,listed,35,0,794,35,0,0,0,0,0,TWSE
2025-10-30,1342,八貫,listed,4,1,565,3,0,0,0,0,0,TWSE
2025-10-30,1402,遠東新,listed,85,72,3544,11,0,0,70,0,0,TWSE
2025-10-30,1409,新纖,listed,585,1398,16650,-813,1,35,1,-34,5,TWSE
2025-10-30,1410,南染,listed,0,0,339,0,0,0,0,0,0,TWSE
2025-10-30,1413,宏洲,listed,0,0,0,0,0,0,0,0,0,TWSE
2025-10-30,1414,東和,listed,50,0,1289,50,0,0,0,0,0,TWSE
2025-10-30,1416,廣豐,listed,2,0,4018,-21,0,0,2,0,0,TWSE
2025-10-30,1417,嘉裕,listed,1,0,1081,1,0,0,0,0,0,TWSE
2025-10-30,1418,東華,listed,5,0,627,5,0,0,0,0,0,TWSE
2025-10-30,1419,新紡,listed,280,396,2460,-116,65,3,78,61,2,TWSE
2025-10-30,1423,利華,listed,0,33,119,-33,0,0,0,0,0,TWSE
2025-10-30,1432,大魯閣,listed,0,0,0,0,0,0,0,0,0,TWSE
2025-10-30,1434,福懋,listed,114,4,2134,110,0,0,0,0,0,TWSE
2025-10-30,1435,中福,listed,0,0,0,0,0,0,0,0,0,TWSE
2025-10-30,1436,華友聯,listed,1,2,1273,-1,0,0,13,0,0,TWSE
2025-10-30,1437,勤益控,listed,2,22,2989,-20,0,0,2,0,0,TWSE
2025-10-30,1438,三地開發,listed,0,0,406,0,0,0,0,0,0,TWSE
2025-10-30,1439,雋揚,listed,0,0,913,0,0,0,0,0,0,TWSE
2025-10-30,1440,南紡,listed,4,5,4307,-6,0,0,1,0,0,TWSE
2025-10-30,1441,大東,listed,0,0,0,0,0,0,0,0,0,TWSE
2025-10-30,1442,名軒,listed,26,40,1499,-14,8,1,552,7,0,TWSE
2025-10-30,1443,立益物流,listed,0,0,99,0,0,0,0,0,0,TWSE
2025-10-30,1444,力麗,listed,92,12,5391,80,0,0,128,0,0,TWSE
2025-10-30,1445,大宇,listed,0,2,2220,-7,0,0,0,0,0,TWSE
2025-10-30,1446,宏和,listed,11,48,2633,-37,0,0,13,0,0,TWSE
2025-10-30,1447,力鵬,listed,0,41,6992,-41,0,0,2,0,0,TWSE
2025-10-30,1449,佳和,listed,10,8,4744,1,1,0,1,1,0,TWSE
2025-10-30,1451,年興,listed,0,3,1034,-3,0,0,0,0,0,TWSE
2025-10-30,1452,宏益,listed,2,0,120,2,0,0,0,0,0,TWSE
2025-10-30,1453,大將,listed,11,2,1190,9,0,0,0,0,0,TWSE
2025-10-30,1454,台富,listed,2,0,1926,2,0,0,0,0,0,TWSE
2025-10-30,1455,集盛,listed,2,133,3481,-131,0,0,0,0,0,TWSE
2025-10-30,1456,怡華,listed,13,0,302,13,0,0,0,0,0,TWSE
2025-10-30,1457,宜進,listed,0,4,532,-5,0,0,4,0,0,TWSE
2025-10-30,1459,聯發,listed,0,0,0,0,0,0,0,0,0,TWSE
2025-10-30,1460,宏遠,listed,0,0,0,0,0,0,0,0,0,TWSE
2025-10-30,1463,強盛新,listed,1,1,545,0,0,0,60,0,0,TWSE
2025-10-30,1464,得力,listed,16,0,1902,16,0,0,1,0,0,TWSE
2025-10-30,1465,偉全,listed,44,17,3621,27,0,0,0,0,0,TWSE
2025-10-30,1466,聚隆,listed,38,11,3461,27,0,2,13,-2,6,TWSE
2025-10-30,1467,南緯,listed,38,39,5535,-1,0,0,0,0,0,TWSE
2025-10-30,1468,昶和,listed,0,0,0,0,0,0,0,0,0,TWSE
2025-10-30,1470,大統新創,listed,0,0,6,0,0,0,0,0,0,TWSE
2025-10-30,1471,首利,listed,0,0,0,0,0,0,0,0,0,TWSE
2025-10-30,1472,三洋實業,listed,18,0,4037,18,0,0,1,0,0,TWSE
2025-10-30,1473,台南,listed,0,76,1566,-76,1,1,3,0,0,TWSE
2025-10-30,1474,弘裕,listed,1,0,3929,1,0,0,0,0,0,TWSE
2025-10-30,1475,業旺,listed,7,1,465,6,0,0,1,0,0,TWSE
2025-10-30,1476,儒鴻,listed,16,29,287,-13,0,2,4,-2,0,TWSE
2025-10-30,1477,聚陽,listed,24,12,443,11,0,1,2,-1,0,TWSE
2025-10-30,1503,士電,listed,611,333,4264,267,6,2,30,4,3,TWSE
2025-10-30,1504,東元,listed,2382,2770,30004,-391,161,107,4192,52,45,TWSE
2025-10-30,1506,正道,listed,0,0,0,0,0,0,0,0,0,TWSE
2025-10-30,1512,瑞利,listed,0,0,0,0,0,0,0,0,0,TWSE
2025-10-30,1513,中興電,listed,291,150,7784,132,3,2,30,1,2,TWSE
2025-10-30,1514,亞力,listed,100,229,6204,-129,4,2,107,2,1,TWSE
2025-10-30,1515,力山,listed,19,0,1758,19,0,3,13,-3,0,TWSE
2025-10-30,1516,川飛,listed,0,1,228,-1,0,0,0,0,0,TWSE
2025-10-30,1517,利奇,listed,5,77,1365,-72,0,10,69,-10,1,TWSE
2025-10-30,1519,華城,listed,927,807,3514,119,88,19,244,69,5,TWSE
2025-10-30,1521,大億,listed,0,0,337,0,0,0,0,0,0,TWSE
2025-10-30,1522,堤維西,listed,441,196,8155,235,44,27,144,17,2,TWSE
2025-10-30,1524,耿鼎,listed,304,244,6903,60,10,53,373,-43,2,TWSE
2025-10-30,1525,江申,listed,0,0,290,-1,0,0,1,0,0,TWSE
2025-10-30,1526,日馳,listed,1,3,1094,-2,0,0,0,0,0,TWSE
2025-10-30,1527,鑽全,listed,0,0,328,0,0,1,0,-1,0,TWSE
2025-10-30,1528,恩德,listed,36,49,8566,-13,0,0,48,0,0,TWSE
2025-10-30,1529,樂事綠能,listed,14,24,2961,-10,0,0,19,0,0,TWSE
2025-10-30,1530,亞崴,listed,0,0,93,0,0,0,0,0,0,TWSE
2025-10-30,1531,高林股,listed,0,0,1828,0,0,0,0,0,0,TWSE
2025-10-30,1532,勤美,listed,19,41,4189,-22,0,2,127,-2,0,TWSE
2025-10-30,1533,車王電,listed,3,3,904,0,0,0,0,0,0,TWSE
2025-10-30,1535,中宇,listed,0,1,58,-1,0,0,0,0,0,TWSE
2025-10-30,1536,和大,listed,35,73,8473,-38,0,2,3802,-2,0,TWSE
2025-10-30,1537,廣隆,listed,0,0,53,0,0,0,0,0,0,TWSE
2025-10-30,1538,正峰,listed,0,0,0,0,0,0,0,0,0,TWSE
2025-10-30,1539,巨庭,listed,1,0,1516,1,0,0,0,0,0,TWSE
2025-10-30,1540,喬福,listed,24,10,2568,14,0,0,2,0,0,TWSE
2025-10-30,1541,錩泰,listed,0,0,171,0,0,0,0,0,0,TWSE
2025-10-30,1558,伸興,listed,0,0,598,0,0,0,0,0,0,TWSE
2025-10-30,1560,中砂,listed,81,70,4600,11,13,20,122,-8,1,TWSE
2025-10-30,1563,巧新,listed,11,2,548,9,0,0,0,0,0,TWSE
2025-10-30,1568,倉佑,listed,13,7,1472,6,0,0,1,0,0,TWSE
2025-10-30,1582,信錦,listed,7,32,3082,-25,0,1,73,-1,0,TWSE
2025-10-30,1583,程泰,listed,0,2,71,-2,0,0,0,0,0,TWSE
2025-10-30,1587,吉茂,listed,31,35,3070,-4,0,0,68,0,0,TWSE
2025-10-30,1589,永冠-KY,listed,25,3,3998,-15,0,0,165,0,0,TWSE
2025-10-30,1590,亞德客-KY,listed,5,22,212,-17,0,0,1,0,0,TWSE
2025-10-30,1597,直得,listed,22,8,3328,14,13,0,27,13,1,TWSE
2025-10-30,1598,岱宇,listed,19,69,2482,-50,0,0,2,0,0,TWSE
2025-10-30,1603,華電,listed,8,9,2204,-9,1,0,3,1,0,TWSE
2025-10-30,1604,聲寶,listed,1,0,394,1,0,0,0,0,0,TWSE
2025-10-30,1605,華新,listed,5095,11077,70884,-5992,119,39,1806,80,78,TWSE
2025-10-30,1608,華榮,listed,807,532,8451,263,2,1,106,1,6,TWSE
2025-10-30,1609,大亞,listed,622,480,17418,129,8,1,114,7,12,TWSE
2025-10-30,1611,中電,listed,3,4,3675,-1,0,0,20,0,0,TWSE
2025-10-30,1612,宏泰,listed,123,188,2096,-65,1,0,17,1,0,TWSE
2025-10-30,1614,三洋電,listed,0,1,467,-1,0,0,0,0,0,TWSE
2025-10-30,1615,大山,listed,3,10,273,-7,0,0,0,0,0,TWSE
2025-10-30,1616,億泰,listed,68,117,5824,-50,2,0,94,2,0,TWSE
2025-10-30,1617,榮星,listed,8,6,2162,2,0,0,0,0,1,TWSE
2025-10-30,1618,合機,listed,31,73,5403,-50,0,0,11,0,0,TWSE
2025-10-30,1626,艾美特-KY,listed,95,93,3410,2,0,0,0,0,0,TWSE
2025-10-30,1702,南僑,listed,6,2,478,4,0,0,8,0,0,TWSE
2025-10-30,1707,葡萄王,listed,0,34,400,-34,0,0,0,0,0,TWSE
2025-10-30,1708,東鹼,listed,87,63,2882,23,0,0,0,0,1,TWSE
2025-10-30,1709,和益,listed,2,2,2093,0,0,0,0,0,0,TWSE
2025-10-30,1710,東聯,listed,84,9,4814,75,0,2,14,-2,0,TWSE
2025-10-30,1711,永光,listed,684,516,14182,168,3,18,51,-15,0,TWSE
2025-10-30,1712,興農,listed,2,0,639,2,0,0,1,0,0,TWSE
2025-10-30,1713,國化,listed,89,10,3059,79,0,0,0,0,1,TWSE
2025-10-30,1714,和桐,listed,109,28,6623,81,0,0,3,0,0,TWSE
2025-10-30,1717,長興,listed,1007,1731,16006,-734,52,77,554,-27,12,TWSE
2025-10-30,1718,中纖,listed,204,66,16502,38,2,0,47,2,0,TWSE
2025-10-30,1720,生達,listed,1,1,269,0,0,0,0,0,0,TWSE
2025-10-30,1721,三晃,listed,0,32,2524,-33,0,1,62,-1,0,TWSE
2025-10-30,1722,台肥,listed,44,5,2168,35,0,0,0,0,0,TWSE
2025-10-30,1723,中碳,listed,3,1,318,2,0,0,0,0,0,TWSE
2025-10-30,1725,元禎,listed,1,1,393,0,0,0,0,0,0,TWSE
2025-10-30,1726,永記,listed,0,0,0,0,0,0,0,0,0,TWSE
2025-10-30,1727,中華化,listed,165,283,5247,-128,19,14,207,5,0,TWSE
2025-10-30,1730,花仙子,listed,0,0,11,0,0,0,0,0,0,TWSE
2025-10-30,1731,美吾華,listed,0,0,165,0,0,0,0,0,0,TWSE
2025-10-30,1732,毛寶,listed,2,4,544,-2,2,24,66,-22,0,TWSE
2025-10-30,1733,五鼎,listed,12,71,4539,-59,0,4,9,-4,0,TWSE
2025-10-30,1734,杏輝,listed,4,1,1323,3,0,0,0,0,0,TWSE
2025-10-30,1735,日勝化,listed,0,0,465,0,0,0,0,0,0,TWSE
2025-10-30,1736,喬山,listed,33,31,1660,-22,7,13,68,-6,0,TWSE
2025-10-30,1737,臺鹽,listed,0,0,87,0,0,0,0,0,0,TWSE
2025-10-30,1752,南光,listed,0,10,852,-10,0,0,8,0,0,TWSE
2025-10-30,1760,寶齡富錦,listed,0,0,1211,-2,0,0,1,0,0,TWSE
2025-10-30,1762,中化生,listed,11,0,890,11,0,3,26,-3,0,TWSE
2025-10-30,1773,勝一,listed,7,18,723,-11,0,0,0,0,10,TWSE
2025-10-30,1776,展宇,listed,0,0,750,0,0,0,0,0,0,TWSE
2025-10-30,1783,和康生,listed,18,3,1205,15,0,0,0,0,0,TWSE
2025-10-30,1786,科妍,listed,58,50,7110,8,0,0,6,0,0,TWSE
2025-10-30,1789,神隆,listed,2,12,2225,-10,0,0,16,0,0,TWSE
2025-10-30,1795,美時,listed,215,365,10456,-164,15,15,199,0,1,TWSE
2025-10-30,1802,台玻,listed,947,2487,39654,-1564,159,451,6713,-292,34,TWSE
2025-10-30,1805,寶徠,listed,0,6,444,-6,0,0,0,0,0,TWSE
2025-10-30,1806,冠軍,listed,2,0,2687,2,0,0,1,0,0,TWSE
2025-10-30,1808,潤隆,listed,57,197,4680,-140,4,8,85,-4,1,TWSE
2025-10-30,1809,中釉,listed,38,85,4816,-47,6,3,125,3,0,TWSE
2025-10-30,1810,和成,listed,47,43,19266,4,0,1,48,-1,0,TWSE
2025-10-30,1817,凱撒衛,listed,0,0,23,0,0,0,0,0,0,TWSE
2025-10-30,1903,士紙,listed,508,227,4441,281,53,0,148,53,2,TWSE
2025-10-30,1904,正隆,listed,28,0,1270,27,0,0,3,0,0,TWSE
2025-10-30,1905,華紙,listed,52,271,8165,-232,0,31,82,-31,4,TWSE
2025-10-30,1906,寶隆,listed,0,3,6744,-3,0,0,0,0,0,TWSE
2025-10-30,1907,永豐餘,listed,7,102,20917,-95,0,0,3,0,0,TWSE
2025-10-30,1909,榮成,listed,82,1028,5289,-946,0,16,41,-16,0,TWSE
2025-10-30,2002,中鋼,listed,154,101,21505,46,1,4,70,-3,0,TWSE
2025-10-30,2006,東和鋼鐵,listed,16,21,802,-5,0,0,4,0,0,TWSE
2025-10-30,2007,燁興,listed,0,0,864,-2,0,0,0,0,0,TWSE
2025-10-30,2008,高興昌,listed,0,0,280,0,0,0,0,0,0,TWSE
2025-10-30,2009,第一銅,listed,857,965,6563,-109,37,47,784,-47,10,TWSE
2025-10-30,2010,春源,listed,56,19,1936,37,0,0,5,0,0,TWSE
2025-10-30,2012,春雨,listed,2,1,91,1,0,0,0,0,0,TWSE
2025-10-30,2013,中鋼構,listed,0,2,1605,-2,0,0,1,0,0,TWSE
2025-10-30,2014,中鴻,listed,0,2,7601,-5,0,0,284,0,0,TWSE
2025-10-30,2015,豐興,listed,0,0,36,0,0,0,0,0,0,TWSE
2025-10-30,2017,官田鋼,listed,32,28,2581,4,0,0,1,0,0,TWSE
2025-10-30,2020,美亞,listed,1,1,845,0,0,0,3,0,0,TWSE
2025-10-30,2022,聚亨,listed,0,1,2384,-1,0,0,2,0,0,TWSE
2025-10-30,2023,燁輝,listed,1,80,2443,-79,0,0,3,0,0,TWSE
2025-10-30,2024,志聯,listed,0,0,15,0,0,0,0,0,0,TWSE
2025-10-30,2025,千興,listed,0,0,0,0,0,0,0,0,0,TWSE
2025-10-30,2027,大成鋼,listed,450,664,32096,-251,117,16,2321,101,0,TWSE
2025-10-30,2028,威致,listed,5,6,1044,-3,0,0,0,0,0,TWSE
2025-10-30,2029,盛餘,listed,1,0,456,1,0,0,0,0,0,TWSE
2025-10-30,2030,彰源,listed,6,3,1551,3,0,0,0,0,0,TWSE
2025-10-30,2031,新光鋼,listed,11,10,2327,1,0,0,25,0,0,TWSE
2025-10-30,2032,新鋼,listed,5,21,2411,-16,0,0,0,0,0,TWSE
2025-10-30,2033,佳大,listed,1,0,8780,0,0,0,10,0,0,TWSE
2025-10-30,2034,允強,listed,36,208,3703,-172,2,0,67,2,0,TWSE
2025-10-30,2038,海光,listed,12,17,4802,-5,0,0,0,0,0,TWSE
2025-10-30,2049,上銀,listed,79,97,4863,-22,4,1,84,3,2,TWSE
2025-10-30,2059,川湖,listed,22,59,399,-39,1,0,23,1,0,TWSE
2025-10-30,2062,橋椿,listed,28,3,2466,25,0,0,0,0,0,TWSE
2025-10-30,2069,運錩,listed,0,9,821,-9,0,0,0,0,0,TWSE
2025-10-30,2101,南港,listed,411,263,33993,148,0,6,11,-6,0,TWSE
2025-10-30,2102,泰豐,listed,17,7,4383,10,0,1,5,-1,0,TWSE
2025-10-30,2103,台橡,listed,42,0,5648,42,0,1,2,-1,0,TWSE
2025-10-30,2104,國際中橡,listed,274,34,12882,240,0,0,2,0,0,TWSE
2025-10-30,2105,正新,listed,62,129,4467,-97,10,4,131,6,6,TWSE
2025-10-30,2106,建大,listed,3,0,2432,2,0,0,13,0,0,TWSE
2025-10-30,2107,厚生,listed,3,1,439,2,0,0,0,0,0,TWSE
2025-10-30,2108,南帝,listed,47,194,2353,-150,0,0,17,0,0,TWSE
2025-10-30,2109,華豐,listed,11,7,1025,4,0,0,20,0,0,TWSE
2025-10-30,2114,鑫永銓,listed,0,1,33,-1,0,0,0,0,0,TWSE
2025-10-30,2115,六暉-KY,listed,4,0,428,4,0,0,0,0,0,TWSE
2025-10-30,2201,裕隆,listed,9,20,7837,-18,0,0,91,0,0,TWSE
2025-10-30,2204,中華,listed,63,38,4349,25,1,0,72,1,0,TWSE
2025-10-30,2206,三陽工業,listed,121,33,25920,83,0,1,69,-1,0,TWSE
2025-10-30,2207,和泰車,listed,6,1,62,5,0,0,0,0,0,TWSE
2025-10-30,2208,台船,listed,0,0,0,0,0,0,0,0,0,TWSE
2025-10-30,2211,長榮鋼,listed,10,27,1054,-17,0,0,2,0,0,TWSE
2025-10-30,2228,劍麟,listed,34,85,2049,-51,0,1,112,-1,0,TWSE
2025-10-30,2231,為升,listed,14,27,5641,-13,6,6,144,0,0,TWSE
2025-10-30,2233,宇隆,listed,86,200,5005,-117,0,7,35,-7,0,TWSE
2025-10-30,2236,百達-KY,listed,54,361,9473,-307,112,1,2137,111,1,TWSE
2025-10-30,2239,英利-KY,listed,15,0,2607,15,0,0,0,0,0,TWSE
2025-10-30,2241,艾姆勒,listed,277,85,6322,182,1,6,94,-5,0,TWSE
2025-10-30,2243,宏旭-KY,listed,0,0,769,0,0,0,1,0,0,TWSE
2025-10-30,2247,汎德永業,listed,1,6,375,-5,0,1,16,-1,0,TWSE
2025-10-30,2250,IKKA-KY,listed,5,4,1934,-4,0,0,0,0,0,TWSE
2025-10-30,2254,巨鎧精密-創,listed,25,6,5113,19,0,0,0,0,2,TWSE
2025-10-30,2301,光寶科,listed,6891,9383,26181,-2503,123,357,498,-279,47,TWSE
2025-10-30,2302,麗正,listed,68,359,3112,-291,8,15,45,-7,0,TWSE
2025-10-30,2303,聯電,listed,358,2730,30932,-2386,93,75,1089,18,13,TWSE
2025-10-30,2305,全友,listed,22,91,1798,-71,1,0,3,1,0,TWSE
2025-10-30,2308,台達電,listed,1473,742,6433,730,5,157,915,-152,2,TWSE
2025-10-30,2312,金寶,listed,1794,2099,45750,-325,173,75,802,97,10,TWSE
2025-10-30,2313,華通,listed,413,785,22842,-375,26,24,1692,2,8,TWSE
2025-10-30,2314,台揚,listed,0,0,0,0,0,0,0,0,0,TWSE
2025-10-30,2316,楠梓電,listed,1191,1446,6017,-255,20,269,1581,-249,23,TWSE
2025-10-30,2317,鴻海,listed,4672,8727,58218,-4312,182,117,3884,65,21,TWSE
2025-10-30,2321,東訊,listed,0,0,0,0,0,0,0,0,0,TWSE
2025-10-30,2323,中環,listed,1504,156,21547,1348,1,12,48,-11,0,TWSE
