date,symbol,name,market,foreign_buy,foreign_sell,foreign_net_buy,investment_trust_buy,investment_trust_sell,investment_trust_net_buy,dealer_buy,dealer_sell,dealer_net_buy,institutional_net_buy,source
2025-11-10,006201,元大富櫃50,otc,3000,9000,-6000,0,0,0,95000,18230,76770,70770,TPEx
2025-11-10,00679B,元大美債20年,otc,854230,6344000,-5489770,0,0,0,4924000,6067153,-1143153,-6632923,TPEx
2025-11-10,00687B,國泰20年美債,otc,1000,9313000,-9312000,0,0,0,9151000,5828772,3322228,-5989772,TPEx
2025-11-10,00687C,國泰20年美債+櫃U,otc,0,0,0,0,0,0,50200,50300,-100,-100,TPEx
2025-11-10,00694B,富邦美債1-3,otc,46000,42000,4000,0,0,0,163002,174204,-11202,-7202,TPEx
2025-11-10,00695B,富邦美債7-10,otc,0,0,0,0,0,0,262000,258527,3473,3473,TPEx
2025-11-10,00696B,富邦美債20年,otc,136000,556000,-420000,0,0,0,3272000,2444985,827015,407015,TPEx
2025-11-10,00697B,元大美債7-10,otc,0,2000,-2000,0,0,0,30000,118372,-88372,-90372,TPEx
2025-11-10,00719B,元大美債1-3,otc,274000,245000,29000,0,0,0,492318,401423,90895,119895,TPEx
2025-11-10,00720B,元大投資級公司債,otc,10100,2551000,-2540900,0,0,0,100000,383653,-283653,-2824553,TPEx
2025-11-10,00722B,群益投資級電信債,otc,0,75000,-75000,0,0,0,2064000,2216881,-152881,-227881,TPEx
2025-11-10,00723B,群益投資級科技債,otc,3000,0,3000,0,0,0,105000,105000,0,3000,TPEx
2025-11-10,00724B,群益投資級金融債,otc,14000,764000,-750000,0,0,0,3439615,4070938,-631323,-1381323,TPEx
2025-11-10,00725B,國泰投資級公司債,otc,738000,514000,224000,0,1170000,-1170000,2307000,2579012,-272012,-1218012,TPEx
2025-11-10,00726B,國泰新興投等債,otc,155000,0,155000,0,0,0,273869,238625,35244,190244,TPEx
2025-11-10,00727B,國泰優選非投等債,otc,18000,0,18000,0,0,0,154515,103000,51515,69515,TPEx
2025-11-10,00734B,台新JPM新興債,otc,0,0,0,0,0,0,500000,500000,0,0,TPEx
2025-11-10,00740B,富邦全球投等債,otc,474000,0,474000,0,0,0,1599077,2372094,-773017,-299017,TPEx
2025-11-10,00741B,富邦全球非投等債,otc,4000,0,4000,0,0,0,206004,207189,-1185,2815,TPEx
2025-11-10,00746B,富邦A級公司債,otc,0,214000,-214000,0,0,0,513000,301897,211103,-2897,TPEx
2025-11-10,00749B,凱基新興債10+,otc,0,0,0,0,0,0,100000,100000,0,0,TPEx
2025-11-10,00750B,凱基科技債10+,otc,1000,0,1000,0,0,0,100000,101000,-1000,0,TPEx
2025-11-10,00751B,元大AAA至A公司債,otc,330000,798000,-468000,0,0,0,114000,729711,-615711,-1083711,TPEx
2025-11-10,00754B,群益AAA-AA公司債,otc,0,20000,-20000,0,0,0,100000,118000,-18000,-38000,TPEx
2025-11-10,00755B,群益投資級公用債,otc,10000,5000,5000,0,0,0,100000,122000,-22000,-17000,TPEx
2025-11-10,00756B,群益投等新興公債,otc,42000,1000,41000,0,0,0,100000,183000,-83000,-42000,TPEx
2025-11-10,00758B,復華能源債,otc,0,1000,-1000,0,0,0,100000,100000,0,-1000,TPEx
2025-11-10,00759B,復華製藥債,otc,0,0,0,0,0,0,100000,100013,-13,-13,TPEx
2025-11-10,00760B,復華新興企業債,otc,0,0,0,0,0,0,100423,101039,-616,-616,TPEx
2025-11-10,00761B,國泰A級公司債,otc,0,116000,-116000,0,0,0,108000,112722,-4722,-120722,TPEx
2025-11-10,00764B,群益25年美債,otc,15000,207000,-192000,0,0,0,5591000,5317238,273762,81762,TPEx
2025-11-10,00768B,復華20年美債,otc,0,1661000,-1661000,0,0,0,5866999,6118877,-251878,-1912878,TPEx
