date,symbol,name,market,foreign_buy,foreign_sell,foreign_net_buy,investment_trust_buy,investment_trust_sell,investment_trust_net_buy,dealer_buy,dealer_sell,dealer_net_buy,institutional_net_buy,source
2025-11-26,006201,元大富櫃50,otc,8000,0,8000,0,0,0,11000,38487,-27487,-19487,TPEx
2025-11-26,00679B,元大美債20年,otc,16006115,532000,15474115,0,0,0,15027584,3096000,11931584,27405699,TPEx
2025-11-26,00687B,國泰20年美債,otc,5559010,314000,5245010,0,0,0,14420978,2736000,11684978,16929988,TPEx
2025-11-26,00687C,國泰20年美債+櫃U,otc,0,0,0,0,0,0,100199,100100,99,99,TPEx
2025-11-26,00694B,富邦美債1-3,otc,0,33000,-33000,0,0,0,67000,56298,10702,-22298,TPEx
2025-11-26,00695B,富邦美債7-10,otc,2000,0,2000,0,0,0,195000,195523,-523,1477,TPEx
2025-11-26,00696B,富邦美債20年,otc,220000,17000,203000,0,0,0,3815127,3894458,-79331,123669,TPEx
2025-11-26,00697B,元大美債7-10,otc,9000,2000,7000,0,0,0,79000,64064,14936,21936,TPEx
2025-11-26,00719B,元大美債1-3,otc,5000,1040000,-1035000,0,0,0,1171000,48630,1122370,87370,TPEx
2025-11-26,00720B,元大投資級公司債,otc,1561000,23000,1538000,0,0,0,1424098,49155,1374943,2912943,TPEx
2025-11-26,00722B,群益投資級電信債,otc,812000,0,812000,0,0,0,6158893,6176141,-17248,794752,TPEx
2025-11-26,00723B,群益投資級科技債,otc,1000,0,1000,0,0,0,100000,100000,0,1000,TPEx
2025-11-26,00724B,群益投資級金融債,otc,6000,37000,-31000,0,0,0,4822721,4794105,28616,-2384,TPEx
2025-11-26,00725B,國泰投資級公司債,otc,448000,1595000,-1147000,0,0,0,1250986,1944170,-693184,-1840184,TPEx
2025-11-26,00726B,國泰新興投等債,otc,3000,1000,2000,0,0,0,128790,128382,408,2408,TPEx
2025-11-26,00727B,國泰優選非投等債,otc,6000,0,6000,0,0,0,100691,107487,-6796,-796,TPEx
2025-11-26,00734B,台新JPM新興債,otc,88000,0,88000,0,0,0,420050,510000,-89950,-1950,TPEx
2025-11-26,00740B,富邦全球投等債,otc,2013000,57000,1956000,0,0,0,3174383,5065138,-1890755,65245,TPEx
2025-11-26,00741B,富邦全球非投等債,otc,0,0,0,0,0,0,200000,270142,-70142,-70142,TPEx
2025-11-26,00746B,富邦A級公司債,otc,9000,1000,8000,0,0,0,277057,245000,32057,40057,TPEx
2025-11-26,00749B,凱基新興債10+,otc,0,0,0,0,0,0,100000,100000,0,0,TPEx
2025-11-26,00750B,凱基科技債10+,otc,0,0,0,0,0,0,100000,100000,0,0,TPEx
2025-11-26,00751B,元大AAA至A公司債,otc,610000,86250,523750,0,0,0,1772319,398000,1374319,1898069,TPEx
2025-11-26,00754B,群益AAA-AA公司債,otc,15000,0,15000,0,0,0,100002,100001,1,15001,TPEx
2025-11-26,00755B,群益投資級公用債,otc,40000,0,40000,0,0,0,100001,103001,-3000,37000,TPEx
2025-11-26,00756B,群益投等新興公債,otc,25000,0,25000,0,0,0,110000,132000,-22000,3000,TPEx
2025-11-26,00758B,復華能源債,otc,0,0,0,0,0,0,100000,100000,0,0,TPEx
2025-11-26,00759B,復華製藥債,otc,0,0,0,0,0,0,100000,100090,-90,-90,TPEx
2025-11-26,00760B,復華新興企業債,otc,48000,2000,46000,0,0,0,106372,124561,-18189,27811,TPEx
