date,symbol,name,market,foreign_buy,foreign_sell,foreign_net_buy,investment_trust_buy,investment_trust_sell,investment_trust_net_buy,dealer_buy,dealer_sell,dealer_net_buy,institutional_net_buy,source
2025-11-25,006201,元大富櫃50,otc,0,1000,-1000,50000,0,50000,16200,57786,-41586,7414,TPEx
2025-11-25,00679B,元大美債20年,otc,9114010,284000,8830010,0,0,0,15338972,6699000,8639972,17469982,TPEx
2025-11-25,00687B,國泰20年美債,otc,8457000,279000,8178000,0,0,0,16038092,3452000,12586092,20764092,TPEx
2025-11-25,00687C,國泰20年美債+櫃U,otc,0,0,0,0,0,0,100000,100000,0,0,TPEx
2025-11-25,00694B,富邦美債1-3,otc,34000,1000,33000,0,0,0,64000,101268,-37268,-4268,TPEx
2025-11-25,00695B,富邦美債7-10,otc,93000,0,93000,0,0,0,264516,280100,-15584,77416,TPEx
2025-11-25,00696B,富邦美債20年,otc,1647000,141000,1506000,0,0,0,2272364,3358305,-1085941,420059,TPEx
2025-11-25,00697B,元大美債7-10,otc,3000,4000,-1000,0,0,0,6000,376026,-370026,-371026,TPEx
2025-11-25,00719B,元大美債1-3,otc,39000,176000,-137000,0,0,0,757724,93233,664491,527491,TPEx
2025-11-25,00720B,元大投資級公司債,otc,3254000,358000,2896000,0,0,0,2277010,403439,1873571,4769571,TPEx
2025-11-25,00722B,群益投資級電信債,otc,681000,0,681000,0,0,0,147118,208515,-61397,619603,TPEx
2025-11-25,00723B,群益投資級科技債,otc,0,0,0,0,0,0,108029,100000,8029,8029,TPEx
2025-11-25,00724B,群益投資級金融債,otc,403000,159000,244000,0,0,0,3386580,3404595,-18015,225985,TPEx
2025-11-25,00725B,國泰投資級公司債,otc,4130000,1185000,2945000,0,0,0,1750992,1710000,40992,2985992,TPEx
2025-11-25,00726B,國泰新興投等債,otc,13000,2000,11000,0,0,0,174191,136000,38191,49191,TPEx
2025-11-25,00727B,國泰優選非投等債,otc,0,0,0,0,0,0,108797,104366,4431,4431,TPEx
2025-11-25,00734B,台新JPM新興債,otc,0,0,0,0,0,0,500000,494000,6000,6000,TPEx
2025-11-25,00740B,富邦全球投等債,otc,4441000,1000,4440000,0,0,0,1656082,5788828,-4132746,307254,TPEx
2025-11-25,00741B,富邦全球非投等債,otc,0,0,0,0,0,0,201234,200000,1234,1234,TPEx
2025-11-25,00746B,富邦A級公司債,otc,880000,0,880000,0,0,0,251019,1153285,-902266,-22266,TPEx
2025-11-25,00749B,凱基新興債10+,otc,0,1000,-1000,0,0,0,141000,100000,41000,40000,TPEx
2025-11-25,00750B,凱基科技債10+,otc,0,0,0,0,0,0,100000,100000,0,0,TPEx
2025-11-25,00751B,元大AAA至A公司債,otc,2754000,45000,2709000,0,0,0,1190608,1130534,60074,2769074,TPEx
2025-11-25,00754B,群益AAA-AA公司債,otc,7000,0,7000,0,0,0,100344,103688,-3344,3656,TPEx
2025-11-25,00755B,群益投資級公用債,otc,10000,0,10000,0,0,0,110071,112061,-1990,8010,TPEx
2025-11-25,00756B,群益投等新興公債,otc,44000,1000,43000,0,0,0,135000,100584,34416,77416,TPEx
2025-11-25,00758B,復華能源債,otc,0,0,0,0,0,0,101000,100018,982,982,TPEx
2025-11-25,00759B,復華製藥債,otc,0,0,0,0,0,0,100000,100001,-1,-1,TPEx
2025-11-25,00760B,復華新興企業債,otc,2000,1000,1000,0,0,0,100549,101397,-848,152,TPEx
2025-11-25,00761B,國泰A級公司債,otc,327000,0,327000,0,0,0,111961,63141,48820,375820,TPEx
2025-11-25,00764B,群益25年美債,otc,78000,120000,-42000,0,0,0,5502210,5085000,417210,375210,TPEx
2025-11-25,00768B,復華20年美債,otc,307000,9000,298000,0,0,0,734379,741620,-7241,290759,TPEx
2025-11-25,00772B,中信高評級公司債,otc,2651000,26000,2625000,0,0,0,360972,868000,-507028,2117972,TPEx
2025-11-25,00773B,中信優先金融債,otc,1020000,4000,1016000,0,0,0,120676,645240,-524564,491436,TPEx
2025-11-25,00777B,凱基AAA至A公司債,otc,1000,0,1000,0,0,0,100000,100000,0,1000,TPEx
2025-11-25,00778B,凱基金融債20+,otc,3000,0,3000,0,0,0,100000,100000,0,3000,TPEx
2025-11-25,00779B,凱基美債25+,otc,10000,1000,9000,0,0,0,502000,500000,2000,11000,TPEx
2025-11-25,00780B,國泰A級金融債,otc,0,1000,-1000,0,0,0,113000,100000,13000,12000,TPEx
2025-11-25,00781B,國泰A級科技債,otc,10000,0,10000,0,0,0,107034,100000,7034,17034,TPEx
2025-11-25,00782B,國泰A級公用債,otc,0,0,0,0,0,0,118101,102058,16043,16043,TPEx
2025-11-25,00785B,富邦金融投等債,otc,0,0,0,0,0,0,101000,101000,0,0,TPEx
2025-11-25,00786B,元大10年IG銀行債,otc,0,0,0,0,0,0,30001,1000,29001,29001,TPEx
2025-11-25,00787B,元大10年IG醫療債,otc,29000,0,29000,0,0,0,46,45,1,29001,TPEx
2025-11-25,00788B,元大10年IG電能債,otc,30000,0,30000,0,0,0,3377,20000,-16623,13377,TPEx
2025-11-25,00789B,復華公司債A3,otc,1000,0,1000,0,0,0,101001,100040,961,1961,TPEx
2025-11-25,00791B,復華信用債1-5,otc,0,1000,-1000,0,0,0,100000,100000,0,-1000,TPEx
2025-11-25,00792B,群益A級公司債,otc,0,1000,-1000,0,0,0,100059,104000,-3941,-4941,TPEx
2025-11-25,00793B,群益AAA-A醫療債,otc,0,0,0,0,0,0,154083,150107,3976,3976,TPEx
2025-11-25,00795B,中信美國公債20年,otc,1590000,15000,1575000,0,0,0,5669023,2526000,3143023,4718023,TPEx
2025-11-25,00799B,國泰A級醫療債,otc,0,0,0,0,0,0,165000,107000,58000,58000,TPEx
2025-11-25,00834B,第一金金融債10+,otc,0,0,0,0,0,0,101000,100000,1000,1000,TPEx
2025-11-25,00836B,永豐10年A公司債,otc,0,2000,-2000,0,0,0,212000,200000,12000,10000,TPEx
2025-11-25,00840B,凱基IG精選15+,otc,0,0,0,0,0,0,100000,100000,0,0,TPEx
2025-11-25,00841B,凱基AAA-AA公司債,otc,0,0,0,0,0,0,100000,100000,0,0,TPEx
2025-11-25,00842B,台新美元銀行債,otc,0,0,0,0,0,0,103000,100088,2912,2912,TPEx
2025-11-25,00844B,新光15年IG金融債,otc,43000,0,43000,0,0,0,3128,0,3128,46128,TPEx
2025-11-25,00845B,富邦新興投等債,otc,0,1000,-1000,0,0,0,101215,100000,1215,215,TPEx
2025-11-25,00846B,富邦歐洲銀行債,otc,0,0,0,0,0,0,106002,100019,5983,5983,TPEx
2025-11-25,00847B,中信美國市政債,otc,0,0,0,0,0,0,337051,330000,7051,7051,TPEx
2025-11-25,00848B,中信新興亞洲債,otc,5000,0,5000,0,0,0,300026,300000,26,5026,TPEx
2025-11-25,00849B,中信EM主權債0-5,otc,0,0,0,0,0,0,306103,302410,3693,3693,TPEx
2025-11-25,00853B,統一美債10年Aa-A,otc,28000,0,28000,0,0,0,1015499,1000127,15372,43372,TPEx
2025-11-25,00856B,永豐1-3年美公債,otc,0,0,0,0,0,0,13000,4200,8800,8800,TPEx
2025-11-25,00857B,永豐20年美公債,otc,1238000,0,1238000,0,0,0,1072177,1383000,-310823,927177,TPEx
2025-11-25,00858,永豐美國500大,otc,0,8000,-8000,0,0,0,143939,82268,61671,53671,TPEx
2025-11-25,00859B,群益0-1年美債,otc,0,80000,-80000,0,0,0,2532001,2503100,28901,-51099,TPEx
2025-11-25,00860B,群益1-5Y投資級債,otc,0,0,0,0,0,0,101425,113562,-12137,-12137,TPEx
2025-11-25,00862B,中信投資級公司債,otc,134000,0,134000,0,0,0,307089,351512,-44423,89577,TPEx
2025-11-25,00863B,中信全球電信債,otc,1000,22000,-21000,0,0,0,301000,322000,-21000,-42000,TPEx
2025-11-25,00864B,中信美國公債0-1,otc,300000,124000,176000,0,0,0,454000,412000,42000,218000,TPEx
2025-11-25,00867B,新光A-BBB電信債,otc,0,50000,-50000,0,0,0,50032,0,50032,32,TPEx
2025-11-25,00870B,元大15年EM主權債,otc,1000,0,1000,0,0,0,34,0,34,1034,TPEx
