date,symbol,name,market,foreign_buy,foreign_sell,foreign_net_buy,investment_trust_buy,investment_trust_sell,investment_trust_net_buy,dealer_buy,dealer_sell,dealer_net_buy,institutional_net_buy,source
2025-11-28,00715L,期街口布蘭特正2,listed,19181000,499000,18682000,0,0,0,68559068,2925492,65633576,84315576,TWSE
2025-11-28,1802,台玻,listed,72184180,46953529,25230651,6890000,0,6890000,9281953,6773100,2508853,34629504,TWSE
2025-11-28,00891,中信關鍵半導體,listed,5301000,588000,4713000,0,0,0,19414136,1415000,17999136,22712136,TWSE
2025-11-28,6770,力積電,listed,70265437,58996417,11269020,85000,37000,48000,4912986,997909,3915077,15232097,TWSE
2025-11-28,00712,復華富時不動產,listed,16171000,175000,15996000,0,0,0,3141365,4439957,-1298592,14697408,TWSE
2025-11-28,044775,欣興統一57購01,listed,0,0,0,0,0,0,14476000,1423000,13053000,13053000,TWSE
2025-11-28,00632R,元大台灣50反1,listed,509000,170000,339000,0,0,0,16743000,4445113,12297887,12636887,TWSE
2025-11-28,00881,國泰台灣科技龍頭,listed,7018000,3001000,4017000,0,0,0,9764501,2170351,7594150,11611150,TWSE
2025-11-28,00680L,元大美債20正2,listed,2768000,0,2768000,0,0,0,12320919,3738126,8582793,11350793,TWSE
2025-11-28,0050,元大台灣50,listed,9276238,24485511,-15209273,0,0,0,32711071,6248908,26462163,11252890,TWSE
2025-11-28,2867,三商壽,listed,10325000,795000,9530000,0,0,0,1214000,1000,1213000,10743000,TWSE
2025-11-28,00982A,主動群益台灣強棒,listed,4295473,930000,3365473,0,0,0,19697814,13813840,5883974,9249447,TWSE
2025-11-28,8039,台虹,listed,20055254,13194116,6861138,0,0,0,2693919,735906,1958013,8819151,TWSE
2025-11-28,2454,聯發科,listed,14687971,7507642,7180329,631000,91537,539463,1122914,738585,384329,8104121,TWSE
2025-11-28,00664R,國泰臺灣加權反1,listed,0,0,0,0,0,0,10747000,3843861,6903139,6903139,TWSE
2025-11-28,8422,可寧衛*,listed,12253000,5590000,6663000,0,0,0,282141,61892,220249,6883249,TWSE
2025-11-28,00940,元大台灣價值高息,listed,4406200,325000,4081200,0,0,0,4942569,2157138,2785431,6866631,TWSE
2025-11-28,5469,瀚宇博,listed,15332110,10027000,5305110,816000,0,816000,566734,412571,154163,6275273,TWSE
