date,symbol,name,market,open,high,low,close,change,change_pct,volume,turnover,transactions,source,security_type,is_common_stock,is_etf,is_warrant,is_bond_etf,is_leveraged_inverse,is_etn,is_preferred_stock,is_dr,scan_eligible,exclude_reason
2026-08-05,00400A,主動國泰動能高息,listed,13.85,13.92,13.68,13.69,0.0,0.0,45045547,622224663,7709,TWSE,etf,false,true,true,false,false,false,false,false,false,security_type=etf;symbol_not_4_digit
2026-08-05,00401A,主動摩根台灣鑫收,listed,13.47,13.52,13.31,13.41,0.49,3.7926,7233810,97293364,1186,TWSE,etf,false,true,true,false,false,false,false,false,false,security_type=etf;symbol_not_4_digit
2026-08-05,00402A,主動安聯美國科技,listed,9.9,9.94,9.88,9.92,0.35,3.6573,13468998,133425410,2100,TWSE,etf,false,true,true,false,false,false,false,false,false,security_type=etf;symbol_not_4_digit
2026-08-05,00403A,主動統一升級50,listed,9.87,9.95,9.77,9.81,0.27,2.8302,337665326,3336209229,44954,TWSE,etf,false,true,true,false,false,false,false,false,false,security_type=etf;symbol_not_4_digit
2026-08-05,00404A,主動聯博動能50,listed,9.44,9.6,9.44,9.49,0.23,2.4838,9281423,88562493,808,TWSE,etf,false,true,true,false,false,false,false,false,false,security_type=etf;symbol_not_4_digit
2026-08-05,00405A,主動富邦台灣龍耀,listed,8.21,8.28,8.05,8.05,0.15,1.8987,107625011,878655517,11893,TWSE,etf,false,true,true,false,false,false,false,false,false,security_type=etf;symbol_not_4_digit
2026-08-05,00406A,主動中信台灣收益,listed,9.42,9.42,9.2,9.27,0.3,3.3445,79442309,740879248,9734,TWSE,etf,false,true,true,false,false,false,false,false,false,security_type=etf;symbol_not_4_digit
2026-08-05,00407A,主動凱基台灣,listed,9.36,9.41,9.23,9.28,0.29,3.2258,85688341,800930576,9232,TWSE,etf,false,true,true,false,false,false,false,false,false,security_type=etf;symbol_not_4_digit
2026-08-05,00408A,主動第一金優股息,listed,10.19,10.26,10.14,10.16,0.25,2.5227,9713920,99319728,804,TWSE,etf,false,true,true,false,false,false,false,false,false,security_type=etf;symbol_not_4_digit
2026-08-05,00410A,主動永豐科技趨勢,listed,10.85,10.89,10.68,10.7,0.29,2.7858,18081548,195178789,1402,TWSE,etf,false,true,true,false,false,false,false,false,false,security_type=etf;symbol_not_4_digit
2026-08-05,0050,元大台灣50,listed,103.75,104.75,102.9,103.8,3.15,3.1297,168906182,17568942082,128323,TWSE,etf,false,true,false,false,false,false,false,false,false,security_type=etf
2026-08-05,0051,元大中型100,listed,139.95,141.45,139.25,140.1,4.2,3.0905,72742,10212076,660,TWSE,etf,false,true,false,false,false,false,false,false,false,security_type=etf
2026-08-05,0052,富邦科技,listed,60.7,61.3,60.2,60.65,2.0,3.4101,40325712,2452942290,18873,TWSE,etf,false,true,false,false,false,false,false,false,false,security_type=etf
2026-08-05,0053,元大電子,listed,235.6,236.65,233.95,234.95,8.15,3.5935,53063,12449890,1203,TWSE,etf,false,true,false,false,false,false,false,false,false,security_type=etf
2026-08-05,0055,元大MSCI金融,listed,44.0,44.82,44.0,44.41,0.49,1.1157,578659,25772653,863,TWSE,etf,false,true,false,false,false,false,false,false,false,security_type=etf
2026-08-05,0056,元大高股息,listed,51.95,52.1,51.45,51.45,0.85,1.6798,59266052,3072970354,27918,TWSE,etf,false,true,false,false,false,false,false,false,false,security_type=etf
2026-08-05,0057,富邦摩台,listed,310.0,311.55,309.6,310.95,9.3,3.083,15380,4760140,870,TWSE,etf,false,true,false,false,false,false,false,false,false,security_type=etf
2026-08-05,0061,元大寶滬深,listed,24.62,24.94,24.5,24.94,0.3,1.2175,164942,4078511,151,TWSE,etf,false,true,false,false,false,false,false,false,false,security_type=etf
2026-08-05,006203,元大MSCI台灣,listed,187.8,189.45,187.8,187.9,5.3,2.9025,39382,7402129,568,TWSE,etf,false,true,false,false,false,false,false,false,false,security_type=etf;symbol_not_4_digit
2026-08-05,006204,永豐臺灣加權,listed,222.2,222.25,222.05,222.25,6.25,2.8935,24267,5391297,121,TWSE,etf,false,true,false,false,false,false,false,false,false,security_type=etf;symbol_not_4_digit
2026-08-05,006205,富邦上証,listed,40.72,41.45,40.39,41.42,0.68,1.6691,694119,28390615,273,TWSE,etf,false,true,false,false,false,false,false,false,false,security_type=etf;symbol_not_4_digit
