date,symbol,name,market,foreign_buy,foreign_sell,foreign_net_buy,investment_trust_buy,investment_trust_sell,investment_trust_net_buy,dealer_buy,dealer_sell,dealer_net_buy,institutional_net_buy,source
2026-07-30,5880,合庫金,listed,55444748,12794253,42650495,734000,30389,703611,1287650,175000,1112650,44466756,TWSE
2026-07-30,2618,長榮航,listed,44445001,13656483,30788518,164920,183522,-18602,931757,140893,790864,31560780,TWSE
2026-07-30,2884,玉山金,listed,51707505,23192011,28515494,662352,405987,256365,2004669,1080155,924514,29696373,TWSE
2026-07-30,2834,臺企銀,listed,40913113,13415399,27497714,43000,22533,20467,104000,43000,61000,27579181,TWSE
2026-07-30,2344,華邦電,listed,102987495,66666655,36320840,318231,10001434,-9683203,1843579,2148252,-304673,26332964,TWSE
2026-07-30,1216,統一,listed,29565669,4130232,25435437,224497,583000,-358503,1588146,2117918,-529772,24547162,TWSE
2026-07-30,2867,三商壽,listed,27057000,7964488,19092512,0,0,0,3510000,374000,3136000,22228512,TWSE
2026-07-30,2892,第一金,listed,41109912,26251241,14858671,603729,103000,500729,3779932,111966,3667966,19027366,TWSE
2026-07-30,2886,兆豐金,listed,28869256,18301837,10567419,3598556,95693,3502863,2427529,228561,2198968,16269250,TWSE
2026-07-30,00632R,元大台灣50反1,listed,17851000,17846000,5000,0,0,0,127871017,112113289,15757728,15762728,TWSE
2026-07-30,2002,中鋼,listed,29172246,15358024,13814222,59000,0,59000,348965,77923,271042,14144264,TWSE
2026-07-30,00882,中信中國高股息,listed,3369350,461000,2908350,0,0,0,12211791,1456270,10755521,13663871,TWSE
2026-07-30,2887,台新新光金,listed,45810031,35107784,10702247,534732,1035000,-500268,2362539,338731,2023808,12225787,TWSE
2026-07-30,2801,彰銀,listed,22282049,13336636,8945413,116000,153693,-37693,3419000,213000,3206000,12113720,TWSE
2026-07-30,00712,復華富時不動產,listed,729000,222000,507000,0,0,0,13065999,1757800,11308199,11815199,TWSE
2026-07-30,00665L,富邦恒生國企正2,listed,1396000,1398000,-2000,0,0,0,16197411,5382679,10814732,10812732,TWSE
2026-07-30,5876,上海商銀,listed,13954006,4752192,9201814,63000,76000,-13000,150220,31455,118765,9307579,TWSE
2026-07-30,2845,遠東銀,listed,11504830,2342000,9162830,3000,0,3000,58000,29000,29000,9194830,TWSE
2026-07-30,00753L,中信中國50正2,listed,2329000,4693000,-2364000,0,0,0,11399486,521058,10878428,8514428,TWSE
2026-07-30,9904,寶成,listed,15641208,7378000,8263208,29000,43438,-14438,133000,36536,96464,8345234,TWSE
2026-07-30,2412,中華電,listed,12981552,5551784,7429768,195038,119000,76038,296650,25000,271650,7777456,TWSE
2026-07-30,2882,國泰金,listed,18474381,14489579,3984802,2901829,149452,2752377,1256828,350295,906533,7643712,TWSE
2026-07-30,00673R,期元大S&P原油反1,listed,295000,320000,-25000,0,0,0,11690629,4337076,7353553,7328553,TWSE
2026-07-30,00953B,群益優選非投等債,listed,499500,1635000,-1135500,0,0,0,10683200,2501564,8181636,7046136,TWSE
2026-07-30,2883,凱基金,listed,28335634,23471625,4864009,320229,381176,-60947,2298346,218515,2079831,6882893,TWSE
2026-07-30,073561,T50正2富邦61購12,listed,0,0,0,0,0,0,7536000,734000,6802000,6802000,TWSE
2026-07-30,4904,遠傳,listed,10775137,4311125,6464012,330275,605000,-274725,306853,16001,290852,6480139,TWSE
2026-07-30,00940,元大台灣價值高息,listed,2544000,5596000,-3052000,0,0,0,14258998,5293718,8965280,5913280,TWSE
2026-07-30,00671R,富邦NASDAQ反1,listed,135000,135000,0,0,0,0,8158339,2345000,5813339,5813339,TWSE
2026-07-30,2891,中信金,listed,34220400,28816271,5404129,509327,1714546,-1205219,1837715,231171,1606544,5805454,TWSE
2026-07-30,2633,台灣高鐵,listed,8277005,2628305,5648700,79000,5000,74000,68000,32000,36000,5758700,TWSE
2026-07-30,3045,台灣大,listed,9586160,4127210,5458950,142650,87000,55650,217446,17111,200335,5714935,TWSE
2026-07-30,2889,國票金,listed,7535841,1905000,5630841,3000,0,3000,51000,25000,26000,5659841,TWSE
2026-07-30,2812,台中銀,listed,12822000,7136321,5685679,2000,22722,-20722,82000,106000,-24000,5640957,TWSE
2026-07-30,00885,富邦越南,listed,2229000,101300,2127700,0,0,0,3254921,279478,2975443,5103143,TWSE
2026-07-30,0052,富邦科技,listed,10831595,7697156,3134439,450000,0,450000,9276721,7914468,1362253,4946692,TWSE
2026-07-30,1102,亞泥,listed,8695087,3999208,4695879,59347,36792,22555,186842,24000,162842,4881276,TWSE
2026-07-30,00918,大華優利高填息30,listed,8154000,4747000,3407000,0,0,0,7494662,6147863,1346799,4753799,TWSE
2026-07-30,2890,永豐金,listed,31601553,28599107,3002446,1402888,111727,1291161,577900,124920,452980,4746587,TWSE
2026-07-30,2881,富邦金,listed,15026494,11654870,3371624,1070253,175966,894287,563044,114242,448802,4714713,TWSE
2026-07-30,9945,潤泰新,listed,6244689,2088000,4156689,0,4000,-4000,90302,12927,77375,4230064,TWSE
2026-07-30,00927,群益半導體收益,listed,16018050,9663223,6354827,0,0,0,5947168,8316955,-2369787,3985040,TWSE
2026-07-30,053868,光罩國票58購01,listed,0,0,0,0,0,0,3705000,10000,3695000,3695000,TWSE
2026-07-30,08720U,台虹國票5A售02,listed,0,0,0,0,0,0,3630000,0,3630000,3630000,TWSE
2026-07-30,1402,遠東新,listed,10028398,7280994,2747404,68772,64000,4772,916740,95216,821524,3573700,TWSE
2026-07-30,2609,陽明,listed,9147230,5437549,3709681,21336,51282,-29946,104414,270119,-165705,3514030,TWSE
2026-07-30,073219,文曄凱基5C購01,listed,0,0,0,0,0,0,3501000,5000,3496000,3496000,TWSE
2026-07-30,2885,元大金,listed,25272674,23999906,1272768,1531674,351050,1180624,1128843,209394,919449,3372841,TWSE
2026-07-30,2912,統一超,listed,5086772,1277246,3809526,7156,90898,-83742,26000,475673,-449673,3276111,TWSE
2026-07-30,03899T,創見國票63售01,listed,0,0,0,0,0,0,3074000,0,3074000,3074000,TWSE
2026-07-30,071406,聯電統一6C購01,listed,0,0,0,0,0,0,3094000,96000,2998000,2998000,TWSE
2026-07-30,072687,超豐元大63購01,listed,0,0,0,0,0,0,2994000,0,2994000,2994000,TWSE
2026-07-30,00650L,復華香港正2,listed,642000,834000,-192000,0,0,0,3970607,787663,3182944,2990944,TWSE
