date,symbol,name,market,foreign_buy,foreign_sell,foreign_net_buy,investment_trust_buy,investment_trust_sell,investment_trust_net_buy,dealer_buy,dealer_sell,dealer_net_buy,institutional_net_buy,source
2026-07-03,006201,元大富櫃50,otc,20000,3000,17000,0,0,0,100134,82349,17785,34785,TPEx
2026-07-03,00679B,元大美債20年,otc,3742000,4008000,-266000,0,0,0,7617787,1674000,5943787,5677787,TPEx
2026-07-03,00687B,國泰20年美債,otc,3202000,677000,2525000,0,0,0,2104154,3646243,-1542089,982911,TPEx
2026-07-03,00687C,國泰20年美債+櫃U,otc,0,0,0,0,0,0,25000,25000,0,0,TPEx
2026-07-03,00694B,富邦美債1-3,otc,0,0,0,0,0,0,85024,99257,-14233,-14233,TPEx
2026-07-03,00695B,富邦美債7-10,otc,0,0,0,0,0,0,145400,146384,-984,-984,TPEx
2026-07-03,00696B,富邦美債20年,otc,578000,3000,575000,0,0,0,408355,872210,-463855,111145,TPEx
2026-07-03,00697B,元大美債7-10,otc,0,0,0,0,0,0,30550,1991,28559,28559,TPEx
2026-07-03,00719B,元大美債1-3,otc,248600,1027000,-778400,0,0,0,1711653,414671,1296982,518582,TPEx
2026-07-03,00720B,元大投資級公司債,otc,1297090,36000,1261090,0,0,0,761583,1070,760513,2021603,TPEx
2026-07-03,00722B,群益投資級電信債,otc,113000,268000,-155000,0,0,0,2154621,2225020,-70399,-225399,TPEx
2026-07-03,00723B,群益投資級科技債,otc,0,1000,-1000,0,0,0,101000,100000,1000,0,TPEx
2026-07-03,00724B,群益投資級金融債,otc,23000,45000,-22000,0,0,0,3347529,3351518,-3989,-25989,TPEx
2026-07-03,00725B,國泰投資級公司債,otc,2848000,523000,2325000,0,0,0,319906,1505000,-1185094,1139906,TPEx
2026-07-03,00726B,國泰新興投等債,otc,57000,0,57000,0,0,0,178927,228888,-49961,7039,TPEx
2026-07-03,00727B,國泰優選非投等債,otc,0,0,0,0,0,0,111462,107012,4450,4450,TPEx
2026-07-03,00734B,台新JPM新興債,otc,0,0,0,0,0,0,0,157,-157,-157,TPEx
2026-07-03,00740B,富邦全球投等債,otc,2525000,219000,2306000,0,0,0,71141,2367418,-2296277,9723,TPEx
2026-07-03,00741B,富邦全球非投等債,otc,38000,0,38000,0,0,0,50003,69000,-18997,19003,TPEx
2026-07-03,00746B,富邦A級公司債,otc,1066000,0,1066000,0,0,0,126046,1184000,-1057954,8046,TPEx
2026-07-03,00749B,凱基新興債10+,otc,0,0,0,0,0,0,101000,100000,1000,1000,TPEx
2026-07-03,00750B,凱基科技債10+,otc,0,0,0,0,0,0,100000,100000,0,0,TPEx
2026-07-03,00751B,元大AAA至A公司債,otc,1660000,142000,1518000,0,0,0,735000,438405,296595,1814595,TPEx
2026-07-03,00754B,群益AAA-AA公司債,otc,6000,10000,-4000,0,0,0,100000,100000,0,-4000,TPEx
2026-07-03,00755B,群益投資級公用債,otc,0,0,0,0,0,0,100107,101000,-893,-893,TPEx
2026-07-03,00756B,群益投等新興公債,otc,16000,0,16000,0,0,0,100000,101200,-1200,14800,TPEx
2026-07-03,00758B,復華能源債,otc,0,0,0,0,0,0,100000,100000,0,0,TPEx
2026-07-03,00759B,復華製藥債,otc,0,0,0,0,0,0,100000,100018,-18,-18,TPEx
2026-07-03,00760B,復華新興企業債,otc,5000,0,5000,0,0,0,100242,100450,-208,4792,TPEx
2026-07-03,00761B,國泰A級公司債,otc,859000,8000,851000,0,0,0,35500,816000,-780500,70500,TPEx
2026-07-03,00764B,群益25年美債,otc,13000,2204000,-2191000,0,0,0,1002800,2391310,-1388510,-3579510,TPEx
2026-07-03,00768B,復華20年美債,otc,1000,289000,-288000,0,0,0,464501,144760,319741,31741,TPEx
2026-07-03,00772B,中信高評級公司債,otc,1143000,138000,1005000,0,0,0,473385,260295,213090,1218090,TPEx
2026-07-03,00773B,中信優先金融債,otc,272000,117000,155000,0,0,0,364069,405087,-41018,113982,TPEx
2026-07-03,00777B,凱基AAA至A公司債,otc,1000,0,1000,0,0,0,100000,100000,0,1000,TPEx
2026-07-03,00778B,凱基金融債20+,otc,12000,0,12000,0,0,0,100000,112000,-12000,0,TPEx
2026-07-03,00779B,凱基美債25+,otc,0,109000,-109000,0,0,0,350000,380000,-30000,-139000,TPEx
2026-07-03,00780B,國泰A級金融債,otc,114000,0,114000,0,0,0,100000,200315,-100315,13685,TPEx
2026-07-03,00781B,國泰A級科技債,otc,0,0,0,0,0,0,103104,100000,3104,3104,TPEx
2026-07-03,00782B,國泰A級公用債,otc,0,0,0,0,0,0,145000,130239,14761,14761,TPEx
2026-07-03,00785B,富邦金融投等債,otc,40000,0,40000,0,0,0,50000,90000,-40000,0,TPEx
2026-07-03,00786B,元大10年IG銀行債,otc,0,0,0,0,0,0,44000,42287,1713,1713,TPEx
2026-07-03,00787B,元大10年IG醫療債,otc,0,0,0,0,0,0,4000,4000,0,0,TPEx
2026-07-03,00788B,元大10年IG電能債,otc,0,0,0,0,0,0,21000,0,21000,21000,TPEx
2026-07-03,00789B,復華公司債A3,otc,0,0,0,0,0,0,101999,101019,980,980,TPEx
2026-07-03,00791B,復華信用債1-5,otc,0,0,0,0,0,0,106600,100000,6600,6600,TPEx
2026-07-03,00792B,群益A級公司債,otc,26000,1000,25000,0,0,0,75200,100000,-24800,200,TPEx
2026-07-03,00793B,群益AAA-A醫療債,otc,0,0,0,0,0,0,100000,100000,0,0,TPEx
