date,symbol,name,market,foreign_buy,foreign_sell,foreign_net_buy,investment_trust_buy,investment_trust_sell,investment_trust_net_buy,dealer_buy,dealer_sell,dealer_net_buy,institutional_net_buy,source
2026-01-14,006201,元大富櫃50,otc,1000,1000,0,0,0,0,63220,24000,39220,39220,TPEx
2026-01-14,00679B,元大美債20年,otc,5954000,5435000,519000,0,0,0,17846084,2186844,15659240,16178240,TPEx
2026-01-14,00687B,國泰20年美債,otc,16056000,529500,15526500,0,0,0,10703110,2496000,8207110,23733610,TPEx
2026-01-14,00687C,國泰20年美債+櫃U,otc,0,0,0,0,0,0,45900,45900,0,0,TPEx
2026-01-14,00694B,富邦美債1-3,otc,117000,4000,113000,0,0,0,265100,394223,-129123,-16123,TPEx
2026-01-14,00695B,富邦美債7-10,otc,204000,3000,201000,0,0,0,260998,184000,76998,277998,TPEx
2026-01-14,00696B,富邦美債20年,otc,1155000,356000,799000,0,0,0,1896000,2610846,-714846,84154,TPEx
2026-01-14,00697B,元大美債7-10,otc,0,20000,-20000,0,0,0,192000,65077,126923,106923,TPEx
2026-01-14,00719B,元大美債1-3,otc,81000,1153000,-1072000,0,0,0,302000,215400,86600,-985400,TPEx
2026-01-14,00720B,元大投資級公司債,otc,1595000,159000,1436000,0,0,0,1146825,143000,1003825,2439825,TPEx
2026-01-14,00722B,群益投資級電信債,otc,198000,321000,-123000,0,0,0,2202814,2358471,-155657,-278657,TPEx
2026-01-14,00723B,群益投資級科技債,otc,1000,16000,-15000,0,0,0,100024,100212,-188,-15188,TPEx
2026-01-14,00724B,群益投資級金融債,otc,86000,13000,73000,0,0,0,3267665,3185201,82464,155464,TPEx
2026-01-14,00725B,國泰投資級公司債,otc,1673000,93000,1580000,870000,0,870000,552364,1418602,-866238,1583762,TPEx
2026-01-14,00726B,國泰新興投等債,otc,0,178000,-178000,0,0,0,100000,158215,-58215,-236215,TPEx
2026-01-14,00727B,國泰優選非投等債,otc,0,67000,-67000,0,0,0,155000,100387,54613,-12387,TPEx
